Time_s,Missile_ID,Launcher_ID,Type,Status,X_m,Y_m,Z_m,Velocity_m_s,Target_ID,Distance_to_Target_km
61.0,A1001,A0100,AIM-120C-7,ACTIVE,-23450.476513358553,313.5670639471029,6154.565703620976,369.6974864598207,B0100,46.74550266481917
61.2,A1001,A0100,AIM-120C-7,ACTIVE,-23373.867405732562,314.239789554047,6155.106435852345,398.90052176296723,B0100,46.600210111132085
61.400000000000006,A1001,A0100,AIM-120C-7,ACTIVE,-23291.404890870086,314.9657074431895,6155.678423373958,428.2447341304978,B0100,46.44907715822812
61.6,A1001,A0100,AIM-120C-7,ACTIVE,-23203.06090989405,315.7460884540432,6156.276905255643,457.73008558537845,B0100,46.292058806881606
61.800000000000004,A1001,A0100,AIM-120C-7,ACTIVE,-23108.807471747237,316.58148076405524,6156.901322683032,487.3529122147183,B0100,46.12914359156339
62.0,A1001,A0100,AIM-120C-7,ACTIVE,-23008.617540957115,317.472417314218,6157.551200279601,517.1081853423846,B0100,45.960269911656276
62.2,A1001,A0100,AIM-120C-7,ACTIVE,-22902.465106167892,318.41942356331083,6158.226088802657,546.9906789453422,B0100,45.785419750807094
62.400000000000006,A1001,A0100,AIM-120C-7,ACTIVE,-22790.32521848384,319.4230167978997,6158.925564726091,576.9949806451087,B0100,45.604585980800614
62.6,A1001,A0100,AIM-120C-7,ACTIVE,-22672.17402929194,320.48370595544577,6159.649232144951,607.1154827337733,B0100,45.41773084730634
62.800000000000004,A1001,A0100,AIM-120C-7,ACTIVE,-22547.988829591446,321.6019914970854,6160.396720433309,637.3463820355857,B0100,45.22485159574786
63.0,A1001,A0100,AIM-120C-7,ACTIVE,-22417.748089958903,322.77836557944596,6161.167680361441,667.6816667654826,B0100,45.025911924537986
63.2,A1001,A0100,AIM-120C-7,ACTIVE,-22281.43150215902,324.01331192811745,6161.961776849111,698.1151233170191,B0100,44.82090953662369
63.400000000000006,A1001,A0100,AIM-120C-7,ACTIVE,-22139.020019408083,325.3073058830134,6162.778686537521,728.6403316004493,B0100,44.609809236734016
63.6,A1001,A0100,AIM-120C-7,ACTIVE,-21990.495897484718,326.66081415151695,6163.618093712404,759.2506725229692,B0100,44.39261028431658
63.800000000000004,A1001,A0100,AIM-120C-7,ACTIVE,-21835.842734547612,328.0742948321168,6164.479689656903,789.9393218333623,B0100,44.16927953574794
64.0,A1001,A0100,AIM-120C-7,ACTIVE,-21675.045511980057,329.5481971110438,6165.363169546803,820.6992583077348,B0100,43.939818716240545
64.2,A1001,A0100,AIM-120C-7,ACTIVE,-21508.090633784865,331.082961289704,6166.268232410219,851.5232572976389,B0100,43.704197324167886
64.4,A1001,A0100,AIM-120C-7,ACTIVE,-21334.965967023345,332.67901844627704,6167.194578421157,882.4039001676632,B0100,43.46241987546004
64.60000000000001,A1001,A0100,AIM-120C-7,ACTIVE,-21155.660880564483,334.3367904793038,6168.14190917488,913.3335678325692,B0100,43.21445881118834
64.8,A1001,A0100,AIM-120C-7,ACTIVE,-20970.166284854404,336.05668974570915,6169.109925213763,944.3044515962058,B0100,42.96032164367245
65.0,A1001,A0100,AIM-120C-7,ACTIVE,-20778.47466978043,337.8391191447375,6170.098326376543,975.3085452576754,B0100,42.69996623274611
65.2,A1001,A0100,AIM-120C-7,ACTIVE,-20580.58014451367,339.684471336101,6171.106807051369,1006.337651589811,B0100,42.43339445258154
65.4,A1001,A0100,AIM-120C-7,ACTIVE,-20376.478472583625,341.59312781238305,6172.135060372527,1037.3834131538076,B0100,42.16061987760219
