time_s,x_east_m,y_north_m,z_up_m,heading_deg,u_mps
7.800,17.261,1873.422,-13.982,5.151,245.086
8.000,19.085,1923.235,-14.864,5.359,243.532
8.200,21.119,1972.916,-14.942,4.685,245.562
8.400,23.298,2022.537,-14.370,4.101,247.664
8.600,25.534,2072.193,-13.742,3.963,248.585
8.800,27.805,2121.903,-13.536,3.768,248.717
9.000,30.090,2171.691,-13.960,3.326,248.768
9.200,32.337,2221.594,-15.225,3.054,249.060
9.400,34.510,2271.611,-17.445,3.479,250.610
9.600,36.732,2321.756,-20.042,4.734,251.253
9.800,39.156,2371.986,-22.399,5.853,249.462
10.000,41.789,2422.201,-24.210,6.524,247.082
10.200,44.633,2472.342,-25.328,6.757,245.629
10.400,47.708,2522.357,-25.663,5.995,247.774
10.600,50.947,2572.357,-25.384,5.323,250.200
10.800,54.258,2622.499,-25.092,5.105,251.695
11.000,57.613,2672.838,-25.272,4.822,252.430
11.200,60.980,2723.327,-26.114,4.421,252.602
11.400,64.335,2773.909,-27.628,4.975,253.805
11.600,67.736,2824.654,-29.594,6.403,254.170
11.800,71.389,2875.533,-31.301,7.679,252.659
12.000,75.412,2926.447,-32.234,8.445,251.181
12.200,79.750,2977.358,-32.278,8.953,250.165
12.400,84.372,3028.271,-31.540,9.553,249.366
12.600,89.361,3079.152,-30.055,10.116,248.795
12.800,94.868,3129.886,-27.582,10.634,248.428
13.000,100.925,3180.368,-23.909,10.880,248.815
13.200,107.348,3230.645,-19.255,10.155,251.890
13.400,113.944,3280.914,-14.168,9.486,254.409
13.600,120.630,3331.318,-9.164,9.037,255.764
13.800,127.374,3381.909,-4.588,8.580,256.252
14.000,134.136,3432.685,-0.680,8.035,256.234
14.200,140.854,3483.650,2.308,7.648,256.390
14.400,147.440,3534.813,4.090,7.101,256.782
14.600,153.924,3586.068,5.009,7.651,258.257
14.800,160.469,3637.423,5.632,8.912,258.791
15.000,167.164,3688.894,6.432,9.951,257.459
15.200,174.054,3740.458,7.643,10.890,255.962
15.400,181.260,3792.034,9.437,11.678,255.025
15.600,188.955,3843.473,12.120,12.353,254.483
15.800,197.191,3894.657,15.940,12.664,254.800
16.000,205.784,3945.639,20.700,11.912,257.749
16.200,214.528,3996.627,25.808,11.380,259.936
16.400,223.357,4047.776,30.679,10.901,260.942
16.600,232.225,4099.109,35.033,10.372,261.284
16.800,241.050,4150.671,38.518,9.645,261.632
17.000,249.844,4202.353,41.380,10.178,262.567
17.200,258.748,4254.104,44.148,11.505,262.444
17.400,267.817,4305.909,47.238,12.304,261.261
17.600,277.030,4357.766,50.560,12.088,263.102
17.800,286.365,4409.780,53.719,10.713,265.061
18.000,295.754,4461.954,56.538,9.154,265.481
18.200,305.112,4514.253,58.876,8.285,265.229
18.400,314.386,4566.684,60.451,8.197,265.175
18.600,323.577,4619.235,60.997,8.481,265.578
18.800,332.719,4671.868,60.708,9.225,267.253
19.000,341.894,4724.628,60.146,10.635,267.522
19.200,351.254,4777.515,59.782,12.095,266.086
19.400,361.006,4830.370,60.171,13.092,264.857
19.600,371.201,4883.065,61.662,13.697,264.193
19.800,381.692,4935.615,64.215,13.872,264.435
20.000,392.332,4988.114,67.462,13.512,267.210
20.200,403.064,5040.693,70.860,13.175,269.045
20.400,413.871,5093.419,73.960,12.857,269.648
20.600,424.728,5146.297,76.441,12.503,269.690
20.800,435.596,5199.333,78.023,12.323,269.975
21.000,446.426,5252.549,78.452,11.949,270.707
21.200,457.230,5305.869,78.119,12.417,272.155
21.400,468.126,5359.285,77.669,13.185,271.980
21.600,479.146,5412.795,77.588,13.529,271.106
21.800,490.276,5466.397,77.732,13.237,273.550
22.000,501.503,5520.171,77.601,11.929,275.087
22.200,512.744,5574.091,76.984,10.870,275.289
22.400,524.002,5628.064,76.063,11.610,275.868
22.600,535.350,5682.114,75.327,12.445,274.819
22.800,546.772,5736.241,75.165,12.693,274.244
23.000,558.240,5790.424,75.459,12.686,276.844
23.200,569.761,5844.730,75.656,12.634,277.905
23.400,581.309,5899.209,75.146,12.042,278.252
23.600,592.821,5953.809,73.861,11.537,278.493
23.800,604.324,6008.469,72.069,12.022,279.707
24.000,615.880,6063.246,70.273,12.512,279.104
24.200,627.515,6118.158,68.835,12.909,278.707
24.400,639.279,6173.181,67.597,11.884,281.447
24.600,651.130,6228.318,66.228,10.599,282.083
24.800,663.031,6283.475,64.779,11.325,282.132
25.000,675.029,6338.662,63.761,12.286,280.387
25.200,687.070,6393.890,63.524,12.678,280.313
25.400,699.151,6449.199,63.620,12.783,283.374
25.600,711.278,6504.684,63.281,12.149,284.214
25.800,723.322,6560.345,62.201,11.527,284.696
26.000,735.353,6616.110,60.578,14.705,285.372
26.200,747.984,6671.827,58.953,18.910,284.020
26.400,761.704,6727.277,57.811,20.656,282.993
26.600,776.412,6782.402,57.491,21.232,282.461
26.800,791.663,6837.278,58.040,21.227,281.375
27.000,807.144,6892.017,59.310,20.700,281.579
27.200,822.776,6946.810,60.881,20.086,284.238
27.400,838.557,7001.733,62.219,19.405,285.699
27.600,854.455,7056.795,62.980,18.486,286.156
27.800,870.397,7111.976,62.990,17.834,286.644
28.000,886.387,7167.243,62.412,18.769,287.740
28.200,902.566,7222.627,61.738,20.303,286.697
28.400,919.162,7277.996,61.485,21.094,286.028
28.600,936.368,7333.165,61.968,21.494,285.852
28.800,954.166,7388.053,63.384,21.796,285.689
29.000,972.368,7442.712,65.747,21.980,285.419
29.200,990.822,7497.231,68.918,21.892,285.817
29.400,1009.460,7551.711,72.572,21.059,288.231
29.600,1028.231,7606.246,76.186,20.091,289.045
29.800,1047.046,7660.917,79.246,19.407,289.238
30.000,1065.802,7715.788,81.396,18.931,289.818
30.200,1084.555,7770.694,83.019,20.482,289.877
30.400,1103.502,7825.444,84.849,22.062,287.811
30.600,1122.702,7880.021,87.334,22.656,286.754
30.800,1142.172,7934.491,90.480,22.738,287.323
31.000,1161.921,7988.929,93.920,20.687,290.032
31.200,1181.829,8043.416,97.244,18.597,290.549
31.400,1201.724,8098.002,100.147,17.676,290.279
31.600,1221.518,8152.714,102.347,17.594,290.293
31.800,1241.200,8207.562,103.644,17.715,290.531
32.000,1260.752,8262.545,103.962,17.854,290.986
32.200,1280.121,8317.702,103.233,17.884,291.862
32.400,1299.428,8372.895,101.945,20.000,292.210
32.600,1318.970,8427.925,100.871,22.084,290.367
32.800,1338.815,8482.816,100.432,22.601,290.158
33.000,1358.892,8537.697,100.344,21.313,292.345
33.200,1379.070,8592.650,100.025,20.184,292.675
33.400,1399.201,8647.749,98.955,19.697,293.136
33.600,1419.356,8702.845,97.479,21.643,293.032
33.800,1439.757,8757.774,96.327,23.321,290.865
34.000,1460.439,8812.563,95.863,23.559,290.991
34.200,1481.351,8867.350,95.742,22.198,293.348
34.400,1502.373,8922.206,95.411,21.038,293.763
34.600,1523.359,8977.204,94.370,20.495,294.185
34.800,1544.379,9032.192,92.946,22.487,294.016
35.000,1565.652,9087.001,91.863,24.182,291.849
35.200,1587.207,9141.661,91.474,24.407,291.991
35.400,1608.988,9196.314,91.429,23.072,294.304
35.600,1630.878,9251.035,91.161,21.943,294.699
35.800,1652.718,9305.911,90.131,20.904,294.912
36.000,1674.424,9360.852,88.339,20.559,294.686
36.200,1696.080,9415.705,86.122,22.159,294.829
36.400,1717.858,9470.460,84.093,23.416,292.923
36.600,1739.839,9525.131,82.701,23.664,293.023
36.800,1762.021,9579.795,81.743,22.536,295.196
37.000,1784.290,9634.514,80.608,22.123,295.517
37.200,1806.654,9689.270,79.189,24.278,295.398
37.400,1829.413,9743.874,78.237,26.442,292.722
37.600,1852.655,9798.152,78.245,26.736,292.492
37.800,1876.244,9852.222,79.153,26.725,293.007
38.000,1900.082,9906.232,80.541,25.613,295.179
38.200,1924.068,9960.279,81.863,24.443,295.880
38.400,1948.068,10014.465,82.563,23.797,296.198
38.600,1972.119,10068.628,82.921,25.653,295.801
38.800,1996.399,10122.575,83.641,27.137,293.694
39.000,2020.884,10176.365,84.791,26.218,295.611
39.200,2045.457,10230.255,85.563,24.785,295.901
39.400,2069.937,10284.344,85.363,23.772,296.258
39.600,2094.233,10338.548,84.271,23.391,296.230
39.800,2118.467,10392.676,82.714,24.986,296.375
40.000,2142.810,10446.693,81.296,25.961,294.945
40.200,2167.274,10500.654,80.081,25.217,296.557
40.400,2191.802,10554.692,78.488,24.176,296.251
40.600,2216.279,10608.822,76.076,24.395,297.063
40.800,2240.764,10662.990,73.106,26.698,297.056
41.000,2265.556,10716.978,70.463,28.327,294.970
41.200,2290.744,10770.639,68.662,28.801,293.625
41.400,2316.230,10824.076,67.702,28.764,294.137
41.600,2341.964,10877.481,67.164,27.523,296.446
41.800,2367.836,10930.935,66.481,26.355,297.051
42.000,2393.709,10984.524,65.121,25.764,297.481
42.200,2419.630,11038.091,63.404,27.682,297.161
42.400,2445.794,11091.456,62.074,29.228,294.899
42.600,2472.227,11144.641,61.476,29.327,295.255
42.800,2498.890,11197.801,61.220,27.905,297.515
43.000,2525.662,11251.017,60.723,26.773,297.849
43.200,2552.405,11304.376,59.501,26.310,298.306
43.400,2579.187,11357.714,57.912,28.429,298.035
43.600,2606.219,11410.834,56.711,30.031,295.837
43.800,2633.519,11463.767,56.237,30.159,296.133
44.000,2661.042,11516.671,56.105,28.792,298.327
44.200,2688.671,11569.632,55.715,27.700,298.632
44.400,2716.271,11622.737,54.580,27.260,299.118
44.600,2743.911,11675.824,53.069,29.353,298.838
44.800,2771.795,11728.689,51.946,30.903,296.648
45.000,2799.942,11781.361,51.554,31.008,296.966
45.200,2828.312,11834.000,51.499,29.619,299.137
45.400,2856.787,11886.693,51.180,28.526,299.419
45.600,2885.233,11939.531,50.112,28.092,299.903
45.800,2913.717,11992.349,48.669,30.192,299.617
46.000,2942.443,12044.940,47.617,31.731,297.429
46.200,2971.428,12097.331,47.298,31.827,297.758
46.400,3000.633,12149.686,47.314,30.439,299.900
46.600,3029.944,12202.094,47.063,29.357,300.169
46.800,3059.226,12254.647,46.058,28.925,300.651
47.000,3088.546,12307.177,44.678,31.032,300.356
47.200,3118.105,12359.475,43.694,32.568,298.161
47.400,3147.919,12411.568,43.448,32.665,298.482
47.600,3177.954,12463.618,43.539,31.276,300.618
47.800,3208.094,12515.718,43.363,30.196,300.878
48.000,3238.207,12567.964,42.431,29.764,301.356
48.200,3268.358,12620.186,41.125,31.880,301.048
48.400,3298.746,12672.169,40.219,33.414,298.838
48.600,3329.386,12723.939,40.059,33.510,299.157
48.800,3360.246,12775.661,40.239,32.119,301.288
49.000,3391.211,12827.430,40.151,31.041,301.541
49.200,3422.151,12879.347,39.307,30.609,302.013
49.400,3453.129,12931.237,38.089,32.732,301.692
49.600,3484.341,12982.881,37.277,34.264,299.469
49.800,3515.802,13034.305,37.216,34.358,299.784
50.000,3547.481,13085.676,37.499,32.965,301.911
50.200,3579.267,13137.092,37.514,31.888,302.156
50.400,3611.029,13188.655,36.770,31.456,302.622
50.600,3642.829,13240.190,35.655,33.586,302.288
50.800,3674.859,13291.473,34.951,35.116,300.051
51.000,3707.135,13342.528,35.002,35.208,300.363
51.200,3739.628,13393.524,35.400,33.814,302.484
51.400,3772.228,13444.563,35.530,32.739,302.722
51.600,3804.806,13495.749,34.901,32.306,303.182
51.800,3837.422,13546.907,33.901,34.443,302.835
52.000,3870.264,13597.804,33.315,35.972,300.586
52.200,3903.348,13648.468,33.491,36.063,300.894
52.400,3936.648,13699.067,34.015,34.667,303.009
52.600,3970.055,13749.705,34.273,33.593,303.239
52.800,4003.443,13800.492,33.770,33.159,303.693
53.000,4036.867,13851.248,32.897,35.302,303.334
53.200,4070.515,13901.738,32.442,36.829,301.072
53.400,4104.399,13951.987,32.752,36.919,301.375
53.600,4138.497,14002.166,33.414,35.522,303.485
