Time_s,Missile_ID,Launcher_ID,Target_ID,X_m,Y_m,Z_m,Velocity_m_s,Status,Data_Type,Range_to_Target_km,Fuel_Remaining_pct
56.400000000000006,B1001,B0100,A0100,19963.109703267557,998.0059093210527,6078.934456351562,938.2673254330704,MIDCOURSE,Trajectory,45.09096752161684,50.0
56.400000000000006,B1002,B0100,A0100,24535.040146102692,1477.6128240979983,6175.064051016317,663.3117062514093,BOOST,Trajectory,49.68165308065583,50.0
56.6,B1001,B0100,A0100,19776.02809855476,988.938556540757,6078.691766157174,934.430617019137,MIDCOURSE,Trajectory,44.83764387544043,50.0
56.6,B1002,B0100,A0100,24401.16838040909,1470.7093710093318,6174.696410533678,678.458903341349,BOOST,Trajectory,49.48161220058739,50.0
56.800000000000004,B1001,B0100,A0100,19589.715064138887,979.8225530858138,6078.454807468401,930.6191681440199,MIDCOURSE,Trajectory,44.585064470898345,50.0
56.800000000000004,B1002,B0100,A0100,24264.267655062056,1463.6457678437948,6174.3206192074795,693.6468931277228,BOOST,Trajectory,49.278516955326964,50.0
57.0,B1001,B0100,A0100,19404.164949541617,970.6575091422993,6078.224860861463,926.834502016903,MIDCOURSE,Trajectory,44.33320504789072,50.0
57.0,B1002,B0100,A0100,24124.329948382205,1456.421343744847,6173.936671987629,708.8744381811105,BOOST,Trajectory,49.0723411047499,50.0
57.2,B1001,B0100,A0100,19219.37242126139,961.4423008328803,6078.000593395622,923.0808984845853,MIDCOURSE,Trajectory,44.08208114103139,50.0
57.2,B1002,B0100,A0100,23981.34748933162,1449.035436988959,6173.544564576007,724.1402649376696,BOOST,Trajectory,48.86309774577048,50.0
57.2,A1001,A0100,B0100,-24809.207838328097,-1209.4983714741684,6046.147074198,332.0710144531755,BOOST,Trajectory,49.92017098707568,50.0
57.400000000000006,B1001,B0100,A0100,19035.3311859584,952.1777965330537,6077.7807184348985,919.35535987885,MIDCOURSE,Trajectory,43.83166801131513,50.0
57.400000000000006,B1002,B0100,A0100,23835.671197707252,1441.5059238952963,6173.14527569882,730.8278758900094,BOOST,Trajectory,48.651119993619496,50.0
57.400000000000006,A1001,A0100,B0100,-24741.31130980395,-1212.7951021386395,6045.895281815232,349.13235694549076,BOOST,Trajectory,49.78746728854093,50.0
57.6,B1001,B0100,A0100,18852.036392878555,942.8622425107202,6077.56583385355,915.6585262680669,MIDCOURSE,Trajectory,43.58198077352663,50.0
57.6,B1002,B0100,A0100,23689.87638309347,1433.9657022774204,6172.745876413626,728.916564991496,BOOST,Trajectory,48.43900654055933,50.0
57.6,A1001,A0100,B0100,-24669.998038797963,-1216.2098763252752,6045.584371195447,366.2641328179594,BOOST,Trajectory,49.651378751756965,50.0
57.800000000000004,B1001,B0100,A0100,18669.482044616063,933.4961165013221,6077.354761675345,911.9856947507973,MIDCOURSE,Trajectory,43.332994388271246,50.0
57.800000000000004,B1002,B0100,A0100,23544.46269102796,1426.4404330884481,6172.347745152639,727.0147764769647,BOOST,Trajectory,48.227238814987025,50.0
57.800000000000004,A1001,A0100,B0100,-24595.251654051768,-1219.7054555599366,6045.2640530852395,383.46940799875773,BOOST,Trajectory,49.51188881212298,50.0
58.0,B1001,B0100,A0100,18487.664271444304,924.0757160997849,6077.146444282548,908.3345116328584,MIDCOURSE,Trajectory,43.08472448482499,50.0
58.0,B1002,B0100,A0100,23399.428234721658,1418.9298559934164,6171.950882950716,725.1224382403414,BOOST,Trajectory,48.01583450256918,50.0
58.0,A1001,A0100,B0100,-24517.057480932745,-1223.279417083069,6044.9344507214255,400.74745093010745,BOOST,Trajectory,49.36903326254482,50.0
58.2,B1001,B0100,A0100,18306.577999502526,914.6002014046863,6076.9390494962445,904.7081349823587,MIDCOURSE,Trajectory,42.83714685014954,50.0
58.2,B1002,B0100,A0100,23254.771141800597,1411.4337108714797,6171.555289559687,723.2394789498823,BOOST,Trajectory,47.804772803967246,50.0
58.2,A1001,A0100,B0100,-24435.40353657741,-1226.892537086362,6044.59812534212,418.04723438225284,BOOST,Trajectory,49.22272314393514,50.0
58.400000000000006,B1001,B0100,A0100,18126.218438864486,905.0682286314238,6076.732389243902,901.1089040730409,MIDCOURSE,Trajectory,42.59027610919451,50.0
58.400000000000006,B1002,B0100,A0100,23110.489554108088,1403.9517378948847,6171.160962032205,721.365827734406,BOOST,Trajectory,47.59407123745963,50.0
58.400000000000006,A1001,A0100,B0100,-24350.280445417968,-1230.4982091213496,6044.258130830289,435.4125044643491,BOOST,Trajectory,49.072965878325626,50.0
58.6,B1001,B0100,A0100,17946.581067698593,895.477610637265,6076.524418874447,897.5298212902267,MIDCOURSE,Trajectory,42.34408860079548,50.0
58.6,B1002,B0100,A0100,22966.58162766672,1396.483677285418,6170.76789609893,719.5014145115139,BOOST,Trajectory,47.38370909414973,50.0
58.6,A1001,A0100,B0100,-24261.674497337677,-1234.0930216855984,6043.914669470623,452.8468974777943,BOOST,Trajectory,48.91971259378185,50.0
58.800000000000004,B1001,B0100,A0100,17767.661219950063,885.8272094046271,6076.315594605592,893.9779686535372,MIDCOURSE,Trajectory,42.09859893227384,50.0
58.800000000000004,B1002,B0100,A0100,22823.045532477398,1389.029269413806,6170.376084758099,717.6461696101675,BOOST,Trajectory,47.17370377774561,50.0
58.800000000000004,A1001,A0100,B0100,-24169.57206918563,-1237.6736900618523,6043.567937624453,470.34955592813935,BOOST,Trajectory,48.76296246721804,50.0
59.0,B1001,B0100,A0100,17589.453596717693,876.1168178287462,6076.105683370413,890.4503666530768,MIDCOURSE,Trajectory,41.85376658704893,50.0
59.0,B1002,B0100,A0100,22679.879452495992,1381.5882545206691,6169.985519549233,715.8000241310675,BOOST,Trajectory,46.9640185452385,50.0
59.0,A1001,A0100,B0100,-24073.959706643178,-1241.2370458170915,6043.218124708174,487.9195841531993,BOOST,Trajectory,48.60268617941136,50.0
59.2,B1001,B0100,A0100,17411.954205548016,866.3438373826516,6075.891177519382,886.9464993877939,MIDCOURSE,Trajectory,41.609595215847875,50.0
59.2,B1002,B0100,A0100,22537.081585350705,1374.16037306684,6169.596187023047,713.9629107712836,BOOST,Trajectory,46.754658964445824,50.0
59.2,A1001,A0100,B0100,-23974.824132406964,-1244.7800252657235,6042.865411120913,505.55604799273266,BOOST,Trajectory,48.43888706187461,50.0
59.2,A1002,A0100,B0100,-24142.780960544456,-1239.9147258163953,6048.244347155811,350.6044000198577,BOOST,Trajectory,48.60624593668625,50.0
59.400000000000006,B1001,B0100,A0100,17235.157723524553,856.5083087544575,6075.675520093083,883.4650423136378,MIDCOURSE,Trajectory,41.36609856553756,50.0
59.400000000000006,B1002,B0100,A0100,22394.650141992668,1366.7453664314014,6169.20807313508,712.1347634024302,BOOST,Trajectory,46.54564193927754,50.0
59.400000000000006,A1001,A0100,B0100,-23872.15225449025,-1248.2996586603472,6042.50996954284,523.2579742544983,BOOST,Trajectory,48.271543793204394,50.0
59.400000000000006,A1002,A0100,B0100,-24071.186814145207,-1243.5564296938835,6047.489744031875,367.74276670995846,BOOST,Trajectory,48.46992927372381,50.0
59.6,B1001,B0100,A0100,17059.059419279743,846.6096145331063,6075.459541009028,880.0136121374666,MIDCOURSE,Trajectory,41.12325619925744,50.0
59.6,B1002,B0100,A0100,22252.583346559037,1359.342977028985,6168.821168758326,710.3155161961822,BOOST,Trajectory,46.3369500691932,50.0
59.6,A1001,A0100,B0100,-23765.931174443675,-1251.7930611940294,6042.151961906065,541.0243509374122,BOOST,Trajectory,48.10067812689303,50.0
59.6,A1002,A0100,B0100,-23996.158403877205,-1247.2851646596368,6046.709414974147,384.9541987817939,BOOST,Trajectory,48.33021068784948,50.0
59.800000000000004,B1001,B0100,A0100,16883.654183865718,836.647657245468,6075.247185199063,876.5853776713205,MIDCOURSE,Trajectory,40.88108505117118,50.0
59.800000000000004,B1002,B0100,A0100,22110.879436259274,1351.9529483043566,6168.435470209102,708.505103819369,BOOST,Trajectory,46.128603699049926,50.0
59.800000000000004,A1001,A0100,B0100,-23656.14819560192,-1255.2574253326197,6041.791543366705,558.8541262083708,BOOST,Trajectory,47.92631453491262,50.0
59.800000000000004,A1002,A0100,B0100,-23917.681134751812,-1251.098400466794,6045.903585031294,402.2379611741358,BOOST,Trajectory,48.18711279657223,50.0
60.0,B1001,B0100,A0100,16708.937191696114,826.6218195309453,6075.036585339376,873.1779213399175,MIDCOURSE,Trajectory,40.63956376976191,50.0
60.0,B1002,B0100,A0100,21969.53666136051,1344.5750244102994,6168.050978290058,706.70346124774,BOOST,Trajectory,45.92058499206305,50.0
60.0,A1001,A0100,B0100,-23542.790831524944,-1258.6900133841773,6041.428868847225,576.7462073330564,BOOST,Trajectory,47.74837751511203,50.0
60.0,A1002,A0100,B0100,-23835.743653026908,-1254.9479152341182,6045.077940578655,419.5353663112903,BOOST,Trajectory,48.040558522451214,50.0
60.2,B1001,B0100,A0100,16534.90493162553,816.5290912822946,6074.830005055017,869.7914991937639,MIDCOURSE,Trajectory,40.39870894387491,50.0
60.2,B1002,B0100,A0100,21828.553285071855,1337.2089501021803,6167.667693672079,704.9105240147087,BOOST,Trajectory,45.712912423419255,50.0
60.2,A1001,A0100,B0100,-23425.84681448329,-1262.0881511631567,6041.064099447298,594.6994602885155,BOOST,Trajectory,47.56687639858658,50.0
60.2,A1002,A0100,B0100,-23750.336363158833,-1258.7917388452072,6044.2374324402645,436.90215259306865,BOOST,Trajectory,47.89055748487281,50.0
60.400000000000006,B1001,B0100,A0100,16361.551892729323,806.3709599520821,6074.625988702072,866.4352645840131,MIDCOURSE,Trajectory,40.15849749656009,50.0
60.400000000000006,B1002,B0100,A0100,21687.927583498447,1329.8544705040963,6167.28561684376,703.1262281853486,BOOST,Trajectory,45.50556686193186,50.0
60.400000000000006,A1001,A0100,B0100,-23305.3041040905,-1265.4492215962973,6040.6974022853,612.712709687208,BOOST,Trajectory,47.3817612076193,50.0
60.400000000000006,A1002,A0100,B0100,-23661.445613736305,-1262.6262945565397,6043.382424384777,454.33744246253036,BOOST,Trajectory,47.73705806408105,50.0
60.6,B1001,B0100,A0100,16188.873748900347,796.1459420885982,6074.424352820854,863.0993998011581,MIDCOURSE,Trajectory,39.91894417082088,50.0
60.6,B1002,B0100,A0100,21547.657845494206,1322.511331114891,6166.904746021565,701.3505102907772,BOOST,Trajectory,45.298565638403105,50.0
60.6,A1001,A0100,B0100,-23181.15089574788,-1268.7706598061068,6040.328942804544,630.7847392769166,BOOST,Trajectory,47.19301050562503,50.0
60.6,A1002,A0100,B0100,-23569.057914408284,-1266.4481410349404,6042.513266188564,471.8403776884075,BOOST,Trajectory,47.580037065856246,50.0
60.800000000000004,B1001,B0100,A0100,16016.86591717275,785.8536174203095,6074.223012998343,859.7869718577444,MIDCOURSE,Trajectory,39.68002614757018,50.0
60.800000000000004,B1002,B0100,A0100,21407.74237262155,1315.179277587244,6166.525078335011,700.659862479674,BOOST,Trajectory,45.09188903918682,50.0
60.800000000000004,A1001,A0100,B0100,-23053.375629213282,-1272.0499485153753,6039.958883140368,648.9142911878271,BOOST,Trajectory,47.00066055812155,50.0
60.800000000000004,A1002,A0100,B0100,-23473.159943489416,-1270.253958445278,6041.6302933926645,489.41006075762795,BOOST,Trajectory,47.419528950928196,50.0
61.0,B1001,B0100,A0100,15845.52443475933,775.4918647669053,6074.023551287205,856.4862224196747,MIDCOURSE,Trajectory,39.44175814062718,50.0
61.0,B1002,B0100,A0100,21266.781927837696,1307.7847545957266,6166.142817969528,711.819013889489,BOOST,Trajectory,44.884154597414636,50.0
61.0,A1001,A0100,B0100,-22921.96699710464,-1275.2846147645969,6039.5873837382305,667.1000656964582,BOOST,Trajectory,46.8047526687551,50.0
61.0,A1002,A0100,B0100,-23373.738556412587,-1274.0405371627983,6040.733830101984,507.0455545514601,BOOST,Trajectory,47.255573111978094,50.0
61.2,B1001,B0100,A0100,15674.846299166606,765.0576334377363,6073.823212081335,853.2121334300988,MIDCOURSE,Trajectory,39.20411870749268,50.0
61.2,B1002,B0100,A0100,21123.592533528492,1300.2653964960266,6165.754754706855,722.9846171224638,BOOST,Trajectory,44.67415862918451,50.0
61.2,A1001,A0100,B0100,-22786.91395368972,-1278.472225725423,6039.214602061025,685.3407197814636,BOOST,Trajectory,46.60527994894613,50.0
61.2,A1002,A0100,B0100,-23270.780794297643,-1277.804766664929,6039.824188763143,524.7458820234625,BOOST,Trajectory,47.08816070430067,50.0
61.400000000000006,B1001,B0100,A0100,15504.827456059062,754.5491268169616,6073.621356735136,849.952364014195,MIDCOURSE,Trajectory,38.96712230845179,50.0
61.400000000000006,B1002,B0100,A0100,20978.17299936266,1292.6208271791675,6165.360884673984,734.1557804967753,BOOST,Trajectory,44.461918453686266,50.0
61.400000000000006,A1001,A0100,B0100,-22648.205723659525,-1281.6103845559462,6038.84067902846,703.6348672034388,BOOST,Trajectory,46.40223758592712,50.0
61.400000000000006,A1002,A0100,B0100,-23164.27389239615,-1281.5436253688551,6038.901657665935,542.5100263764482,BOOST,Trajectory,46.91728483130644,50.0
61.6,B1001,B0100,A0100,15335.464047861667,743.9652946685425,6073.416660574514,846.7219495229056,MIDCOURSE,Trajectory,38.730746790648965,50.0
61.6,B1002,B0100,A0100,20830.522314595157,1284.8506754792036,6164.961203069208,745.3315993370326,BOOST,Trajectory,44.24741500290141,50.0
61.6,A1001,A0100,B0100,-22505.831811151413,-1284.6967266941572,6038.465742561308,721.9810766834564,BOOST,Trajectory,46.195513701051894,50.0
61.6,A1002,A0100,B0100,-23054.205288690013,-1285.2541716650032,6037.9665052467435,560.3369286324826,BOOST,Trajectory,46.742831483298666,50.0
61.800000000000004,B1001,B0100,A0100,15166.75136976293,733.3059018015117,6073.2075927360975,843.5050229983713,MIDCOURSE,Trajectory,38.49500592264005,50.0
