Time_s,Missile_ID,Launcher_ID,Target_ID,X_m,Y_m,Z_m,Velocity_m_s,Status,Data_Type,Range_to_Target_km,Fuel_Remaining_pct,Guidance_Mode
217.4,A2001,A0200,B0100,-791.4622522716552,5161.85949824932,5941.960988116475,744.000923178465,MISS,Trajectory,0.0,50.0,ACTIVE_RADAR
217.4,A2002,A0200,B0100,-791.4764956947606,5161.834807464959,5941.963777206192,743.9720303639257,MISS,Trajectory,0.0,50.0,ACTIVE_RADAR
217.4,B2002,B0200,A0100,-25595.298213603888,-8374.25389761028,6502.08021409623,413.84242718494755,MISS,Trajectory,23.940619720709968,50.0,INERTIAL
217.60000000000002,B1001,B0100,A0100,-12755.666076730462,-7834.052476567114,6601.804008274239,343.78191791924945,MISS,Trajectory,36.834487571431524,50.0,INERTIAL
217.60000000000002,B1002,B0100,A0100,-15936.589263837863,-7348.323809921105,6698.6604465993005,360.2010961235947,MISS,Trajectory,33.6851441771231,50.0,INERTIAL
217.60000000000002,A1001,A0100,B0100,10168.100117617409,1653.7696808152355,6293.8615424266,576.2684675271721,MISS,Trajectory,0.0,50.0,ACTIVE_RADAR
217.60000000000002,A1002,A0100,B0100,9619.488646233893,1540.3235036280214,6281.940784583896,583.8081134914175,MISS,Trajectory,0.0,50.0,ACTIVE_RADAR
217.60000000000002,B2001,B0200,A0100,-21375.476365249662,-8293.078546762968,6434.3215267699925,395.08561929637494,MISS,Trajectory,28.202728219094173,50.0,INERTIAL
217.60000000000002,A2001,A0200,B0100,-791.4622522716552,5161.85949824932,5941.960988116475,744.000923178465,MISS,Trajectory,0.0,50.0,ACTIVE_RADAR
217.60000000000002,A2002,A0200,B0100,-791.4764956947606,5161.834807464959,5941.963777206192,743.9720303639257,MISS,Trajectory,0.0,50.0,ACTIVE_RADAR
217.60000000000002,B2002,B0200,A0100,-25595.298213603888,-8374.25389761028,6502.08021409623,413.84242718494755,MISS,Trajectory,23.983445071744217,50.0,INERTIAL
217.8,B1001,B0100,A0100,-12755.666076730462,-7834.052476567114,6601.804008274239,343.78191791924945,MISS,Trajectory,36.87730328587742,50.0,INERTIAL
217.8,B1002,B0100,A0100,-15936.589263837863,-7348.323809921105,6698.6604465993005,360.2010961235947,MISS,Trajectory,33.72794234211133,50.0,INERTIAL
217.8,A1001,A0100,B0100,10168.100117617409,1653.7696808152355,6293.8615424266,576.2684675271721,MISS,Trajectory,0.0,50.0,ACTIVE_RADAR
217.8,A1002,A0100,B0100,9619.488646233893,1540.3235036280214,6281.940784583896,583.8081134914175,MISS,Trajectory,0.0,50.0,ACTIVE_RADAR
217.8,B2001,B0200,A0100,-21375.476365249662,-8293.078546762968,6434.3215267699925,395.08561929637494,MISS,Trajectory,28.245540714874977,50.0,INERTIAL
217.8,A2001,A0200,B0100,-791.4622522716552,5161.85949824932,5941.960988116475,744.000923178465,MISS,Trajectory,0.0,50.0,ACTIVE_RADAR
217.8,A2002,A0200,B0100,-791.4764956947606,5161.834807464959,5941.963777206192,743.9720303639257,MISS,Trajectory,0.0,50.0,ACTIVE_RADAR
217.8,B2002,B0200,A0100,-25595.298213603888,-8374.25389761028,6502.08021409623,413.84242718494755,MISS,Trajectory,24.026257281526263,50.0,INERTIAL
218.0,B1001,B0100,A0100,-12755.666076730462,-7834.052476567114,6601.804008274239,343.78191791924945,MISS,Trajectory,36.92009125955996,50.0,INERTIAL
218.0,B1002,B0100,A0100,-15936.589263837863,-7348.323809921105,6698.6604465993005,360.2010961235947,MISS,Trajectory,33.77071319097104,50.0,INERTIAL
218.0,A1001,A0100,B0100,10168.100117617409,1653.7696808152355,6293.8615424266,576.2684675271721,MISS,Trajectory,0.0,50.0,ACTIVE_RADAR
218.0,A1002,A0100,B0100,9619.488646233893,1540.3235036280214,6281.940784583896,583.8081134914175,MISS,Trajectory,0.0,50.0,ACTIVE_RADAR
218.0,B2001,B0200,A0100,-21375.476365249662,-8293.078546762968,6434.3215267699925,395.08561929637494,MISS,Trajectory,28.28832467769301,50.0,INERTIAL
218.0,A2001,A0200,B0100,-791.4622522716552,5161.85949824932,5941.960988116475,744.000923178465,MISS,Trajectory,0.0,50.0,ACTIVE_RADAR
218.0,A2002,A0200,B0100,-791.4764956947606,5161.834807464959,5941.963777206192,743.9720303639257,MISS,Trajectory,0.0,50.0,ACTIVE_RADAR
218.0,B2002,B0200,A0100,-25595.298213603888,-8374.25389761028,6502.08021409623,413.84242718494755,MISS,Trajectory,24.06904134081331,50.0,INERTIAL
218.20000000000002,B1001,B0100,A0100,-12755.666076730462,-7834.052476567114,6601.804008274239,343.78191791924945,MISS,Trajectory,36.96293552810869,50.0,INERTIAL
