Time_s,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
4.400,85.900,85.931,85.926,85.951,5944.929,5963.697,5944.913,6024.274,358.071,354.348,358.072,353.738,0.994,1.455,-6.951,-6.491,0.994,10.541,0.526,10.073,1,1,lock_on,lock_on
4.600,85.757,85.790,85.784,85.811,5944.910,5963.329,5944.894,6024.578,358.048,354.422,358.049,353.741,0.877,1.344,-6.926,-6.460,0.877,9.763,0.402,9.289,1,1,lock_on,lock_on
4.800,85.614,85.648,85.642,85.670,5944.799,5963.002,5944.782,6024.715,357.856,354.336,357.857,353.832,1.060,1.533,-6.788,-6.314,1.060,6.279,0.579,5.798,1,1,lock_on,lock_on
5.000,85.471,85.506,85.500,85.530,5944.690,5962.914,5944.674,6023.850,357.837,354.357,357.838,353.751,0.940,1.420,-6.884,-6.404,0.940,6.394,0.452,5.906,1,1,search,search
5.200,85.327,85.365,85.358,85.389,5944.488,5963.032,5944.471,6022.274,357.650,354.217,357.651,353.370,1.127,1.613,-6.705,-6.219,1.127,6.881,0.632,6.387,1,1,search,search
5.400,85.184,85.223,85.216,85.249,5944.286,5963.402,5944.269,6020.548,357.635,354.217,357.636,352.507,1.005,1.497,-6.806,-6.314,1.005,7.138,0.503,6.636,1,1,search,search
5.600,85.041,85.082,85.074,85.108,5943.917,5963.966,5943.900,6019.605,357.676,354.065,357.677,351.957,1.037,1.535,-6.641,-6.142,1.036,7.573,0.528,7.065,1,1,search,search
5.800,84.898,84.941,84.933,84.968,5943.544,5964.778,5943.527,6019.865,357.540,354.051,357.541,351.470,1.213,1.717,-6.747,-6.243,1.212,7.700,0.697,7.185,1,1,search,formation_maintain
6.000,84.755,84.800,84.791,84.828,5943.335,5965.784,5943.317,6020.686,357.548,353.886,357.549,351.073,1.112,1.623,-6.589,-6.078,1.111,7.613,0.589,7.090,1,1,search,formation_maintain
6.200,84.612,84.659,84.649,84.688,5943.128,5966.984,5943.110,6021.273,357.375,353.885,357.376,350.645,1.292,1.809,-6.700,-6.182,1.292,7.925,0.762,7.395,1,1,search,formation_maintain
6.400,84.469,84.518,84.507,84.549,5942.969,5968.173,5942.951,6021.622,357.369,353.692,357.370,350.332,1.182,1.706,-6.544,-6.020,1.182,7.931,0.645,7.394,1,1,search,formation_maintain
6.600,84.327,84.377,84.366,84.409,5942.736,5969.405,5942.718,6021.893,357.189,353.668,357.190,350.102,1.363,1.893,-6.661,-6.132,1.363,8.149,0.819,7.605,1,1,search,formation_maintain
6.800,84.184,84.236,84.224,84.269,5942.514,5970.558,5942.496,6022.128,357.178,353.472,357.180,350.138,1.250,1.786,-6.508,-5.972,1.249,8.069,0.698,7.518,1,1,search,formation_maintain
7.000,84.041,84.096,84.083,84.130,5942.203,5971.725,5942.185,6022.242,356.999,353.445,357.001,349.958,1.433,1.975,-6.629,-6.087,1.433,8.269,0.875,7.711,1,1,search,formation_maintain
7.200,83.898,83.955,83.941,83.990,5941.896,5972.801,5941.877,6022.345,356.991,353.251,356.992,349.999,1.317,1.865,-6.473,-5.925,1.316,8.175,0.751,7.610,1,1,search,formation_maintain
7.400,83.755,83.814,83.800,83.850,5941.494,5973.882,5941.476,6022.340,356.815,353.227,356.817,349.821,1.504,2.058,-6.597,-6.043,1.503,8.372,0.930,7.800,1,1,search,formation_maintain
7.600,83.613,83.674,83.658,83.711,5941.095,5974.870,5941.076,6022.327,356.811,353.037,356.812,349.864,1.384,1.945,-6.439,-5.878,1.383,8.270,0.803,7.690,1,1,search,formation_maintain
7.800,83.470,83.533,83.517,83.571,5940.527,5975.861,5940.508,6022.210,356.862,353.018,356.864,349.688,1.416,1.983,-6.565,-5.998,1.415,8.467,0.828,7.880,1,1,search,formation_maintain
8.000,83.327,83.393,83.375,83.432,5939.956,5976.757,5939.937,6022.086,356.737,352.832,356.739,349.735,1.588,2.162,-6.403,-5.829,1.587,8.358,0.993,7.764,1,1,search,formation_maintain
8.200,83.185,83.252,83.234,83.292,5939.595,5977.656,5939.576,6021.754,356.755,352.818,356.756,349.569,1.519,2.099,-6.530,-5.950,1.519,8.389,0.917,7.787,1,1,search,formation_maintain
8.400,83.042,83.112,83.093,83.153,5939.435,5978.457,5939.416,6021.202,356.605,352.638,356.606,349.104,1.698,2.284,-6.364,-5.778,1.697,8.405,1.087,7.796,1,1,search,formation_maintain
8.600,82.899,82.971,82.951,83.014,5939.471,5979.259,5939.452,6020.653,356.618,352.628,356.620,348.482,1.581,2.173,-6.492,-5.900,1.580,8.566,0.963,7.950,1,1,search,formation_maintain
8.800,82.757,82.831,82.810,82.875,5939.497,5979.859,5939.478,6020.264,356.441,352.681,356.443,348.153,1.758,2.357,-6.477,-5.879,1.757,8.465,1.133,7.841,1,1,search,formation_maintain
9.000,82.614,82.691,82.669,82.736,5939.565,5980.305,5939.546,6020.024,356.431,352.508,356.433,347.505,1.645,2.249,-6.330,-5.726,1.644,8.634,1.012,8.003,1,1,search,formation_maintain
9.200,82.472,82.551,82.527,82.597,5939.554,5980.840,5939.535,6020.009,356.250,352.546,356.251,347.153,1.825,2.436,-6.426,-5.815,1.824,8.531,1.185,7.892,1,1,search,formation_maintain
9.400,82.329,82.411,82.386,82.458,5939.554,5981.516,5939.535,6020.165,356.238,352.414,356.240,346.492,1.710,2.327,-6.267,-5.649,1.709,8.694,1.062,8.048,1,1,search,formation_maintain
9.600,82.187,82.271,82.245,82.319,5939.461,5982.364,5939.442,6020.556,356.058,352.434,356.060,346.135,1.894,2.518,-6.383,-5.760,1.893,8.589,1.239,7.935,1,1,search,formation_maintain
9.800,82.045,82.132,82.104,82.180,5939.372,5983.189,5939.353,6021.121,356.049,352.263,356.051,345.472,1.777,2.406,-6.224,-5.594,1.775,8.747,1.113,8.086,1,1,search,formation_maintain
10.000,81.902,81.992,81.963,82.042,5939.187,5984.050,5939.168,6021.872,355.874,352.260,355.875,345.143,1.965,2.601,-6.343,-5.707,1.964,8.650,1.294,7.981,1,1,lock_on,attack_maneuver
10.200,81.760,81.853,81.821,81.903,5939.002,5984.828,5938.983,6022.602,355.869,352.086,355.871,344.968,1.846,2.487,-6.183,-5.541,1.844,8.808,1.167,8.131,1,1,lock_on,attack_maneuver
10.400,81.618,81.713,81.680,81.765,5938.648,5985.615,5938.629,6023.372,355.921,352.081,355.923,345.032,1.881,2.529,-6.304,-5.657,1.880,8.703,1.195,8.019,1,1,lock_on,attack_maneuver
10.600,81.475,81.574,81.539,81.627,5938.269,5986.308,5938.251,6024.055,355.805,351.910,355.806,344.871,2.064,2.718,-6.142,-5.488,2.063,8.858,1.370,8.166,1,1,lock_on,attack_maneuver
10.800,81.333,81.435,81.398,81.488,5937.972,5987.003,5937.954,6024.746,355.820,351.908,355.822,344.933,1.963,2.623,-6.266,-5.606,1.962,8.751,1.261,8.051,1,1,lock_on,attack_maneuver
11.000,81.191,81.295,81.257,81.350,5937.615,5987.602,5937.597,6025.338,355.656,351.741,355.658,344.277,2.145,2.810,-6.100,-5.434,2.143,8.907,1.435,8.199,1,1,lock_on,attack_maneuver
11.200,81.049,81.156,81.116,81.212,5937.385,5988.200,5937.367,6025.934,355.586,351.744,355.312,344.328,2.165,2.837,-6.226,-5.554,1.996,8.798,1.280,8.083,1,1,lock_on,attack_maneuver
11.400,80.907,81.017,80.975,81.074,5937.580,5988.630,5937.492,6026.429,355.288,351.801,354.944,344.181,2.336,3.014,-6.212,-5.533,2.030,8.957,1.306,8.234,1,1,lock_on,attack_maneuver
11.600,80.765,80.878,80.834,80.935,5938.155,5989.130,5937.957,6026.980,355.268,351.425,354.731,344.043,2.197,2.881,-6.032,-5.347,2.222,8.615,1.490,7.883,1,1,lock_on,attack_maneuver
11.800,80.623,80.739,80.694,80.797,5938.804,5990.890,5938.647,6027.553,355.087,350.569,354.538,343.900,2.372,3.062,-5.488,-4.797,1.853,7.783,1.113,7.044,1,1,lock_on,attack_maneuver
12.000,80.481,80.600,80.553,80.660,5939.532,5994.461,5939.181,6028.871,355.075,349.574,354.542,343.708,2.249,2.945,-4.653,-3.957,1.952,5.395,1.205,4.648,1,1,lock_on,attack_maneuver
12.200,80.339,80.461,80.413,80.522,5940.196,5999.673,5939.888,6031.281,354.887,348.797,354.266,343.165,2.435,3.136,-3.853,-3.152,1.838,3.191,1.083,2.438,1,1,lock_on,attack_maneuver
12.400,80.198,80.322,80.273,80.384,5940.873,6006.642,5940.825,6034.444,354.868,347.827,354.226,342.389,2.316,3.021,-3.542,-2.836,1.715,0.515,0.954,0.245,1,1,lock_on,attack_maneuver
12.600,80.056,80.183,80.134,80.248,5941.388,6015.538,5941.755,6038.031,354.903,346.534,353.999,341.458,2.351,3.058,-3.251,-2.543,1.922,2.119,1.155,2.886,1,1,lock_on,attack_maneuver
12.800,79.914,80.044,79.995,80.111,5941.811,6026.597,5942.719,6041.726,354.986,344.956,353.993,340.528,2.378,3.086,-2.606,-1.897,1.842,4.644,1.069,5.417,1,1,lock_on,attack_maneuver
13.000,79.772,79.905,79.857,79.976,5942.287,6039.523,5943.599,6045.210,354.857,343.767,353.760,339.627,2.544,3.251,-1.466,-0.758,2.038,7.061,1.260,7.838,1,1,lock_on,attack_maneuver
13.200,79.631,79.767,79.719,79.841,5942.937,6053.918,5944.485,6048.165,354.856,342.774,353.746,338.506,2.435,3.140,-0.330,0.375,1.945,9.372,1.162,10.154,1,1,lock_on,attack_maneuver
13.400,79.489,79.628,79.582,79.707,5943.754,6069.765,5945.275,6050.500,354.697,341.971,353.567,337.271,2.597,3.297,-0.354,0.346,2.137,11.478,1.351,12.264,1,1,lock_on,attack_maneuver
13.600,79.348,79.491,79.445,79.574,5944.810,6086.626,5946.055,6052.426,354.672,341.361,353.358,336.066,2.488,3.181,-0.879,-0.186,1.754,13.525,0.964,14.315,1,1,lock_on,attack_maneuver
13.800,79.206,79.354,79.308,79.442,5946.059,6104.136,5946.537,6054.193,354.493,340.684,353.234,335.130,2.647,3.331,-0.896,-0.211,1.912,15.604,1.119,16.397,1,1,lock_on,attack_maneuver
14.000,79.065,79.217,79.172,79.311,5947.450,6122.798,5946.860,6055.775,354.335,339.658,352.343,334.317,2.590,3.265,-0.795,-0.119,1.959,17.688,1.162,18.483,1,1,lock_on,attack_maneuver
14.200,78.924,79.081,79.037,79.182,5948.320,6143.270,5947.214,6056.978,353.864,338.074,351.863,333.305,2.843,3.506,-0.307,0.357,1.834,19.769,1.034,20.568,1,1,lock_on,attack_maneuver
14.400,78.783,78.946,78.903,79.054,5948.822,6165.397,5947.666,6057.836,353.757,336.974,351.685,332.241,2.717,3.366,-0.033,0.618,2.012,21.829,1.210,22.631,1,1,lock_on,attack_maneuver
14.600,78.642,78.812,78.770,78.928,5949.311,6188.505,5948.322,6058.590,353.608,336.267,351.317,331.436,2.852,3.486,0.083,0.718,1.916,23.914,1.111,24.718,1,1,lock_on,attack_maneuver
14.800,78.501,78.679,78.637,78.803,5949.909,6212.353,5949.149,6059.234,353.601,335.611,351.108,330.721,2.736,3.354,0.283,0.902,2.088,25.955,1.281,26.762,1,1,lock_on,attack_maneuver
15.000,78.360,78.547,78.504,78.679,5950.461,6236.921,5950.108,6059.591,353.414,334.948,350.603,330.016,2.885,3.484,0.374,0.974,2.095,27.986,1.285,28.794,1,1,search,attack_maneuver
15.200,78.219,78.416,78.372,78.557,5951.042,6262.244,5950.547,6059.454,353.396,334.045,350.109,329.123,2.769,3.348,0.617,1.197,2.394,30.032,1.583,30.843,1,1,search,attack_maneuver
15.400,78.079,78.286,78.241,78.437,5951.540,6288.490,5950.667,6058.845,353.210,332.864,349.930,328.181,2.920,3.478,0.960,1.519,1.900,32.075,1.087,32.887,1,1,search,attack_maneuver
15.600,77.938,78.157,78.111,78.318,5952.051,6315.491,5950.914,6058.004,353.194,331.994,349.179,327.497,2.804,3.339,1.427,1.963,1.972,34.151,1.157,34.965,1,1,search,attack_maneuver
15.800,77.798,78.029,77.981,78.201,5952.472,6342.968,5951.595,6056.953,353.011,331.410,348.811,326.762,2.959,3.470,1.983,2.494,1.875,35.781,1.058,36.596,1,1,search,attack_maneuver
16.000,77.658,77.903,77.851,78.086,5952.902,6370.942,5952.587,6055.873,353.000,330.751,348.673,325.730,2.843,3.327,2.303,2.789,1.738,37.389,0.921,38.205,1,1,search,attack_maneuver
16.200,77.518,77.778,77.722,77.973,5953.239,6399.486,5953.153,6055.361,352.822,330.051,348.215,324.894,3.003,3.460,2.441,2.900,1.993,38.816,1.174,39.633,1,1,search,attack_maneuver
16.400,77.378,77.655,77.594,77.862,5953.583,6428.650,5953.379,6055.954,352.815,329.268,348.126,324.415,2.886,3.314,2.447,2.878,1.959,38.821,1.140,39.639,1,1,search,attack_maneuver
16.600,77.237,77.531,77.466,77.751,5953.833,6458.482,5953.447,6057.452,352.642,328.276,347.926,324.197,3.050,3.450,2.578,2.980,2.137,37.935,1.316,38.754,1,1,search,attack_maneuver
16.800,77.097,77.408,77.338,77.641,5954.088,6489.143,5953.429,6059.352,352.641,327.020,347.947,324.136,2.933,3.304,2.826,3.199,2.030,37.304,1.208,38.123,1,1,search,attack_maneuver
17.000,76.957,77.285,77.212,77.532,5954.248,6520.497,5953.271,6061.473,352.473,326.064,347.818,323.815,3.102,3.444,3.178,3.522,2.196,35.130,1.373,35.950,1,1,search,attack_maneuver
17.200,76.818,77.161,77.086,77.422,5954.412,6552.285,5953.190,6063.967,352.476,325.400,347.586,323.526,2.985,3.298,3.647,3.963,1.912,29.678,1.089,30.498,1,1,search,attack_maneuver
17.400,76.678,77.036,76.960,77.313,5954.480,6584.513,5953.337,6066.809,352.313,324.670,347.501,323.637,3.159,3.445,3.903,4.192,2.169,29.146,1.346,29.966,1,1,search,evasive_maneuver
17.600,76.538,76.911,76.835,77.203,5954.549,6617.256,5953.925,6069.875,352.321,323.848,347.135,323.486,3.041,3.300,4.001,4.263,2.114,30.391,1.290,31.212,1,1,search,evasive_maneuver
17.800,76.398,76.786,76.711,77.093,5954.521,6650.577,5954.790,6073.327,352.164,322.825,347.142,322.826,3.220,3.453,4.217,4.453,1.934,25.068,1.110,25.889,1,1,search,evasive_maneuver
18.000,76.258,76.659,76.587,76.983,5954.492,6684.555,5955.609,6077.154,352.177,321.815,346.976,321.811,3.102,3.310,4.216,4.427,2.097,22.824,1.272,23.645,1,1,search,evasive_maneuver
18.200,76.119,76.532,76.464,76.872,5954.294,6719.013,5956.319,6080.544,352.247,321.038,346.999,321.361,3.132,3.316,4.330,4.518,1.988,20.268,1.163,21.089,1,1,search,evasive_maneuver
18.400,75.979,76.403,76.341,76.761,5954.068,6753.974,5956.739,6083.223,352.148,320.015,347.079,321.688,3.304,3.467,4.580,4.746,2.023,21.690,1.199,22.511,1,1,search,evasive_maneuver
18.600,75.839,76.275,76.219,76.651,5954.027,6789.533,5956.899,6085.481,352.089,319.000,347.170,322.422,3.263,3.403,4.613,4.757,2.034,22.328,1.209,23.149,1,1,search,evasive_maneuver
18.800,75.700,76.146,76.098,76.541,5954.431,6825.528,5957.042,6087.456,351.804,318.209,346.558,323.100,3.430,3.548,4.755,4.877,2.185,22.737,1.360,23.557,1,1,search,evasive_maneuver
19.000,75.560,76.017,75.977,76.431,5955.221,6861.948,5957.336,6089.240,351.797,317.366,346.222,323.713,3.311,3.407,4.764,4.865,2.081,23.089,1.257,23.909,1,1,search,evasive_maneuver
19.200,75.421,75.887,75.857,76.321,5956.087,6898.842,5957.774,6090.986,351.632,316.308,345.569,324.131,3.482,3.557,4.889,4.968,2.242,23.206,1.417,24.027,1,1,search,evasive_maneuver
19.400,75.281,75.758,75.738,76.212,5957.034,6936.348,5958.485,6092.758,351.636,314.983,345.229,324.750,3.369,3.423,5.132,5.191,1.916,23.306,1.091,24.126,1,1,search,evasive_maneuver
19.600,75.142,75.628,75.620,76.103,5957.917,6974.376,5959.657,6094.465,351.463,313.928,345.023,325.425,3.544,3.577,5.480,5.517,1.926,24.232,1.101,25.053,1,1,search,evasive_maneuver
19.800,75.003,75.498,75.502,75.995,5958.816,7012.683,5961.234,6095.821,351.458,313.260,344.659,325.698,3.431,3.443,5.354,5.371,1.619,24.581,0.794,25.400,1,1,search,evasive_maneuver
20.000,74.864,75.368,75.384,75.887,5959.622,7051.043,5962.398,6097.315,351.285,312.632,344.483,325.527,3.610,3.600,4.832,4.828,1.707,22.036,0.882,22.855,1,1,lock_on,evasive_maneuver
20.200,74.725,75.238,75.267,75.778,5960.431,7089.284,5963.046,6099.936,351.282,312.116,344.268,324.735,3.496,3.466,4.685,4.661,1.829,19.833,1.004,20.652,1,1,lock_on,evasive_maneuver
20.400,74.586,75.107,75.150,75.669,5961.071,7127.352,5963.703,6103.418,351.335,311.506,343.940,323.930,3.525,3.475,4.827,4.784,2.095,16.291,1.270,17.109,1,1,attack_maneuver,evasive_maneuver
20.600,74.447,74.976,75.033,75.560,5961.684,7165.454,5964.850,6107.034,351.220,310.868,343.225,323.375,3.695,3.627,4.952,4.891,3.252,12.686,2.427,13.504,1,1,attack_maneuver,evasive_maneuver
20.800,74.309,74.844,74.916,75.451,5962.375,7203.834,5967.092,6110.300,351.237,309.909,342.211,323.436,3.603,3.518,5.118,5.039,6.979,11.715,6.154,12.533,1,1,attack_maneuver,evasive_maneuver
21.000,74.171,74.712,74.801,75.342,5963.003,7242.643,5970.373,6113.293,351.075,308.923,340.910,323.868,3.776,3.673,5.069,4.972,9.996,14.233,9.172,15.050,1,1,attack_maneuver,evasive_maneuver
21.200,74.033,74.580,74.686,75.233,5963.649,7281.781,5973.843,6116.167,351.081,308.099,339.976,324.403,3.681,3.557,5.128,5.011,13.465,14.583,12.640,15.401,1,1,attack_maneuver,evasive_maneuver
21.400,73.896,74.447,74.573,75.124,5964.205,7321.285,5977.018,6119.070,350.917,307.039,339.193,324.748,3.857,3.712,5.348,5.210,16.233,14.738,15.408,15.555,1,1,attack_maneuver,evasive_maneuver
21.600,73.759,74.315,74.461,75.016,5964.767,7361.237,5979.979,6122.046,350.923,305.983,338.168,325.306,3.759,3.591,5.325,5.165,18.339,14.857,17.514,15.674,1,1,attack_maneuver,evasive_maneuver
21.800,73.624,74.182,74.350,74.909,5965.234,7401.505,5982.956,6124.980,350.761,305.177,336.852,325.929,3.940,3.747,5.380,5.196,20.321,15.678,19.495,16.495,1,1,attack_maneuver,evasive_maneuver
22.000,73.489,74.049,74.240,74.801,5965.703,7442.065,5985.849,6127.452,350.770,304.250,335.725,326.553,3.843,3.623,5.575,5.364,22.588,16.489,21.762,17.306,1,1,attack_maneuver,evasive_maneuver
22.200,73.355,73.916,74.132,74.694,5966.075,7482.699,5988.508,6129.048,350.612,303.294,334.833,326.722,4.031,3.782,5.178,4.938,24.803,16.094,23.977,16.911,1,1,attack_maneuver,evasive_maneuver
22.400,73.222,73.783,74.024,74.587,5966.449,7522.902,5991.120,6130.594,350.624,302.244,333.611,326.589,3.934,3.655,4.346,4.075,26.821,15.749,25.995,16.566,1,1,attack_maneuver,evasive_maneuver
22.600,73.090,73.650,73.917,74.480,5966.724,7562.385,5993.609,6132.862,350.471,301.297,332.537,326.506,4.130,3.817,3.175,2.872,29.053,15.812,28.225,16.630,1,1,attack_maneuver,evasive_maneuver
22.800,72.959,73.517,73.811,74.372,5966.998,7600.920,5995.849,6135.591,350.487,300.756,331.702,326.430,4.035,3.689,2.345,2.008,31.240,15.302,30.412,16.121,1,1,attack_maneuver,evasive_maneuver
23.000,72.830,73.384,73.705,74.263,5967.173,7638.366,5998.039,6138.892,350.338,300.235,330.551,325.887,4.238,3.856,2.634,2.263,33.252,13.451,32.423,14.270,1,1,attack_maneuver,evasive_maneuver
23.200,72.702,73.250,73.600,74.153,5967.345,7674.849,6000.118,6142.875,350.360,299.350,329.528,325.196,4.146,3.727,2.874,2.466,35.446,9.063,34.615,9.884,1,1,attack_maneuver,attack_maneuver
23.400,72.575,73.117,73.495,74.042,5967.346,7710.441,6001.995,6147.167,350.437,298.673,328.947,324.364,4.204,3.749,2.645,2.201,37.564,5.382,36.731,6.203,1,1,attack_maneuver,attack_maneuver
23.600,72.449,72.983,73.391,73.931,5967.317,7745.193,6004.008,6150.961,350.347,297.972,328.731,323.800,4.405,3.914,2.719,2.240,37.537,2.175,36.702,2.997,1,1,attack_maneuver,attack_maneuver
23.800,72.324,72.849,73.288,73.819,5967.365,7779.195,6006.208,6153.805,350.388,297.284,329.058,323.450,4.337,3.810,1.917,1.402,33.484,0.200,32.647,0.624,1,1,attack_maneuver,attack_maneuver
24.000,72.199,72.715,73.184,73.706,5967.349,7812.346,6007.891,6155.662,350.251,296.521,329.450,322.841,4.539,3.978,1.176,0.628,32.128,1.925,31.289,1.099,1,1,attack_maneuver,attack_maneuver
24.200,72.073,72.581,73.079,73.593,5967.349,7844.607,6008.521,6156.642,350.281,295.751,329.462,322.120,4.465,3.871,0.503,-0.077,32.266,3.555,31.425,2.727,1,1,attack_maneuver,attack_maneuver
24.400,71.948,72.447,72.974,73.480,5967.257,7875.951,6008.257,6156.956,350.142,294.997,329.007,321.405,4.667,4.042,-0.159,-0.770,32.854,5.302,32.009,4.472,1,1,attack_maneuver,attack_maneuver
24.600,71.823,72.313,72.869,73.366,5967.273,7906.362,6008.174,6156.858,350.101,294.250,328.494,320.714,4.713,4.057,-0.832,-1.472,36.554,7.146,35.707,6.313,1,1,attack_maneuver,attack_maneuver
24.800,71.699,72.179,72.764,73.252,5967.691,7935.833,6009.212,6156.635,349.837,293.520,327.530,320.041,4.907,4.223,-1.528,-2.196,38.907,9.009,38.056,8.173,1,1,attack_maneuver,attack_maneuver
25.000,71.577,72.045,72.660,73.137,5968.476,7964.362,6010.889,6156.599,349.844,292.813,327.037,319.168,4.800,4.087,-2.249,-2.945,41.402,10.904,40.546,10.064,1,1,attack_maneuver,attack_maneuver
25.200,71.455,71.912,72.557,73.023,5969.306,7991.919,6012.643,6156.839,349.777,292.345,327.358,317.907,4.916,4.176,-3.129,-3.853,37.086,12.899,36.226,12.056,1,1,attack_maneuver,attack_maneuver
25.400,71.334,71.779,72.453,72.909,5970.120,8018.416,6014.087,6156.866,349.873,291.991,328.034,316.931,4.933,4.168,-3.549,-4.298,34.532,15.245,33.667,14.396,1,1,attack_maneuver,attack_maneuver
