Time_s,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.000,89.073,89.075,89.075,89.073,5940.775,5940.722,5941.010,5940.739,365.339,364.819,364.767,365.339,0.011,0.362,-0.680,-0.329,0.530,0.362,0.171,0.002,1,1,attack_maneuver,formation_maintain
0.200,88.928,88.929,88.930,88.928,5941.226,5940.747,5943.263,5941.190,364.728,364.466,363.214,364.728,0.215,0.566,-0.060,0.291,2.670,0.566,2.310,0.206,1,1,attack_maneuver,attack_maneuver
0.400,88.783,88.783,88.784,88.782,5941.716,5939.970,5947.558,5941.680,364.276,364.058,361.188,364.276,0.147,0.497,-0.850,-0.500,4.659,0.497,4.299,0.137,1,1,attack_maneuver,attack_maneuver
0.600,88.638,88.638,88.640,88.636,5942.136,5939.189,5953.100,5942.099,363.658,363.491,359.306,363.658,0.337,0.685,-6.496,-6.148,8.402,0.685,8.041,0.324,1,1,attack_maneuver,attack_maneuver
0.800,88.494,88.492,88.496,88.491,5942.575,5939.152,5958.923,5942.538,363.213,362.056,357.862,363.213,0.253,0.597,-6.507,-6.162,12.175,0.597,11.811,0.234,1,1,attack_maneuver,attack_maneuver
1.000,88.351,88.347,88.353,88.346,5942.933,5940.256,5964.508,5942.897,362.608,360.330,356.502,362.609,0.440,0.779,-8.542,-8.203,15.082,0.779,14.715,0.413,1,1,attack_maneuver,attack_maneuver
1.200,88.209,88.202,88.212,88.202,5943.306,5943.123,5969.949,5943.270,362.184,358.814,354.852,362.184,0.347,0.679,-9.369,-9.037,17.272,0.679,16.901,0.308,1,1,attack_maneuver,attack_maneuver
1.400,88.067,88.058,88.072,88.059,5943.597,5947.801,5975.493,5943.560,361.605,357.621,352.901,361.606,0.536,0.859,-9.177,-8.854,19.357,0.859,18.980,0.483,1,1,attack_maneuver,attack_maneuver
1.600,87.927,87.913,87.933,87.916,5943.900,5953.207,5981.000,5943.863,361.214,357.058,351.184,361.215,0.437,0.750,-8.945,-8.632,21.759,0.750,21.377,0.368,1,1,attack_maneuver,attack_maneuver
1.800,87.788,87.769,87.795,87.773,5944.118,5957.856,5986.295,5944.081,360.676,356.547,349.711,360.676,0.630,0.931,-8.680,-8.380,24.063,0.931,23.676,0.543,1,1,attack_maneuver,attack_maneuver
2.000,87.649,87.624,87.658,87.630,5944.347,5961.295,5991.583,5944.310,360.334,355.756,347.914,360.334,0.529,0.816,-8.300,-8.013,26.185,0.816,25.792,0.423,1,1,attack_maneuver,attack_maneuver
2.200,87.513,87.480,87.522,87.487,5944.490,5963.393,5996.709,5944.452,359.854,355.243,345.931,359.855,0.727,0.999,-8.290,-8.019,28.527,0.998,28.128,0.600,1,1,attack_maneuver,attack_maneuver
