Missile_ID,Launcher_ID,Target_ID,Launch_Time_s,Final_Time_s,Flight_Duration_s,Max_Velocity_m_s,Avg_Velocity_m_s,Total_Distance_km,Final_Status
B1001,B0100,A0100,43.2,118.4,75.2,924.6350151799746,378.69106372804504,43.168194366155554,MISS
B1002,B0100,A0100,53.2,128.20000000000002,75.00000000000001,916.5636988901525,384.67086803233553,42.61167515864338,MISS
A1001,A0100,B0100,60.0,167.8,107.80000000000001,1059.5692569253692,278.8678963602209,56.27640440017223,MISS
A1002,A0100,B0100,62.0,168.60000000000002,106.60000000000002,1060.6786161204927,278.5362383026199,55.76525361060394,MISS
A2001,A0200,B0100,73.8,143.6,69.8,1115.0376846824702,568.5706249228547,53.235304937594556,HIT
A2002,A0200,B0100,73.8,143.6,69.8,1115.0376846824702,568.599544167284,53.23693938938601,HIT
B2001,B0200,A0100,76.2,151.4,75.2,916.5934382975277,403.7703209344258,43.22067949663765,MISS
B2002,B0200,A0100,86.2,161.20000000000002,75.00000000000001,925.1479066752614,415.4833651146028,43.88342512730842,MISS
