Missile_ID,Launcher_ID,Target_ID,Launch_Time_s,Destroy_Time_s,Flight_Duration_s,Max_Velocity_m_s,Avg_Velocity_m_s,Total_Distance_km,Min_Distance_to_Target_km,Final_Status
B1001,B0100,A0100,42.0,101.4,59.400000000000006,961.0508123566209,668.6550567298691,39.87797427899499,0.15474226738407856,DESTROYED
B1002,B0100,A0100,52.0,101.4,49.400000000000006,958.9189803324219,702.7157933781901,34.87644150251715,1.8242190754387981,DESTROYED
A1001,A0100,B0100,57.2,177.20000000000002,120.00000000000001,1056.7841895292286,534.0477870149663,64.18505344307319,3.410463551183849,DESTROYED
A1002,A0100,B0100,59.2,179.0,119.8,1057.5609221278303,530.4003341207393,63.63915527071612,3.760450744358057,DESTROYED
A2001,A0200,B0100,130.6,215.4,84.80000000000001,1112.881048017691,672.9442890803913,57.210483158182456,0.08868689514602095,DESTROYED
A2002,A0200,B0100,131.20000000000002,215.4,84.19999999999999,1112.881048017691,674.6241847582149,56.94420174598842,0.09046360840696979,DESTROYED
