Missile_ID,Launcher_ID,Target_ID,Launch_Time_s,Destroy_Time_s,Flight_Duration_s,Max_Velocity_m_s,Avg_Velocity_m_s,Total_Distance_km,Min_Distance_to_Target_km,Final_Status
A1001,A0100,B0100,61.6,101.80000000000001,40.20000000000001,1229.5270636514324,848.7271184798017,34.193802521461606,0.03644223729269187,ACTIVE
B1001,B0100,A0100,72.2,107.60000000000001,35.400000000000006,1126.3725163992344,944.1305914881542,33.45783138800991,19.303650322652015,ACTIVE
A2001,A0200,B0100,79.4,101.80000000000001,22.400000000000006,1280.1521046921941,1000.7189235872946,22.480806915233906,10.488738318931127,ACTIVE
B2001,B0200,A0100,81.2,119.60000000000001,38.400000000000006,1130.084659976972,951.0651033280852,36.55826269381509,19.13436264661474,ACTIVE
B2002,B0200,A0100,81.4,119.60000000000001,38.2,1130.1566781868348,954.3556777918619,36.493273146255895,19.148974150489895,ACTIVE
