Missile_ID,Launcher_ID,Target_ID,Launch_Time_s,Destroy_Time_s,Flight_Duration_s,Max_Velocity_m_s,Avg_Velocity_m_s,Total_Distance_km,Min_Distance_to_Target_km,Final_Status
B1001,B0100,A0100,42.400000000000006,100.60000000000001,58.2,968.1280037997396,690.5242483982244,40.34451979610708,0.15070291036018443,DESTROYED
B1002,B0100,A0100,52.400000000000006,100.60000000000001,48.2,970.7110630195201,725.6966018049548,35.135271970647636,1.9842494026426891,DESTROYED
A1001,A0100,B0100,57.400000000000006,173.20000000000002,115.80000000000001,1058.446553961283,539.3245039893749,62.56672358280238,0.036600808656690735,DESTROYED
A1002,A0100,B0100,59.400000000000006,173.20000000000002,113.80000000000001,1058.9254875828972,541.7354500638573,61.76011915666867,0.3034780984468718,DESTROYED
A2001,A0200,B0100,123.60000000000001,173.20000000000002,49.60000000000001,1113.8908105419468,798.1825932216404,39.69839891860707,9.431387368160046,DESTROYED
A2002,A0200,B0100,124.2,173.20000000000002,49.000000000000014,1113.8908105419468,802.6106206357115,39.43360000375985,9.431443868066681,DESTROYED
