Time_s,Agent_ID,X_m,Y_m,Z_m,Velocity_m_s,Heading_deg,Pitch_deg,Roll_deg,Action_Type
0.0,A0100,13358399.998748932,6679248.6964242505,6095.872469431535,244.03825498343866,0.22566699996528705,0.6725988816156179,2.8248605942045804,short_skate
0.0,B0100,13363966.00141262,6768207.310440141,6095.8767828821365,244.01533710101887,180.1922346986675,0.6728673176625919,2.2525910486798693,short_skate
0.4,A0100,13358400.22571218,6679345.980815751,6095.073533839703,242.70827093739746,0.7766402688456404,2.6287848400517833,19.377837196490585,short_skate
0.4,B0100,13363965.882185549,6768110.180018371,6095.807128277716,242.45879015977255,180.22743802550738,2.6718806746233956,0.9237734546356401,short_skate
0.8,A0100,13358402.055848297,6679442.731027314,6095.021303041166,241.0959221667167,1.5285950938000923,4.164062786767593,25.403720848759942,short_skate
0.8,B0100,13363965.51257332,6768013.5722364215,6096.522993016908,240.81827679787725,180.18531121509466,3.4338870917963007,5.519987175044919,short_skate
1.2000000000000002,A0100,13358406.07360644,6679538.921009127,6096.152213315356,240.04938827497756,359.7316756058321,-1.7204289421539978,17.76555042267815,short_skate
1.2000000000000002,B0100,13363964.754328845,6767917.694326448,6097.983474166239,239.28367971948407,180.06708418974105,-0.9224206277729263,4.066628092581835,short_skate
1.6,A0100,13358409.98216139,6679634.368476168,6095.942512184501,237.74615723362052,359.706380611355,-1.5234016483856945,7.110583062571742,short_skate
1.6,B0100,13363963.97758101,6767822.4781300295,6098.2213428580735,238.2259222768537,180.02083920398212,-2.0753048859782663,-3.758463300143268,short_skate
2.0,A0100,13358414.084478194,6679729.095113142,6096.075839136762,235.669685024001,1.604768176985415,5.960869228258233,15.783585831174438,short_skate
2.0,B0100,13363963.176839836,6767727.483977858,6097.072081504476,236.8910652080764,179.882064564504,3.0491986969965836,1.2587575199725987,short_skate
2.4000000000000004,A0100,13358418.518254444,6679823.633128929,6096.003516189355,236.61993247711806,359.10430252707164,-0.5998566470572539,21.829907561583557,short_skate
2.4000000000000004,B0100,13363962.362053538,6767633.034461817,6097.791043936811,235.09201250366814,180.0904367531343,5.855221666072422,2.738543672124112,short_skate
2.8000000000000003,A0100,13358422.465796312,6679918.009897148,6094.374686519954,235.33453480676405,358.1197559353657,-6.02499417462886,25.381174935966104,short_skate
2.8000000000000003,B0100,13363961.445424927,6767538.9782760255,6099.592620268071,235.5741650853343,180.13572118284816,-0.8563833634638615,5.467935070408271,short_skate
3.2,A0100,13358425.544402681,6680012.134771909,6090.300620157346,235.2723598139065,3.333551557288095,1.5745170917672788,36.65564090689412,short_skate
3.2,B0100,13363960.579175005,6767444.99764923,6099.614428190437,234.84162493925692,179.48145524266081,-2.7154857046374015,-0.28306287721041656,short_skate
3.6,A0100,13358433.137789292,6680106.047917907,6088.004974274237,231.33975357818258,8.42760432434827,8.622936622670684,28.6798008202727,short_skate
3.6,B0100,13363959.866158234,6767350.936132255,6098.434702910078,236.01275257410643,179.87501814537168,1.3786193132069344,2.902640143802423,short_skate
4.0,A0100,13358447.748301795,6680199.150055857,6090.779230717975,232.4244653578405,8.311729285307786,7.643613191633085,9.319436705370336,short_skate
4.0,B0100,13363959.072187606,6767256.6795972865,6097.725851063821,235.6140023427094,179.84257806444643,2.9961336143278126,2.6524159490721355,short_skate
4.4,A0100,13358464.645693041,6680291.945762155,6095.879913414163,233.45593696436123,7.7989517481924615,0.5523923134477733,-8.08829499112456,short_skate
4.4,B0100,13363958.018564623,6767162.456476526,6098.2619535492095,235.24628075302985,180.06119612365546,4.94544889404841,7.20135486790037,short_skate
4.800000000000001,A0100,13358482.637184266,6680384.927885122,6098.027425535095,233.3925395813309,8.323053566660715,-4.704032536521452,-2.5197456216626897,short_skate
4.800000000000001,B0100,13363956.511327796,6767068.388099546,6100.121827890202,235.86923582991594,180.31939985369755,0.3297112174019631,4.98081338472707,short_skate
5.2,A0100,13358501.641209329,6680478.227390615,6096.22346316897,235.09050343992394,7.864752163376088,-1.5516388059916997,-0.8630555162802843,short_skate
5.2,B0100,13363954.983099021,6766974.292382783,6100.620932320503,235.24848434766722,179.73261611428882,-1.685587941613517,-0.7482789150765664,short_skate
5.6000000000000005,A0100,13358521.185475782,6680571.871958342,6094.266986637166,235.25872204961036,7.650855692930557,5.051906017787147,0.74864101341297,short_skate
5.6000000000000005,B0100,13363953.593120432,6766880.102609809,6100.289942779685,236.21858139219327,180.10437793217335,2.392021874243874,2.466207774250298,short_skate
6.0,A0100,13358541.31193885,6680665.724739861,6094.277566577089,235.70735170589342,7.375882530063787,4.138538057272004,3.095503560493106,short_skate
6.0,B0100,13363952.136035774,6766785.7498627985,6100.597959147451,236.02645828893247,180.00550619252618,2.263207772210605,2.1706824222151466,short_skate
6.4,A0100,13358561.906811979,6680759.556152741,6094.692107667724,236.32591823636122,6.896138117938609,-1.6669923505886706,4.227861596808699,short_skate
6.4,B0100,13363950.692680547,6766691.407489996,6100.52693650108,235.82072053965655,179.34743503096772,-3.450934416600493,7.573183017862892,short_skate
6.800000000000001,A0100,13358582.779695554,6680853.3644290855,6094.081027231426,236.43485232337252,7.04759454375899,0.6896634833781938,1.609258178282349,short_skate
6.800000000000001,B0100,13363949.429637622,6766597.2456219345,6099.14707786637,235.9595041751097,179.4521127740809,-1.1896279037687085,0.9030912145130751,short_skate
7.2,A0100,13358603.97035447,6680947.28283084,6093.705035457025,236.5503208039211,7.343763512134731,3.2275705737288667,4.453886225545558,short_skate
7.2,B0100,13363948.336028533,6766502.974978059,6097.629924236038,235.28133720688965,179.58180016838156,4.541618465500883,0.355525161669492,short_skate
7.6000000000000005,A0100,13358625.63868523,6681041.22604451,6094.205491681856,236.3992496319743,7.377815997169686,3.4761739514004293,3.1880267394049313,short_skate
7.6000000000000005,B0100,13363947.274806969,6766408.69640038,6097.545735003716,235.91793558182906,179.3651009466758,1.3805879063902722,5.500530071798706,short_skate
