time_s,x_east_m,y_north_m,z_up_m,heading_deg,u_mps
8.000,17.603,1914.631,-1.233,2.840,245.145
8.200,18.958,1963.660,-2.877,3.727,243.599
8.400,20.434,2012.698,-4.157,4.282,241.002
8.600,22.068,2061.658,-4.746,4.598,239.115
8.800,23.894,2110.460,-4.575,4.120,240.493
9.000,25.874,2159.198,-3.743,3.586,243.031
9.200,27.929,2208.067,-2.784,3.402,244.886
9.400,30.027,2257.125,-2.108,3.123,245.941
9.600,32.146,2306.343,-1.910,2.704,246.191
9.800,34.258,2355.663,-2.259,3.221,247.059
10.000,36.410,2405.086,-3.018,4.736,246.825
10.200,38.797,2454.502,-3.539,6.205,244.527
10.400,41.544,2503.802,-3.323,7.186,242.028
10.600,44.601,2552.999,-2.262,7.739,241.059
10.800,47.901,2602.192,-0.635,7.532,243.385
11.000,51.418,2651.495,1.174,6.428,246.297
11.200,55.129,2700.926,3.061,4.869,248.141
11.400,58.967,2750.462,4.938,3.840,248.820
11.600,62.860,2800.087,6.680,4.274,249.224
11.800,66.826,2849.817,8.436,5.462,248.464
12.000,70.928,2899.621,10.607,6.360,246.657
12.200,75.190,2949.418,13.293,6.416,248.232
12.400,79.601,2999.319,16.111,5.537,250.702
12.600,84.136,3049.347,18.898,4.223,251.774
12.800,88.725,3099.479,21.516,3.159,251.833
13.000,93.257,3149.730,23.637,2.803,251.773
13.200,97.712,3200.090,25.125,3.745,252.995
13.400,102.144,3250.632,26.109,5.864,253.790
13.600,106.710,3301.319,26.981,8.322,251.799
13.800,111.743,3351.900,28.282,10.354,249.380
14.000,117.505,3402.189,30.434,11.786,247.450
14.200,124.004,3452.117,33.761,12.603,246.505
14.400,130.971,3501.786,38.229,12.805,246.279
14.600,138.156,3551.322,43.450,12.321,248.859
14.800,145.466,3600.914,48.907,11.830,251.433
15.000,152.887,3650.659,54.227,11.349,252.957
15.200,160.402,3700.586,59.155,10.745,253.615
15.400,167.974,3750.697,63.458,10.079,253.702
15.600,175.549,3801.006,66.859,9.655,253.898
15.800,183.046,3851.562,68.969,9.246,254.456
16.000,190.346,3902.292,69.733,8.372,254.616
16.200,197.484,3953.007,69.586,8.728,255.569
16.400,204.659,4003.682,69.131,9.808,255.577
16.600,211.933,4054.347,68.770,10.340,253.858
16.800,219.292,4105.030,68.639,10.339,254.789
17.000,226.743,4155.831,68.603,10.007,256.866
17.200,234.276,4206.779,68.385,9.475,257.770
17.400,241.840,4257.883,67.629,9.065,258.194
17.600,249.364,4309.158,65.951,8.457,258.695
17.800,256.849,4360.470,63.614,8.802,259.285
18.000,264.391,4411.745,61.118,9.769,258.849
18.200,272.045,4463.084,58.892,10.432,257.407
18.400,279.839,4514.548,57.109,10.915,256.689
18.600,287.817,4566.110,55.657,10.114,259.612
18.800,295.984,4617.778,54.405,8.875,261.574
19.000,304.307,4669.482,53.392,9.153,261.543
19.200,312.771,4721.229,52.840,10.077,260.113
19.400,321.343,4773.028,52.949,10.604,259.196
19.600,330.010,4824.895,53.441,10.596,262.106
19.800,338.785,4876.932,53.819,9.651,264.246
20.000,347.618,4929.124,53.906,8.568,264.829
20.200,356.514,4981.367,53.879,9.117,265.002
20.400,365.516,5033.654,54.146,10.143,263.817
20.600,374.592,5085.992,55.007,10.636,262.759
20.800,383.729,5138.397,56.216,10.766,265.515
21.000,392.956,5190.973,57.247,9.962,267.385
21.200,402.219,5243.706,57.913,9.015,267.775
21.400,411.514,5296.491,58.385,9.490,268.078
21.600,420.876,5349.333,59.081,10.203,267.040
21.800,430.270,5402.236,60.334,10.542,266.066
22.000,439.700,5455.213,61.909,10.746,268.772
22.200,449.201,5508.372,63.248,10.264,270.584
22.400,458.696,5561.730,64.047,9.388,271.219
22.600,468.163,5615.171,64.347,11.866,271.233
22.800,477.997,5668.598,64.427,17.409,269.758
23.000,488.855,5721.877,64.447,20.929,268.241
23.200,500.972,5774.880,64.326,23.059,267.683
23.400,514.410,5827.546,63.938,24.765,267.504
23.600,529.173,5879.833,63.143,26.363,267.431
23.800,545.233,5931.710,61.792,27.902,267.400
24.000,562.544,5983.154,59.727,29.344,267.409
24.200,581.065,6034.121,56.770,30.720,267.353
24.400,600.888,6084.469,52.728,32.063,267.247
24.600,622.026,6134.126,47.593,33.440,267.183
24.800,644.464,6183.061,41.469,34.921,267.133
25.000,668.212,6231.235,34.490,36.522,267.095
25.200,693.274,6278.620,26.820,38.162,267.115
25.400,719.640,6325.210,18.646,39.814,267.167
25.600,747.278,6371.016,10.167,41.465,267.204
25.800,776.144,6416.063,1.592,43.015,267.232
26.000,806.142,6460.425,-6.893,44.446,267.273
26.200,837.114,6504.230,-15.255,45.710,267.397
26.400,869.067,6547.440,-23.450,46.777,267.636
26.600,902.041,6589.969,-31.465,47.843,267.920
26.800,936.046,6631.754,-39.342,48.982,268.228
27.000,971.106,6672.708,-47.139,50.164,268.471
27.200,1007.307,6712.663,-54.797,51.412,268.587
27.400,1044.597,6751.624,-62.210,52.711,268.613
27.600,1082.861,6789.700,-69.276,54.046,268.599
27.800,1121.965,6827.038,-76.035,55.333,268.625
28.000,1161.901,6863.598,-82.502,56.537,268.734
28.200,1202.690,6899.295,-88.712,57.798,268.890
28.400,1244.333,6934.061,-94.746,59.186,269.048
28.600,1286.842,6967.798,-100.695,60.638,269.118
28.800,1330.277,7000.302,-106.536,62.110,269.098
29.000,1374.596,7031.565,-112.185,63.528,269.086
29.200,1419.720,7061.667,-117.530,64.805,269.050
29.400,1465.569,7090.696,-122.435,65.924,268.963
29.600,1512.063,7118.736,-126.730,66.550,268.992
29.800,1559.091,7145.878,-130.118,66.601,269.018
30.000,1606.431,7172.497,-132.478,66.039,268.953
30.200,1653.850,7199.057,-133.962,64.696,268.830
30.400,1701.239,7225.833,-134.856,62.388,268.475
30.600,1748.557,7252.943,-135.300,59.651,267.839
30.800,1795.735,7280.477,-135.254,58.001,268.431
