time,agent_id,mode,target_id,distance,lock_quality,snr
2.0,A0100,SEARCH,B0100,119364.70785232825,0.0,10.0
2.0,A0200,SEARCH,B0100,119396.32850157222,0.0,10.0
2.0,B0100,SEARCH,A0100,119364.70785232825,0.0,10.0
2.0,B0200,SEARCH,A0100,119368.18010557449,0.0,10.0
4.0,A0100,SEARCH,B0100,118305.38215061965,0.0,10.0
4.0,A0200,SEARCH,B0100,118337.26976653135,0.0,10.0
4.0,B0100,SEARCH,A0100,118305.38215061965,0.0,10.0
4.0,B0200,SEARCH,A0100,118304.27832356967,0.0,10.0
6.0,A0100,SEARCH,B0100,117253.8200017542,0.0,10.0
6.0,A0200,SEARCH,B0100,117285.99257449852,0.0,10.0
6.0,B0100,SEARCH,A0100,117253.8200017542,0.0,10.0
6.0,B0200,SEARCH,A0100,117234.56365857614,0.0,10.0
8.0,A0100,SEARCH,B0100,116209.66308223731,0.0,10.0
8.0,A0200,SEARCH,B0100,116242.08322268473,0.0,10.0
8.0,B0100,SEARCH,A0100,116209.66308223731,0.0,10.0
8.0,B0200,SEARCH,A0100,116152.76490132652,0.0,10.0
10.0,A0100,SEARCH,B0100,115173.54880275656,0.0,10.0
10.0,A0200,SEARCH,B0100,115206.17846856556,0.0,10.0
10.0,B0100,SEARCH,A0100,115173.54880275656,0.0,10.0
10.0,B0200,SEARCH,A0100,115069.88345078501,0.0,10.0
12.0,A0100,SEARCH,B0100,114144.1308845877,0.0,10.0
12.0,A0200,SEARCH,B0100,114176.88739475301,0.0,10.0
12.0,B0100,SEARCH,A0100,114144.1308845877,0.0,10.0
12.0,B0200,SEARCH,A0100,113991.95864758304,0.0,10.0
14.0,A0100,SEARCH,B0100,113131.3383490591,0.0,10.0
14.0,A0200,SEARCH,B0100,113163.1282515249,0.0,10.0
14.0,B0100,SEARCH,A0100,113131.3383490591,0.0,10.0
14.0,B0200,SEARCH,A0100,112918.22924271073,0.0,10.0
16.0,A0100,SEARCH,B0100,112169.93466100266,0.0,10.0
16.0,A0200,SEARCH,B0100,112196.77626969035,0.0,10.0
16.0,B0100,SEARCH,A0100,112169.93466100266,0.0,10.0
16.0,B0200,SEARCH,A0100,111896.88642059849,0.0,10.0
18.0,A0100,SEARCH,B0100,111254.21010732978,0.0,10.0
18.0,A0200,SEARCH,B0100,111274.75007768862,0.0,10.0
18.0,B0100,SEARCH,A0100,111254.21010732978,0.0,10.0
18.0,B0200,SEARCH,A0100,110934.21813422556,0.0,10.0
20.0,A0100,SEARCH,B0100,110351.66556842766,0.0,10.0
20.0,A0200,SEARCH,B0100,110365.60428610884,0.0,10.0
20.0,B0100,SEARCH,A0100,110351.66556842766,0.0,10.0
20.0,B0200,SEARCH,A0100,109943.90211650275,0.0,10.0
22.0,A0100,SEARCH,B0100,109401.1574484801,0.0,10.0
22.0,A0200,SEARCH,B0100,109412.84909608342,0.0,10.0
22.0,B0100,SEARCH,A0100,109401.1574484801,0.0,10.0
22.0,B0200,SEARCH,A0100,108902.83264879891,0.0,10.0
24.0,A0100,SEARCH,B0100,108442.64275357178,0.0,10.0
24.0,A0200,SEARCH,B0100,108453.58792237888,0.0,10.0
24.0,B0100,SEARCH,A0100,108442.64275357178,0.0,10.0
24.0,B0200,SEARCH,A0100,107857.36884252743,0.0,10.0
26.0,A0100,SEARCH,B0100,107482.73075326029,0.0,10.0
26.0,A0200,SEARCH,B0100,107493.69493325928,0.0,10.0
26.0,B0100,SEARCH,A0100,107482.73075326029,0.0,10.0
26.0,B0200,SEARCH,A0100,106812.88207103263,0.0,10.0
28.0,A0100,SEARCH,B0100,106522.75246815484,0.0,10.0
28.0,A0200,SEARCH,B0100,106533.04272082198,0.0,10.0
28.0,B0100,SEARCH,A0100,106522.75246815484,0.0,10.0
28.0,B0200,SEARCH,A0100,105772.57863253838,0.0,10.0
30.0,A0100,SEARCH,B0100,105546.05312522486,0.0,10.0
30.0,A0200,SEARCH,B0100,105555.7420074356,0.0,10.0
30.0,B0100,SEARCH,A0100,105546.05312522486,0.0,10.0
30.0,B0200,SEARCH,A0100,104738.1337700539,0.0,10.0
32.0,A0100,SEARCH,B0100,104570.32064330664,0.0,10.0
32.0,A0200,SEARCH,B0100,104579.46149650695,0.0,10.0
32.0,B0100,SEARCH,A0100,104570.32064330664,0.0,10.0
32.0,B0200,SEARCH,A0100,103709.43594114209,0.0,10.0
34.0,A0100,SEARCH,B0100,103598.31293315094,0.0,10.0
34.0,A0200,SEARCH,B0100,103606.89338121624,0.0,10.0
34.0,B0100,SEARCH,A0100,103598.31293315094,0.0,10.0
34.0,B0200,SEARCH,A0100,102688.08826688501,0.0,10.0
36.0,A0100,SEARCH,B0100,102629.38502923059,0.0,10.0
36.0,A0200,SEARCH,B0100,102637.31618824942,0.0,10.0
36.0,B0100,SEARCH,A0100,102629.38502923059,0.0,10.0
36.0,B0200,SEARCH,A0100,101671.13312725179,0.0,10.0
38.0,A0100,SEARCH,B0100,101658.35678399829,0.0,10.0
38.0,A0200,SEARCH,B0100,101665.30052777735,0.0,10.0
38.0,B0100,SEARCH,A0100,101658.35678399829,0.0,10.0
38.0,B0200,SEARCH,A0100,100661.19559983445,0.0,10.0
40.0,A0100,SEARCH,B0100,100682.5347570653,0.0,10.0
40.0,A0200,SEARCH,B0100,100687.75108151455,0.0,10.0
40.0,B0100,SEARCH,A0100,100682.5347570653,0.0,10.0
40.0,B0200,TRACK,A0100,99658.39989966176,0.6,15.0
42.0,A0100,TRACK,B0100,99693.07334371777,0.6,15.0
42.0,A0200,TRACK,B0100,99695.57020450741,0.6,15.0
42.0,B0100,TRACK,A0100,99693.07334371777,0.6,15.0
42.0,B0200,TRACK,A0100,98663.64735013324,0.6,15.0
44.0,A0100,TRACK,B0100,98682.48116451415,0.6,15.0
44.0,A0200,TRACK,B0100,98691.39176006718,0.6,15.0
44.0,B0100,TRACK,A0100,98682.48116451415,0.6,15.0
44.0,B0200,TRACK,A0100,97695.79140073799,0.6,15.0
46.0,A0100,TRACK,B0100,97712.77337717342,0.6,15.0
46.0,A0200,TRACK,B0100,97778.89395352353,0.6,15.0
46.0,B0100,TRACK,A0100,97712.77337717342,0.6,15.0
46.0,B0200,TRACK,A0100,96782.22504271408,0.6,15.0
48.0,A0100,TRACK,B0100,96780.06344424826,0.6,15.0
48.0,A0200,TRACK,B0100,96950.34491054423,0.6,15.0
48.0,B0100,TRACK,A0100,96780.06344424826,0.6,15.0
48.0,B0200,TRACK,A0100,95904.88917215004,0.6,15.0
50.0,A0100,TRACK,B0100,95848.25729424287,0.6,15.0
50.0,A0200,TRACK,B0100,96176.47203873436,0.6,15.0
50.0,B0100,TRACK,A0100,95848.25729424287,0.6,15.0
50.0,B0200,TRACK,A0100,95002.09765122848,0.6,15.0
52.0,A0100,TRACK,B0100,94923.33691020356,0.6,15.0
52.0,A0200,TRACK,B0100,95462.51901998786,0.6,15.0
52.0,B0100,TRACK,A0100,94923.33691020356,0.6,15.0
52.0,B0200,TRACK,A0100,94067.43308934069,0.6,15.0
54.0,A0100,TRACK,B0100,94006.3743333494,0.6,15.0
54.0,A0200,TRACK,B0100,94806.11993936144,0.6,15.0
54.0,B0100,TRACK,A0100,94006.3743333494,0.6,15.0
54.0,B0200,TRACK,A0100,93133.07309068373,0.6,15.0
56.0,A0100,TRACK,B0100,93091.12862826047,0.6,15.0
56.0,A0200,TRACK,B0100,94181.75490060291,0.6,15.0
56.0,B0100,TRACK,A0100,93091.12862826047,0.6,15.0
56.0,B0200,TRACK,A0100,92202.97655057372,0.6,15.0
58.0,A0100,TRACK,B0100,92166.0146958574,0.6,15.0
58.0,A0200,TRACK,B0100,93556.33167665728,0.6,15.0
58.0,B0100,TRACK,A0100,92166.0146958574,0.6,15.0
58.0,B0200,TRACK,A0100,91275.80597415633,0.6,15.0
60.0,A0100,TRACK,B0100,91226.80847454212,0.6,15.0
60.0,A0200,TRACK,B0100,92862.47039724626,0.6,15.0
60.0,B0100,TRACK,A0100,91226.80847454212,0.6,15.0
60.0,B0200,TRACK,A0100,90352.04124207939,0.6,15.0
62.0,A0100,TRACK,B0100,90250.30536841515,0.6,15.0
62.0,A0200,TRACK,B0100,92132.20550208981,0.6,15.0
62.0,B0100,TRACK,A0100,90250.30536841515,0.6,15.0
62.0,B0200,TRACK,A0100,89430.24163810346,0.6,15.0
64.0,A0100,TRACK,B0100,89207.18494814786,0.6,15.0
64.0,A0200,TRACK,B0100,91366.4902882596,0.6,15.0
64.0,B0100,TRACK,A0100,89207.18494814786,0.6,15.0
64.0,B0200,TRACK,A0100,88512.3960880149,0.6,15.0
66.0,A0100,TRACK,B0100,88154.65904475922,0.6,15.0
66.0,A0200,TRACK,B0100,90614.70109474087,0.6,15.0
66.0,B0100,TRACK,A0100,88154.65904475922,0.6,15.0
66.0,B0200,TRACK,A0100,87597.80926917797,0.6,15.0
68.0,A0100,TRACK,B0100,87096.75695788358,0.6,15.0
68.0,A0200,TRACK,B0100,89875.03266156372,0.6,15.0
68.0,B0100,TRACK,A0100,87096.75695788358,0.6,15.0
68.0,B0200,TRACK,A0100,86685.56640504647,0.6,15.0
70.0,A0100,TRACK,B0100,86041.17225238882,0.6,15.0
70.0,A0200,TRACK,B0100,89154.89688442851,0.6,15.0
70.0,B0100,TRACK,A0100,86041.17225238882,0.6,15.0
70.0,B0200,TRACK,A0100,85775.70039786733,0.6,15.0
72.0,A0100,TRACK,B0100,84989.94995891527,0.6,15.0
72.0,A0200,TRACK,B0100,88448.64976631489,0.6,15.0
72.0,B0100,TRACK,A0100,84989.94995891527,0.6,15.0
72.0,B0200,TRACK,A0100,84867.14676616066,0.6,15.0
74.0,A0100,TRACK,B0100,83944.25348221585,0.6,15.0
74.0,A0200,TRACK,B0100,87755.05052336474,0.6,15.0
74.0,B0100,TRACK,A0100,83944.25348221585,0.6,15.0
74.0,B0200,TRACK,A0100,83960.67031987781,0.6,15.0
76.0,A0100,TRACK,B0100,82904.8668309923,0.6,15.0
76.0,A0200,TRACK,B0100,87073.44795529674,0.6,15.0
76.0,B0100,TRACK,A0100,82904.8668309923,0.6,15.0
76.0,B0200,TRACK,A0100,83059.05723056268,0.6,15.0
78.0,A0100,TRACK,B0100,81873.59221851894,0.6,15.0
78.0,A0200,TRACK,B0100,86399.38027748972,0.6,15.0
78.0,B0100,TRACK,A0100,81873.59221851894,0.6,15.0
78.0,B0200,TRACK,A0100,82163.03556429324,0.6,15.0
80.0,A0100,TRACK,B0100,80848.87009384045,0.6,15.0
80.0,A0200,TRACK,B0100,85734.79181262584,0.6,15.0
80.0,B0100,TRACK,A0100,80848.87009384045,0.6,15.0
80.0,B0200,TRACK,A0100,81270.39448906749,0.6,15.0
