time,agent_id,threat_level,distance_threat,angle_threat,altitude_threat,speed_threat,total_threat
2.0,A0100,0.5018220865412997,0.0,0.0,0.0,0.0,0.5018220865412997
2.0,A0200,0.48633037245928395,0.0,0.0,0.0,0.0,0.48633037245928395
4.0,A0100,0.5049918050638661,0.0,0.0,0.0,0.0,0.5049918050638661
4.0,A0200,0.47790187098810366,0.0,0.0,0.0,0.0,0.47790187098810366
6.0,A0100,0.5088933120330082,0.0,0.0,0.0,0.0,0.5088933120330082
6.0,A0200,0.47076290397488935,0.0,0.0,0.0,0.0,0.47076290397488935
8.0,A0100,0.5115325778635431,0.0,0.0,0.0,0.0,0.5115325778635431
8.0,A0200,0.46328937410406734,0.0,0.0,0.0,0.0,0.46328937410406734
10.0,A0100,0.5149861952995198,0.0,0.0,0.0,0.0,0.5149861952995198
10.0,A0200,0.4512819714638201,0.0,0.0,0.0,0.0,0.4512819714638201
12.0,A0100,0.5177407659529711,0.0,0.0,0.0,0.0,0.5177407659529711
12.0,A0200,0.4481459325322638,0.0,0.0,0.0,0.0,0.4481459325322638
14.0,A0100,0.5213172529311542,0.0,0.0,0.0,0.0,0.5213172529311542
14.0,A0200,0.447151254104265,0.0,0.0,0.0,0.0,0.447151254104265
16.0,A0100,0.5242386912283483,0.0,0.0,0.0,0.0,0.5242386912283483
16.0,A0200,0.44428733371497126,0.0,0.0,0.0,0.0,0.44428733371497126
18.0,A0100,0.5276954877854485,0.0,0.0,0.0,0.0,0.5276954877854485
18.0,A0200,0.44160471422303554,0.0,0.0,0.0,0.0,0.44160471422303554
20.0,A0100,0.5300905337280587,0.0,0.0,0.0,0.0,0.5300905337280587
20.0,A0200,0.43837253795059394,0.0,0.0,0.0,0.0,0.43837253795059394
22.0,A0100,0.533974033273939,0.0,0.0,0.0,0.0,0.533974033273939
22.0,A0200,0.432482341989282,0.0,0.0,0.0,0.0,0.432482341989282
24.0,A0100,0.5369088330229295,0.0,0.0,0.0,0.0,0.5369088330229295
24.0,A0200,0.42646270044509127,0.0,0.0,0.0,0.0,0.42646270044509127
26.0,A0100,0.5393640114029279,0.0,0.0,0.0,0.0,0.5393640114029279
26.0,A0200,0.41898938042188305,0.0,0.0,0.0,0.0,0.41898938042188305
28.0,A0100,0.5426860521928628,0.0,0.0,0.0,0.0,0.5426860521928628
28.0,A0200,0.4090457655814903,0.0,0.0,0.0,0.0,0.4090457655814903
30.0,A0100,0.5453107125464083,0.0,0.0,0.0,0.0,0.5453107125464083
30.0,A0200,0.397929173925077,0.0,0.0,0.0,0.0,0.397929173925077
32.0,A0100,0.5500558442225854,0.0,0.0,0.0,0.0,0.5500558442225854
32.0,A0200,0.38956468532529415,0.0,0.0,0.0,0.0,0.38956468532529415
34.0,A0100,0.5527190296354543,0.0,0.0,0.0,0.0,0.5527190296354543
34.0,A0200,0.38303156947110695,0.0,0.0,0.0,0.0,0.38303156947110695
36.0,A0100,0.5547385751765678,0.0,0.0,0.0,0.0,0.5547385751765678
36.0,A0200,0.39976019613932345,0.0,0.0,0.0,0.0,0.39976019613932345
38.0,A0100,0.557753881988394,0.0,0.0,0.0,0.0,0.557753881988394
38.0,A0200,0.3953433924067376,0.0,0.0,0.0,0.0,0.3953433924067376
40.0,A0100,0.5603659829286114,0.0,0.0,0.0,0.0,0.5603659829286114
40.0,A0200,0.39048531442561035,0.0,0.0,0.0,0.0,0.39048531442561035
42.0,A0100,0.5626763629520637,0.0,0.0,0.0,0.0,0.5626763629520637
42.0,A0200,0.38433618730027785,0.0,0.0,0.0,0.0,0.38433618730027785
44.0,A0100,0.5663958962232672,0.0,0.0,0.0,0.0,0.5663958962232672
44.0,A0200,0.3785594474472771,0.0,0.0,0.0,0.0,0.3785594474472771
46.0,A0100,0.5693838863111329,0.0,0.0,0.0,0.0,0.5693838863111329
46.0,A0200,0.37211466817736016,0.0,0.0,0.0,0.0,0.37211466817736016
48.0,A0100,0.5725787055817274,0.0,0.0,0.0,0.0,0.5725787055817274
48.0,A0200,0.3648592559496283,0.0,0.0,0.0,0.0,0.3648592559496283
50.0,A0100,0.5756765288086007,0.0,0.0,0.0,0.0,0.5756765288086007
50.0,A0200,0.35740809765890424,0.0,0.0,0.0,0.0,0.35740809765890424
52.0,A0100,0.5790717588817682,0.0,0.0,0.0,0.0,0.5790717588817682
52.0,A0200,0.3517991840480593,0.0,0.0,0.0,0.0,0.3517991840480593
54.0,A0100,0.5822746325720802,0.0,0.0,0.0,0.0,0.5822746325720802
54.0,A0200,0.36099031969116746,0.0,0.0,0.0,0.0,0.36099031969116746
56.0,A0100,0.5856331889314113,0.0,0.0,0.0,0.0,0.5856331889314113
56.0,A0200,0.3788504474554568,0.0,0.0,0.0,0.0,0.3788504474554568
58.0,A0100,0.5882669139685222,0.0,0.0,0.0,0.0,0.5882669139685222
58.0,A0200,0.3969352984215294,0.0,0.0,0.0,0.0,0.3969352984215294
60.0,A0100,0.5899975398369044,0.0,0.0,0.0,0.0,0.5899975398369044
60.0,A0200,0.41581534706221696,0.0,0.0,0.0,0.0,0.41581534706221696
62.0,A0100,0.594506404823469,0.0,0.0,0.0,0.0,0.594506404823469
62.0,A0200,0.4305493429965662,0.0,0.0,0.0,0.0,0.4305493429965662
64.0,A0100,0.5972197778998678,0.0,0.0,0.0,0.0,0.5972197778998678
64.0,A0200,0.42774016590986874,0.0,0.0,0.0,0.0,0.42774016590986874
66.0,A0100,0.6008344351348192,0.0,0.0,0.0,0.0,0.6008344351348192
66.0,A0200,0.4242688373100567,0.0,0.0,0.0,0.0,0.4242688373100567
68.0,A0100,0.6048087651768836,0.0,0.0,0.0,0.0,0.6048087651768836
68.0,A0200,0.4216405337516251,0.0,0.0,0.0,0.0,0.4216405337516251
70.0,A0100,0.6081494730507263,0.0,0.0,0.0,0.0,0.6081494730507263
70.0,A0200,0.41731672072472586,0.0,0.0,0.0,0.0,0.41731672072472586
72.0,A0100,0.6116082019556854,0.0,0.0,0.0,0.0,0.6116082019556854
72.0,A0200,0.4135801523984904,0.0,0.0,0.0,0.0,0.4135801523984904
74.0,A0100,0.6156791529296455,0.0,0.0,0.0,0.0,0.6156791529296455
74.0,A0200,0.408880363504182,0.0,0.0,0.0,0.0,0.408880363504182
76.0,A0100,0.6182331658666338,0.0,0.0,0.0,0.0,0.6182331658666338
76.0,A0200,0.40278644053943663,0.0,0.0,0.0,0.0,0.40278644053943663
78.0,A0100,0.620605379525265,0.0,0.0,0.0,0.0,0.620605379525265
78.0,A0200,0.39787652468209367,0.0,0.0,0.0,0.0,0.39787652468209367
80.0,A0100,0.622648742863059,0.0,0.0,0.0,0.0,0.622648742863059
80.0,A0200,0.41745253931065396,0.0,0.0,0.0,0.0,0.41745253931065396
82.0,A0100,0.6266304063831416,0.0,0.0,0.0,0.0,0.6266304063831416
82.0,A0200,0.4391550775371254,0.0,0.0,0.0,0.0,0.4391550775371254
84.0,A0100,0.6300796994868434,0.0,0.0,0.0,0.0,0.6300796994868434
84.0,A0200,0.4601492941653724,0.0,0.0,0.0,0.0,0.4601492941653724
86.0,A0100,0.6332144901917731,0.0,0.0,0.0,0.0,0.6332144901917731
86.0,A0200,0.48163402421227786,0.0,0.0,0.0,0.0,0.48163402421227786
88.0,A0100,0.6359153652277286,0.0,0.0,0.0,0.0,0.6359153652277286
88.0,A0200,0.4935795760259408,0.0,0.0,0.0,0.0,0.4935795760259408
90.0,A0100,0.6381899956658681,0.0,0.0,0.0,0.0,0.6381899956658681
90.0,A0200,0.4931534050416982,0.0,0.0,0.0,0.0,0.4931534050416982
92.0,A0100,0.6413076346039511,0.0,0.0,0.0,0.0,0.6413076346039511
92.0,A0200,0.49439448328899627,0.0,0.0,0.0,0.0,0.49439448328899627
94.0,A0100,0.6443136525278856,0.0,0.0,0.0,0.0,0.6443136525278856
94.0,A0200,0.4949357613038554,0.0,0.0,0.0,0.0,0.4949357613038554
96.0,A0100,0.6472748617509483,0.0,0.0,0.0,0.0,0.6472748617509483
96.0,A0200,0.4953540099490436,0.0,0.0,0.0,0.0,0.4953540099490436
