time,agent_id,x,y,z,vx,vy,vz,heading,pitch,roll
2.0,A0100,-59739.72084836936,1.1829571473317628,5818.370587210771,237.99988032667449,0.9601378821014659,-3.4244631886870374,0.06497367166373418,0.13464580720370914,1.0319708845547841
2.0,A0200,-59739.67823527742,559.6422357154879,5818.346517139133,237.9998803266746,0.9601378821015312,-3.4244631886874193,0.0649736716637492,0.13464580720341174,1.0319708845545397
2.0,B0100,59744.62188575392,-1.1838378165011818,5818.338662451708,-238.0002585886875,-0.9607670292064496,-3.4254133664150617,180.06502175005448,0.13459438308302693,1.0324662921289038
2.0,B0200,59733.445713484216,551.7504761656855,5768.348808972914,-248.61941359665815,13.741647150597903,-46.445916003934734,175.70549541165752,-12.302058031767078,35.225886637880635
4.0,A0100,-59267.69641481272,3.1892615841898078,5822.991859508533,236.0949321479602,1.000055790602202,-1.737593100091707,359.7083136847494,2.553890801943354,3.2793792908448087
4.0,A0200,-59267.65350224725,561.5772052880238,5822.96762027988,236.09493214795972,1.000055790602444,-1.7375931000908278,359.7083136847494,2.5538908019433975,3.2793792908451085
4.0,B0100,59272.59630398947,-3.192745743162959,5822.9574805193115,-236.09567924086267,-1.001216325631591,-1.7390340855900297,179.7085574212334,2.5536997558631183,3.2809588373495195
4.0,B0200,59229.95181541683,579.9136946167346,5657.649096634617,-254.45963204275566,15.201975086231517,-72.63774381804484,176.73336667652222,-17.156144588304326,20.801173869990063
6.0,A0100,-58795.95544853357,6.423420702463773,5829.727029866208,236.33681276152873,1.8170276484244192,0.9641907924795154,359.92305652235564,3.4936913515747445,2.8161898323157035
6.0,A0200,-58795.91204988708,564.7402540499716,5829.702516073947,236.33681276152714,1.8170276484248036,0.9641907924841523,359.92305652235564,3.4936913515751367,2.816189832314556
6.0,B0100,58800.85342348508,-6.431701105237153,5829.689115361645,-236.33793886159202,-1.8192562224063347,0.9621672092135184,179.92353300256443,3.493360711165236,2.81910320625162
6.0,B0200,58711.54137221871,612.8248402889258,5490.842464175985,-261.9614615668695,17.529755795146045,-99.3136712062846,176.19248338622623,-21.677576970047348,29.543573071709034
8.0,A0100,-58323.77059607663,9.434399002333521,5831.524622493656,235.8189419313646,1.349382447322151,0.06156872548923709,359.3788597771652,-1.213558203631092,5.293653973086276
8.0,A0200,-58323.726745307,567.679630708295,5831.499853318939,235.818941931362,1.349382447320926,0.061568725494848514,359.37885977716513,-1.213558203630759,5.293653973082801
8.0,B0100,58328.665938065256,-9.449688861925097,5831.48224841417,-235.82044488455765,-1.3523988023137232,0.0590909460121248,179.37921427602808,-1.2139722810388358,5.29816965016005
8.0,B0200,58174.992580084276,645.4458141220821,5280.453805383153,-273.7136935178357,12.252782601611854,-111.6419736172771,177.22856600378253,-22.06867632180424,27.761695568234313
10.0,A0100,-57853.22396837262,11.491657771272003,5835.516785469943,235.51406605430122,0.3474797532234892,-2.5955052829698224,359.33098119259967,3.1667430216087022,1.9854372506914537
10.0,A0200,-57853.179810381036,569.6657251834476,5835.491842760435,235.514066054298,0.34747975322065977,-2.595505282963793,359.33098119259887,3.166743021610587,1.9854372506848768
10.0,B0100,57858.115891100155,-11.517415980961232,5835.469305282899,-235.51590892738756,-0.35186595831960504,-2.597992237525732,179.33218788208185,3.1663493851926425,1.9923729065927025
10.0,B0200,57615.42748378222,665.6993915212333,5048.45420577464,-284.4546316859616,7.20932646380325,-125.77869466602341,179.38105198895542,-23.195547123871453,94.937988151315
12.0,A0100,-57383.40089971963,11.694506711406575,5839.571952553466,234.13440775451525,0.09016822526670562,5.495629689833832,358.8689102729045,3.3508485117205193,5.470937505900829
12.0,A0200,-57383.35671629792,569.79752522532,5839.546995479715,234.13440775451073,0.09016822526046844,5.495629689843633,358.868910272903,3.350848511722078,5.470937505889935
12.0,B0100,57388.288732985,-11.735111566842534,5839.519565943581,-234.13661737270527,-0.09846968088913621,5.493184207686561,178.8707186633537,3.3504016317016925,5.480351595548298
12.0,B0200,57034.226513537564,678.8944588528029,4780.096830910446,-293.6520786551086,8.111743549203595,-147.98575549108455,178.77069726082235,-26.437715517300692,32.670234760606654
14.0,A0100,-56916.33464144005,10.555513095932838,5843.05244578694,233.0530697009791,-0.4548821597952728,1.193042920981653,358.9141718045622,-1.2343781107316982,5.118931432232977
14.0,A0200,-56916.29063647642,568.587852338791,5843.027589516569,233.05306970097465,-0.4548821598048025,1.1930429209905586,358.914171804561,-1.234378110729863,5.1189314322163
14.0,B0100,56916.42831627242,1.3358413219029899,5803.3462906514505,-234.30677686056478,15.65243820272785,-54.13602530242954,174.2638556626496,-17.682234531382374,23.287990504040035
14.0,B0200,56435.530863491935,692.3905629524888,4468.7719285321255,-301.6834074728157,8.673261154232398,-168.727652336193,178.09101639696806,-28.883737415875256,-10.606759939328773
16.0,A0100,-56451.56481417538,8.689314570056013,5847.2676627759065,231.95942184784613,-1.299549478487871,-1.8223957615972517,358.57669974091755,-0.16917131677905026,1.9935301448503047
16.0,A0200,-56451.521098149846,566.6513865995621,5847.242969710536,231.9594218478415,-1.2995494785017863,-1.8223957615879982,358.576699740915,-0.1691713167768085,1.993530144827337
16.0,B0100,56443.3758298844,41.67968850706893,5660.785316085396,-237.96419671937483,23.72321545459669,-91.8511528084029,173.8632036705243,-22.533839361508974,36.16140065806859
16.0,B0200,55823.41760019638,708.5898881559297,4114.06615242732,-306.74605606660657,9.791600883064284,-191.45430571151263,177.2290775282685,-31.356956209409674,-42.321353052581756
18.0,A0100,-55988.631123042076,5.543211436888669,5853.0401799225,230.95203254025196,-2.0056288138547305,2.2480648038136146,358.5688518756969,4.653818734084924,5.666485918797704
18.0,A0200,-55988.587890425064,563.4354289762596,5853.0157599111735,230.9520325402465,-2.0056288138780722,2.248064803823486,358.56885187569026,4.653818734087108,5.6664859187661705
18.0,B0100,55953.586980035325,86.99695967145817,5465.113141975751,-250.6822756025463,20.296364248259813,-106.53421417217925,175.33682476521082,-22.33364176664863,31.086899649294015
18.0,B0200,55199.123208468474,728.017788343499,3721.671732247767,-310.29555339556214,9.963508032492566,-211.96706457820488,177.49679143566695,-34.53160062677891,-112.0130758046094
20.0,A0100,-55528.089336842975,0.1270218464305799,5857.408753618751,229.99638704728258,-3.398289838795089,-2.3067842283447466,357.9402731348797,-3.7138742948717476,8.275979146937464
20.0,A0200,-55528.04693258912,557.949627908456,5857.384801509626,229.99638704727684,-3.398289838825391,-2.3067842283355073,357.94027313487607,-3.713874294870099,8.275979146896967
20.0,B0100,55436.2523500557,121.16260924496237,5246.880087269965,-264.85633319447953,12.515424043372324,-116.59035853303178,177.5978293550882,-22.545056996356895,43.58343891499124
20.0,B0200,54563.929307072714,748.7913714079696,3298.72588390491,-323.0651091407291,-2.736469907234426,-208.95820372131993,180.06993186634568,-32.71542559101765,36.46677799752502
22.0,A0100,-55069.46391354014,-7.299844851539092,5859.85936763819,229.17163506082096,-4.327490823748563,-3.7588805518802078,357.93149160010887,0.541265189594395,-4.013912458807514
22.0,A0200,-55069.422643193306,550.4532763531824,5859.836056019256,229.1716350608135,-4.327490823789742,-3.7588805518695945,357.93149160009943,0.5412651895969172,-4.013912458860378
22.0,B0100,54890.213381630805,138.19799785198848,5006.97760715925,-278.60334478047236,6.887904301552944,-132.5935694436637,177.75267127965242,-25.91880715680585,-97.24320421503928
22.0,B0200,53903.155436651345,716.6131298652981,2898.868586804132,-335.58084964089164,-24.338604585932018,-192.9655176441317,184.41268257002076,-29.55255896307776,35.29819208595691
24.0,A0100,-54611.914038932664,-16.856711404485395,5864.669996899058,228.88600985731478,-5.585087523276135,-1.7745381541403533,357.6483856879784,3.1054062301986796,0.9511882242344742
24.0,A0200,-54611.874226153675,540.8272909977859,5864.647508587434,228.88600985730616,-5.585087523335128,-1.7745381541303888,357.64838568796233,3.1054062302003347,0.9511882241668753
24.0,B0100,54321.83157376076,154.01626441478584,4722.013309364411,-287.774185315827,6.788975177847844,-156.23239610806314,179.20987741661045,-28.983076087272714,-162.8445519052517
24.0,B0200,53215.278233867095,652.811409494403,2543.1696105812443,-348.98644058570255,-37.71630305244754,-168.10596866390006,186.07191302945844,-25.663297483498233,7.815604067319651
26.0,A0100,-54155.250853723075,-28.488919643215922,5870.099080984077,227.86691163378714,-6.028298409200863,3.063093113662122,357.19025748022176,-0.6785198430439724,3.6483776257123033
26.0,A0200,-54155.212813877835,529.1261518244719,5870.077594121089,227.86691163377674,-6.028298409286238,3.063093113672218,357.1902574802063,-0.6785198430432987,3.6483776256302387
26.0,B0100,53745.05490024453,190.6988296933705,4385.109599635642,-297.0618419974246,26.376312500211032,-164.31323016884707,174.56013712267654,-23.534856899372134,25.899237446105683
26.0,B0200,52506.119477710454,555.0707886691234,2237.537874822756,-356.13917536989,-81.7945204644295,-128.13309778230953,196.03513962142105,-16.113598161121377,38.96397184463692
28.0,A0100,-53700.7607011501,-41.847504841720365,5871.320707652703,225.6972935375753,-7.034646717765994,3.2793441438267736,357.6117792160067,-3.5590105978945377,-12.272929498384096
28.0,A0200,-53700.7246965913,515.6986047797727,5871.300370423316,225.69729353756384,-7.034646717877935,3.279344143837821,357.61177921599085,-3.5590105978933306,-12.27292949849056
28.0,B0100,53118.55973852068,151.87276286114866,4137.377442300756,-317.39145520064903,-71.64071376498012,-88.80184132402509,196.396277055333,-10.832785966108942,56.41096888123078
28.0,B0200,51836.37371006074,248.37867966199337,2090.1703758916956,-295.3373239918586,-220.79956905594423,-28.73086599149931,219.1965343202732,-1.4377976699371113,16.885422986517934
30.0,A0100,-53249.261467208584,-54.66068683695994,5872.9642713292815,225.4517058339818,-6.328508170654558,-2.344625172953778,357.52688579440536,-2.2587063423365135,1.7225582733289528
30.0,A0200,-53249.22741501823,502.81695166695863,5872.945036897148,225.4517058339708,-6.3285081707884805,-2.344625172942355,357.526885794381,-2.258706342334919,1.7225582732015734
30.0,B0100,52518.78493776695,-105.98833972895955,4016.0242065468447,-269.33560871566857,-186.1215344962253,-45.34937805737878,218.39144778863988,-5.103095237119288,57.102240395570284
30.0,B0200,51243.977343143524,-172.88472541921874,2107.249094512401,-303.12996307986606,-192.80228164516976,12.523613013632712,211.80596297015748,4.914193155557822,-81.58856550482129
32.0,A0100,-52799.316138927534,-66.53366606621057,5877.534504620955,224.0969724870052,-6.022300015615949,-6.54848913830235,357.85597226048134,-1.6563745745628806,2.492500841039611
32.0,A0200,-52799.28389618855,490.8759886685657,5877.516292259148,224.0969724869939,-6.022300015773677,-6.548489138289755,357.8559722604476,-1.6563745745596525,2.4925008408866702
32.0,B0100,51980.82523355761,-476.67176453358843,4000.234290432967,-276.9075596545157,-176.58860413411514,-4.228491964765471,216.28134411232665,-0.7618007130366253,-29.287620346654567
32.0,B0200,50640.87091755351,-557.8185445553536,2111.301619337679,-298.24048963487274,-194.54690715182687,-14.768361869819461,216.91142275924472,-2.28756518090243,-33.91790065195529
34.0,A0100,-52351.60237460686,-79.88893019351599,5876.821934574156,223.66257847621625,-6.770087663524107,1.02802623599743,357.74228309926593,7.245783222742376,5.062973747685255
34.0,A0200,-52351.57216658223,477.45262644737886,5876.804871526019,223.66257847620253,-6.770087663745491,1.0280262360111563,357.74228309919704,7.245783222744051,5.062973747517445
34.0,B0100,51430.576958403486,-839.10575022798,3985.3674626458596,-273.88276301704474,-182.15114972586562,-6.457058493824357,213.7932490167134,-1.2084500388640427,-0.8744305609701656
34.0,B0200,50041.84490947051,-936.2432895731654,2069.899714711748,-300.1069881864812,-186.29300864332293,-8.915782596587173,212.78229512133188,0.46462222917253987,-13.568354954402864
36.0,A0100,-51905.1916079775,-93.72303229027239,5882.412733520756,223.0452415557676,-7.171844998963865,0.9623766461211001,356.9804349047957,-1.2178343940224032,3.5811229270304965
