time,agent_id,mode,target_id,distance,lock_quality,snr
2.0,A0100,SEARCH,B0100,119355.03034664827,0.0,10.0
2.0,A0200,SEARCH,B0100,119391.28021282387,0.0,10.0
2.0,B0100,SEARCH,A0100,119355.03034664827,0.0,10.0
2.0,B0200,SEARCH,A0100,119358.52988629385,0.0,10.0
4.0,A0100,SEARCH,B0100,118265.4875783542,0.0,10.0
4.0,A0200,SEARCH,B0100,118315.96924852293,0.0,10.0
4.0,B0100,SEARCH,A0100,118265.4875783542,0.0,10.0
4.0,B0200,SEARCH,A0100,118264.47692142852,0.0,10.0
6.0,A0100,SEARCH,B0100,117168.4181974759,0.0,10.0
6.0,A0200,SEARCH,B0100,117238.45869487898,0.0,10.0
6.0,B0100,SEARCH,A0100,117168.4181974759,0.0,10.0
6.0,B0200,SEARCH,A0100,117149.37219876425,0.0,10.0
8.0,A0100,SEARCH,B0100,116064.98038693433,0.0,10.0
8.0,A0200,SEARCH,B0100,116162.6252723277,0.0,10.0
8.0,B0100,SEARCH,A0100,116064.98038693433,0.0,10.0
8.0,B0200,SEARCH,A0100,116013.51967507214,0.0,10.0
10.0,A0100,SEARCH,B0100,114957.47096222363,0.0,10.0
10.0,A0200,SEARCH,B0100,115092.04872789767,0.0,10.0
10.0,B0100,SEARCH,A0100,114957.47096222363,0.0,10.0
10.0,B0200,SEARCH,A0100,114861.17513504384,0.0,10.0
12.0,A0100,SEARCH,B0100,113845.59694598548,0.0,10.0
12.0,A0200,SEARCH,B0100,114031.18189473469,0.0,10.0
12.0,B0100,SEARCH,A0100,113845.59694598548,0.0,10.0
12.0,B0200,SEARCH,A0100,113700.5959100711,0.0,10.0
14.0,A0100,SEARCH,B0100,112729.67961256136,0.0,10.0
14.0,A0200,SEARCH,B0100,112982.8692297648,0.0,10.0
14.0,B0100,SEARCH,A0100,112729.67961256136,0.0,10.0
14.0,B0200,SEARCH,A0100,112540.68103470562,0.0,10.0
16.0,A0100,SEARCH,B0100,111609.12143988427,0.0,10.0
16.0,A0200,SEARCH,B0100,111950.33408400702,0.0,10.0
16.0,B0100,SEARCH,A0100,111609.12143988427,0.0,10.0
16.0,B0200,SEARCH,A0100,111434.16045284669,0.0,10.0
18.0,A0100,SEARCH,B0100,110484.26763197385,0.0,10.0
18.0,A0200,SEARCH,B0100,110937.6756361625,0.0,10.0
18.0,B0100,SEARCH,A0100,110484.26763197385,0.0,10.0
18.0,B0200,SEARCH,A0100,110346.27565892614,0.0,10.0
20.0,A0100,SEARCH,B0100,109357.10003920985,0.0,10.0
20.0,A0200,SEARCH,B0100,109952.8999626094,0.0,10.0
20.0,B0100,SEARCH,A0100,109357.10003920985,0.0,10.0
20.0,B0200,SEARCH,A0100,109270.21227560716,0.0,10.0
22.0,A0100,SEARCH,B0100,108229.36484385312,0.0,10.0
22.0,A0200,SEARCH,B0100,108997.33124850369,0.0,10.0
22.0,B0100,SEARCH,A0100,108229.36484385312,0.0,10.0
22.0,B0200,SEARCH,A0100,108118.94411618267,0.0,10.0
24.0,A0100,SEARCH,B0100,107101.6455652945,0.0,10.0
24.0,A0200,SEARCH,B0100,108009.02269471662,0.0,10.0
24.0,B0100,SEARCH,A0100,107101.6455652945,0.0,10.0
24.0,B0200,SEARCH,A0100,106936.63993700828,0.0,10.0
26.0,A0100,SEARCH,B0100,105972.8253195688,0.0,10.0
26.0,A0200,SEARCH,B0100,106949.76559314493,0.0,10.0
26.0,B0100,SEARCH,A0100,105972.8253195688,0.0,10.0
26.0,B0200,SEARCH,A0100,105739.40061557454,0.0,10.0
28.0,A0100,SEARCH,B0100,104841.91689753745,0.0,10.0
28.0,A0200,SEARCH,B0100,105878.59093778636,0.0,10.0
28.0,B0100,SEARCH,A0100,104841.91689753745,0.0,10.0
28.0,B0200,SEARCH,A0100,104533.13437418125,0.0,10.0
30.0,A0100,SEARCH,B0100,103710.30026558304,0.0,10.0
30.0,A0200,SEARCH,B0100,104807.36133000364,0.0,10.0
30.0,B0100,SEARCH,A0100,103710.30026558304,0.0,10.0
30.0,B0200,SEARCH,A0100,103327.95872031123,0.0,10.0
32.0,A0100,SEARCH,B0100,102583.58819729336,0.0,10.0
32.0,A0200,SEARCH,B0100,103744.65043358134,0.0,10.0
32.0,B0100,SEARCH,A0100,102583.58819729336,0.0,10.0
32.0,B0200,SEARCH,A0100,102121.37249182892,0.0,10.0
34.0,A0100,SEARCH,B0100,101453.0323580913,0.0,10.0
34.0,A0200,SEARCH,B0100,102677.27473449006,0.0,10.0
34.0,B0100,SEARCH,A0100,101453.0323580913,0.0,10.0
