time,missile_id,launcher_id,target_id,x,y,z,speed,distance_to_target,guidance_mode
94.0,A1001,A0100,B0100,-38239.59085755371,-74.9270198458341,5932.813556171695,545.5107697901113,77247.73108711676,MID_COURSE
96.0,A1001,A0100,B0100,-37298.646350690564,753.0841306160432,5980.200451218233,711.1983186995237,76333.2799335348,MID_COURSE
98.0,A1001,A0100,B0100,-36032.411455883994,1712.0224258791397,6033.8359001792,880.1914345222687,75221.54565225526,MID_COURSE
100.0,A1001,A0100,B0100,-34433.81154419603,2790.933930373184,6093.11829934199,1051.1455701769555,73872.19594578701,MID_COURSE
102.0,A1001,A0100,B0100,-32655.74462852229,3893.7252702892083,6152.602520448574,1022.4103228888108,72398.99070407831,MID_COURSE
104.0,A1001,A0100,B0100,-30926.945443021716,4893.376465003782,6205.468882416818,975.7213162535998,70996.61151856367,MID_COURSE
106.0,A1001,A0100,B0100,-29246.037315690202,5796.067216470939,6252.29420463857,933.1786498409003,69652.39225797242,MID_COURSE
108.0,A1001,A0100,B0100,-27610.181793657073,6608.846393533065,6294.359402405657,894.2785573603447,68357.51145529617,MID_COURSE
110.0,A1001,A0100,B0100,-26017.019406108535,7338.363179663491,6331.365892851659,858.6461109129466,67110.4941907625,MID_COURSE
112.0,A1001,A0100,B0100,-24464.54848527312,7990.8147269306355,6363.768926707709,825.9224816544261,65908.16728411806,MID_COURSE
114.0,A1001,A0100,B0100,-22951.042956487898,8571.989168543972,6392.056238456505,795.8006124478856,64745.137388699666,MID_COURSE
116.0,A1001,A0100,B0100,-21474.98579609664,9087.32156136167,6416.482971324011,768.017574401662,63619.267846773066,MID_COURSE
118.0,A1001,A0100,B0100,-20035.01107283139,9541.919996628367,6437.555177026407,742.3334636993853,62528.75122508136,MID_COURSE
120.0,A1001,A0100,B0100,-18629.858331270243,9940.604361434142,6455.46542681278,718.5457322917872,61471.19346081571,MID_COURSE
122.0,A1001,A0100,B0100,-17258.33834924688,10287.924388299358,6470.320389495793,696.4801930770437,60444.12814114722,MID_COURSE
124.0,A1001,A0100,B0100,-15919.310876546528,10588.16252491637,6482.522261824121,675.967987496805,59446.83581242518,MID_COURSE
126.0,A1001,A0100,B0100,-14611.666187072049,10845.348082630966,6492.487899339957,656.8661115936807,58476.28159077095,MID_COURSE
128.0,A1001,A0100,B0100,-13334.317250010681,11063.273719083503,6500.260163765568,639.049948371241,57532.31946197239,MID_COURSE
130.0,A1001,A0100,B0100,-12086.187547767684,11245.481631443778,6506.110978298161,622.3982861423503,56614.25458037375,MID_COURSE
132.0,A1001,A0100,B0100,-10866.214981201689,11395.263034329451,6510.259491624454,606.8071568302071,55721.5184774117,MID_COURSE
134.0,A1001,A0100,B0100,-9673.34080928551,11515.708853837532,6512.733081498524,592.1889814830153,54852.260191545756,MID_COURSE
136.0,A1001,A0100,B0100,-8506.516347490506,11609.6918853191,6513.7253919579325,578.458731213067,54005.99163435312,MID_COURSE
138.0,A1001,A0100,B0100,-7364.70993833469,11679.86997295354,6513.45088373957,565.5357489683113,53180.97104481903,MID_COURSE
140.0,A1001,A0100,B0100,-6246.935627232046,11728.579361271413,6512.674757706966,553.3282419329619,52374.33588588636,MID_COURSE
142.0,A1001,A0100,B0100,-5152.2225249442345,11758.072163230427,6510.643571815488,541.8097853055459,51587.36071362994,MID_COURSE
144.0,A1001,A0100,B0100,-4079.587554343918,11770.481738486878,6507.578181714606,530.9234760018153,50821.01672916278,MID_COURSE
146.0,A1001,A0100,B0100,-3028.070006793459,11767.786742450397,6503.634680287414,520.6180168084322,50072.56776908419,MID_COURSE
148.0,A1001,A0100,B0100,-1996.7478946259175,11751.796668740297,6498.753025786054,510.84797966830246,49342.223377846065,MID_COURSE
150.0,A1001,A0100,B0100,-984.7416010333615,11724.111352667565,6493.238122281339,501.5593653997508,48630.55895625279,MID_COURSE
152.0,A1001,A0100,B0100,8.797026009983979,11686.205739832792,6487.101810928389,492.7224768717366,47935.11729253028,MID_COURSE
154.0,A1001,A0100,B0100,984.6856814087284,11639.46589658026,6480.290145911883,484.3084873543189,47255.772594899056,MID_COURSE
156.0,A1001,A0100,B0100,1943.7079772024051,11585.165502236201,6472.991266648279,476.27889599149614,46592.44046786664,MID_COURSE
158.0,A1001,A0100,B0100,2886.608075583924,11524.42573625617,6465.289167404314,468.59828943718753,45942.06775952017,MID_COURSE
160.0,A1001,A0100,B0100,3814.0420454194787,11458.11477778973,6457.353770993042,461.2261538981167,45307.35070828207,MID_COURSE
162.0,A1001,A0100,B0100,4726.617587795846,11386.987352741955,6449.342813157468,454.14295539773104,44687.72370704627,MID_COURSE
164.0,A1001,A0100,B0100,5624.94397382729,11311.847604302046,6440.94001840296,447.3480727489164,44080.61989829645,MID_COURSE
166.0,A1001,A0100,B0100,6509.605194474656,11233.426380136227,6432.299827501335,440.81401499848977,43487.128095172106,MID_COURSE
168.0,A1001,A0100,B0100,7381.14537734208,11152.360548590992,6423.710922225677,434.5181232030848,42906.46722609546,MID_COURSE
170.0,A1001,A0100,B0100,8240.085416186012,11069.283034403366,6414.9393976674055,428.4596993138237,42337.728545185644,MID_COURSE
172.0,A1001,A0100,B0100,9086.912492055195,10984.732016146123,6405.993034212139,422.6108496692467,41781.587384386505,MID_COURSE
174.0,A1001,A0100,B0100,9922.070156380218,10899.156326623088,6396.910310130597,416.95888621795837,41237.20896636788,MID_COURSE
176.0,A1001,A0100,B0100,10746.002528936251,10813.0258453232,6387.876501763701,411.49458505347,40702.523684535765,MID_COURSE
178.0,A1001,A0100,B0100,11559.109658255169,10726.740868448449,6378.706186154055,406.21524288041354,40179.27741584323,MID_COURSE
180.0,A1001,A0100,B0100,12361.778722954614,10640.654688629042,6369.523937000508,401.08773188552397,39666.68901261636,MID_COURSE
182.0,A1001,A0100,B0100,13154.313225454329,10555.017954195164,6360.733040683937,396.08407181338856,39163.909015590376,MID_COURSE
184.0,A1001,A0100,B0100,13937.021493729815,10470.1139736493,6351.681302952097,391.25278218227965,38670.18492645655,MID_COURSE
186.0,A1001,A0100,B0100,14710.226144402157,10386.211665397987,6342.573038753251,386.5288590547193,38186.622659727924,MID_COURSE
