time,agent_id,threat_level,distance_threat,angle_threat,altitude_threat,speed_threat,total_threat
2.0,A0100,0.4959374438060426,0.0,0.0,0.0,0.0,0.4959374438060426
2.0,A0200,0.4985277035852568,0.0,0.0,0.0,0.0,0.4985277035852568
4.0,A0100,0.49096396190087765,0.0,0.0,0.0,0.0,0.49096396190087765
4.0,A0200,0.5026322190191929,0.0,0.0,0.0,0.0,0.5026322190191929
6.0,A0100,0.4919365650977492,0.0,0.0,0.0,0.0,0.4919365650977492
6.0,A0200,0.5057794685413571,0.0,0.0,0.0,0.0,0.5057794685413571
8.0,A0100,0.49732430392401683,0.0,0.0,0.0,0.0,0.49732430392401683
8.0,A0200,0.5101951191508718,0.0,0.0,0.0,0.0,0.5101951191508718
10.0,A0100,0.49700213670987925,0.0,0.0,0.0,0.0,0.49700213670987925
10.0,A0200,0.5137715980582227,0.0,0.0,0.0,0.0,0.5137715980582227
12.0,A0100,0.5031217075413545,0.0,0.0,0.0,0.0,0.5031217075413545
12.0,A0200,0.5180361956948624,0.0,0.0,0.0,0.0,0.5180361956948624
14.0,A0100,0.5109113113517276,0.0,0.0,0.0,0.0,0.5109113113517276
14.0,A0200,0.5214374277170736,0.0,0.0,0.0,0.0,0.5214374277170736
16.0,A0100,0.5158113648263141,0.0,0.0,0.0,0.0,0.5158113648263141
16.0,A0200,0.5254590885374241,0.0,0.0,0.0,0.0,0.5254590885374241
18.0,A0100,0.5143294036677206,0.0,0.0,0.0,0.0,0.5143294036677206
18.0,A0200,0.5289177350909453,0.0,0.0,0.0,0.0,0.5289177350909453
20.0,A0100,0.5145679089774104,0.0,0.0,0.0,0.0,0.5145679089774104
20.0,A0200,0.5332869807466736,0.0,0.0,0.0,0.0,0.5332869807466736
22.0,A0100,0.5193500663963323,0.0,0.0,0.0,0.0,0.5193500663963323
22.0,A0200,0.5361400302540658,0.0,0.0,0.0,0.0,0.5361400302540658
24.0,A0100,0.5254182311290564,0.0,0.0,0.0,0.0,0.5254182311290564
24.0,A0200,0.5381899321893413,0.0,0.0,0.0,0.0,0.5381899321893413
26.0,A0100,0.5275430934752982,0.0,0.0,0.0,0.0,0.5275430934752982
26.0,A0200,0.5420287626642603,0.0,0.0,0.0,0.0,0.5420287626642603
28.0,A0100,0.5290856250877968,0.0,0.0,0.0,0.0,0.5290856250877968
28.0,A0200,0.5463982324875842,0.0,0.0,0.0,0.0,0.5463982324875842
30.0,A0100,0.5312998238179272,0.0,0.0,0.0,0.0,0.5312998238179272
30.0,A0200,0.5489103194455051,0.0,0.0,0.0,0.0,0.5489103194455051
32.0,A0100,0.5345599630108452,0.0,0.0,0.0,0.0,0.5345599630108452
32.0,A0200,0.552917117685537,0.0,0.0,0.0,0.0,0.552917117685537
34.0,A0100,0.5367286324583038,0.0,0.0,0.0,0.0,0.5367286324583038
34.0,A0200,0.5563963859873524,0.0,0.0,0.0,0.0,0.5563963859873524
36.0,A0100,0.5383776713543232,0.0,0.0,0.0,0.0,0.5383776713543232
36.0,A0200,0.5585882728882225,0.0,0.0,0.0,0.0,0.5585882728882225
38.0,A0100,0.5411016310350819,0.0,0.0,0.0,0.0,0.5411016310350819
38.0,A0200,0.5616404409279894,0.0,0.0,0.0,0.0,0.5616404409279894
40.0,A0100,0.5430728949526256,0.0,0.0,0.0,0.0,0.5430728949526256
40.0,A0200,0.5642902872347118,0.0,0.0,0.0,0.0,0.5642902872347118
42.0,A0100,0.5455177195336023,0.0,0.0,0.0,0.0,0.5455177195336023
42.0,A0200,0.5666394764785592,0.0,0.0,0.0,0.0,0.5666394764785592
44.0,A0100,0.5482229187707173,0.0,0.0,0.0,0.0,0.5482229187707173
44.0,A0200,0.5703990597418196,0.0,0.0,0.0,0.0,0.5703990597418196
46.0,A0100,0.5503433990043609,0.0,0.0,0.0,0.0,0.5503433990043609
46.0,A0200,0.5688871424495475,0.0,0.0,0.0,0.0,0.5688871424495475
48.0,A0100,0.5539357022890448,0.0,0.0,0.0,0.0,0.5539357022890448
48.0,A0200,0.5739631764170661,0.0,0.0,0.0,0.0,0.5739631764170661
50.0,A0100,0.5570991560386435,0.0,0.0,0.0,0.0,0.5570991560386435
