time,agent_id,mode,target_id,distance,lock_quality,snr
2.0,A0100,SEARCH,B0100,119361.0521546009,0.0,10.0
2.0,A0200,SEARCH,B0100,119383.47677471756,0.0,10.0
2.0,B0100,SEARCH,A0100,119361.0521546009,0.0,10.0
2.0,B0200,SEARCH,A0100,119365.96644357478,0.0,10.0
4.0,A0100,SEARCH,B0100,118341.66815543137,0.0,10.0
4.0,A0200,SEARCH,B0100,118338.99034154046,0.0,10.0
4.0,B0100,SEARCH,A0100,118341.66815543137,0.0,10.0
4.0,B0200,SEARCH,A0100,118306.65528679859,0.0,10.0
6.0,A0100,SEARCH,B0100,117323.37626939522,0.0,10.0
6.0,A0200,SEARCH,B0100,117280.7475235406,0.0,10.0
6.0,B0100,SEARCH,A0100,117323.37626939522,0.0,10.0
6.0,B0200,SEARCH,A0100,117255.10480357919,0.0,10.0
8.0,A0100,SEARCH,B0100,116309.51022533969,0.0,10.0
8.0,A0200,SEARCH,B0100,116213.67119077983,0.0,10.0
8.0,B0100,SEARCH,A0100,116309.51022533969,0.0,10.0
8.0,B0200,SEARCH,A0100,116210.9677625825,0.0,10.0
10.0,A0100,SEARCH,B0100,115301.23336925209,0.0,10.0
10.0,A0200,SEARCH,B0100,115139.76482419601,0.0,10.0
10.0,B0100,SEARCH,A0100,115301.23336925209,0.0,10.0
10.0,B0200,SEARCH,A0100,115174.8816824308,0.0,10.0
12.0,A0100,SEARCH,B0100,114298.8206930802,0.0,10.0
12.0,A0200,SEARCH,B0100,114060.64115075451,0.0,10.0
12.0,B0100,SEARCH,A0100,114298.8206930802,0.0,10.0
12.0,B0200,SEARCH,A0100,114145.52575159105,0.0,10.0
14.0,A0100,SEARCH,B0100,113305.88984887273,0.0,10.0
14.0,A0200,SEARCH,B0100,112978.54914959068,0.0,10.0
14.0,B0100,SEARCH,A0100,113305.88984887273,0.0,10.0
14.0,B0200,SEARCH,A0100,113125.43650831428,0.0,10.0
16.0,A0100,SEARCH,B0100,112322.91071642184,0.0,10.0
16.0,A0200,SEARCH,B0100,111893.96535391925,0.0,10.0
16.0,B0100,SEARCH,A0100,112322.91071642184,0.0,10.0
16.0,B0200,SEARCH,A0100,112118.61020418926,0.0,10.0
18.0,A0100,SEARCH,B0100,111351.54314385923,0.0,10.0
18.0,A0200,SEARCH,B0100,110807.56539300336,0.0,10.0
18.0,B0100,SEARCH,A0100,111351.54314385923,0.0,10.0
18.0,B0200,SEARCH,A0100,111132.22884728665,0.0,10.0
20.0,A0100,SEARCH,B0100,110390.47500541547,0.0,10.0
20.0,A0200,SEARCH,B0100,109719.17304295763,0.0,10.0
20.0,B0100,SEARCH,A0100,110390.47500541547,0.0,10.0
20.0,B0200,SEARCH,A0100,110152.87971496032,0.0,10.0
22.0,A0100,SEARCH,B0100,109438.14796310976,0.0,10.0
22.0,A0200,SEARCH,B0100,108629.87400046113,0.0,10.0
22.0,B0100,SEARCH,A0100,109438.14796310976,0.0,10.0
22.0,B0200,SEARCH,A0100,109178.52384890245,0.0,10.0
24.0,A0100,SEARCH,B0100,108492.28612644188,0.0,10.0
24.0,A0200,SEARCH,B0100,107538.04967206054,0.0,10.0
24.0,B0100,SEARCH,A0100,108492.28612644188,0.0,10.0
24.0,B0200,SEARCH,A0100,108209.53793146981,0.0,10.0
26.0,A0100,SEARCH,B0100,107553.84717617043,0.0,10.0
26.0,A0200,SEARCH,B0100,106445.24183771395,0.0,10.0
26.0,B0100,SEARCH,A0100,107553.84717617043,0.0,10.0
26.0,B0200,SEARCH,A0100,107247.12567760269,0.0,10.0
28.0,A0100,SEARCH,B0100,106624.42934739267,0.0,10.0
28.0,A0200,SEARCH,B0100,105353.13628605616,0.0,10.0
28.0,B0100,SEARCH,A0100,106624.42934739267,0.0,10.0
28.0,B0200,SEARCH,A0100,106291.51963377414,0.0,10.0
30.0,A0100,SEARCH,B0100,105701.71328992664,0.0,10.0
30.0,A0200,SEARCH,B0100,104260.4854692954,0.0,10.0
30.0,B0100,SEARCH,A0100,105701.71328992664,0.0,10.0
30.0,B0200,SEARCH,A0100,105340.13980686171,0.0,10.0
32.0,A0100,SEARCH,B0100,104784.33950181573,0.0,10.0
32.0,A0200,SEARCH,B0100,103167.49912172517,0.0,10.0
32.0,B0100,SEARCH,A0100,104784.33950181573,0.0,10.0
32.0,B0200,SEARCH,A0100,104393.44194101269,0.0,10.0
34.0,A0100,SEARCH,B0100,103872.767813745,0.0,10.0
34.0,A0200,SEARCH,B0100,102074.6982772052,0.0,10.0
34.0,B0100,SEARCH,A0100,103872.767813745,0.0,10.0
34.0,B0200,SEARCH,A0100,103452.33049691594,0.0,10.0
36.0,A0100,SEARCH,B0100,102968.47648993295,0.0,10.0
36.0,A0200,SEARCH,B0100,100984.05360522095,0.0,10.0
36.0,B0100,SEARCH,A0100,102968.47648993295,0.0,10.0
36.0,B0200,SEARCH,A0100,102515.14621780043,0.0,10.0
38.0,A0100,SEARCH,B0100,102070.6267263544,0.0,10.0
38.0,A0200,TRACK,B0100,99893.4600517182,0.6,15.0
38.0,B0100,SEARCH,A0100,102070.6267263544,0.0,10.0
38.0,B0200,SEARCH,A0100,101582.99872292455,0.0,10.0
40.0,A0100,SEARCH,B0100,101178.5817079843,0.0,10.0
40.0,A0200,TRACK,B0100,98804.86479053277,0.6,15.0
40.0,B0100,SEARCH,A0100,101178.5817079843,0.0,10.0
40.0,B0200,SEARCH,A0100,100655.32109164628,0.0,10.0
42.0,A0100,SEARCH,B0100,100292.98892271658,0.0,10.0
42.0,A0200,TRACK,B0100,97718.9022747251,0.6,15.0
42.0,B0100,SEARCH,A0100,100292.98892271658,0.0,10.0
42.0,B0200,TRACK,A0100,99738.51611612203,0.6,15.0
44.0,A0100,TRACK,B0100,99412.46497076811,0.6,15.0
44.0,A0200,TRACK,B0100,96635.05511311536,0.6,15.0
44.0,B0100,TRACK,A0100,99412.46497076811,0.6,15.0
44.0,B0200,TRACK,A0100,98820.71293806731,0.6,15.0
46.0,A0100,TRACK,B0100,98550.03356282487,0.6,15.0
46.0,A0200,TRACK,B0100,95554.03275589325,0.6,15.0
46.0,B0100,TRACK,A0100,98550.03356282487,0.6,15.0
46.0,B0200,TRACK,A0100,97921.0179795921,0.6,15.0
48.0,A0100,TRACK,B0100,97741.06288141572,0.6,15.0
48.0,A0200,TRACK,B0100,94477.28122195539,0.6,15.0
48.0,B0100,TRACK,A0100,97741.06288141572,0.6,15.0
48.0,B0200,TRACK,A0100,97068.1816636697,0.6,15.0
50.0,A0100,TRACK,B0100,96984.52587117783,0.6,15.0
50.0,A0200,TRACK,B0100,93404.67572641336,0.6,15.0
50.0,B0100,TRACK,A0100,96984.52587117783,0.6,15.0
50.0,B0200,TRACK,A0100,96263.79039440693,0.6,15.0
52.0,A0100,TRACK,B0100,96259.43404300851,0.6,15.0
52.0,A0200,TRACK,B0100,92335.73444640826,0.6,15.0
52.0,B0100,TRACK,A0100,96259.43404300851,0.6,15.0
52.0,B0200,TRACK,A0100,95486.34410507255,0.6,15.0
54.0,A0100,TRACK,B0100,95537.06540336848,0.6,15.0
54.0,A0200,TRACK,B0100,91269.67155472944,0.6,15.0
54.0,B0100,TRACK,A0100,95537.06540336848,0.6,15.0
54.0,B0200,TRACK,A0100,94708.82935066592,0.6,15.0
56.0,A0100,TRACK,B0100,94784.60285432807,0.6,15.0
56.0,A0200,TRACK,B0100,90203.43518977877,0.6,15.0
56.0,B0100,TRACK,A0100,94784.60285432807,0.6,15.0
56.0,B0200,TRACK,A0100,93901.58605833496,0.6,15.0
58.0,A0100,TRACK,B0100,93979.86214488959,0.6,15.0
58.0,A0200,TRACK,B0100,89117.32300849313,0.6,15.0
58.0,B0100,TRACK,A0100,93979.86214488959,0.6,15.0
58.0,B0200,TRACK,A0100,93063.36857800391,0.6,15.0
60.0,A0100,TRACK,B0100,93156.53983858856,0.6,15.0
60.0,A0200,TRACK,B0100,88032.85599147434,0.6,15.0
60.0,B0100,TRACK,A0100,93156.53983858856,0.6,15.0
60.0,B0200,TRACK,A0100,92205.92802709647,0.6,15.0
62.0,A0100,TRACK,B0100,92322.21687221035,0.6,15.0
62.0,A0200,TRACK,B0100,86938.96299494353,0.6,15.0
62.0,B0100,TRACK,A0100,92322.21687221035,0.6,15.0
62.0,B0200,TRACK,A0100,91343.10045449676,0.6,15.0
64.0,A0100,TRACK,B0100,91496.01738683478,0.6,15.0
64.0,A0200,TRACK,B0100,85848.77107813595,0.6,15.0
64.0,B0100,TRACK,A0100,91496.01738683478,0.6,15.0
64.0,B0200,TRACK,A0100,90482.70337242988,0.6,15.0
66.0,A0100,TRACK,B0100,90675.88905499585,0.6,15.0
66.0,A0200,TRACK,B0100,84765.53871498982,0.6,15.0
66.0,B0100,TRACK,A0100,90675.88905499585,0.6,15.0
66.0,B0200,TRACK,A0100,89623.4090759539,0.6,15.0
68.0,A0100,TRACK,B0100,89854.65264414597,0.6,15.0
68.0,A0200,TRACK,B0100,83679.81247534537,0.6,15.0
68.0,B0100,TRACK,A0100,89854.65264414597,0.6,15.0
68.0,B0200,TRACK,A0100,88763.81794502732,0.6,15.0
70.0,A0100,TRACK,B0100,89028.50824752927,0.6,15.0
70.0,A0200,TRACK,B0100,82587.23156332991,0.6,15.0
70.0,B0100,TRACK,A0100,89028.50824752927,0.6,15.0
70.0,B0200,TRACK,A0100,87906.95502181238,0.6,15.0
72.0,A0100,TRACK,B0100,88202.43400704263,0.6,15.0
72.0,A0200,TRACK,B0100,81492.48839666194,0.6,15.0
72.0,B0100,TRACK,A0100,88202.43400704263,0.6,15.0
72.0,B0200,TRACK,A0100,87055.80014255058,0.6,15.0
74.0,A0100,TRACK,B0100,87371.36883830588,0.6,15.0
74.0,A0200,TRACK,B0100,80390.238835692,0.6,15.0
74.0,B0100,TRACK,A0100,87371.36883830588,0.6,15.0
74.0,B0200,TRACK,A0100,86207.25897058437,0.6,15.0
76.0,A0100,TRACK,B0100,86540.67384528814,0.6,15.0
76.0,A0200,LOCK,B0100,79287.0033993656,0.9,20.0
76.0,B0100,TRACK,A0100,86540.67384528814,0.6,15.0
76.0,B0200,TRACK,A0100,85369.40838664903,0.6,15.0
78.0,A0100,TRACK,B0100,85708.86116910797,0.6,15.0
78.0,A0200,LOCK,B0100,78182.39485628251,0.9,20.0
78.0,B0100,TRACK,A0100,85708.86116910797,0.6,15.0
78.0,B0200,TRACK,A0100,84576.97979704916,0.6,15.0
80.0,A0100,TRACK,B0100,84882.24877376643,0.6,15.0
80.0,A0200,LOCK,B0100,77080.04944485775,0.9,20.0
80.0,B0100,TRACK,A0100,84882.24877376643,0.6,15.0
80.0,B0200,TRACK,A0100,83783.6648182515,0.6,15.0
82.0,A0100,TRACK,B0100,84053.19624399384,0.6,15.0
82.0,A0200,LOCK,B0100,75971.97793287812,0.9,20.0
82.0,B0100,TRACK,A0100,84053.19624399384,0.6,15.0
82.0,B0200,TRACK,A0100,82998.32910922621,0.6,15.0
84.0,A0100,TRACK,B0100,83248.5401363129,0.6,15.0
84.0,A0200,LOCK,B0100,74889.90555069888,0.9,20.0
84.0,B0100,TRACK,A0100,83248.5401363129,0.6,15.0
84.0,B0200,TRACK,A0100,82207.19008383823,0.6,15.0
86.0,A0100,TRACK,B0100,82520.12786128637,0.6,15.0
86.0,A0200,LOCK,B0100,73883.5655918639,0.9,20.0
86.0,B0100,TRACK,A0100,82520.12786128637,0.6,15.0
86.0,B0200,TRACK,A0100,81417.04320685666,0.6,15.0
88.0,A0100,TRACK,B0100,81859.81925701805,0.6,15.0
88.0,A0200,LOCK,B0100,72940.71392789634,0.9,20.0
88.0,B0100,TRACK,A0100,81859.81925701805,0.6,15.0
88.0,B0200,TRACK,A0100,80637.27798301798,0.6,15.0
90.0,A0100,TRACK,B0100,81153.13894319496,0.6,15.0
90.0,A0200,LOCK,B0100,71948.24575438697,0.9,20.0
90.0,B0100,TRACK,A0100,81153.13894319496,0.6,15.0
90.0,B0200,LOCK,A0100,79841.8493434241,0.9,20.0
92.0,A0100,TRACK,B0100,80390.75548492375,0.6,15.0
92.0,A0200,LOCK,B0100,70897.6540168965,0.9,20.0
92.0,B0100,TRACK,A0100,80390.75548492375,0.6,15.0
92.0,B0200,LOCK,A0100,79032.01297197229,0.9,20.0
94.0,A0100,LOCK,B0100,79611.29001262889,0.9,20.0
94.0,A0200,LOCK,B0100,69824.49771527774,0.9,20.0
94.0,B0100,LOCK,A0100,79611.29001262889,0.9,20.0
94.0,B0200,LOCK,A0100,78226.12946015836,0.9,20.0
96.0,A0100,LOCK,B0100,78806.47283487683,0.9,20.0
96.0,A0200,LOCK,B0100,68740.26428891883,0.9,20.0
96.0,B0100,LOCK,A0100,78806.47283487683,0.9,20.0
96.0,B0200,LOCK,A0100,77407.35424474695,0.9,20.0
98.0,A0100,LOCK,B0100,78015.23496493178,0.9,20.0
98.0,A0200,LOCK,B0100,67655.16867932741,0.9,20.0
98.0,B0100,LOCK,A0100,78015.23496493178,0.9,20.0
98.0,B0200,LOCK,A0100,76607.02783174552,0.9,20.0
100.0,A0100,LOCK,B0100,77312.82672692898,0.9,20.0
100.0,A0200,LOCK,B0100,66601.22989447229,0.9,20.0
100.0,B0100,LOCK,A0100,77312.82672692898,0.9,20.0
100.0,B0200,LOCK,A0100,75864.7878910991,0.9,20.0
102.0,A0100,LOCK,B0100,76603.9080266226,0.9,20.0
102.0,A0200,LOCK,B0100,65576.4946039228,0.9,20.0
102.0,B0100,LOCK,A0100,76603.9080266226,0.9,20.0
102.0,B0200,LOCK,A0100,75094.49006191092,0.9,20.0
104.0,A0100,LOCK,B0100,75827.77507069238,0.9,20.0
104.0,A0200,LOCK,B0100,64602.05407642611,0.9,20.0
104.0,B0100,LOCK,A0100,75827.77507069238,0.9,20.0
104.0,B0200,LOCK,A0100,74269.60934938489,0.9,20.0
106.0,A0100,LOCK,B0100,75050.23397491951,0.9,20.0
106.0,A0200,LOCK,B0100,63770.7227196812,0.9,20.0
106.0,B0100,LOCK,A0100,75050.23397491951,0.9,20.0
106.0,B0200,LOCK,A0100,73453.07625152712,0.9,20.0
108.0,A0100,LOCK,B0100,74262.3225263812,0.9,20.0
108.0,A0200,LOCK,B0100,63041.34154927625,0.9,20.0
108.0,B0100,LOCK,A0100,74262.3225263812,0.9,20.0
108.0,B0200,LOCK,A0100,72667.95487527375,0.9,20.0
110.0,A0100,LOCK,B0100,73492.28203713457,0.9,20.0
110.0,A0200,LOCK,B0100,62322.01972638487,0.9,20.0
110.0,B0100,LOCK,A0100,73492.28203713457,0.9,20.0
110.0,B0200,LOCK,A0100,71919.22338715378,0.9,20.0
112.0,A0100,LOCK,B0100,72761.01133590631,0.9,20.0
112.0,A0200,LOCK,B0100,61613.32481904856,0.9,20.0
112.0,B0100,LOCK,A0100,72761.01133590631,0.9,20.0
112.0,B0200,LOCK,A0100,71216.91917341053,0.9,20.0
114.0,A0100,LOCK,B0100,72110.62171761623,0.9,20.0
114.0,A0200,LOCK,B0100,60978.671392742945,0.9,20.0
114.0,B0100,LOCK,A0100,72110.62171761623,0.9,20.0
