time,missile_id,launcher_id,target_id,x,y,z,speed,distance_to_target,guidance_mode
116.0,A1001,A0100,B0100,-50503.98624380137,470.5554411060828,5369.174440424873,478.8207316224991,77653.95491654676,MID_COURSE
118.0,A1001,A0100,B0100,-50263.03489705487,1521.1653041044851,5094.2335399524445,636.5808572769463,76882.2351477565,MID_COURSE
118.0,A2001,A0200,B0100,-46394.20698814806,4195.954449992033,4681.339921370033,560.1583696236934,73037.29860954871,MID_COURSE
120.0,A1001,A0100,B0100,-49740.86419000118,2812.852312256314,4780.595752697594,793.5721374251477,75827.57671100752,MID_COURSE
120.0,A2001,A0200,B0100,-45348.256548832585,4933.850597939317,4746.059744495669,723.6888431053379,71483.97374011396,MID_COURSE
122.0,A1001,A0100,B0100,-48925.408329968544,4309.957549301104,4433.235838450197,947.4972590593185,74485.32782457469,MID_COURSE
122.0,A2001,A0200,B0100,-43973.89693710398,5771.650300280424,4818.337815180416,889.3544489360784,69596.2613265356,MID_COURSE
124.0,A1001,A0100,B0100,-47846.47905742637,5939.849122522768,4064.6718051735575,987.4678122613991,72892.1854728789,MID_COURSE
124.0,A2001,A0200,B0100,-42267.02110557551,6697.536276386679,4896.74505041906,1055.536929376291,67371.55945503661,MID_COURSE
126.0,A1001,A0100,B0100,-46713.15512974173,7437.463351291104,3722.7039107955934,922.2347439566604,71252.16402323454,MID_COURSE
126.0,A2001,A0200,B0100,-40428.71740176676,7610.099707478409,4966.086461076876,998.6294478514695,65011.252032168326,MID_COURSE
128.0,A1001,A0100,B0100,-45566.2984343827,8767.07849818802,3412.3217784196518,861.1629865468368,69604.55055080494,MID_COURSE
128.0,A2001,A0200,B0100,-38660.063677076,8417.080194928523,5013.296548023291,946.1637427235669,62714.45838026782,MID_COURSE
130.0,A1001,A0100,B0100,-44409.59462788763,9931.585157859683,3136.2944757242058,804.1030162329263,67989.63057316252,MID_COURSE
130.0,A2001,A0200,B0100,-36955.30445400449,9116.97286035248,5045.669752995876,897.5784495468571,60511.31159562877,MID_COURSE
132.0,A1001,A0100,B0100,-43249.817998290986,10940.196406824836,2895.668100018614,752.3841583476243,66376.77380346956,MID_COURSE
132.0,A2001,A0200,B0100,-35310.238253851625,9715.326095349677,5069.227923614401,853.5176588822818,58364.58155310117,MID_COURSE
134.0,A1001,A0100,B0100,-42094.13687499299,11803.150556430212,2687.789761407303,705.5860665642257,64774.87497579045,MID_COURSE
134.0,A2001,A0200,B0100,-33721.727864182656,10218.56166649777,5085.689990708627,813.2726926782681,56277.6306660965,MID_COURSE
136.0,A1001,A0100,B0100,-40949.20258128074,12530.60508749143,2509.3470164358528,663.1852387987894,63195.38906753374,MID_COURSE
136.0,A2001,A0200,B0100,-32187.326047244802,10632.563364167105,5095.685083142788,776.2864584123407,54255.25442499684,MID_COURSE
138.0,A1001,A0100,B0100,-39820.87665995615,13131.945641197726,2359.3959917067095,624.9964289015578,61639.3206305948,MID_COURSE
138.0,A2001,A0200,B0100,-30705.210173734835,10961.933466136872,5102.4154224925815,742.5268127660827,52290.682336638834,MID_COURSE
140.0,A1001,A0100,B0100,-38714.94506408222,13623.56580003374,2234.516584825165,592.4724794237799,60033.0197227697,MID_COURSE
140.0,A2001,A0200,B0100,-29272.71439886021,11219.562305457499,5105.845258344603,713.4219226298713,50311.11508062733,MID_COURSE
142.0,A1001,A0100,B0100,-37635.42117460816,14021.424945022745,2128.755129820245,563.3095580688022,58432.81995140166,MID_COURSE
142.0,A2001,A0200,B0100,-27886.82922448454,11417.991560882987,5102.211320048472,686.8091403230302,48363.26131032458,MID_COURSE
144.0,A1001,A0100,B0100,-36584.78002150312,14334.382190571909,2041.1377620651508,536.8454891221395,56852.07016282018,MID_COURSE
144.0,A2001,A0200,B0100,-26545.68421852462,11561.293185145523,5093.452233515558,662.1791405613933,46454.58550910598,MID_COURSE
146.0,A1001,A0100,B0100,-35564.91981399105,14570.913349664186,1970.0608088440786,512.8448960834231,55294.36711932474,MID_COURSE
146.0,A2001,A0200,B0100,-25247.66452350093,11653.306944358786,5080.491601564352,639.3184149380481,44586.31558251976,MID_COURSE
148.0,A1001,A0100,B0100,-34577.13900337894,14739.026782381705,1913.5610779462809,491.03701698995883,53761.20324573261,MID_COURSE
148.0,A2001,A0200,B0100,-23991.337118236544,11697.584633777331,5063.517668961792,618.0455674041202,42757.01223745128,MID_COURSE
150.0,A1001,A0100,B0100,-33622.00610177448,14847.145721619601,1870.347222027115,471.74223117351573,52249.660795010444,MID_COURSE
150.0,A2001,A0200,B0100,-22775.00118401667,11698.667244066937,5043.373304938135,599.0165801201325,40960.39942401354,MID_COURSE
152.0,A1001,A0100,B0100,-32697.53132135536,14911.561037667665,1839.0181329258805,455.71549264369696,50759.52863062491,MID_COURSE
152.0,A2001,A0200,B0100,-21593.26899414867,11672.704256102432,5020.495911911947,583.3198665769585,39196.00548470368,MID_COURSE
154.0,A1001,A0100,B0100,-31801.77189010075,14942.334925952055,1816.935139692767,440.9563209177298,49300.192449589544,MID_COURSE
154.0,A2001,A0200,B0100,-20442.49731602888,11628.554180129096,4993.2650436352815,568.6678684631105,37468.59867678038,MID_COURSE
156.0,A1001,A0100,B0100,-30933.76642003585,14943.866893439495,1803.8857121493227,427.2465202563597,47872.867761779926,MID_COURSE
156.0,A2001,A0200,B0100,-19320.997942745274,11567.875294818896,4963.320183078524,554.8986452866644,35777.635040519825,MID_COURSE
158.0,A1001,A0100,B0100,-30092.36480144459,14920.271451723878,1798.5655203291265,414.572081684701,46475.59218184347,MID_COURSE
158.0,A2001,A0200,B0100,-18227.288737882587,11492.415727595595,4930.5232069091635,541.9482416410386,34121.68869861616,MID_COURSE
160.0,A1001,A0100,B0100,-29276.408048454017,14875.196201104382,1800.487616840801,402.68373274425073,45105.75952804226,MID_COURSE
160.0,A2001,A0200,B0100,-17159.89117895218,11403.713829923667,4895.784190353975,529.6977319160823,32495.793042485537,MID_COURSE
162.0,A1001,A0100,B0100,-28484.72460485654,14811.424707168833,1806.938675034585,391.64881713290214,43755.32613380759,MID_COURSE
162.0,A2001,A0200,B0100,-16118.181801185827,11302.467518716203,4856.159661386013,517.5276784379811,30898.176943698792,MID_COURSE
164.0,A1001,A0100,B0100,-27715.91686713599,14731.249374280042,1811.4588606378834,381.39317976570754,42406.542538108035,MID_COURSE
164.0,A2001,A0200,B0100,-15102.949969350246,11189.168081386562,4801.5386399237705,505.399637436443,29311.470375763398,MID_COURSE
166.0,A1001,A0100,B0100,-26968.656704140085,14637.089511572873,1810.0317132345133,371.820499393892,41057.79305034202,MID_COURSE
166.0,A2001,A0200,B0100,-14114.880037606994,11064.959473211718,4724.541137834506,493.3776655537036,27734.261481623183,MID_COURSE
168.0,A1001,A0100,B0100,-26241.76964915201,14531.085327685329,1799.3752575724372,362.8771821854583,39712.14930346946,MID_COURSE
168.0,A2001,A0200,B0100,-13155.087947017902,10930.941476335285,4618.115824068846,481.5547824567537,26170.38681594673,MID_COURSE
