time,missile_id,launcher_id,target_id,x,y,z,speed,distance_to_target,guidance_mode
92.0,A1001,A0100,B0200,-38689.410812606824,-287.21761386676735,5948.299133784598,513.6622118585177,71772.59750333756,MID_COURSE
94.0,A1001,A0100,B0200,-37765.392876914426,463.76674288671677,5979.603758704722,679.9141371251101,70141.86477969057,MID_COURSE
96.0,A1001,A0100,B0200,-36515.037070681356,1340.890763281202,6006.52163672598,849.7893583729151,68208.37748410682,MID_COURSE
98.0,A1001,A0100,B0200,-34930.559898838306,2333.373348889631,6027.7229772521905,1021.7935265730989,65973.37806995484,MID_COURSE
100.0,A1001,A0100,B0200,-33104.17963612209,3382.0424145915918,6042.705192852168,1038.0050140092496,63529.465073902444,MID_COURSE
102.0,A1001,A0100,B0200,-31317.35575308942,4343.982861266977,6051.9196087308765,992.0392663874097,61168.05837792016,MID_COURSE
104.0,A1001,A0100,B0200,-29585.276046546045,5224.765179252673,6054.289847682266,951.6723711839269,58944.795386552505,MID_COURSE
106.0,A1001,A0100,B0200,-27904.89343090266,6038.903200922295,6050.354908435055,915.8685512867793,56911.887161147504,MID_COURSE
108.0,A1001,A0100,B0200,-26273.226958415464,6795.717792154023,6040.08204318728,883.0945566266676,54994.606045623506,MID_COURSE
110.0,A1001,A0100,B0200,-24687.42854519749,7501.933725906449,6023.953139117798,853.0387570625804,53358.52994032593,MID_COURSE
112.0,A1001,A0100,B0200,-23144.73074874906,8161.450135697771,6003.4480162771115,824.9500183737933,51862.59382112593,MID_COURSE
114.0,A1001,A0100,B0200,-21642.869561554704,8778.235939682974,5977.663091038025,798.9546011953789,50299.902723002175,MID_COURSE
116.0,A1001,A0100,B0200,-20179.33378814231,9354.514034640813,5951.972223027908,774.0244011873261,48555.46471938622,MID_COURSE
118.0,A1001,A0100,B0200,-18751.98580272922,9886.55318926081,5929.767213040618,749.3243759905972,46722.335672532594,MID_COURSE
120.0,A1001,A0100,B0200,-17359.189359351345,10373.027358718275,5908.8558389354275,726.0485664190288,44901.73185039486,MID_COURSE
122.0,A1001,A0100,B0200,-15999.493577780295,10808.767260049872,5884.534992736963,701.4804757988259,43074.08098240312,MID_COURSE
124.0,A1001,A0100,B0200,-14672.302649308833,11175.246576271302,5853.888267782693,675.5676018564286,41376.75080660672,MID_COURSE
126.0,A1001,A0100,B0200,-13378.262742373716,11462.929581523493,5819.477485190741,650.809444371252,39786.94577703196,MID_COURSE
128.0,A1001,A0100,B0200,-12118.339126059564,11675.151916113813,5783.701687328538,627.6915188135657,38216.17330561796,MID_COURSE
130.0,A1001,A0100,B0200,-10893.593124973706,11817.716082075076,5740.069365802295,606.2980773607428,36633.70621582905,MID_COURSE
132.0,A1001,A0100,B0200,-9703.941351147952,11898.774880295536,5687.77068915563,587.9331302975893,34993.14086245606,MID_COURSE
134.0,A1001,A0100,B0200,-8544.605791705302,11944.728738918295,5627.26057301278,574.5927507945164,33354.90901115418,MID_COURSE
136.0,A1001,A0100,B0200,-7409.198652558434,11981.442985183661,5561.797611700159,563.2297595300985,31766.57896802792,MID_COURSE
138.0,A1001,A0100,B0200,-6295.614170992401,12012.941693359708,5494.989243298435,552.9281607218888,30208.61508804396,MID_COURSE
140.0,A1001,A0100,B0200,-5202.4877836884125,12043.118933408847,5427.111873784068,542.4187794982589,28656.99166201365,MID_COURSE
142.0,A1001,A0100,B0200,-4132.152645932859,12062.555093809822,5351.544363832641,529.8930197609205,27102.027171126483,MID_COURSE
144.0,A1001,A0100,B0200,-3091.7846986749314,12036.351623775981,5269.00884367893,513.7951302661714,25662.3925615403,MID_COURSE
146.0,A1001,A0100,B0200,-2088.0511672642706,11945.095300059842,5186.952640316061,497.62042285095976,24343.743584133328,MID_COURSE
148.0,A1001,A0100,B0200,-1124.1486124371993,11789.807233638145,5108.029549212905,482.0351489339822,23069.620930375193,MID_COURSE
150.0,A1001,A0100,B0200,-203.35247605078496,11573.293861178214,5027.88310140844,467.7747494205759,21737.491039342127,MID_COURSE
152.0,A1001,A0100,B0200,679.6695707869231,11313.815466061402,4942.347846552338,456.9114812114814,20323.826583706177,MID_COURSE
154.0,A1001,A0100,B0200,1532.8156485468783,11028.463335540073,4849.559856412274,447.84386539999656,18932.468737414776,MID_COURSE
156.0,A1001,A0100,B0200,2359.9088904100304,10723.811679142846,4752.262261639954,438.4201639836442,17569.398935141788,MID_COURSE
158.0,A1001,A0100,B0200,3158.801289192018,10395.816200979132,4672.207856137365,428.61419725475923,16225.21328720836,MID_COURSE
160.0,A1001,A0100,B0200,3927.9795426437418,10046.12598907163,4604.660161168288,419.0538162307202,14895.323851148361,MID_COURSE
162.0,A1001,A0100,B0200,4663.206587139383,9681.699969314363,4501.294065017534,408.8347735084744,13573.638670761484,MID_COURSE
164.0,A1001,A0100,B0200,5360.847501657706,9294.13351016646,4371.65991588665,400.01040381531675,12277.39939985292,MID_COURSE
166.0,A1001,A0100,B0200,6038.28671590806,8901.824345685993,4253.057877928172,391.8330520304178,11009.63403423314,TERMINAL
168.0,A1001,A0100,B0200,6715.878733579036,8538.307176123295,4135.340525028581,385.7360333576037,9783.923013947782,TERMINAL
170.0,A1001,A0100,B0200,7354.770793833835,8141.340164913787,4025.7010779160237,374.73791571582564,8699.99080301233,TERMINAL
172.0,A1001,A0100,B0200,7944.221401063858,7703.026334731035,3934.0970452010342,365.50964111080566,7638.269574258709,TERMINAL
174.0,A1001,A0100,B0200,8484.370140889187,7231.351688126879,3868.1601228374725,354.6636932192124,6649.587676894076,TERMINAL
176.0,A1001,A0100,B0200,8977.830881845495,6735.9513203959095,3835.9545712624986,345.7308952158396,5694.402387256022,TERMINAL
178.0,A1001,A0100,B0200,9430.579268392286,6226.36887321636,3789.843478395296,337.8120350021173,4762.3909125853315,TERMINAL
180.0,A1001,A0100,B0200,9847.126357782608,5705.859497027865,3731.3721420423035,331.68872430814685,3863.149831069085,TERMINAL
182.0,A1001,A0100,B0200,10237.023033245952,5179.893139442999,3664.206153361582,326.6320503631542,2989.5434030189695,TERMINAL
184.0,A1001,A0100,B0200,10606.874591401342,4651.8943889576885,3595.711696183931,321.76319079247213,2138.4465756282607,TERMINAL
186.0,A1001,A0100,B0200,10962.902277448145,4125.7627802567995,3528.8601659578526,316.8494397354717,1304.137949451481,TERMINAL
188.0,A1001,A0100,B0200,11307.945833820937,3603.9363094603127,3461.7103244701348,312.30805005155884,483.3575343453978,TERMINAL
