time,agent_id,mode,target_id,distance,lock_quality,snr
2.0,A0100,SEARCH,B0100,119354.39766131552,0.0,10.0
2.0,A0200,SEARCH,B0100,119400.52869155924,0.0,10.0
2.0,B0100,SEARCH,A0100,119354.39766131552,0.0,10.0
2.0,B0200,SEARCH,A0100,119355.66151341789,0.0,10.0
4.0,A0100,SEARCH,B0100,118264.50329747892,0.0,10.0
4.0,A0200,SEARCH,B0100,118378.0388887172,0.0,10.0
4.0,B0100,SEARCH,A0100,118264.50329747892,0.0,10.0
4.0,B0200,SEARCH,A0100,118265.7897437851,0.0,10.0
6.0,A0100,SEARCH,B0100,117167.11590397464,0.0,10.0
6.0,A0200,SEARCH,B0100,117482.44800873255,0.0,10.0
6.0,B0100,SEARCH,A0100,117167.11590397464,0.0,10.0
6.0,B0200,SEARCH,A0100,117168.44307658482,0.0,10.0
8.0,A0100,SEARCH,B0100,116061.20903344253,0.0,10.0
8.0,A0200,SEARCH,B0100,116794.68741942532,0.0,10.0
8.0,B0100,SEARCH,A0100,116061.20903344253,0.0,10.0
8.0,B0200,SEARCH,A0100,116062.58093897333,0.0,10.0
10.0,A0100,SEARCH,B0100,114947.0830954195,0.0,10.0
10.0,A0200,SEARCH,B0100,116349.86245639823,0.0,10.0
10.0,B0100,SEARCH,A0100,114947.0830954195,0.0,10.0
10.0,B0200,SEARCH,A0100,114948.49465129944,0.0,10.0
12.0,A0100,SEARCH,B0100,113825.74117562249,0.0,10.0
12.0,A0200,SEARCH,B0100,116020.2249117671,0.0,10.0
12.0,B0100,SEARCH,A0100,113825.74117562249,0.0,10.0
12.0,B0200,SEARCH,A0100,113827.19859599895,0.0,10.0
14.0,A0100,SEARCH,B0100,112700.1282722403,0.0,10.0
14.0,A0200,SEARCH,B0100,115699.03209848423,0.0,10.0
14.0,B0100,SEARCH,A0100,112700.1282722403,0.0,10.0
14.0,B0200,SEARCH,A0100,112701.64233649061,0.0,10.0
16.0,A0100,SEARCH,B0100,111571.1694690944,0.0,10.0
16.0,A0200,SEARCH,B0100,115353.06412658255,0.0,10.0
16.0,B0100,SEARCH,A0100,111571.1694690944,0.0,10.0
16.0,B0200,SEARCH,A0100,111572.75798379692,0.0,10.0
18.0,A0100,SEARCH,B0100,110440.95953375909,0.0,10.0
18.0,A0200,SEARCH,B0100,114844.12043790045,0.0,10.0
18.0,B0100,SEARCH,A0100,110440.95953375909,0.0,10.0
18.0,B0200,SEARCH,A0100,110442.6416032505,0.0,10.0
20.0,A0100,SEARCH,B0100,109308.92030200374,0.0,10.0
20.0,A0200,SEARCH,B0100,114159.59939086111,0.0,10.0
20.0,B0100,SEARCH,A0100,109308.92030200374,0.0,10.0
20.0,B0200,SEARCH,A0100,109310.72347301018,0.0,10.0
22.0,A0100,SEARCH,B0100,108175.38964299875,0.0,10.0
22.0,A0200,SEARCH,B0100,113346.4699446854,0.0,10.0
22.0,B0100,SEARCH,A0100,108175.38964299875,0.0,10.0
22.0,B0200,SEARCH,A0100,108177.33438316679,0.0,10.0
24.0,A0100,SEARCH,B0100,107041.08104823955,0.0,10.0
24.0,A0200,SEARCH,B0100,112470.53959706837,0.0,10.0
24.0,B0100,SEARCH,A0100,107041.08104823955,0.0,10.0
24.0,B0200,SEARCH,A0100,107043.1810023747,0.0,10.0
26.0,A0100,SEARCH,B0100,105905.49844187919,0.0,10.0
26.0,A0200,SEARCH,B0100,111585.92194166408,0.0,10.0
26.0,B0100,SEARCH,A0100,105905.49844187919,0.0,10.0
26.0,B0200,SEARCH,A0100,105907.76478617867,0.0,10.0
28.0,A0100,SEARCH,B0100,104767.48737928519,0.0,10.0
28.0,A0200,SEARCH,B0100,110701.03548695044,0.0,10.0
28.0,B0100,SEARCH,A0100,104767.48737928519,0.0,10.0
28.0,B0200,SEARCH,A0100,104769.93337469148,0.0,10.0
30.0,A0100,SEARCH,B0100,103628.74331470965,0.0,10.0
30.0,A0200,SEARCH,B0100,109819.65121452375,0.0,10.0
30.0,B0100,SEARCH,A0100,103628.74331470965,0.0,10.0
30.0,B0200,SEARCH,A0100,103631.39848902605,0.0,10.0
32.0,A0100,SEARCH,B0100,102488.64118567923,0.0,10.0
32.0,A0200,SEARCH,B0100,108939.25742381558,0.0,10.0
32.0,B0100,SEARCH,A0100,102488.64118567923,0.0,10.0
32.0,B0200,SEARCH,A0100,102491.52959460177,0.0,10.0
34.0,A0100,SEARCH,B0100,101348.62124450115,0.0,10.0
34.0,A0200,SEARCH,B0100,108061.81428868648,0.0,10.0
34.0,B0100,SEARCH,A0100,101348.62124450115,0.0,10.0
34.0,B0200,SEARCH,A0100,101351.77599292478,0.0,10.0
36.0,A0100,SEARCH,B0100,100208.9459101841,0.0,10.0
36.0,A0200,SEARCH,B0100,107187.63827099818,0.0,10.0
36.0,B0100,SEARCH,A0100,100208.9459101841,0.0,10.0
36.0,B0200,SEARCH,A0100,100212.40050233206,0.0,10.0
38.0,A0100,TRACK,B0100,99070.10654885964,0.6,15.0
38.0,A0200,SEARCH,B0100,106316.09467029916,0.0,10.0
38.0,B0100,TRACK,A0100,99070.10654885964,0.6,15.0
38.0,B0200,TRACK,A0100,99073.89594496405,0.6,15.0
40.0,A0100,TRACK,B0100,97932.94365398283,0.6,15.0
40.0,A0200,SEARCH,B0100,105447.39315843218,0.0,10.0
40.0,B0100,TRACK,A0100,97932.94365398283,0.6,15.0
40.0,B0200,TRACK,A0100,97937.09454562783,0.6,15.0
42.0,A0100,TRACK,B0100,96796.7517622894,0.6,15.0
42.0,A0200,SEARCH,B0100,104582.04418495299,0.0,10.0
42.0,B0100,TRACK,A0100,96796.7517622894,0.6,15.0
42.0,B0200,TRACK,A0100,96801.29808376846,0.6,15.0
44.0,A0100,TRACK,B0100,95660.29988865493,0.6,15.0
44.0,A0200,SEARCH,B0100,103717.74068579722,0.0,10.0
44.0,B0100,TRACK,A0100,95660.29988865493,0.6,15.0
44.0,B0200,TRACK,A0100,95665.2742570575,0.6,15.0
46.0,A0100,TRACK,B0100,94524.9705591498,0.6,15.0
46.0,A0200,SEARCH,B0100,102854.43647044364,0.0,10.0
46.0,B0100,TRACK,A0100,94524.9705591498,0.6,15.0
46.0,B0200,TRACK,A0100,94530.40355219736,0.6,15.0
48.0,A0100,TRACK,B0100,93390.32581908825,0.6,15.0
48.0,A0200,SEARCH,B0100,101993.98997478746,0.0,10.0
48.0,B0100,TRACK,A0100,93390.32581908825,0.6,15.0
48.0,B0200,TRACK,A0100,93396.25021739717,0.6,15.0
50.0,A0100,TRACK,B0100,92260.15958738106,0.6,15.0
50.0,A0200,SEARCH,B0100,101136.91829392462,0.0,10.0
50.0,B0100,TRACK,A0100,92260.15958738106,0.6,15.0
50.0,B0200,TRACK,A0100,92266.58744231201,0.6,15.0
52.0,A0100,TRACK,B0100,91140.35310845308,0.6,15.0
52.0,A0200,SEARCH,B0100,100283.49969453104,0.0,10.0
52.0,B0100,TRACK,A0100,91140.35310845308,0.6,15.0
52.0,B0200,TRACK,A0100,91147.30521852175,0.6,15.0
54.0,A0100,TRACK,B0100,90027.1334265235,0.6,15.0
54.0,A0200,TRACK,B0100,99431.41769294435,0.6,15.0
54.0,B0100,TRACK,A0100,90027.1334265235,0.6,15.0
54.0,B0200,TRACK,A0100,90034.6333624117,0.6,15.0
56.0,A0100,TRACK,B0100,88915.4820954853,0.6,15.0
56.0,A0200,TRACK,B0100,98579.61979063947,0.6,15.0
56.0,B0100,TRACK,A0100,88915.4820954853,0.6,15.0
56.0,B0200,TRACK,A0100,88923.55782673621,0.6,15.0
58.0,A0100,TRACK,B0100,87802.15230207246,0.6,15.0
58.0,A0200,TRACK,B0100,97731.05457549413,0.6,15.0
58.0,B0100,TRACK,A0100,87802.15230207246,0.6,15.0
58.0,B0200,TRACK,A0100,87810.83627467637,0.6,15.0
60.0,A0100,TRACK,B0100,86690.40974011824,0.6,15.0
60.0,A0200,TRACK,B0100,96883.72001257414,0.6,15.0
60.0,B0100,TRACK,A0100,86690.40974011824,0.6,15.0
60.0,B0200,TRACK,A0100,86699.73205035308,0.6,15.0
62.0,A0100,TRACK,B0100,85582.12987751189,0.6,15.0
62.0,A0200,TRACK,B0100,96038.39157904014,0.6,15.0
62.0,B0100,TRACK,A0100,85582.12987751189,0.6,15.0
62.0,B0200,TRACK,A0100,85592.13677812839,0.6,15.0
64.0,A0100,TRACK,B0100,84487.74356167683,0.6,15.0
64.0,A0200,TRACK,B0100,95195.77258276273,0.6,15.0
64.0,B0100,TRACK,A0100,84487.74356167683,0.6,15.0
64.0,B0200,TRACK,A0100,84498.45423011409,0.6,15.0
66.0,A0100,TRACK,B0100,83405.29349541661,0.6,15.0
66.0,A0200,TRACK,B0100,94354.33517557986,0.6,15.0
66.0,B0100,TRACK,A0100,83405.29349541661,0.6,15.0
66.0,B0200,TRACK,A0100,83416.72369865763,0.6,15.0
68.0,A0100,TRACK,B0100,82334.0301826426,0.6,15.0
68.0,A0200,TRACK,B0100,93513.98835583519,0.6,15.0
68.0,B0100,TRACK,A0100,82334.0301826426,0.6,15.0
68.0,B0200,TRACK,A0100,82346.19454939058,0.6,15.0
70.0,A0100,TRACK,B0100,81275.00441145242,0.6,15.0
70.0,A0200,TRACK,B0100,92675.14709945873,0.6,15.0
70.0,B0100,TRACK,A0100,81275.00441145242,0.6,15.0
70.0,B0200,TRACK,A0100,81287.91313202477,0.6,15.0
72.0,A0100,TRACK,B0100,80228.51518467786,0.6,15.0
72.0,A0200,TRACK,B0100,91839.46849076844,0.6,15.0
72.0,B0100,TRACK,A0100,80228.51518467786,0.6,15.0
72.0,B0200,TRACK,A0100,80242.17876920178,0.6,15.0
74.0,A0100,LOCK,B0100,79191.58944799886,0.9,20.0
74.0,A0200,TRACK,B0100,91004.5939148729,0.6,15.0
74.0,B0100,LOCK,A0100,79191.58944799886,0.9,20.0
74.0,B0200,LOCK,A0100,79206.01338586358,0.9,20.0
76.0,A0100,LOCK,B0100,78163.29742629784,0.9,20.0
76.0,A0200,TRACK,B0100,90169.35977646022,0.6,15.0
76.0,B0100,LOCK,A0100,78163.29742629784,0.9,20.0
76.0,B0200,LOCK,A0100,78178.50650387356,0.9,20.0
78.0,A0100,LOCK,B0100,77144.69893985153,0.9,20.0
78.0,A0200,TRACK,B0100,89336.26274038063,0.6,15.0
78.0,B0100,LOCK,A0100,77144.69893985153,0.9,20.0
78.0,B0200,LOCK,A0100,77160.71401332086,0.9,20.0
80.0,A0100,LOCK,B0100,76134.2303236651,0.9,20.0
80.0,A0200,TRACK,B0100,88504.90214284844,0.6,15.0
80.0,B0100,LOCK,A0100,76134.2303236651,0.9,20.0
80.0,B0200,LOCK,A0100,76151.0763794014,0.9,20.0
82.0,A0100,LOCK,B0100,75130.63727592515,0.9,20.0
82.0,A0200,TRACK,B0100,87673.32039769605,0.6,15.0
82.0,B0100,LOCK,A0100,75130.63727592515,0.9,20.0
82.0,B0200,LOCK,A0100,75148.33938672974,0.9,20.0
84.0,A0100,LOCK,B0100,74135.56494692776,0.9,20.0
84.0,A0200,TRACK,B0100,86841.7173751635,0.6,15.0
84.0,B0100,LOCK,A0100,74135.56494692776,0.9,20.0
84.0,B0200,LOCK,A0100,74154.14044642846,0.9,20.0
86.0,A0100,LOCK,B0100,73149.00292792627,0.9,20.0
86.0,A0200,TRACK,B0100,86011.09911446476,0.6,15.0
86.0,B0100,LOCK,A0100,73149.00292792627,0.9,20.0
86.0,B0200,LOCK,A0100,73168.4837708564,0.9,20.0
88.0,A0100,LOCK,B0100,72171.37305068676,0.9,20.0
88.0,A0200,TRACK,B0100,85181.47743210195,0.6,15.0
88.0,B0100,LOCK,A0100,72171.37305068676,0.9,20.0
88.0,B0200,LOCK,A0100,72191.79111155022,0.9,20.0
90.0,A0100,LOCK,B0100,71202.37106551812,0.9,20.0
90.0,A0200,TRACK,B0100,84353.30506108217,0.6,15.0
90.0,B0100,LOCK,A0100,71202.37106551812,0.9,20.0
90.0,B0200,LOCK,A0100,71223.75821909594,0.9,20.0
92.0,A0100,LOCK,B0100,70241.99135690571,0.9,20.0
92.0,A0200,TRACK,B0100,83526.64515849299,0.6,15.0
92.0,B0100,LOCK,A0100,70241.99135690571,0.9,20.0
92.0,B0200,LOCK,A0100,70264.38690204066,0.9,20.0
94.0,A0100,LOCK,B0100,69297.11666100305,0.9,20.0
94.0,A0200,TRACK,B0100,82701.56389821756,0.6,15.0
94.0,B0100,LOCK,A0100,69297.11666100305,0.9,20.0
94.0,B0200,LOCK,A0100,69320.710671883,0.9,20.0
96.0,A0100,LOCK,B0100,68413.79503346342,0.9,20.0
96.0,A0200,TRACK,B0100,81876.54771127389,0.6,15.0
96.0,B0100,LOCK,A0100,68413.79503346342,0.9,20.0
96.0,B0200,LOCK,A0100,68439.80796421772,0.9,20.0
98.0,A0100,LOCK,B0100,67605.69586860627,0.9,20.0
98.0,A0200,TRACK,B0100,81059.44529784146,0.6,15.0
98.0,B0100,LOCK,A0100,67605.69586860627,0.9,20.0
98.0,B0200,LOCK,A0100,67634.90860498411,0.9,20.0
100.0,A0100,LOCK,B0100,66827.37981592181,0.9,20.0
100.0,A0200,TRACK,B0100,80279.10174624094,0.6,15.0
100.0,B0100,LOCK,A0100,66827.37981592181,0.9,20.0
100.0,B0200,LOCK,A0100,66859.90116278398,0.9,20.0
102.0,A0100,LOCK,B0100,66178.90929460574,0.9,20.0
102.0,A0200,LOCK,B0100,79498.33933834717,0.9,20.0
102.0,B0100,LOCK,A0100,66178.90929460574,0.9,20.0
102.0,B0200,LOCK,A0100,66215.36635593594,0.9,20.0
104.0,A0100,LOCK,B0100,65734.82088148853,0.9,20.0
104.0,A0200,LOCK,B0100,78718.83172519166,0.9,20.0
104.0,B0100,LOCK,A0100,65734.82088148853,0.9,20.0
104.0,B0200,LOCK,A0100,65775.52552718228,0.9,20.0
106.0,A0100,LOCK,B0100,65477.726315618864,0.9,20.0
106.0,A0200,LOCK,B0100,77921.37106632839,0.9,20.0
106.0,B0100,LOCK,A0100,65477.726315618864,0.9,20.0
106.0,B0200,LOCK,A0100,65522.23189325182,0.9,20.0
108.0,A0100,LOCK,B0100,65341.66507108973,0.9,20.0
108.0,A0200,LOCK,B0100,77101.33489194475,0.9,20.0
108.0,B0100,LOCK,A0100,65341.66507108973,0.9,20.0
108.0,B0200,LOCK,A0100,65389.16158739956,0.9,20.0
110.0,A0100,LOCK,B0100,65233.396015905935,0.9,20.0
110.0,A0200,LOCK,B0100,76260.99732945263,0.9,20.0
110.0,B0100,LOCK,A0100,65233.396015905935,0.9,20.0
110.0,B0200,LOCK,A0100,65283.68698138851,0.9,20.0
112.0,A0100,LOCK,B0100,65130.10810449381,0.9,20.0
112.0,A0200,LOCK,B0100,75398.1489686982,0.9,20.0
112.0,B0100,LOCK,A0100,65130.10810449381,0.9,20.0
112.0,B0200,LOCK,A0100,65183.23534176545,0.9,20.0
114.0,A0100,LOCK,B0100,65034.53542974556,0.9,20.0
114.0,A0200,LOCK,B0100,74512.42133936068,0.9,20.0
114.0,B0100,LOCK,A0100,65034.53542974556,0.9,20.0
114.0,B0200,LOCK,A0100,65090.406234394766,0.9,20.0
116.0,A0100,LOCK,B0100,64959.4684220107,0.9,20.0
116.0,A0200,LOCK,B0100,73605.57064413761,0.9,20.0
116.0,B0100,LOCK,A0100,64959.4684220107,0.9,20.0
116.0,B0200,LOCK,A0100,65018.072575306775,0.9,20.0
118.0,A0100,LOCK,B0100,64902.44017558755,0.9,20.0
118.0,A0200,LOCK,B0100,72685.1505799209,0.9,20.0
118.0,B0100,LOCK,A0100,64902.44017558755,0.9,20.0
118.0,B0200,LOCK,A0100,64963.85081554592,0.9,20.0
120.0,A0100,LOCK,B0100,64862.35015828895,0.9,20.0
120.0,A0200,LOCK,B0100,71755.68473648214,0.9,20.0
120.0,B0100,LOCK,A0100,64862.35015828895,0.9,20.0
120.0,B0200,LOCK,A0100,64926.59737377044,0.9,20.0
122.0,A0100,LOCK,B0100,64839.73850157001,0.9,20.0
122.0,A0200,LOCK,B0100,70820.37877415535,0.9,20.0
122.0,B0100,LOCK,A0100,64839.73850157001,0.9,20.0
122.0,B0200,LOCK,A0100,64906.8158810543,0.9,20.0
124.0,A0100,LOCK,B0100,64834.71044212823,0.9,20.0
124.0,A0200,LOCK,B0100,69877.09633517574,0.9,20.0
124.0,B0100,LOCK,A0100,64834.71044212823,0.9,20.0
124.0,B0200,LOCK,A0100,64904.58304907955,0.9,20.0
126.0,A0100,LOCK,B0100,64846.217740210865,0.9,20.0
126.0,A0200,LOCK,B0100,68919.87076568803,0.9,20.0
126.0,B0100,LOCK,A0100,64846.217740210865,0.9,20.0
126.0,B0200,LOCK,A0100,64918.83281471309,0.9,20.0
128.0,A0100,LOCK,B0100,64873.95834467684,0.9,20.0
128.0,A0200,LOCK,B0100,68022.80248315682,0.9,20.0
128.0,B0100,LOCK,A0100,64873.95834467684,0.9,20.0
128.0,B0200,LOCK,A0100,64949.3004042031,0.9,20.0
130.0,A0100,LOCK,B0100,64917.102671608525,0.9,20.0
130.0,A0200,LOCK,B0100,67268.59253951616,0.9,20.0
130.0,B0100,LOCK,A0100,64917.102671608525,0.9,20.0
130.0,B0200,LOCK,A0100,64995.15639109574,0.9,20.0
132.0,A0100,LOCK,B0100,64994.69692772134,0.9,20.0
132.0,A0200,LOCK,B0100,66697.71742655932,0.9,20.0
132.0,B0100,LOCK,A0100,64994.69692772134,0.9,20.0
