time,missile_id,launcher_id,target_id,x,y,z,speed,distance_to_target,guidance_mode
90.0,A1001,A0100,B0200,-40238.73212359386,-964.1385638568848,7278.463035170695,417.6442439549078,74884.8552212374,MID_COURSE
92.0,A1001,A0100,B0200,-39370.85460652298,-857.5886762446397,6771.496986566803,595.3852120759703,73392.7185583189,MID_COURSE
94.0,A1001,A0100,B0200,-38153.166459504624,-726.271945674495,6159.559145494612,775.6381619940181,71610.71475243378,MID_COURSE
96.0,A1001,A0100,B0200,-36581.1157553312,-571.7194332981635,5453.626303742383,955.8604808920162,69517.02265424498,MID_COURSE
98.0,A1001,A0100,B0200,-34658.66960609686,-395.2984661979487,4665.3505544028085,1109.2635830615682,67049.23192458437,MID_COURSE
100.0,A1001,A0100,B0200,-32643.13630393502,-215.02307141086968,3893.499285323511,1056.0200415572806,64435.275012194106,MID_COURSE
102.0,A1001,A0100,B0200,-30711.208879716618,-45.82092541469206,3200.950312766352,1003.1106554887008,61908.78097760874,MID_COURSE
104.0,A1001,A0100,B0200,-28863.12381621847,112.09238158225803,2584.2081458196158,951.3363134305117,59467.01931645202,MID_COURSE
106.0,A1001,A0100,B0200,-27098.25385143466,250.2424405152632,2039.1833683873415,900.6470726253787,57164.070694882925,MID_COURSE
108.0,A1001,A0100,B0200,-25416.24457310859,359.39943074078406,1562.7469576235878,851.065708499768,54994.48900496006,MID_COURSE
110.0,A1001,A0100,B0200,-23815.154558179012,438.8401407999513,1151.4660157163391,803.7992375666746,52938.42673993433,MID_COURSE
112.0,A1001,A0100,B0200,-22293.480300998857,484.4886170439789,800.7735087048866,758.5346901908863,51145.11903445561,MID_COURSE
114.0,A1001,A0100,B0200,-20848.773812355015,494.80399887586793,505.20897490865053,716.4801557304896,49662.03649389445,MID_COURSE
116.0,A1001,A0100,B0200,-19476.34315319588,474.10761688200483,258.73238197833257,678.5146523488851,48492.66871561023,MID_COURSE
118.0,A1001,A0100,B0200,-18169.919880392288,430.6849721743613,55.54727263425836,644.7830267760052,47591.51815767043,MID_COURSE
120.0,A1001,A0100,B0200,-16922.796555197383,374.9012513063716,-109.66280157299828,614.8061453134427,46875.26556962031,MID_COURSE
122.0,A1001,A0100,B0200,-15729.13734691239,317.70186291022037,-241.80905808307728,587.6797127101626,46237.033681006236,MID_COURSE
124.0,A1001,A0100,B0200,-14585.098247902528,269.6743195293213,-345.4523022921808,561.9925507695409,45569.91556690605,MID_COURSE
126.0,A1001,A0100,B0200,-13489.295813659244,239.92903415622104,-423.69257790831307,536.912753006087,44786.635468117754,MID_COURSE
128.0,A1001,A0100,B0200,-12441.317795161145,234.92856720446815,-478.90577574131424,512.5246057028146,43828.09755851502,MID_COURSE
130.0,A1001,A0100,B0200,-11440.294966357389,257.0137041338508,-512.7159022566406,489.4598996750578,42681.21730926968,MID_COURSE
132.0,A1001,A0100,B0200,-10483.570701430608,302.3474436859158,-526.1412358442161,468.6264221875919,41388.7708342148,MID_COURSE
134.0,A1001,A0100,B0200,-9568.300020552371,365.4182922304724,-519.1364202489438,448.91976859379537,40131.13026721239,MID_COURSE
136.0,A1001,A0100,B0200,-8692.752691239328,446.39138456988076,-495.46101966552203,430.6957330850699,38883.574062261614,MID_COURSE
138.0,A1001,A0100,B0200,-7855.615860586964,542.8511850166069,-454.30204310353986,413.1082282199506,37675.623029376395,MID_COURSE
140.0,A1001,A0100,B0200,-7055.586581861011,655.3479229392096,-399.3309465977941,396.70343585331557,36481.80397840435,MID_COURSE
142.0,A1001,A0100,B0200,-6291.062992074184,782.7623965341576,-332.87542964270034,381.2598832027403,35318.85423557515,MID_COURSE
144.0,A1001,A0100,B0200,-5560.587719494888,923.9158094370972,-256.79615117489436,366.6575216996761,34188.62320056626,MID_COURSE
146.0,A1001,A0100,B0200,-4862.589269162139,1077.7550894353958,-173.7081018059169,353.028759100113,33078.26535919514,MID_COURSE
148.0,A1001,A0100,B0200,-4194.630518233596,1244.0489077735244,-91.32885626984167,340.2429850556772,31971.34887975027,MID_COURSE
150.0,A1001,A0100,B0200,-3555.3838352928324,1423.3409485208056,-15.325628153007544,328.02378059526825,30873.35035740957,MID_COURSE
152.0,A1001,A0100,B0200,-2944.31788277758,1616.3632330133676,52.721586732914105,316.4245882923008,29785.65533493554,MID_COURSE
154.0,A1001,A0100,B0200,-2363.033364564229,1823.896648078154,123.93898750779037,304.83117050712286,28749.20860250675,MID_COURSE
156.0,A1001,A0100,B0200,-1813.5581985005006,2046.9781963836194,201.79897134112795,293.3220357734726,27839.71640754799,MID_COURSE
158.0,A1001,A0100,B0200,-1295.95881856057,2285.0802353896065,283.76656712572066,282.3572276364283,26977.81474652373,MID_COURSE
160.0,A1001,A0100,B0200,-808.3577281696806,2534.8224295071554,369.13886941600515,272.12809514585746,26018.50862032503,MID_COURSE
