time,agent_id,threat_level,distance_threat,angle_threat,altitude_threat,speed_threat,total_threat
2.0,A0100,0.5013784052007729,0.0,0.0,0.0,0.0,0.5013784052007729
2.0,A0200,0.5015350078465994,0.0,0.0,0.0,0.0,0.5015350078465994
4.0,A0100,0.5054901649745801,0.0,0.0,0.0,0.0,0.5054901649745801
4.0,A0200,0.5053518720846496,0.0,0.0,0.0,0.0,0.5053518720846496
6.0,A0100,0.5099667576357156,0.0,0.0,0.0,0.0,0.5099667576357156
6.0,A0200,0.5097784255876713,0.0,0.0,0.0,0.0,0.5097784255876713
8.0,A0100,0.5156785323687584,0.0,0.0,0.0,0.0,0.5156785323687584
8.0,A0200,0.5167498485481299,0.0,0.0,0.0,0.0,0.5167498485481299
10.0,A0100,0.5189169694967574,0.0,0.0,0.0,0.0,0.5189169694967574
10.0,A0200,0.5211425112775763,0.0,0.0,0.0,0.0,0.5211425112775763
12.0,A0100,0.5186240876055382,0.0,0.0,0.0,0.0,0.5186240876055382
12.0,A0200,0.5209147402441535,0.0,0.0,0.0,0.0,0.5209147402441535
14.0,A0100,0.5244789580359126,0.0,0.0,0.0,0.0,0.5244789580359126
14.0,A0200,0.5262942635785507,0.0,0.0,0.0,0.0,0.5262942635785507
16.0,A0100,0.5309236156364443,0.0,0.0,0.0,0.0,0.5309236156364443
16.0,A0200,0.5310130010563874,0.0,0.0,0.0,0.0,0.5310130010563874
18.0,A0100,0.5349986551849395,0.0,0.0,0.0,0.0,0.5349986551849395
18.0,A0200,0.5373195089959149,0.0,0.0,0.0,0.0,0.5373195089959149
20.0,A0100,0.5392693198487175,0.0,0.0,0.0,0.0,0.5392693198487175
20.0,A0200,0.5403297331535628,0.0,0.0,0.0,0.0,0.5403297331535628
22.0,A0100,0.5487802032244026,0.0,0.0,0.0,0.0,0.5487802032244026
22.0,A0200,0.5511950749785695,0.0,0.0,0.0,0.0,0.5511950749785695
24.0,A0100,0.5537553507259045,0.0,0.0,0.0,0.0,0.5537553507259045
24.0,A0200,0.5561988958157041,0.0,0.0,0.0,0.0,0.5561988958157041
26.0,A0100,0.5475732894573694,0.0,0.0,0.0,0.0,0.5475732894573694
26.0,A0200,0.5497718491643617,0.0,0.0,0.0,0.0,0.5497718491643617
28.0,A0100,0.5504884962391864,0.0,0.0,0.0,0.0,0.5504884962391864
28.0,A0200,0.5529444118503628,0.0,0.0,0.0,0.0,0.5529444118503628
30.0,A0100,0.5532258202202872,0.0,0.0,0.0,0.0,0.5532258202202872
30.0,A0200,0.5557124989789048,0.0,0.0,0.0,0.0,0.5557124989789048
32.0,A0100,0.5552836973851906,0.0,0.0,0.0,0.0,0.5552836973851906
32.0,A0200,0.5559771546786295,0.0,0.0,0.0,0.0,0.5559771546786295
34.0,A0100,0.5574177991893117,0.0,0.0,0.0,0.0,0.5574177991893117
34.0,A0200,0.5599666313247604,0.0,0.0,0.0,0.0,0.5599666313247604
36.0,A0100,0.5624347004097319,0.0,0.0,0.0,0.0,0.5624347004097319
36.0,A0200,0.5650156268291331,0.0,0.0,0.0,0.0,0.5650156268291331
38.0,A0100,0.5755159485224504,0.0,0.0,0.0,0.0,0.5755159485224504
38.0,A0200,0.5751994362913616,0.0,0.0,0.0,0.0,0.5751994362913616
40.0,A0100,0.56873203585312,0.0,0.0,0.0,0.0,0.56873203585312
40.0,A0200,0.5748183788792952,0.0,0.0,0.0,0.0,0.5748183788792952
42.0,A0100,0.5604870919675429,0.0,0.0,0.0,0.0,0.5604870919675429
42.0,A0200,0.5669676868857549,0.0,0.0,0.0,0.0,0.5669676868857549
44.0,A0100,0.5591626155527512,0.0,0.0,0.0,0.0,0.5591626155527512
44.0,A0200,0.5666385853421786,0.0,0.0,0.0,0.0,0.5666385853421786
46.0,A0100,0.5467394422750552,0.0,0.0,0.0,0.0,0.5467394422750552
46.0,A0200,0.5573098448272905,0.0,0.0,0.0,0.0,0.5573098448272905
