time,missile_id,launcher_id,target_id,x,y,z,speed,distance_to_target,guidance_mode
110.0,A1001,A0100,B0100,-51916.51700701238,578.4133361405261,4925.822958742138,558.5444713266343,77327.44852549539,MID_COURSE
110.0,A2001,A0200,B0100,-47839.93843065701,3689.852270231643,4349.054977307771,570.4969678913508,73088.89441725491,MID_COURSE
112.0,A1001,A0100,B0100,-51612.474931211604,1689.5127608761636,4386.727508936117,715.5520340699827,76529.65445453851,MID_COURSE
112.0,A2001,A0200,B0100,-46575.786978963646,3998.449949482933,4173.24940236798,744.5468890364336,71389.2642326578,MID_COURSE
114.0,A1001,A0100,B0100,-51033.860300142216,3030.8866679717944,3777.4118757141655,868.4597187426524,75557.81750045998,MID_COURSE
114.0,A2001,A0200,B0100,-44964.51912805502,4356.196882748251,3968.079249069142,920.2220051660028,69444.17160895867,MID_COURSE
116.0,A1001,A0100,B0100,-50174.674295595985,4566.0884083036135,3109.5723948809923,1013.4485770505896,74253.07085526102,MID_COURSE
116.0,A2001,A0200,B0100,-43005.175087217096,4760.230330953541,3735.6936935232593,1094.8267568106364,67093.20016797965,MID_COURSE
118.0,A1001,A0100,B0100,-49165.925631136495,6108.606997570258,2458.799493585466,941.301795065782,72665.23607645264,MID_COURSE
118.0,A2001,A0200,B0100,-40919.87805133691,5175.650365330059,3500.8173034641845,1044.2212346142348,64460.43541228643,MID_COURSE
120.0,A1001,A0100,B0100,-48143.194146900394,7495.765671695939,1891.4787299947425,873.80779777715,71064.76823517834,MID_COURSE
120.0,A2001,A0200,B0100,-38928.72757472884,5566.778477795571,3288.645242463024,996.3739999593114,61895.68946205654,MID_COURSE
122.0,A1001,A0100,B0100,-47113.875348857546,8736.22680852568,1399.536055024368,812.191132147417,69473.16395779829,MID_COURSE
122.0,A2001,A0200,B0100,-37025.13377365492,5935.804535109876,3096.6743345487785,952.2749325992908,59415.65056039649,MID_COURSE
124.0,A1001,A0100,B0100,-46084.78890281855,9840.708758860108,975.8662147625897,756.416491923527,67906.19499581686,MID_COURSE
124.0,A2001,A0200,B0100,-35203.47174535358,6286.00733087691,2923.7689650961483,911.1191992770927,57030.258120066246,MID_COURSE
126.0,A1001,A0100,B0100,-45060.411456390975,10815.782379822342,613.6178077643741,703.6116224304968,66324.48299204651,MID_COURSE
126.0,A2001,A0200,B0100,-33458.48893659643,6615.402148693776,2768.187825595361,871.0042889791694,54681.20185366333,MID_COURSE
128.0,A1001,A0100,B0100,-44043.279276314686,11662.318572497037,308.83593166810806,655.2698058858375,64772.207997357036,MID_COURSE
128.0,A2001,A0200,B0100,-31787.421734435084,6914.310602365132,2631.0461028823775,832.4199645867378,52414.85800327284,MID_COURSE
130.0,A1001,A0100,B0100,-43038.746692265275,12391.647929215522,55.095812383359444,612.6220925627737,63235.90971065767,MID_COURSE
130.0,A2001,A0200,B0100,-30185.172033768795,7185.7666643576995,2511.2263860407043,797.4659904368599,50221.24650470675,MID_COURSE
132.0,A2001,A0200,B0100,-28646.086599883558,7432.849504985932,2403.3657928113375,765.1829241517457,48089.33002347908,MID_COURSE
