time,missile_id,launcher_id,target_id,x,y,z,speed,distance_to_target,guidance_mode
82.0,A1001,A0100,B0100,-40869.863104883894,-879.4667170493107,5900.3677483272695,451.2369380023005,77406.4801971056,MID_COURSE
84.0,A1001,A0100,B0100,-39803.159734703884,-956.3990784032891,5796.037610396555,625.6899219893816,75721.2400172199,MID_COURSE
86.0,A1001,A0100,B0100,-38382.67464416313,-1039.438111912971,5670.853148200933,804.884749737573,73767.34885344516,MID_COURSE
88.0,A1001,A0100,B0100,-36600.51369159621,-1125.6219973047876,5525.967697797387,987.0800961606839,71468.4436115083,MID_COURSE
90.0,A1001,A0100,B0100,-34473.165307437346,-1210.7532299895215,5363.947749719319,1100.1431665545065,68836.71458866188,MID_COURSE
92.0,A1001,A0100,B0100,-32327.578106767534,-1271.6596364892275,5208.21614633369,1052.075212161745,66196.45758097243,MID_COURSE
94.0,A1001,A0100,B0100,-30273.742029201505,-1301.7720407401882,5066.110899825559,1007.0468164749473,63653.569498011944,MID_COURSE
94.0,A2001,A0200,B0200,-39561.55409860903,9128.872874862915,5875.434163598013,552.2395224852878,76606.58760379905,MID_COURSE
96.0,A1001,A0100,B0100,-28305.948936854456,-1303.1471949297547,4936.1674270112835,965.1956823460628,61159.59919485474,MID_COURSE
96.0,A2001,A0200,B0200,-38287.60034621922,9134.34000505754,5963.969529675788,727.2105807376207,74929.34695265601,MID_COURSE
98.0,A1001,A0100,B0100,-26418.560140826674,-1278.5886698833685,4818.496317285903,926.1479540189421,58720.183256948134,MID_COURSE
98.0,A2001,A0200,B0200,-36658.57669801716,9125.28918665421,6065.4645998973465,907.2432260687513,72910.4812643013,MID_COURSE
100.0,A1001,A0100,B0100,-24606.48357373273,-1230.5715262863202,4713.571856517673,889.7470595240833,56334.088287956096,MID_COURSE
100.0,A2001,A0200,B0200,-34665.78810487393,9099.14945207181,6179.00253185196,1090.974140092951,70562.12164387378,MID_COURSE
102.0,A1001,A0100,B0100,-22864.82344424277,-1161.9730979497256,4622.0539058596605,855.7375586222873,54004.6847385834,MID_COURSE
102.0,A2001,A0200,B0200,-32488.449411416797,9054.51163537068,6295.580637640392,1069.5369853767418,68008.81831043739,MID_COURSE
104.0,A1001,A0100,B0100,-21189.509874216852,-1074.8967118208564,4545.415596634665,823.6364353485575,51739.164301495635,MID_COURSE
104.0,A2001,A0200,B0200,-30394.032295885365,8992.754295272875,6401.476023230924,1028.9288918083075,65527.909861913504,MID_COURSE
106.0,A1001,A0100,B0100,-19577.158470435166,-970.778621032215,4485.143166170552,793.2350010803596,49538.125762855896,MID_COURSE
106.0,A2001,A0200,B0200,-28376.060936830636,8919.744422040178,6497.458859331543,993.0651166451995,63111.57678403916,MID_COURSE
108.0,A1001,A0100,B0100,-18024.531081050936,-850.7008221432379,4441.092011685369,764.888637889952,47388.842003306774,MID_COURSE
108.0,A2001,A0200,B0200,-26426.09901575063,8843.019911859707,6583.994836654832,960.4319846271985,60778.99489575651,MID_COURSE
110.0,A1001,A0100,B0100,-16527.22029497052,-716.0542703827068,4405.614955509823,738.9560622165486,45277.99191993732,MID_COURSE
110.0,A2001,A0200,B0200,-24538.597028409025,8765.211961830755,6661.316645856621,930.3730951502653,58521.88634596317,MID_COURSE
112.0,A1001,A0100,B0100,-15082.135578229381,-567.1415366925708,4368.0116768894595,714.3485419942095,43217.706679637406,MID_COURSE
112.0,A2001,A0200,B0200,-22708.925647134736,8687.73163697081,6730.119865705179,902.2792743341781,56325.617429049125,MID_COURSE
114.0,A1001,A0100,B0100,-13686.292993965648,-404.7946252027788,4326.868978065955,691.5878336489941,41182.41221576256,MID_COURSE
