time,agent_id,mode,target_id,distance,lock_quality,snr
2.0,A0100,SEARCH,B0100,119368.01151600327,0.0,10.0
2.0,A0200,SEARCH,B0100,119398.76033945449,0.0,10.0
2.0,B0100,SEARCH,A0100,119368.01151600327,0.0,10.0
2.0,B0200,SEARCH,A0100,119369.5249368408,0.0,10.0
4.0,A0100,SEARCH,B0100,118365.29282337459,0.0,10.0
4.0,A0200,SEARCH,B0100,118409.63650993857,0.0,10.0
4.0,B0100,SEARCH,A0100,118365.29282337459,0.0,10.0
4.0,B0200,SEARCH,A0100,118367.88651528755,0.0,10.0
6.0,A0100,SEARCH,B0100,117459.9598199105,0.0,10.0
6.0,A0200,SEARCH,B0100,117498.50576230336,0.0,10.0
6.0,B0100,SEARCH,A0100,117459.9598199105,0.0,10.0
6.0,B0200,SEARCH,A0100,117464.17052843419,0.0,10.0
8.0,A0100,SEARCH,B0100,116571.19599843487,0.0,10.0
8.0,A0200,SEARCH,B0100,116594.6402367819,0.0,10.0
8.0,B0100,SEARCH,A0100,116571.19599843487,0.0,10.0
8.0,B0200,SEARCH,A0100,116577.05727114057,0.0,10.0
10.0,A0100,SEARCH,B0100,115687.9912227833,0.0,10.0
10.0,A0200,SEARCH,B0100,115696.05138078328,0.0,10.0
10.0,B0100,SEARCH,A0100,115687.9912227833,0.0,10.0
10.0,B0200,SEARCH,A0100,115695.53066252115,0.0,10.0
12.0,A0100,SEARCH,B0100,114811.78975776571,0.0,10.0
12.0,A0200,SEARCH,B0100,114805.2480408741,0.0,10.0
12.0,B0100,SEARCH,A0100,114811.78975776571,0.0,10.0
12.0,B0200,SEARCH,A0100,114821.0366489295,0.0,10.0
14.0,A0100,SEARCH,B0100,113942.9208315286,0.0,10.0
14.0,A0200,SEARCH,B0100,113921.47196835333,0.0,10.0
14.0,B0100,SEARCH,A0100,113942.9208315286,0.0,10.0
14.0,B0200,SEARCH,A0100,113953.89032544974,0.0,10.0
16.0,A0100,SEARCH,B0100,113082.0808593816,0.0,10.0
16.0,A0200,SEARCH,B0100,113047.42441215068,0.0,10.0
16.0,B0100,SEARCH,A0100,113082.0808593816,0.0,10.0
16.0,B0200,SEARCH,A0100,113094.79539261438,0.0,10.0
18.0,A0100,SEARCH,B0100,112230.23985166197,0.0,10.0
18.0,A0200,SEARCH,B0100,112184.07001704832,0.0,10.0
18.0,B0100,SEARCH,A0100,112230.23985166197,0.0,10.0
18.0,B0200,SEARCH,A0100,112244.7229906398,0.0,10.0
20.0,A0100,SEARCH,B0100,111385.8149670787,0.0,10.0
20.0,A0200,SEARCH,B0100,111329.38503794887,0.0,10.0
20.0,B0100,SEARCH,A0100,111385.8149670787,0.0,10.0
20.0,B0200,SEARCH,A0100,111402.09318979956,0.0,10.0
22.0,A0100,SEARCH,B0100,110549.66402993408,0.0,10.0
22.0,A0200,SEARCH,B0100,110482.97124585368,0.0,10.0
22.0,B0100,SEARCH,A0100,110549.66402993408,0.0,10.0
22.0,B0200,SEARCH,A0100,110567.76188179853,0.0,10.0
24.0,A0100,SEARCH,B0100,109722.02431738787,0.0,10.0
24.0,A0200,SEARCH,B0100,109646.24886516632,0.0,10.0
24.0,B0100,SEARCH,A0100,109722.02431738787,0.0,10.0
24.0,B0200,SEARCH,A0100,109741.94706365692,0.0,10.0
26.0,A0100,SEARCH,B0100,108899.04138202465,0.0,10.0
26.0,A0200,SEARCH,B0100,108816.28090284606,0.0,10.0
26.0,B0100,SEARCH,A0100,108899.04138202465,0.0,10.0
26.0,B0200,SEARCH,A0100,108920.80212150404,0.0,10.0
28.0,A0100,SEARCH,B0100,108082.0696990158,0.0,10.0
28.0,A0200,SEARCH,B0100,107991.93377582177,0.0,10.0
28.0,B0100,SEARCH,A0100,108082.0696990158,0.0,10.0
28.0,B0200,SEARCH,A0100,108105.68850724104,0.0,10.0
30.0,A0100,SEARCH,B0100,107271.95629123933,0.0,10.0
30.0,A0200,SEARCH,B0100,107174.18249842201,0.0,10.0
30.0,B0100,SEARCH,A0100,107271.95629123933,0.0,10.0
30.0,B0200,SEARCH,A0100,107297.4674563099,0.0,10.0
32.0,A0100,SEARCH,B0100,106467.56589676187,0.0,10.0
32.0,A0200,SEARCH,B0100,106360.51900939473,0.0,10.0
32.0,B0100,SEARCH,A0100,106467.56589676187,0.0,10.0
32.0,B0200,SEARCH,A0100,106494.99492113803,0.0,10.0
34.0,A0100,SEARCH,B0100,105670.42154113027,0.0,10.0
34.0,A0200,SEARCH,B0100,105552.51350721106,0.0,10.0
34.0,B0100,SEARCH,A0100,105670.42154113027,0.0,10.0
34.0,B0200,SEARCH,A0100,105699.80012142504,0.0,10.0
36.0,A0100,SEARCH,B0100,104879.21408048179,0.0,10.0
36.0,A0200,SEARCH,B0100,104748.95856511185,0.0,10.0
36.0,B0100,SEARCH,A0100,104879.21408048179,0.0,10.0
36.0,B0200,SEARCH,A0100,104910.57818708078,0.0,10.0
38.0,A0100,SEARCH,B0100,104094.13477080391,0.0,10.0
38.0,A0200,SEARCH,B0100,103952.24758852579,0.0,10.0
38.0,B0100,SEARCH,A0100,104094.13477080391,0.0,10.0
38.0,B0200,SEARCH,A0100,104127.51233054853,0.0,10.0
40.0,A0100,SEARCH,B0100,103313.9780138989,0.0,10.0
40.0,A0200,SEARCH,B0100,103162.91982996477,0.0,10.0
40.0,B0100,SEARCH,A0100,103313.9780138989,0.0,10.0
40.0,B0200,SEARCH,A0100,103349.38588264244,0.0,10.0
42.0,A0100,SEARCH,B0100,102537.91325748929,0.0,10.0
42.0,A0200,SEARCH,B0100,102379.57108915066,0.0,10.0
42.0,B0100,SEARCH,A0100,102537.91325748929,0.0,10.0
42.0,B0200,SEARCH,A0100,102575.37742717529,0.0,10.0
44.0,A0100,SEARCH,B0100,101764.92254318258,0.0,10.0
44.0,A0200,SEARCH,B0100,101599.40979559571,0.0,10.0
44.0,B0100,SEARCH,A0100,101764.92254318258,0.0,10.0
44.0,B0200,SEARCH,A0100,101804.46584753526,0.0,10.0
46.0,A0100,SEARCH,B0100,100995.7366463763,0.0,10.0
46.0,A0200,SEARCH,B0100,100823.96629893956,0.0,10.0
46.0,B0100,SEARCH,A0100,100995.7366463763,0.0,10.0
46.0,B0200,SEARCH,A0100,101037.38215969413,0.0,10.0
48.0,A0100,SEARCH,B0100,100229.67252330818,0.0,10.0
48.0,A0200,SEARCH,B0100,100051.48552334782,0.0,10.0
48.0,B0100,SEARCH,A0100,100229.67252330818,0.0,10.0
48.0,B0200,SEARCH,A0100,100273.4427095288,0.0,10.0
50.0,A0100,TRACK,B0100,99463.07026379758,0.6,15.0
50.0,A0200,TRACK,B0100,99264.00393363723,0.6,15.0
50.0,B0100,TRACK,A0100,99463.07026379758,0.6,15.0
50.0,B0200,TRACK,A0100,99508.98984716485,0.6,15.0
52.0,A0100,TRACK,B0100,98641.80955056401,0.6,15.0
52.0,A0200,TRACK,B0100,98417.82171813214,0.6,15.0
52.0,B0100,TRACK,A0100,98641.80955056401,0.6,15.0
52.0,B0200,TRACK,A0100,98689.44469978758,0.6,15.0
54.0,A0100,TRACK,B0100,97773.00781847663,0.6,15.0
54.0,A0200,TRACK,B0100,97560.10877736524,0.6,15.0
54.0,B0100,TRACK,A0100,97773.00781847663,0.6,15.0
54.0,B0200,TRACK,A0100,97821.5614333753,0.6,15.0
56.0,A0100,TRACK,B0100,96901.75292231007,0.6,15.0
56.0,A0200,TRACK,B0100,96702.34861594222,0.6,15.0
56.0,B0100,TRACK,A0100,96901.75292231007,0.6,15.0
56.0,B0200,TRACK,A0100,96951.09918901432,0.6,15.0
58.0,A0100,TRACK,B0100,96029.5147340439,0.6,15.0
58.0,A0200,TRACK,B0100,95843.57941732238,0.6,15.0
58.0,B0100,TRACK,A0100,96029.5147340439,0.6,15.0
58.0,B0200,TRACK,A0100,96079.63091459288,0.6,15.0
60.0,A0100,TRACK,B0100,95157.88864767546,0.6,15.0
60.0,A0200,TRACK,B0100,94984.47543327602,0.6,15.0
60.0,B0100,TRACK,A0100,95157.88864767546,0.6,15.0
60.0,B0200,TRACK,A0100,95208.77152984146,0.6,15.0
62.0,A0100,TRACK,B0100,94289.71386309479,0.6,15.0
62.0,A0200,TRACK,B0100,94127.42550982375,0.6,15.0
62.0,B0100,TRACK,A0100,94289.71386309479,0.6,15.0
62.0,B0200,TRACK,A0100,94341.38946871969,0.6,15.0
64.0,A0100,TRACK,B0100,93425.98746839789,0.6,15.0
64.0,A0200,TRACK,B0100,93272.95877259316,0.6,15.0
64.0,B0100,TRACK,A0100,93425.98746839789,0.6,15.0
64.0,B0200,TRACK,A0100,93478.47249190634,0.6,15.0
66.0,A0100,TRACK,B0100,92564.36592962116,0.6,15.0
66.0,A0200,TRACK,B0100,92419.10509037535,0.6,15.0
66.0,B0100,TRACK,A0100,92564.36592962116,0.6,15.0
66.0,B0200,TRACK,A0100,92617.68468678344,0.6,15.0
68.0,A0100,TRACK,B0100,91703.46991881727,0.6,15.0
68.0,A0200,TRACK,B0100,91564.89931937633,0.6,15.0
68.0,B0100,TRACK,A0100,91703.46991881727,0.6,15.0
68.0,B0200,TRACK,A0100,91757.640783323,0.6,15.0
70.0,A0100,TRACK,B0100,90843.56136717656,0.6,15.0
70.0,A0200,TRACK,B0100,90713.14118508433,0.6,15.0
70.0,B0100,TRACK,A0100,90843.56136717656,0.6,15.0
70.0,B0200,TRACK,A0100,90898.60114471115,0.6,15.0
72.0,A0100,TRACK,B0100,89986.87197613085,0.6,15.0
72.0,A0200,TRACK,B0100,89865.29987745025,0.6,15.0
72.0,B0100,TRACK,A0100,89986.87197613085,0.6,15.0
72.0,B0200,TRACK,A0100,90042.79649927771,0.6,15.0
74.0,A0100,TRACK,B0100,89131.76802171873,0.6,15.0
74.0,A0200,TRACK,B0100,89020.02821322424,0.6,15.0
74.0,B0100,TRACK,A0100,89131.76802171873,0.6,15.0
74.0,B0200,TRACK,A0100,89188.59162339287,0.6,15.0
76.0,A0100,TRACK,B0100,88278.1693852933,0.6,15.0
76.0,A0200,TRACK,B0100,88173.77894963996,0.6,15.0
76.0,B0100,TRACK,A0100,88278.1693852933,0.6,15.0
76.0,B0200,TRACK,A0100,88335.93050374417,0.6,15.0
78.0,A0100,TRACK,B0100,87427.94323254854,0.6,15.0
78.0,A0200,TRACK,B0100,87328.22144096335,0.6,15.0
78.0,B0100,TRACK,A0100,87427.94323254854,0.6,15.0
78.0,B0200,TRACK,A0100,87486.67532688646,0.6,15.0
80.0,A0100,TRACK,B0100,86581.06522777164,0.6,15.0
80.0,A0200,TRACK,B0100,86483.63707718188,0.6,15.0
80.0,B0100,TRACK,A0100,86581.06522777164,0.6,15.0
80.0,B0200,TRACK,A0100,86640.80073691705,0.6,15.0
82.0,A0100,TRACK,B0100,85735.43363721622,0.6,15.0
82.0,A0200,TRACK,B0100,85640.50284237262,0.6,15.0
82.0,B0100,TRACK,A0100,85735.43363721622,0.6,15.0
82.0,B0200,TRACK,A0100,85796.20963171989,0.6,15.0
84.0,A0100,TRACK,B0100,84892.68060014577,0.6,15.0
84.0,A0200,TRACK,B0100,84800.06193068325,0.6,15.0
84.0,B0100,TRACK,A0100,84892.68060014577,0.6,15.0
84.0,B0200,TRACK,A0100,84954.52113994418,0.6,15.0
86.0,A0100,TRACK,B0100,84053.7673954297,0.6,15.0
86.0,A0200,TRACK,B0100,83962.93617080529,0.6,15.0
86.0,B0100,TRACK,A0100,84053.7673954297,0.6,15.0
86.0,B0200,TRACK,A0100,84116.70205854988,0.6,15.0
88.0,A0100,TRACK,B0100,83216.96336866765,0.6,15.0
88.0,A0200,TRACK,B0100,83126.4915455866,0.6,15.0
88.0,B0100,TRACK,A0100,83216.96336866765,0.6,15.0
88.0,B0200,TRACK,A0100,83281.02684888865,0.6,15.0
90.0,A0100,TRACK,B0100,82381.90440882645,0.6,15.0
90.0,A0200,TRACK,B0100,82289.58195356639,0.6,15.0
90.0,B0100,TRACK,A0100,82381.90440882645,0.6,15.0
90.0,B0200,TRACK,A0100,82447.13136264442,0.6,15.0
92.0,A0100,TRACK,B0100,81548.15445106088,0.6,15.0
92.0,A0200,TRACK,B0100,81453.40623254763,0.6,15.0
92.0,B0100,TRACK,A0100,81548.15445106088,0.6,15.0
92.0,B0200,TRACK,A0100,81614.57245596424,0.6,15.0
94.0,A0100,TRACK,B0100,80716.1024554153,0.6,15.0
94.0,A0200,TRACK,B0100,80618.25532583894,0.6,15.0
94.0,B0100,TRACK,A0100,80716.1024554153,0.6,15.0
94.0,B0200,TRACK,A0100,80783.74280498312,0.6,15.0
96.0,A0100,LOCK,B0100,79884.9711817327,0.9,20.0
96.0,A0200,LOCK,B0100,79782.19172346438,0.9,20.0
96.0,B0100,LOCK,A0100,79884.9711817327,0.9,20.0
96.0,B0200,LOCK,A0100,79953.86199368126,0.9,20.0
98.0,A0100,LOCK,B0100,79054.93458267082,0.9,20.0
98.0,A0200,LOCK,B0100,78946.50367269326,0.9,20.0
98.0,B0100,LOCK,A0100,79054.93458267082,0.9,20.0
98.0,B0200,LOCK,A0100,79125.10525237356,0.9,20.0
100.0,A0100,LOCK,B0100,78226.53502944842,0.9,20.0
100.0,A0200,LOCK,B0100,78113.13012944302,0.9,20.0
100.0,B0100,LOCK,A0100,78226.53502944842,0.9,20.0
100.0,B0200,LOCK,A0100,78298.02117817871,0.9,20.0
102.0,A0100,LOCK,B0100,77398.61214560422,0.9,20.0
102.0,A0200,LOCK,B0100,77279.76649334288,0.9,20.0
102.0,B0100,LOCK,A0100,77398.61214560422,0.9,20.0
102.0,B0200,LOCK,A0100,77471.44913267734,0.9,20.0
104.0,A0100,LOCK,B0100,76572.4352461511,0.9,20.0
104.0,A0200,LOCK,B0100,76447.11570604102,0.9,20.0
104.0,B0100,LOCK,A0100,76572.4352461511,0.9,20.0
104.0,B0200,LOCK,A0100,76646.65050590927,0.9,20.0
106.0,A0100,LOCK,B0100,75745.84503126635,0.9,20.0
106.0,A0200,LOCK,B0100,75616.37935135349,0.9,20.0
106.0,B0100,LOCK,A0100,75745.84503126635,0.9,20.0
106.0,B0200,LOCK,A0100,75821.44809665819,0.9,20.0
108.0,A0100,LOCK,B0100,74920.10176152535,0.9,20.0
108.0,A0200,LOCK,B0100,74788.37408855108,0.9,20.0
108.0,B0100,LOCK,A0100,74920.10176152535,0.9,20.0
108.0,B0200,LOCK,A0100,74997.12201771005,0.9,20.0
110.0,A0100,LOCK,B0100,74093.97785897828,0.9,20.0
110.0,A0200,LOCK,B0100,73960.88316663186,0.9,20.0
110.0,B0100,LOCK,A0100,74093.97785897828,0.9,20.0
110.0,B0200,LOCK,A0100,74172.44145633694,0.9,20.0
112.0,A0100,LOCK,B0100,73268.78857691212,0.9,20.0
112.0,A0200,LOCK,B0100,73134.2144628082,0.9,20.0
112.0,B0100,LOCK,A0100,73268.78857691212,0.9,20.0
112.0,B0200,LOCK,A0100,73348.73242529007,0.9,20.0
114.0,A0100,LOCK,B0100,72445.15973207503,0.9,20.0
114.0,A0200,LOCK,B0100,72308.68210377143,0.9,20.0
114.0,B0100,LOCK,A0100,72445.15973207503,0.9,20.0
114.0,B0200,LOCK,A0100,72526.62923484741,0.9,20.0
116.0,A0100,LOCK,B0100,71622.84099835008,0.9,20.0
116.0,A0200,LOCK,B0100,71484.47255147873,0.9,20.0
116.0,B0100,LOCK,A0100,71622.84099835008,0.9,20.0
116.0,B0200,LOCK,A0100,71705.87818892427,0.9,20.0
118.0,A0100,LOCK,B0100,70803.22211500011,0.9,20.0
118.0,A0200,LOCK,B0100,70661.17813678899,0.9,20.0
118.0,B0100,LOCK,A0100,70803.22211500011,0.9,20.0
118.0,B0200,LOCK,A0100,70887.88079339212,0.9,20.0
120.0,A0100,LOCK,B0100,69983.29977274254,0.9,20.0
120.0,A0200,LOCK,B0100,69838.0372091577,0.9,20.0
120.0,B0100,LOCK,A0100,69983.29977274254,0.9,20.0
120.0,B0200,LOCK,A0100,70069.62545281593,0.9,20.0
122.0,A0100,LOCK,B0100,69161.71111275667,0.9,20.0
122.0,A0200,LOCK,B0100,69015.68684194617,0.9,20.0
122.0,B0100,LOCK,A0100,69161.71111275667,0.9,20.0
122.0,B0200,LOCK,A0100,69249.61318948025,0.9,20.0
124.0,A0100,LOCK,B0100,68351.56664290713,0.9,20.0
124.0,A0200,LOCK,B0100,68194.61959698517,0.9,20.0
124.0,B0100,LOCK,A0100,68351.56664290713,0.9,20.0
124.0,B0200,LOCK,A0100,68440.24098646846,0.9,20.0
126.0,A0100,LOCK,B0100,67579.65422572229,0.9,20.0
126.0,A0200,LOCK,B0100,67373.42633114118,0.9,20.0
126.0,B0100,LOCK,A0100,67579.65422572229,0.9,20.0
126.0,B0200,LOCK,A0100,67668.34147563581,0.9,20.0
128.0,A0100,LOCK,B0100,66810.3482411419,0.9,20.0
128.0,A0200,LOCK,B0100,66553.10263555663,0.9,20.0
128.0,B0100,LOCK,A0100,66810.3482411419,0.9,20.0
128.0,B0200,LOCK,A0100,66898.95793662214,0.9,20.0
130.0,A0100,LOCK,B0100,66084.61542380282,0.9,20.0
130.0,A0200,LOCK,B0100,65733.5579219033,0.9,20.0
130.0,B0100,LOCK,A0100,66084.61542380282,0.9,20.0
130.0,B0200,LOCK,A0100,66172.61313985207,0.9,20.0
132.0,A0100,LOCK,B0100,65438.59033671881,0.9,20.0
132.0,A0200,LOCK,B0100,64916.50596000009,0.9,20.0
132.0,B0100,LOCK,A0100,65438.59033671881,0.9,20.0
132.0,B0200,LOCK,A0100,65525.40033802571,0.9,20.0
134.0,A0100,LOCK,B0100,64886.04757432832,0.9,20.0
134.0,A0200,LOCK,B0100,64123.23860886898,0.9,20.0
134.0,B0100,LOCK,A0100,64886.04757432832,0.9,20.0
134.0,B0200,LOCK,A0100,64971.26262000479,0.9,20.0
136.0,A0100,LOCK,B0100,64432.930797401496,0.9,20.0
136.0,A0200,LOCK,B0100,63344.24248597691,0.9,20.0
136.0,B0100,LOCK,A0100,64432.930797401496,0.9,20.0
136.0,B0200,LOCK,A0100,64516.355226395775,0.9,20.0
138.0,A0100,LOCK,B0100,64077.39946795727,0.9,20.0
