time,missile_id,launcher_id,target_id,x,y,z,speed,distance_to_target,guidance_mode
94.0,A1001,A0100,B0100,-44574.27578640655,-1822.9039955358608,9919.769804409787,507.5604372821289,76982.65433380689,MID_COURSE
96.0,A1001,A0100,B0100,-43482.6541265231,-1737.1692405119343,9437.452712062477,691.5316961380935,75187.75422812042,MID_COURSE
98.0,A1001,A0100,B0100,-42027.53300810616,-1631.259958973143,8858.069495160167,880.6434496470808,73031.16087466653,MID_COURSE
100.0,A1001,A0100,B0100,-40199.43982810855,-1505.528504114245,8186.398698320503,1072.9291444545327,70499.78311987326,MID_COURSE
102.0,A1001,A0100,B0100,-38071.189902303704,-1365.1370479298944,7452.090030869273,1128.2500309950278,67669.8447352688,MID_COURSE
102.0,A2001,A0200,B0100,-46752.149918095376,12659.555724950398,4228.69355045715,480.78036411796575,77208.13016906897,MID_COURSE
104.0,A1001,A0100,B0100,-35966.40738608345,-1227.4368182614785,6761.606808151403,1090.7903364498422,64912.35511306299,MID_COURSE
104.0,A2001,A0200,B0100,-45728.47621089924,13121.902486606494,4213.96828409818,644.727694888992,75634.22356305542,MID_COURSE
106.0,A1001,A0100,B0100,-33924.44003563084,-1084.964454580162,6124.059067909759,1052.810829930629,62308.840588124345,MID_COURSE
106.0,A2001,A0200,B0100,-44366.32587932562,13629.651922773408,4197.10023718482,810.8923645143143,73782.06103727965,MID_COURSE
108.0,A1001,A0100,B0100,-31947.918550810038,-933.7880558672699,5536.854148151936,1014.272345593158,59780.02388756846,MID_COURSE
108.0,A2001,A0200,B0100,-42663.58190211096,14171.49635011487,4178.307977288352,977.51167048426,71606.64072221155,MID_COURSE
110.0,A1001,A0100,B0100,-30038.184060963264,-773.8545799711245,4999.615415010654,975.7776950390563,57324.97754769006,MID_COURSE
110.0,A2001,A0200,B0100,-40675.16697894949,14726.560389473283,4158.264003847897,1032.159466065742,69159.07621179221,MID_COURSE
112.0,A1001,A0100,B0100,-28195.58863936317,-605.6675782052316,4510.70597640472,937.9069552538026,54921.34152122972,MID_COURSE
112.0,A2001,A0200,B0100,-38726.3256794441,15223.246532343348,4139.966485955106,979.4486454080422,66734.24067396311,MID_COURSE
114.0,A1001,A0100,B0100,-26419.206028502016,-430.4908003931287,4066.0070639889727,901.5769782673353,52582.75491851406,MID_COURSE
114.0,A2001,A0200,B0100,-36865.08628994698,15653.755399644733,4122.098460686918,931.413865312369,64386.34417994967,MID_COURSE
116.0,A1001,A0100,B0100,-24707.855262973244,-247.94810070103296,3660.4599691242474,866.5785297581969,50300.2546152794,MID_COURSE
116.0,A2001,A0200,B0100,-35084.42563806853,16023.331116145951,4102.211962900634,887.6419209203187,62098.84556002373,MID_COURSE
118.0,A1001,A0100,B0100,-23060.163718650056,-57.37356641374048,3289.693047661561,833.0060230518197,48072.55551668874,MID_COURSE
118.0,A2001,A0200,B0100,-33378.19221051241,16336.88942753111,4078.462486011721,847.6194011543816,59866.90823912585,MID_COURSE
120.0,A1001,A0100,B0100,-21474.525913320074,141.87760705974054,2949.4907290860465,800.905703781442,45899.355281057884,MID_COURSE
120.0,A2001,A0200,B0100,-31741.011562265456,16598.919793410692,4049.175023953041,810.9046046913704,57687.60225440974,MID_COURSE
122.0,A1001,A0100,B0100,-19949.18723248753,350.3855833955103,2635.643011042844,770.2842947124534,43779.74931959624,MID_COURSE
122.0,A2001,A0200,B0100,-30168.19719347456,16813.480847100054,4012.7052219267166,777.1096677665429,55558.31754260556,MID_COURSE
