time,agent_id,phase,distance,my_intent,enemy_intent,situation
2.0,A0100,NLT_MELD,119484.34275756877,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
2.0,A0200,NLT_MELD,119484.34275756877,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
4.0,A0100,NLT_MELD,118540.29289060539,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
4.0,A0200,NLT_MELD,118540.29289060539,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
6.0,A0100,NLT_MELD,117596.80957465504,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
6.0,A0200,NLT_MELD,117596.80957465504,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
8.0,A0100,NLT_MELD,116652.43806265932,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
8.0,A0200,NLT_MELD,116652.43806265932,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
10.0,A0100,NLT_MELD,115711.34214714711,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
10.0,A0200,NLT_MELD,115711.34214714711,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
12.0,A0100,NLT_MELD,114772.81756802114,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
12.0,A0200,NLT_MELD,114772.81756802114,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
14.0,A0100,NLT_MELD,113877.07624400633,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
14.0,A0200,NLT_MELD,113877.07624400633,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
16.0,A0100,NLT_MELD,113041.86779004507,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
16.0,A0200,NLT_MELD,113041.86779004507,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
18.0,A0100,NLT_MELD,112223.47437761026,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
18.0,A0200,NLT_MELD,112223.47437761026,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
20.0,A0100,NLT_MELD,111423.64116232672,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
20.0,A0200,NLT_MELD,111423.64116232672,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
22.0,A0100,NLT_MELD,110606.33604587766,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
22.0,A0200,NLT_MELD,110606.33604587766,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
24.0,A0100,NLT_MELD,109803.06477412728,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
24.0,A0200,NLT_MELD,109803.06477412728,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
26.0,A0100,NLT_MELD,108960.31053079,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
26.0,A0200,NLT_MELD,108960.31053079,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
28.0,A0100,NLT_MELD,108097.69041712536,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
28.0,A0200,NLT_MELD,108097.69041712536,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
30.0,A0100,NLT_MELD,107228.62132248157,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
30.0,A0200,NLT_MELD,107228.62132248157,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
32.0,A0100,NLT_MELD,106357.06972409411,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
32.0,A0200,NLT_MELD,106357.06972409411,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
34.0,A0100,NLT_MELD,105485.95582165511,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
34.0,A0200,NLT_MELD,105485.95582165511,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
36.0,A0100,NLT_MELD,104611.57256691424,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
36.0,A0200,NLT_MELD,104611.57256691424,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
38.0,A0100,NLT_MELD,103743.99350287142,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
38.0,A0200,NLT_MELD,103743.99350287142,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
40.0,A0100,NLT_MELD,102934.59324514182,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
40.0,A0200,NLT_MELD,102934.59324514182,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
42.0,A0100,NLT_MELD,102133.67713932163,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
42.0,A0200,NLT_MELD,102133.67713932163,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
44.0,A0100,NLT_MELD,101342.42817875519,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
44.0,A0200,NLT_MELD,101342.42817875519,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
46.0,A0100,NLT_MELD,100557.75509859786,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
46.0,A0200,NLT_MELD,100557.75509859786,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
48.0,A0100,MELD_MTR,99770.6344384895,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
48.0,A0200,NLT_MELD,99770.6344384895,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
50.0,A0100,MELD_MTR,98963.7016534282,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
50.0,A0200,NLT_MELD,98963.7016534282,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
52.0,A0100,MELD_MTR,98144.12658856272,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
52.0,A0200,NLT_MELD,98144.12658856272,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
54.0,A0100,MELD_MTR,97305.57549023315,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
54.0,A0200,NLT_MELD,97305.57549023315,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
56.0,A0100,MELD_MTR,96448.41749922356,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
56.0,A0200,NLT_MELD,96448.41749922356,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
58.0,A0100,MELD_MTR,95546.0580532382,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
58.0,A0200,MELD_MTR,95546.0580532382,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
60.0,A0100,MELD_MTR,94603.43680268919,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
60.0,A0200,MELD_MTR,94603.43680268919,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
62.0,A0100,MELD_MTR,93714.34440413564,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
62.0,A0200,MELD_MTR,93714.34440413564,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
64.0,A0100,MELD_MTR,92856.33228659055,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
64.0,A0200,MELD_MTR,92856.33228659055,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
66.0,A0100,MELD_MTR,92022.84942901715,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
66.0,A0200,MELD_MTR,92022.84942901715,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
