time,agent_id,phase,distance,my_intent,enemy_intent,situation
2.0,A0100,NLT_MELD,119364.70785232825,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
2.0,A0200,NLT_MELD,119364.70785232825,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
4.0,A0100,NLT_MELD,118305.38215061965,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
4.0,A0200,NLT_MELD,118305.38215061965,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
6.0,A0100,NLT_MELD,117253.74775512719,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
6.0,A0200,NLT_MELD,117253.74775512719,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
8.0,A0100,NLT_MELD,116198.35065660135,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
8.0,A0200,NLT_MELD,116198.35065660135,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
10.0,A0100,NLT_MELD,115128.18361172704,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
10.0,A0200,NLT_MELD,115128.18361172704,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
12.0,A0100,NLT_MELD,114038.79372242818,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
12.0,A0200,NLT_MELD,114038.79372242818,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
14.0,A0100,NLT_MELD,112929.14039090514,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
14.0,A0200,NLT_MELD,112929.14039090514,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
16.0,A0100,NLT_MELD,111841.52963397511,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
16.0,A0200,NLT_MELD,111841.52963397511,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
18.0,A0100,NLT_MELD,110823.10304854815,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
18.0,A0200,NLT_MELD,110823.10304854815,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
20.0,A0100,NLT_MELD,109753.45285136452,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
20.0,A0200,NLT_MELD,109753.45285136452,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
22.0,A0100,NLT_MELD,108669.21099695399,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
22.0,A0200,NLT_MELD,108669.21099695399,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
24.0,A0100,NLT_MELD,107592.18087159126,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
24.0,A0200,NLT_MELD,107592.18087159126,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
26.0,A0100,NLT_MELD,106506.32760153471,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
26.0,A0200,NLT_MELD,106506.32760153471,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
28.0,A0100,NLT_MELD,105404.73137519968,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
28.0,A0200,NLT_MELD,105404.73137519968,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
30.0,A0100,NLT_MELD,104286.4593969051,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
30.0,A0200,NLT_MELD,104286.4593969051,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
32.0,A0100,NLT_MELD,103153.55984882056,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
32.0,A0200,NLT_MELD,103153.55984882056,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
34.0,A0100,NLT_MELD,102020.6569019338,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
34.0,A0200,NLT_MELD,102020.6569019338,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
36.0,A0100,NLT_MELD,100887.27401764052,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
36.0,A0200,NLT_MELD,100887.27401764052,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
38.0,A0100,MELD_MTR,99759.88577148684,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
38.0,A0200,NLT_MELD,99759.88577148684,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
40.0,A0100,MELD_MTR,98634.01187704904,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
40.0,A0200,NLT_MELD,98634.01187704904,CONSERVATIVE_CLEAR,NEUTRAL,NEUTRAL
