time,agent_id,phase,decision_type,selected_tactic,selected_maneuver,reason
0.2,A0100,NLT_MELD,TACTIC,PINCER_ATTACK,None,"Threat:ADVANTAGE, Intent:ATTACK_TYPE"
41.400000000000006,A0100,MELD_MTR,TACTIC,HIGH_LOW_ATTACK,None,Adjusted from PINCER_ATTACK
