time,agent_id,threat_level,distance_threat,angle_threat,altitude_threat,speed_threat,total_threat
2.0,A0100,0.5018220865412997,0.0,0.0,0.0,0.0,0.5018220865412997
2.0,A0200,0.49376429704897823,0.0,0.0,0.0,0.0,0.49376429704897823
4.0,A0100,0.5049918050638661,0.0,0.0,0.0,0.0,0.5049918050638661
4.0,A0200,0.4890783795968934,0.0,0.0,0.0,0.0,0.4890783795968934
6.0,A0100,0.5088933120330082,0.0,0.0,0.0,0.0,0.5088933120330082
6.0,A0200,0.48449638871800815,0.0,0.0,0.0,0.0,0.48449638871800815
8.0,A0100,0.5115325778635431,0.0,0.0,0.0,0.0,0.5115325778635431
8.0,A0200,0.4811466205983023,0.0,0.0,0.0,0.0,0.4811466205983023
10.0,A0100,0.5149861952995198,0.0,0.0,0.0,0.0,0.5149861952995198
10.0,A0200,0.4769521185071731,0.0,0.0,0.0,0.0,0.4769521185071731
12.0,A0100,0.5177407659529711,0.0,0.0,0.0,0.0,0.5177407659529711
12.0,A0200,0.4734006342493671,0.0,0.0,0.0,0.0,0.4734006342493671
14.0,A0100,0.5213172529311542,0.0,0.0,0.0,0.0,0.5213172529311542
14.0,A0200,0.469576190555999,0.0,0.0,0.0,0.0,0.469576190555999
16.0,A0100,0.5242386912283483,0.0,0.0,0.0,0.0,0.5242386912283483
16.0,A0200,0.46719139438063517,0.0,0.0,0.0,0.0,0.46719139438063517
18.0,A0100,0.5276954877854485,0.0,0.0,0.0,0.0,0.5276954877854485
18.0,A0200,0.4646787888368221,0.0,0.0,0.0,0.0,0.4646787888368221
20.0,A0100,0.5300905337280587,0.0,0.0,0.0,0.0,0.5300905337280587
20.0,A0200,0.4622416147096787,0.0,0.0,0.0,0.0,0.4622416147096787
22.0,A0100,0.533974033273939,0.0,0.0,0.0,0.0,0.533974033273939
22.0,A0200,0.46008602891317046,0.0,0.0,0.0,0.0,0.46008602891317046
24.0,A0100,0.5369088330229295,0.0,0.0,0.0,0.0,0.5369088330229295
24.0,A0200,0.45729706259189506,0.0,0.0,0.0,0.0,0.45729706259189506
26.0,A0100,0.5393640114029279,0.0,0.0,0.0,0.0,0.5393640114029279
26.0,A0200,0.4549312278759751,0.0,0.0,0.0,0.0,0.4549312278759751
28.0,A0100,0.5426860521928628,0.0,0.0,0.0,0.0,0.5426860521928628
