time,agent_id,mode,target_id,distance,lock_quality,snr
2.0,A0100,SEARCH,B0100,119368.108670882,0.0,10.0
2.0,A0200,SEARCH,B0100,119388.07348718822,0.0,10.0
2.0,B0100,SEARCH,A0100,119368.108670882,0.0,10.0
2.0,B0200,SEARCH,A0100,119368.18010557449,0.0,10.0
4.0,A0100,SEARCH,B0100,118366.7518917871,0.0,10.0
4.0,A0200,SEARCH,B0100,118350.71112670147,0.0,10.0
4.0,B0100,SEARCH,A0100,118366.7518917871,0.0,10.0
4.0,B0200,SEARCH,A0100,118304.27832356967,0.0,10.0
6.0,A0100,SEARCH,B0100,117437.66526140226,0.0,10.0
6.0,A0200,SEARCH,B0100,117367.98308706866,0.0,10.0
6.0,B0100,SEARCH,A0100,117437.66526140226,0.0,10.0
6.0,B0200,SEARCH,A0100,117234.56365857614,0.0,10.0
8.0,A0100,SEARCH,B0100,116532.09578865886,0.0,10.0
8.0,A0200,SEARCH,B0100,116394.87133166377,0.0,10.0
8.0,B0100,SEARCH,A0100,116532.09578865886,0.0,10.0
8.0,B0200,SEARCH,A0100,116157.82320099734,0.0,10.0
10.0,A0100,SEARCH,B0100,115634.86596393998,0.0,10.0
10.0,A0200,SEARCH,B0100,115417.55540218303,0.0,10.0
10.0,B0100,SEARCH,A0100,115634.86596393998,0.0,10.0
10.0,B0200,SEARCH,A0100,115076.62646606391,0.0,10.0
12.0,A0100,SEARCH,B0100,114746.36335076328,0.0,10.0
12.0,A0200,SEARCH,B0100,114437.82132804971,0.0,10.0
12.0,B0100,SEARCH,A0100,114746.36335076328,0.0,10.0
12.0,B0200,SEARCH,A0100,113998.19207255471,0.0,10.0
14.0,A0100,SEARCH,B0100,113868.73811176639,0.0,10.0
14.0,A0200,SEARCH,B0100,113456.63135671012,0.0,10.0
14.0,B0100,SEARCH,A0100,113868.73811176639,0.0,10.0
14.0,B0200,SEARCH,A0100,112927.57742241381,0.0,10.0
16.0,A0100,SEARCH,B0100,113000.33018750923,0.0,10.0
16.0,A0200,SEARCH,B0100,112472.35707399528,0.0,10.0
16.0,B0100,SEARCH,A0100,113000.33018750923,0.0,10.0
16.0,B0200,SEARCH,A0100,111865.65361405796,0.0,10.0
18.0,A0100,SEARCH,B0100,112102.19648797359,0.0,10.0
18.0,A0200,SEARCH,B0100,111446.05145154544,0.0,10.0
18.0,B0100,SEARCH,A0100,112102.19648797359,0.0,10.0
18.0,B0200,SEARCH,A0100,110813.34973869412,0.0,10.0
20.0,A0100,SEARCH,B0100,111127.09485183556,0.0,10.0
20.0,A0200,SEARCH,B0100,110335.43276180714,0.0,10.0
20.0,B0100,SEARCH,A0100,111127.09485183556,0.0,10.0
20.0,B0200,SEARCH,A0100,109768.09569852876,0.0,10.0
22.0,A0100,SEARCH,B0100,110140.69909243842,0.0,10.0
22.0,A0200,SEARCH,B0100,109205.70136590523,0.0,10.0
22.0,B0100,SEARCH,A0100,110140.69909243842,0.0,10.0
22.0,B0200,SEARCH,A0100,108731.66863129644,0.0,10.0
24.0,A0100,SEARCH,B0100,109142.5714355557,0.0,10.0
24.0,A0200,SEARCH,B0100,108055.34173963711,0.0,10.0
24.0,B0100,SEARCH,A0100,109142.5714355557,0.0,10.0
24.0,B0200,SEARCH,A0100,107702.41030892648,0.0,10.0
26.0,A0100,SEARCH,B0100,108140.45044903901,0.0,10.0
26.0,A0200,SEARCH,B0100,106893.05458913701,0.0,10.0
26.0,B0100,SEARCH,A0100,108140.45044903901,0.0,10.0
26.0,B0200,SEARCH,A0100,106673.91298256212,0.0,10.0
28.0,A0100,SEARCH,B0100,107139.25454814304,0.0,10.0
28.0,A0200,SEARCH,B0100,105724.53937013481,0.0,10.0
28.0,B0100,SEARCH,A0100,107139.25454814304,0.0,10.0
28.0,B0200,SEARCH,A0100,105643.12527809438,0.0,10.0
30.0,A0100,SEARCH,B0100,106130.8411134619,0.0,10.0
30.0,A0200,SEARCH,B0100,104540.88161355312,0.0,10.0
30.0,B0100,SEARCH,A0100,106130.8411134619,0.0,10.0
30.0,B0200,SEARCH,A0100,104601.0107414786,0.0,10.0
32.0,A0100,SEARCH,B0100,105122.90200799641,0.0,10.0
32.0,A0200,SEARCH,B0100,103352.29097943485,0.0,10.0
32.0,B0100,SEARCH,A0100,105122.90200799641,0.0,10.0
32.0,B0200,SEARCH,A0100,103542.76500438729,0.0,10.0
34.0,A0100,SEARCH,B0100,104124.94057465241,0.0,10.0
34.0,A0200,SEARCH,B0100,102167.75002900332,0.0,10.0
34.0,B0100,SEARCH,A0100,104124.94057465241,0.0,10.0
34.0,B0200,SEARCH,A0100,102466.66878817976,0.0,10.0
36.0,A0100,SEARCH,B0100,103197.98187193026,0.0,10.0
36.0,A0200,SEARCH,B0100,101045.1445852348,0.0,10.0
36.0,B0100,SEARCH,A0100,103197.98187193026,0.0,10.0
36.0,B0200,SEARCH,A0100,101377.80867359381,0.0,10.0
38.0,A0100,SEARCH,B0100,102330.81990159216,0.0,10.0
38.0,A0200,TRACK,B0100,99974.69779231348,0.6,15.0
38.0,B0100,SEARCH,A0100,102330.81990159216,0.0,10.0
38.0,B0200,SEARCH,A0100,100282.35725138891,0.0,10.0
40.0,A0100,SEARCH,B0100,101487.32411285027,0.0,10.0
40.0,A0200,TRACK,B0100,98924.34732048582,0.6,15.0
40.0,B0100,SEARCH,A0100,101487.32411285027,0.0,10.0
40.0,B0200,TRACK,A0100,99179.57259463792,0.6,15.0
42.0,A0100,SEARCH,B0100,100652.12484196582,0.0,10.0
42.0,A0200,TRACK,B0100,97879.06704161392,0.6,15.0
42.0,B0100,SEARCH,A0100,100652.12484196582,0.0,10.0
42.0,B0200,TRACK,A0100,98031.21518603616,0.6,15.0
44.0,A0100,TRACK,B0100,99826.55583567111,0.6,15.0
44.0,A0200,TRACK,B0100,96838.52082551354,0.6,15.0
44.0,B0100,TRACK,A0100,99826.55583567111,0.6,15.0
44.0,B0200,TRACK,A0100,96851.48582000028,0.6,15.0
46.0,A0100,TRACK,B0100,99025.95532405468,0.6,15.0
46.0,A0200,TRACK,B0100,95803.94500938836,0.6,15.0
46.0,B0100,TRACK,A0100,99025.95532405468,0.6,15.0
46.0,B0200,TRACK,A0100,95700.35267441047,0.6,15.0
48.0,A0100,TRACK,B0100,98283.4406147121,0.6,15.0
48.0,A0200,TRACK,B0100,94776.01152208753,0.6,15.0
48.0,B0100,TRACK,A0100,98283.4406147121,0.6,15.0
48.0,B0200,TRACK,A0100,94610.27765243601,0.6,15.0
50.0,A0100,TRACK,B0100,97599.06436597518,0.6,15.0
50.0,A0200,TRACK,B0100,93755.76907275258,0.6,15.0
50.0,B0100,TRACK,A0100,97599.06436597518,0.6,15.0
50.0,B0200,TRACK,A0100,93577.5765321939,0.6,15.0
52.0,A0100,TRACK,B0100,96957.38345355644,0.6,15.0
52.0,A0200,TRACK,B0100,92742.90301163508,0.6,15.0
52.0,B0100,TRACK,A0100,96957.38345355644,0.6,15.0
52.0,B0200,TRACK,A0100,92588.08880289555,0.6,15.0
54.0,A0100,TRACK,B0100,96320.43318130219,0.6,15.0
54.0,A0200,TRACK,B0100,91736.99209104595,0.6,15.0
54.0,B0100,TRACK,A0100,96320.43318130219,0.6,15.0
54.0,B0200,TRACK,A0100,91602.2365677537,0.6,15.0
56.0,A0100,TRACK,B0100,95676.3127986078,0.6,15.0
56.0,A0200,TRACK,B0100,90739.36070689856,0.6,15.0
56.0,B0100,TRACK,A0100,95676.3127986078,0.6,15.0
56.0,B0200,TRACK,A0100,90606.49801611523,0.6,15.0
58.0,A0100,TRACK,B0100,94997.40059431418,0.6,15.0
58.0,A0200,TRACK,B0100,89750.49111588698,0.6,15.0
58.0,B0100,TRACK,A0100,94997.40059431418,0.6,15.0
58.0,B0200,TRACK,A0100,89575.45761555518,0.6,15.0
60.0,A0100,TRACK,B0100,94302.01494677577,0.6,15.0
60.0,A0200,TRACK,B0100,88764.91852420024,0.6,15.0
60.0,B0100,TRACK,A0100,94302.01494677577,0.6,15.0
60.0,B0200,TRACK,A0100,88524.64140935989,0.6,15.0
62.0,A0100,TRACK,B0100,93603.00578603504,0.6,15.0
62.0,A0200,TRACK,B0100,87786.42695353892,0.6,15.0
62.0,B0100,TRACK,A0100,93603.00578603504,0.6,15.0
62.0,B0200,TRACK,A0100,87466.57097615456,0.6,15.0
64.0,A0100,TRACK,B0100,92892.04587309563,0.6,15.0
64.0,A0200,TRACK,B0100,86801.82321110906,0.6,15.0
64.0,B0100,TRACK,A0100,92892.04587309563,0.6,15.0
64.0,B0200,TRACK,A0100,86404.47295917866,0.6,15.0
66.0,A0100,TRACK,B0100,92100.59916214774,0.6,15.0
66.0,A0200,TRACK,B0100,85741.26910848444,0.6,15.0
66.0,B0100,TRACK,A0100,92100.59916214774,0.6,15.0
66.0,B0200,TRACK,A0100,85336.91370916716,0.6,15.0
68.0,A0100,TRACK,B0100,91257.20706240585,0.6,15.0
68.0,A0200,TRACK,B0100,84634.72229941853,0.6,15.0
68.0,B0100,TRACK,A0100,91257.20706240585,0.6,15.0
68.0,B0200,TRACK,A0100,84346.91641192355,0.6,15.0
70.0,A0100,TRACK,B0100,90405.20919173445,0.6,15.0
70.0,A0200,TRACK,B0100,83519.99481558881,0.6,15.0
70.0,B0100,TRACK,A0100,90405.20919173445,0.6,15.0
70.0,B0200,TRACK,A0100,83394.69503622343,0.6,15.0
72.0,A0100,TRACK,B0100,89544.3126238299,0.6,15.0
72.0,A0200,TRACK,B0100,82399.57575812456,0.6,15.0
72.0,B0100,TRACK,A0100,89544.3126238299,0.6,15.0
72.0,B0200,TRACK,A0100,82436.53177463356,0.6,15.0
74.0,A0100,TRACK,B0100,88683.41321903041,0.6,15.0
74.0,A0200,TRACK,B0100,81277.99036307697,0.6,15.0
74.0,B0100,TRACK,A0100,88683.41321903041,0.6,15.0
74.0,B0200,TRACK,A0100,81449.51218245708,0.6,15.0
76.0,A0100,TRACK,B0100,87820.73654719499,0.6,15.0
76.0,A0200,TRACK,B0100,80154.03572724968,0.6,15.0
76.0,B0100,TRACK,A0100,87820.73654719499,0.6,15.0
76.0,B0200,TRACK,A0100,80423.49025838131,0.6,15.0
78.0,A0100,TRACK,B0100,86955.82951510166,0.6,15.0
78.0,A0200,LOCK,B0100,79028.34602005509,0.9,20.0
78.0,B0100,TRACK,A0100,86955.82951510166,0.6,15.0
78.0,B0200,LOCK,A0100,79382.22063411515,0.9,20.0
80.0,A0100,TRACK,B0100,86105.06172561881,0.6,15.0
80.0,A0200,LOCK,B0100,77913.54937840681,0.9,20.0
80.0,B0100,TRACK,A0100,86105.06172561881,0.6,15.0
80.0,B0200,LOCK,A0100,78341.35583042688,0.9,20.0
82.0,A0100,TRACK,B0100,85252.8256236917,0.6,15.0
82.0,A0200,LOCK,B0100,76795.04524255406,0.9,20.0
82.0,B0100,TRACK,A0100,85252.8256236917,0.6,15.0
82.0,B0200,LOCK,A0100,77298.05308689445,0.9,20.0
84.0,A0100,TRACK,B0100,84373.4141821237,0.6,15.0
84.0,A0200,LOCK,B0100,75649.80306406293,0.9,20.0
84.0,B0100,TRACK,A0100,84373.4141821237,0.6,15.0
84.0,B0200,LOCK,A0100,76261.62590970969,0.9,20.0
86.0,A0100,TRACK,B0100,83505.49292250181,0.6,15.0
86.0,A0200,LOCK,B0100,74518.75704110239,0.9,20.0
86.0,B0100,TRACK,A0100,83505.49292250181,0.6,15.0
86.0,B0200,LOCK,A0100,75230.30785912905,0.9,20.0
88.0,A0100,TRACK,B0100,82653.37382196965,0.6,15.0
88.0,A0200,LOCK,B0100,73402.54994913943,0.9,20.0
88.0,B0100,TRACK,A0100,82653.37382196965,0.6,15.0
88.0,B0200,LOCK,A0100,74190.52857004943,0.9,20.0
90.0,A0100,TRACK,B0100,81785.90796719083,0.6,15.0
90.0,A0200,LOCK,B0100,72271.58178337025,0.9,20.0
90.0,B0100,TRACK,A0100,81785.90796719083,0.6,15.0
90.0,B0200,LOCK,A0100,73153.30284404624,0.9,20.0
92.0,A0100,TRACK,B0100,80925.37029531907,0.6,15.0
92.0,A0200,LOCK,B0100,71146.55845419285,0.9,20.0
92.0,B0100,TRACK,A0100,80925.37029531907,0.6,15.0
92.0,B0200,LOCK,A0100,72121.924268372,0.9,20.0
94.0,A0100,TRACK,B0100,80037.39228058838,0.6,15.0
94.0,A0200,LOCK,B0100,69991.40173831632,0.9,20.0
94.0,B0100,TRACK,A0100,80037.39228058838,0.6,15.0
94.0,B0200,LOCK,A0100,71089.11115465118,0.9,20.0
96.0,A0100,LOCK,B0100,79109.76029340473,0.9,20.0
96.0,A0200,LOCK,B0100,68801.30434452624,0.9,20.0
96.0,B0100,LOCK,A0100,79109.76029340473,0.9,20.0
96.0,B0200,LOCK,A0100,70042.07836625453,0.9,20.0
98.0,A0100,LOCK,B0100,78178.40237399079,0.9,20.0
98.0,A0200,LOCK,B0100,67608.01297091818,0.9,20.0
98.0,B0100,LOCK,A0100,78178.40237399079,0.9,20.0
98.0,B0200,LOCK,A0100,68979.53320659958,0.9,20.0
100.0,A0100,LOCK,B0100,77373.2741818524,0.9,20.0
100.0,A0200,LOCK,B0100,66524.05975724668,0.9,20.0
100.0,B0100,LOCK,A0100,77373.2741818524,0.9,20.0
100.0,B0200,LOCK,A0100,67955.4160824331,0.9,20.0
102.0,A0100,LOCK,B0100,76576.33071143969,0.9,20.0
102.0,A0200,LOCK,B0100,65466.68250398477,0.9,20.0
102.0,B0100,LOCK,A0100,76576.33071143969,0.9,20.0
102.0,B0200,LOCK,A0100,66915.09174713264,0.9,20.0
104.0,A0100,LOCK,B0100,75772.2408074993,0.9,20.0
104.0,A0200,LOCK,B0100,64453.74043132862,0.9,20.0
104.0,B0100,LOCK,A0100,75772.2408074993,0.9,20.0
104.0,B0200,LOCK,A0100,65835.6204127452,0.9,20.0
106.0,A0100,LOCK,B0100,74958.07964450345,0.9,20.0
106.0,A0200,LOCK,B0100,63536.20856832068,0.9,20.0
106.0,B0100,LOCK,A0100,74958.07964450345,0.9,20.0
106.0,B0200,LOCK,A0100,64745.31848025306,0.9,20.0
108.0,A0100,LOCK,B0100,74158.60244369101,0.9,20.0
108.0,A0200,LOCK,B0100,62721.91032874019,0.9,20.0
108.0,B0100,LOCK,A0100,74158.60244369101,0.9,20.0
108.0,B0200,LOCK,A0100,63690.11889435325,0.9,20.0
110.0,A0100,LOCK,B0100,73425.49552481514,0.9,20.0
110.0,A0200,LOCK,B0100,61915.99520280379,0.9,20.0
110.0,B0100,LOCK,A0100,73425.49552481514,0.9,20.0
110.0,B0200,LOCK,A0100,62719.08384251133,0.9,20.0
112.0,A0100,LOCK,B0100,72664.87710910727,0.9,20.0
112.0,A0200,LOCK,B0100,61046.9817554404,0.9,20.0
112.0,B0100,LOCK,A0100,72664.87710910727,0.9,20.0
112.0,B0200,LOCK,A0100,61803.25623379845,0.9,20.0
114.0,A0100,LOCK,B0100,71867.94646368377,0.9,20.0
114.0,A0200,LOCK,B0100,60114.33139764821,0.9,20.0
114.0,B0100,LOCK,A0100,71867.94646368377,0.9,20.0
114.0,B0200,LOCK,A0100,61010.82785886405,0.9,20.0
116.0,A0100,LOCK,B0100,71169.36788340224,0.9,20.0
116.0,A0200,LOCK,B0100,59245.35715282921,0.9,20.0
116.0,B0100,LOCK,A0100,71169.36788340224,0.9,20.0
116.0,B0200,LOCK,A0100,60235.728204483654,0.9,20.0
118.0,A0100,LOCK,B0100,70595.89661187076,0.9,20.0
118.0,A0200,LOCK,B0100,58555.42483471502,0.9,20.0
118.0,B0100,LOCK,A0100,70595.89661187076,0.9,20.0
118.0,B0200,LOCK,A0100,59556.49449329428,0.9,20.0
120.0,A0100,LOCK,B0100,70140.77456260828,0.9,20.0
120.0,A0200,LOCK,B0100,58046.43319265971,0.9,20.0
120.0,B0100,LOCK,A0100,70140.77456260828,0.9,20.0
120.0,B0200,LOCK,A0100,59008.87911803449,0.9,20.0
122.0,A0100,LOCK,B0100,69785.55530197782,0.9,20.0
122.0,A0200,LOCK,B0100,57706.48681488299,0.9,20.0
122.0,B0100,LOCK,A0100,69785.55530197782,0.9,20.0
122.0,B0200,LOCK,A0100,58593.403703052536,0.9,20.0
124.0,A0100,LOCK,B0100,69498.55811676271,0.9,20.0
124.0,A0200,LOCK,B0100,57513.649977872934,0.9,20.0
124.0,B0100,LOCK,A0100,69498.55811676271,0.9,20.0
124.0,B0200,LOCK,A0100,58378.33140386073,0.9,20.0
126.0,A0100,LOCK,B0100,69249.47066543852,0.9,20.0
126.0,A0200,LOCK,B0100,57438.86854946949,0.9,20.0
126.0,B0100,LOCK,A0100,69249.47066543852,0.9,20.0
126.0,B0200,LOCK,A0100,58257.505581134996,0.9,20.0
128.0,A0100,LOCK,B0100,69071.70087700382,0.9,20.0
128.0,A0200,LOCK,B0100,57489.05789752406,0.9,20.0
128.0,B0100,LOCK,A0100,69071.70087700382,0.9,20.0
128.0,B0200,LOCK,A0100,58162.35725894292,0.9,20.0
130.0,A0100,LOCK,B0100,68987.94037674954,0.9,20.0
130.0,A0200,LOCK,B0100,57660.63606078381,0.9,20.0
130.0,B0100,LOCK,A0100,68987.94037674954,0.9,20.0
130.0,B0200,LOCK,A0100,58063.933265424195,0.9,20.0
132.0,A0100,LOCK,B0100,68923.18351239985,0.9,20.0
132.0,A0200,LOCK,B0100,57861.227066989486,0.9,20.0
132.0,B0100,LOCK,A0100,68923.18351239985,0.9,20.0
132.0,B0200,LOCK,A0100,57949.136354734146,0.9,20.0
134.0,A0100,LOCK,B0100,68856.46972658308,0.9,20.0
134.0,A0200,LOCK,B0100,58070.421504940445,0.9,20.0
134.0,B0100,LOCK,A0100,68856.46972658308,0.9,20.0
134.0,B0200,LOCK,A0100,57819.5954231849,0.9,20.0
136.0,A0100,LOCK,B0100,68795.04732610383,0.9,20.0
136.0,A0200,LOCK,B0100,58289.70250225784,0.9,20.0
136.0,B0100,LOCK,A0100,68795.04732610383,0.9,20.0
136.0,B0200,LOCK,A0100,57682.63508659324,0.9,20.0
138.0,A0100,LOCK,B0100,68737.93369996417,0.9,20.0
138.0,A0200,LOCK,B0100,58520.024550729686,0.9,20.0
138.0,B0100,LOCK,A0100,68737.93369996417,0.9,20.0
138.0,B0200,LOCK,A0100,57500.414661301686,0.9,20.0
140.0,A0100,LOCK,B0100,68686.53136106228,0.9,20.0
140.0,A0200,LOCK,B0100,58761.408040502116,0.9,20.0
140.0,B0100,LOCK,A0100,68686.53136106228,0.9,20.0
140.0,B0200,LOCK,A0100,57212.94782871024,0.9,20.0
142.0,A0100,LOCK,B0100,68642.00234809605,0.9,20.0
142.0,A0200,LOCK,B0100,59014.215594256035,0.9,20.0
142.0,B0100,LOCK,A0100,68642.00234809605,0.9,20.0
142.0,B0200,LOCK,A0100,56896.10914768177,0.9,20.0
