time,missile_id,launcher_id,target_id,x,y,z,speed,distance_to_target,guidance_mode
96.0,A1001,A0100,B0200,-36785.31542964474,-4062.2738472884653,8212.075501898918,431.9850420537619,71144.89580141507,MID_COURSE
98.0,A1001,A0100,B0200,-36387.56394955202,-5004.346463091313,8206.438576104389,594.3799952868936,70315.29901397327,MID_COURSE
100.0,A1001,A0100,B0200,-35672.07073220816,-6152.030147166489,8190.189241278957,761.189618336578,69219.4598746338,MID_COURSE
102.0,A1001,A0100,B0200,-34623.45485036779,-7477.202488178045,8162.222580385745,931.4785499566009,67866.19292411901,MID_COURSE
102.0,A2001,A0200,B0200,-45547.415708090986,12094.761717345038,9860.595422222159,496.95463092882113,78520.61340901154,MID_COURSE
104.0,A1001,A0100,B0200,-33236.834826069724,-8951.810093661576,8121.81655894688,1058.5731853057205,66243.6375784538,MID_COURSE
104.0,A2001,A0200,B0200,-44981.98533416739,13099.693015475063,9955.771593165551,663.7763961670023,77481.17194128773,MID_COURSE
106.0,A1001,A0100,B0200,-31726.40190425233,-10360.424184363128,8075.775072671625,1008.1490661770354,64492.58247064265,MID_COURSE
106.0,A2001,A0200,B0200,-44084.32185002821,14294.46345171471,10052.808247411034,837.0485700756681,76127.0369484115,MID_COURSE
108.0,A1001,A0100,B0200,-30207.134207805517,-11614.22086564983,8027.037728725875,962.6957565775931,62705.18286630799,MID_COURSE
108.0,A2001,A0200,B0200,-42838.72083757925,15659.43872229298,10149.3042921289,1016.3481224939143,74484.19389478872,MID_COURSE
110.0,A1001,A0100,B0200,-28684.966515347773,-12720.77174726078,7976.403328014796,920.2597682195451,60937.45409958584,MID_COURSE
110.0,A2001,A0200,B0200,-41293.74344293773,17129.56331534536,10240.424555094654,1065.5735575184474,72595.68482301976,MID_COURSE
112.0,A1001,A0100,B0200,-27164.93588895597,-13684.501196342026,7922.160791298981,880.8421869484214,59176.98218442993,MID_COURSE
112.0,A2001,A0200,B0200,-39704.90326931756,18490.18532078785,10313.035245388304,1027.9169010188746,70680.41716893441,MID_COURSE
114.0,A1001,A0100,B0200,-25652.79232371642,-14512.377524480886,7864.356702055453,844.5875965880053,57409.2987256277,MID_COURSE
114.0,A2001,A0200,B0200,-38104.15962777026,19721.716238284564,10366.83385391038,992.8063566294537,68770.72783191757,MID_COURSE
116.0,A1001,A0100,B0200,-24153.964062033116,-15211.315620564268,7805.631308611009,810.6592203030093,55665.1526019983,MID_COURSE
116.0,A2001,A0200,B0200,-36495.54108369335,20828.28771510913,10404.915470177733,960.3730900596463,66858.01994961363,MID_COURSE
118.0,A1001,A0100,B0200,-22673.536632553132,-15786.359024234174,7745.030381511437,779.009658177969,53931.29955721408,MID_COURSE
118.0,A2001,A0200,B0200,-34883.661971726804,21815.134190883633,10427.273895013082,930.116539512929,64943.643771724164,MID_COURSE
120.0,A1001,A0100,B0200,-21216.629388904177,-16242.661984790486,7679.090057826535,749.5206671323341,52204.09611420149,MID_COURSE
120.0,A2001,A0200,B0200,-33273.01242909908,22687.234226182365,10431.72005057405,901.7607264597461,63029.843924248475,MID_COURSE
122.0,A1001,A0100,B0200,-19788.199027176033,-16586.994508644148,7604.608177508922,722.0841539864832,50482.583822490335,MID_COURSE
122.0,A2001,A0200,B0200,-31667.604696604998,23447.94380839776,10416.330142111912,875.1055650241586,61119.180600203086,MID_COURSE
124.0,A1001,A0100,B0200,-18392.76638812423,-16825.537746950995,7519.613090129192,696.4962394031757,48768.20497616211,MID_COURSE
124.0,A2001,A0200,B0200,-30071.579535111447,24101.08473432357,10380.045065481203,850.0391501776885,59207.87335023532,MID_COURSE
126.0,A1001,A0100,B0200,-17034.50768194745,-16964.42255179035,7422.686567819716,672.6220083169582,47063.39383914855,MID_COURSE
126.0,A2001,A0200,B0200,-28489.03367207013,24650.473937603485,10322.192787472088,826.405473804466,57299.097280391725,MID_COURSE
128.0,A1001,A0100,B0200,-15717.2541725901,-17009.8814973773,7312.478127997424,650.3406683665227,45371.65540296963,MID_COURSE
128.0,A2001,A0200,B0200,-26924.002441042343,25099.865927123425,10242.122568166467,804.0747836575191,55396.60543755008,MID_COURSE
130.0,A1001,A0100,B0200,-14444.467365553384,-16968.201434373455,7187.70085714397,629.539626810341,43695.68741666254,MID_COURSE
130.0,A2001,A0200,B0200,-25380.455407396337,25453.017027409085,10139.205030170875,782.9259740991596,53503.788228532736,MID_COURSE
132.0,A1001,A0100,B0200,-13219.221362072101,-16845.704255900782,7047.108652230627,610.1145015466808,42038.51490244833,MID_COURSE
132.0,A2001,A0200,B0200,-23862.285548659413,25713.685012598802,10012.827118963769,762.8541500629283,51624.06380054283,MID_COURSE
134.0,A1001,A0100,B0200,-12044.174628973698,-16648.670177210042,6889.6947843399785,591.97689027612,40399.53649893464,MID_COURSE
134.0,A2001,A0200,B0200,-22373.282268610837,25885.58693988974,9862.572922320198,743.7585154426098,49758.48098104673,MID_COURSE
136.0,A1001,A0100,B0200,-10921.565841756299,-16383.296533663364,6714.73104975027,575.0406049233898,38779.41873341728,MID_COURSE
136.0,A2001,A0200,B0200,-20917.12960935003,25972.337806530908,9688.29600708353,725.5436781310107,47909.62464807404,MID_COURSE
138.0,A1001,A0100,B0200,-9853.20437305043,-16055.699496288295,6521.720176473905,559.229409578866,37176.0058395783,MID_COURSE
138.0,A2001,A0200,B0200,-19497.428815360567,25977.35365770298,9490.162683361023,708.1086545259848,46079.33080126252,MID_COURSE
140.0,A1001,A0100,B0200,-8840.49924483228,-15671.783873784201,6310.51215210001,544.454525723485,35591.034710191285,MID_COURSE
140.0,A2001,A0200,B0200,-18117.700916866488,25903.889810723744,9268.758233527296,691.3817562871661,44270.02353028932,MID_COURSE
142.0,A1001,A0100,B0200,-7884.276362465963,-15237.06503188769,6082.190498523202,530.739112190608,33990.680326019305,MID_COURSE
142.0,A2001,A0200,B0200,-16781.31590556974,25754.68301245845,9025.975067944115,675.2150277002133,42465.47116984617,MID_COURSE
144.0,A1001,A0100,B0200,-6982.630571046255,-14753.193143286057,5855.389186454651,517.4048663480759,32401.0870434125,MID_COURSE
144.0,A2001,A0200,B0200,-15488.892685292481,25531.51502054236,8776.926266677454,660.0437451022767,40612.442377333115,MID_COURSE
146.0,A1001,A0100,B0200,-6134.066429841603,-14222.267659701187,5652.298169963885,504.1027714049235,30869.268964155224,MID_COURSE
146.0,A2001,A0200,B0200,-14238.463299149373,25242.558807454257,8537.896409638974,645.4788509398174,38766.456124857075,MID_COURSE
148.0,A1001,A0100,B0200,-5339.80925641371,-13650.639563998871,5469.780162738258,491.56018048540085,29350.19216250091,MID_COURSE
148.0,A2001,A0200,B0200,-13033.157620471286,24891.66969359402,8307.558015932387,630.8372555456078,36981.85821233694,MID_COURSE
150.0,A1001,A0100,B0200,-4601.433467176223,-13045.711192048597,5291.137295265885,479.66931630728726,27847.326756383325,MID_COURSE
150.0,A2001,A0200,B0200,-11879.165063806684,24480.209113113695,8075.272471026955,616.2597537656532,35254.09050407788,MID_COURSE
152.0,A1001,A0100,B0200,-3920.1900639225764,-12411.49541261299,5112.799279750745,468.1394477326782,26367.246134048233,MID_COURSE
152.0,A2001,A0200,B0200,-10779.972445746565,24011.109974388586,7839.331999587958,602.039088850693,33546.34937962026,MID_COURSE
154.0,A1001,A0100,B0200,-3297.273105348149,-11750.925152520924,4936.390938627781,456.90699021500603,24918.63635664409,MID_COURSE
154.0,A2001,A0200,B0200,-9737.888255761578,23487.99495557365,7601.227809633746,588.1654687086665,31862.80534995911,MID_COURSE
156.0,A1001,A0100,B0200,-2733.9979963133364,-11067.173885729928,4762.822204585049,445.9242414885332,23510.408549961405,MID_COURSE
156.0,A2001,A0200,B0200,-8755.024403521833,22914.872695615733,7361.7316464563,574.7081965453219,30197.886136272544,MID_COURSE
158.0,A1001,A0100,B0200,-2230.4783652036253,-10362.966327553686,4600.007893287671,435.1029544590292,22159.095526527628,MID_COURSE
158.0,A2001,A0200,B0200,-7831.270609287032,22296.618081855857,7125.735263325395,561.6926412790427,28548.726249660634,MID_COURSE
160.0,A1001,A0100,B0200,-1788.4287871515996,-9643.180091917762,4440.868447434915,424.57566096313604,20847.50327823122,MID_COURSE
160.0,A2001,A0200,B0200,-6969.574173574865,21637.823223265957,6888.06533140871,548.8339689617466,26938.698581633394,MID_COURSE
162.0,A1001,A0100,B0200,-1409.2192377180916,-8911.691329482997,4284.01681270601,414.29997950318784,19579.92306157092,MID_COURSE
162.0,A2001,A0200,B0200,-6172.538796216079,20942.070241836707,6647.7933913905645,536.2578764987487,25351.448243357645,MID_COURSE
164.0,A1001,A0100,B0200,-1092.1171843844666,-8171.507820921774,4138.206908357974,404.148070523775,18355.999387341843,MID_COURSE
164.0,A2001,A0200,B0200,-5440.488241595972,20212.713632739044,6411.248728155919,523.878959607936,23793.67506021117,MID_COURSE
166.0,A1001,A0100,B0200,-837.8016689902094,-7428.559415463053,3994.262331073231,394.66330877189273,17058.83744425053,MID_COURSE
166.0,A2001,A0200,B0200,-4775.659397661209,19453.409068222507,6179.464118516822,511.9438880679192,22473.11916305447,MID_COURSE
168.0,A1001,A0100,B0200,-634.0260755440223,-6690.197661661623,3840.0540898451627,386.3229634602286,15775.00731146392,MID_COURSE
168.0,A2001,A0200,B0200,-4172.809881678315,18670.41568169498,5958.646339592459,500.63892689592825,21274.588653645464,MID_COURSE
170.0,A1001,A0100,B0200,-494.7710558498286,-5955.463209566843,3691.8220826014626,375.9493631973287,14554.619554156245,MID_COURSE
170.0,A2001,A0200,B0200,-3631.444492315014,17867.938913606846,5751.58561846194,489.37667820578804,20090.52109174453,MID_COURSE
172.0,A1001,A0100,B0200,-438.9547285668503,-5241.693492750927,3521.402379562209,354.29167912349766,13392.971627978768,MID_COURSE
172.0,A2001,A0200,B0200,-3151.641754259788,17051.193045349984,5552.901471285299,478.7512842344434,19026.805470769476,MID_COURSE
174.0,A1001,A0100,B0200,-211.3038289965838,-4642.255260336509,3318.8850078464234,325.92181337344704,12222.913565736462,MID_COURSE
174.0,A2001,A0200,B0200,-2721.9076157152676,16227.016166697185,5362.162401072816,470.572054919868,18269.14950309908,MID_COURSE
176.0,A1001,A0100,B0200,188.63114763273575,-4189.609119324275,3135.1196273795877,307.9865048705966,11224.35516268079,TERMINAL
176.0,A2001,A0200,B0200,-2316.9733224535335,15403.633381028896,5181.256426413588,464.89099593209113,17800.771298689164,MID_COURSE
178.0,A1001,A0100,B0200,687.0653084204084,-3895.036839940129,2987.9288679713536,292.08059309421964,10410.984492751235,TERMINAL
178.0,A2001,A0200,B0200,-1915.0912812454899,14588.971206881575,5012.751196580121,458.8701894354944,17426.394335565783,MID_COURSE
180.0,A1001,A0100,B0200,1226.8674928002463,-3752.4071689461293,2877.3212367378246,278.9208423692021,9690.67121797053,TERMINAL
180.0,A2001,A0200,B0200,-1513.4403187237328,13784.902504086562,4858.392097506292,453.07692081888706,17090.439612339454,MID_COURSE
182.0,A1001,A0100,B0200,1764.524364165781,-3745.793416034031,2784.4886468576524,268.4464954663581,9302.576924685316,TERMINAL
182.0,A2001,A0200,B0200,-1104.759995840213,12997.329996980037,4713.57586450515,445.4535718358854,16819.189378865005,MID_COURSE
184.0,A1001,A0100,B0200,2284.131394852274,-3824.4326048082735,2711.5989503374076,263.2879711163518,9263.986910704141,TERMINAL
184.0,A2001,A0200,B0200,-670.999931433422,12242.561475268045,4578.272055218332,435.1413919208659,16490.91973450451,MID_COURSE
186.0,A1001,A0100,B0200,2797.2489401487796,-3910.3786069152156,2662.788926070688,258.8434765070702,9368.804212798443,TERMINAL
186.0,A2001,A0200,B0200,-197.89673948598167,11537.401735163594,4453.636300672556,423.31439342028824,16040.698532405639,MID_COURSE
188.0,A1001,A0100,B0200,3304.8528751462927,-3985.436182484579,2642.769707134101,255.0732577847324,9457.7494813133,TERMINAL
188.0,A2001,A0200,B0200,311.6078286883023,10884.2231317242,4342.593539367899,412.7105469989039,15653.697061646784,MID_COURSE
190.0,A1001,A0100,B0200,3806.481548570916,-4060.0201232151035,2625.3540825090518,252.376830664135,9575.04498971435,TERMINAL
190.0,A2001,A0200,B0200,849.4652200277545,10280.418368878185,4238.242215104893,402.79169180360634,15306.423652283776,MID_COURSE
192.0,A1001,A0100,B0200,4302.843999057059,-4134.1095508984945,2607.327418539844,249.78208013087058,9701.21007591142,TERMINAL
192.0,A2001,A0200,B0200,1410.5034611293324,9724.16439506307,4139.105717798917,393.62283779939673,14989.792738176113,MID_COURSE
194.0,A1001,A0100,B0200,4793.9498829077775,-4208.603624341793,2590.272942719488,247.2141831994619,9827.137655680033,TERMINAL
194.0,A2001,A0200,B0200,1989.5906422080577,9212.140934915142,4045.2447543045714,385.18314997406253,14696.864166561505,MID_COURSE
196.0,A1001,A0100,B0200,5279.744711391798,-4283.7035034498,2572.1179115215723,244.69661241195195,9954.919582516917,TERMINAL
196.0,A2001,A0200,B0200,2582.2675763721913,8740.91593560403,3955.5722147829993,377.39914865437265,14426.585267760976,MID_COURSE
198.0,A1001,A0100,B0200,5759.170998027611,-4359.704022651278,2563.197913851303,240.63286198228187,10077.978261710145,TERMINAL
198.0,A2001,A0200,B0200,3185.0176049507704,8306.78345825502,3873.3164210223304,370.06044838327847,14173.174749590476,MID_COURSE
200.0,A1001,A0100,B0200,6229.981957633237,-4436.044942153458,2570.7117776904743,235.8729117337138,10219.569215269315,TERMINAL
200.0,A2001,A0200,B0200,3794.974580952602,7906.989728851636,3801.678066373415,362.71245330753817,13918.400119638529,MID_COURSE
202.0,A1001,A0100,B0200,6689.720051459033,-4504.925829932939,2602.7518179268172,230.41619270803517,10359.998084960785,TERMINAL
202.0,A2001,A0200,B0200,4410.107175896102,7540.986064952586,3744.6576312861553,355.5525587315703,13671.601613396355,MID_COURSE
204.0,A1001,A0100,B0200,7139.377312791401,-4573.5765389230155,2633.845758989928,225.5774843520941,10523.384826698904,TERMINAL
204.0,A2001,A0200,B0200,5027.089173890395,7204.759434391848,3693.089405417221,349.04406649465164,13476.612700159885,MID_COURSE
206.0,A1001,A0100,B0200,7580.753242648089,-4642.854465842505,2652.888915958876,221.7134069031694,10690.938141981358,TERMINAL
