time,agent_id,mode,target_id,distance,lock_quality,snr
2.0,A0100,SEARCH,B0100,119355.03034664827,0.0,10.0
2.0,A0200,SEARCH,B0100,119391.28021282387,0.0,10.0
2.0,B0100,SEARCH,A0100,119355.03034664827,0.0,10.0
2.0,B0200,SEARCH,A0100,119358.52988629385,0.0,10.0
4.0,A0100,SEARCH,B0100,118265.4875783542,0.0,10.0
4.0,A0200,SEARCH,B0100,118315.96924852293,0.0,10.0
4.0,B0100,SEARCH,A0100,118265.4875783542,0.0,10.0
4.0,B0200,SEARCH,A0100,118264.47692142852,0.0,10.0
6.0,A0100,SEARCH,B0100,117168.4181974759,0.0,10.0
6.0,A0200,SEARCH,B0100,117238.45869487898,0.0,10.0
6.0,B0100,SEARCH,A0100,117168.4181974759,0.0,10.0
6.0,B0200,SEARCH,A0100,117149.37219876425,0.0,10.0
8.0,A0100,SEARCH,B0100,116064.98038693433,0.0,10.0
8.0,A0200,SEARCH,B0100,116162.6252723277,0.0,10.0
8.0,B0100,SEARCH,A0100,116064.98038693433,0.0,10.0
8.0,B0200,SEARCH,A0100,116013.51967507214,0.0,10.0
10.0,A0100,SEARCH,B0100,114957.47096222363,0.0,10.0
10.0,A0200,SEARCH,B0100,115092.04872789767,0.0,10.0
10.0,B0100,SEARCH,A0100,114957.47096222363,0.0,10.0
10.0,B0200,SEARCH,A0100,114861.17513504384,0.0,10.0
12.0,A0100,SEARCH,B0100,113844.32203238452,0.0,10.0
12.0,A0200,SEARCH,B0100,114029.90682020255,0.0,10.0
12.0,B0100,SEARCH,A0100,113844.32203238452,0.0,10.0
12.0,B0200,SEARCH,A0100,113700.5959100711,0.0,10.0
14.0,A0100,SEARCH,B0100,112718.03053943737,0.0,10.0
14.0,A0200,SEARCH,B0100,112970.79021573708,0.0,10.0
14.0,B0100,SEARCH,A0100,112718.03053943737,0.0,10.0
14.0,B0200,SEARCH,A0100,112532.9697059509,0.0,10.0
16.0,A0100,SEARCH,B0100,111575.98070958734,0.0,10.0
16.0,A0200,SEARCH,B0100,111915.83983285596,0.0,10.0
16.0,B0100,SEARCH,A0100,111575.98070958734,0.0,10.0
16.0,B0200,SEARCH,A0100,111360.72619400428,0.0,10.0
18.0,A0100,SEARCH,B0100,110409.92895158075,0.0,10.0
18.0,A0200,SEARCH,B0100,110860.8709220161,0.0,10.0
18.0,B0100,SEARCH,A0100,110409.92895158075,0.0,10.0
18.0,B0200,SEARCH,A0100,110186.18788453272,0.0,10.0
20.0,A0100,SEARCH,B0100,109203.26152092595,0.0,10.0
20.0,A0200,SEARCH,B0100,109795.85401153703,0.0,10.0
20.0,B0100,SEARCH,A0100,109203.26152092595,0.0,10.0
20.0,B0200,SEARCH,A0100,109010.07769944644,0.0,10.0
22.0,A0100,SEARCH,B0100,107981.77238122668,0.0,10.0
22.0,A0200,SEARCH,B0100,108746.23460902495,0.0,10.0
22.0,B0100,SEARCH,A0100,107981.77238122668,0.0,10.0
22.0,B0200,SEARCH,A0100,107833.2839823381,0.0,10.0
24.0,A0100,SEARCH,B0100,106746.38622342159,0.0,10.0
24.0,A0200,SEARCH,B0100,107649.83922369462,0.0,10.0
24.0,B0100,SEARCH,A0100,106746.38622342159,0.0,10.0
24.0,B0200,SEARCH,A0100,106655.82384353156,0.0,10.0
26.0,A0100,SEARCH,B0100,105502.38726490432,0.0,10.0
26.0,A0200,SEARCH,B0100,106475.32072779625,0.0,10.0
26.0,B0100,SEARCH,A0100,105502.38726490432,0.0,10.0
26.0,B0200,SEARCH,A0100,105478.22423699315,0.0,10.0
28.0,A0100,SEARCH,B0100,104254.2001040115,0.0,10.0
28.0,A0200,SEARCH,B0100,105287.02649034787,0.0,10.0
28.0,B0100,SEARCH,A0100,104254.2001040115,0.0,10.0
28.0,B0200,SEARCH,A0100,104300.45035169701,0.0,10.0
30.0,A0100,SEARCH,B0100,103007.76325344855,0.0,10.0
30.0,A0200,SEARCH,B0100,104101.30558174809,0.0,10.0
30.0,B0100,SEARCH,A0100,103007.76325344855,0.0,10.0
30.0,B0200,SEARCH,A0100,103125.72930184574,0.0,10.0
32.0,A0100,SEARCH,B0100,101761.600066978,0.0,10.0
32.0,A0200,SEARCH,B0100,102919.41451629758,0.0,10.0
32.0,B0100,SEARCH,A0100,101761.600066978,0.0,10.0
32.0,B0200,SEARCH,A0100,101953.0249627397,0.0,10.0
34.0,A0100,SEARCH,B0100,100518.14479268265,0.0,10.0
34.0,A0200,SEARCH,B0100,101739.52806432285,0.0,10.0
34.0,B0100,SEARCH,A0100,100518.14479268265,0.0,10.0
