步数,时间(秒),AO(度),TA(度),距离(m),奖励,动作_ego,动作_enm,ego_x,ego_y,ego_z,enm_x,enm_y,enm_z,ego_alt(km),enm_alt(km),relative_alt(km),ego_speed_mach,enm_speed_mach,energy_diff,advantage_score
10,2.0,12.986816151201193,178.6924314891764,4531.104038521835,-0.4281009839743888,"[[0, 1, 1]]","[[1, 2, 1]]",520.6167703505671,-47.276398903142535,6156.660012264845,5051.423811777722,4.601932440429891,6102.647486893438,6.156660012264845,6.102647486893439,0.054012525371406106,0.6888633865690558,0.6898155846852325,0.053993481409082555,0
11,2.2,13.689170238226117,178.62099496615008,4440.476158134151,-2.9695283012420077,"[[0, 0, 1]]","[[1, 2, 1]]",564.5765056901491,-57.092104418735744,6169.208112134858,5004.617154035418,5.0975410180572,6101.466005504742,6.169208112134858,6.101466005504742,0.06774210663011626,0.6860008343884989,0.6874234776929894,0.06771365376402638,0
12,2.4000000000000004,14.908208440048387,178.448002147008,4350.5973352059345,-2.377254667671579,"[[0, 0, 1]]","[[1, 2, 1]]",607.9663301292476,-67.38894831866673,6182.3491639385975,4957.951734693001,5.577846754853454,6101.101585239821,6.182349163938597,6.101101585239821,0.0812475786987763,0.6812315513346414,0.6853478406202158,0.08116525291306509,0
13,2.6,16.602549781613966,178.30089799054875,4261.715031224032,-0.9052305392467872,"[[0, 2, 1]]","[[1, 2, 1]]",650.5175958817863,-78.56810647380166,6196.460690574976,4911.392607154763,6.043628352750829,6101.177633804213,6.196460690574976,6.1011776338042125,0.09528305677076343,0.677946468051432,0.6841716648995374,0.09515855283380148,0
14,2.8000000000000003,17.716050658457693,178.10096425604164,4173.667421921453,1.4672334164871614,"[[0, 1, 1]]","[[1, 2, 1]]",692.3355769139948,-90.55563102517976,6211.264238178887,4864.874292508926,6.503194796399953,6101.3687635064825,6.211264238178887,6.101368763506483,0.10989547467240435,0.6740454421465374,0.6843954444049464,0.10968847462723641,0
15,3.0,18.367918756233106,177.89520101048552,4086.047659240489,2.0584305862609398,"[[0, 0, 1]]","[[1, 2, 1]]",733.7592262090698,-102.90352664246109,6226.2936875794285,4818.329744697181,6.956170619270267,6101.165665177132,6.226293687579428,6.101165665177132,0.12512802240229615,0.6718552490381471,0.6843332409002216,0.12487846256505541,0
16,3.2,19.18554506174635,177.62954405872804,3998.88396478698,1.9472199332115423,"[[0, 0, 1]]","[[1, 2, 1]]",774.850505947652,-115.53935879944538,6241.480829029705,4771.843281993032,7.431011906185063,6100.547313447762,6.2414808290297055,6.100547313447762,0.14093351558194378,0.668840501479926,0.683075175766615,0.14064882209620944,0
17,3.4000000000000004,20.63545243607631,177.36556559567273,3912.394908371611,1.7928952337186672,"[[0, 0, 1]]","[[1, 2, 1]]",815.3673122955688,-128.67675666738455,6256.975487708335,4725.376115760688,7.94343172867724,6099.367437463068,6.256975487708335,6.099367437463068,0.15760805024526636,0.6643574824837621,0.6846646869431464,0.15720190615607876,0
18,3.6,22.64743011395073,177.09384840161775,3826.6499146007372,0.7574195625485061,"[[0, 3, 1]]","[[1, 2, 1]]",855.1429354855445,-142.757469845865,6272.891823661928,4678.803909936636,8.458671400893422,6097.628875091349,6.272891823661928,6.097628875091349,0.17526294857057945,0.6623239097381036,0.6861172237727936,0.17478708228988538,0
19,3.8000000000000003,24.37060216982284,176.8197351806494,3741.675977253063,-0.6012485220878858,"[[1, 2, 1]]","[[1, 2, 1]]",894.2125081512086,-157.88177812824563,6289.091834425765,4632.1662381181795,8.974541436449442,6095.968796383174,6.289091834425765,6.095968796383174,0.19312303804259123,0.658606541926787,0.686031680679458,0.19257453526753743,0
20,4.0,25.130955642616712,176.5143270106757,3657.3384463863235,-0.6494910241323169,"[[0, 0, 1]]","[[1, 2, 1]]",932.8081604779236,-173.57240574555317,6305.30466089695,4585.562622056577,9.483200103508466,6095.04803484438,6.30530466089695,6.09504803484438,0.21025662605257,0.6568860078710941,0.6852373986500496,0.20968959823699151,0
21,4.2,25.469187798967585,176.22874982036518,3573.1487980774004,-0.21165277546298,"[[0, 0, 0]]","[[1, 2, 1]]",971.4110541571163,-189.36248556603425,6321.26547447524,4538.9957263914785,9.966237001511104,6094.761546041251,6.32126547447524,6.0947615460412505,0.22650392843398937,0.656341135985218,0.6843301209979261,0.2259441487337357,0
22,4.4,26.057923144497618,175.8918747035324,3489.0827985173246,0.5050369403693509,"[[0, 0, 0]]","[[1, 2, 1]]",1010.0619039423118,-205.26141458736686,6336.973218838611,4492.471563432624,10.427570755077284,6094.881838903662,6.336973218838611,6.094881838903662,0.24209137993494867,0.6565869595823706,0.6842252201261066,0.24153861472407367,0
23,4.6000000000000005,27.34686613127759,175.50594050131534,3405.355631655044,1.197571589044557,"[[0, 0, 0]]","[[1, 2, 1]]",1048.5027141390701,-221.48625428813466,6352.699321239689,4445.920641281441,10.889317526885634,6094.851801934303,6.352699321239689,6.094851801934303,0.2578475193053862,0.6546652646456428,0.6851225717981789,0.2572383731623358,0
24,4.800000000000001,29.383476574638266,175.07785084026568,3322.468426871358,0.9588799279192983,"[[0, 3, 1]]","[[1, 2, 1]]",1086.281354346005,-238.49255588402718,6368.785801400931,4399.340961589366,11.372380450593084,6094.2676976247385,6.36878580140093,6.094267697624739,0.2745181037761917,0.6527632878860874,0.6846042492556975,0.2738812845487999,0
25,5.0,31.22893663013578,174.61509045864742,3240.667648296574,0.6365468594979973,"[[1, 2, 1]]","[[1, 2, 1]]",1123.293562078399,-256.4050487568911,6385.196093458667,4352.837104490016,11.87710566914285,6093.3955490658955,6.385196093458667,6.093395549065895,0.29180054439277203,0.6491398016792641,0.6836685124099794,0.291109970178157,0
26,5.2,32.209884922745516,174.11366934838867,3159.69638258477,0.722507434879617,"[[0, 0, 1]]","[[1, 2, 1]]",1159.7514118028146,-274.8327467594827,6401.671059962072,4306.364192581772,12.411466337669196,6092.37093530671,6.401671059962072,6.09237093530671,0.30930012465536194,0.6469978826116419,0.6839168569580492,0.3085617451684337,0
27,5.4,32.78084686728882,173.59826317172696,3078.975702481004,0.2581549941067607,"[[0, 0, 0]]","[[1, 2, 1]]",1196.1597913828043,-293.39435685115006,6417.919151427561,4259.8566238975445,12.96016801757628,6091.394240886697,6.417919151427561,6.091394240886697,0.3265249105408641,0.6463119846369764,0.6839830575203995,0.32577148908319575,0
28,5.6000000000000005,33.586051947338625,173.01795779160452,2998.536603320329,0.01824406435672188,"[[0, 0, 0]]","[[1, 2, 1]]",1232.5777957910404,-312.0939237746783,6433.942891850378,4213.379256873629,13.550684747743645,6091.070214619241,6.4339428918503785,6.091070214619241,0.3428726772311377,0.6464734033568759,0.6833594444480683,0.34213495640931413,0
29,5.800000000000001,35.03735086321828,172.469003771286,2918.6733176946777,0.12560793270600357,"[[0, 0, 0]]","[[1, 2, 1]]",1268.741236586042,-331.09052113892756,6450.024542689036,4166.923182115703,14.156268895049124,6091.264681896173,6.450024542689036,6.091264681896173,0.3587598607928628,0.6445084290181937,0.6830385516044508,0.3579892583411377,0
30,6.0,37.496292665646514,171.92771048424783,2839.985221580109,0.11713260528212288,"[[0, 0, 1]]","[[1, 2, 1]]",1304.126323241218,-350.7796050988834,6466.570380184258,4120.4929157544475,14.727269486043411,6091.790169829295,6.466570380184258,6.091790169829295,0.3747802103549631,0.6421011690354251,0.6826879651805081,0.37396847443206216,0
31,6.2,40.21103008775178,171.29128063726935,2762.8693294310688,0.34599380212615927,"[[0, 3, 1]]","[[1, 2, 1]]",1338.4447122088088,-371.54870794665055,6483.540888741124,4074.1024065213833,15.263793220633971,6092.464396162573,6.483540888741124,6.0924643961625735,0.39107649257855037,0.6390650082950655,0.6816770911718752,0.39022425092101454,0
32,6.4,41.93613753939366,170.52327092382407,2687.15021128088,0.7731417546722241,"[[1, 3, 1]]","[[1, 2, 1]]",1371.969376010776,-393.1266524222699,6500.556688001045,4027.8179777524592,15.828678406931061,6093.116238560025,6.500556688001045,6.093116238560024,0.40744044944102065,0.6362344260250521,0.680015103661202,0.4065648358882985,0
33,6.6000000000000005,42.55839116247681,169.73778272202782,2612.150118279174,1.0712334346277572,"[[1, 0, 1]]","[[1, 2, 1]]",1405.2994368973818,-414.9325278370943,6517.36949002052,3981.587343793778,16.424471880411062,6093.293451393706,6.51736949002052,6.0932934513937065,0.4240760386268132,0.6356355870143334,0.6800803572547469,0.42318714322200535,0
34,6.800000000000001,42.922316875643915,168.9587181998463,2537.3152410027033,0.648141809546118,"[[0, 0, 0]]","[[1, 2, 1]]",1438.9169211143767,-436.5963708736258,6533.754637368435,3935.351822299767,17.034995290683895,6093.126179606727,6.533754637368435,6.0931261796067275,0.4406284577617079,0.6352928679770892,0.6796432513009084,0.4397414500952319,0
35,7.0,43.671412684412296,168.14494322057175,2462.853954772431,0.30488639048411414,"[[0, 0, 0]]","[[1, 2, 1]]",1472.7133446014818,-458.15621557931274,6549.682502530932,3889.1754898219806,17.617158260110457,6093.347175651622,6.549682502530931,6.093347175651622,0.45633532687930956,0.6330108958743998,0.6786074375856178,0.4554233960450853,0
36,7.2,45.16043180172703,167.20971806187615,2389.170946141952,0.4274787150707198,"[[0, 0, 0]]","[[1, 2, 1]]",1506.3721241393837,-479.7972671225196,6565.352525547205,3843.0618166956224,18.217883842046632,6094.058113100704,6.565352525547205,6.0940581131007034,0.4712944124465013,0.6308740070564121,0.678200985722284,0.4703478728731838,0
37,7.4,47.652078798770226,166.25662860143387,2316.8004698818077,0.5665121708373988,"[[1, 0, 1]]","[[1, 2, 1]]",1539.415867002634,-501.93572067739115,6581.031202502511,3796.930017092711,18.827449475456675,6094.744473212027,6.581031202502511,6.094744473212026,0.48628672929048467,0.6264916061333391,0.67889082571109,0.48523874489892904,0
38,7.6000000000000005,50.46316079062565,165.22839748743036,2246.1854927357654,0.5995687133249703,"[[0, 3, 1]]","[[1, 2, 1]]",1571.5353459023695,-524.9131784516942,6596.619222150188,3750.7653219806016,19.426769686122014,6095.142609543282,6.596619222150188,6.095142609543282,0.5014766126069059,0.6224173419202612,0.6787124340470072,0.500350710764371,0
39,7.800000000000001,52.529395462318185,164.07295458234515,2177.27277627782,0.7359442938142848,"[[0, 3, 1]]","[[1, 2, 1]]",1602.9513934084912,-548.5801809165132,6611.928182557587,3704.661103596947,20.043628310713444,6095.209747304005,6.6119281825575875,6.095209747304005,0.5167184352535825,0.6194308194214896,0.6773926719536115,0.5155591982029399,0
40,8.0,53.585207457857734,162.8636972230729,2109.5341722888015,0.8675345845820317,"[[1, 0, 2]]","[[1, 2, 1]]",1634.1931918340956,-572.4658011017784,6626.942391241523,3658.618420802861,20.692623241129922,6094.755872142612,6.626942391241523,6.0947558721426125,0.5321865190989108,0.6190103626581228,0.677432536001527,0.5310180756320424,0
41,8.200000000000001,54.375947526764364,161.59004091058037,2042.407331111182,0.7707212681981588,"[[1, 0, 0]]","[[1, 2, 1]]",1665.7195454388395,-596.1998512129284,6641.600327237135,3612.5305021172117,21.33946343330713,6093.739232904973,6.641600327237136,6.093739232904973,0.5478610943321627,0.6188753641817291,0.6786067128272812,0.5466664673592518,0
42,8.4,55.62106801127952,160.2396345253143,1976.093539667055,0.4710584742644528,"[[1, 0, 0]]","[[1, 2, 1]]",1697.4303048179058,-619.8120019706953,6655.85731654363,3566.3966768593723,21.99044247154108,6092.65335015013,6.65585731654363,6.09265335015013,0.5632039663935,0.6168576124330756,0.6783647251348882,0.5619738241394634,0
43,8.6,57.71349537539549,158.7824946280894,1911.1899705515982,0.30744115507226866,"[[1, 0, 0]]","[[1, 2, 1]]",1728.9556905685047,-643.4770827259956,6669.789022115217,3520.302186101238,22.64965932810728,6092.151893621385,6.669789022115218,6.092151893621385,0.5776371284938326,0.6126083493654577,0.6778079138161308,0.5763331372048199,0
44,8.8,60.794935502885906,157.26559080375074,1848.3985262871684,0.2397831223662763,"[[1, 0, 0]]","[[1, 2, 1]]",1759.8297899178315,-667.6084079880413,6683.489854710918,3474.2478281433537,23.2952771863305,6092.333095604188,6.683489854710918,6.092333095604189,0.5911567591067293,0.6084292582383084,0.6765627703625443,0.5897940888642443,0
45,9.0,64.56004796866634,155.61876113479934,1788.3199362125583,0.3673761279356711,"[[1, 0, 2]]","[[1, 2, 1]]",1789.787511445333,-692.6107603362416,6696.801208767059,3428.2869779313146,23.91397237048213,6093.13446131672,6.6968012087670585,6.09313446131672,0.6036667474503385,0.6041978555177595,0.6758544561777393,0.6022336154371386,0
46,9.200000000000001,68.34227381297156,153.79761197115752,1731.1964563265315,0.6058570815369251,"[[0, 3, 2]]","[[1, 2, 1]]",1818.7694309594285,-718.6676535295653,6709.35371803297,3382.3220083550714,24.531181316791596,6094.013107906366,6.70935371803297,6.094013107906366,0.6153406101266041,0.6003163621509073,0.67661808250408,0.6138145757195401,0
47,9.4,71.87781915605717,151.8268253405827,1676.9901015218113,0.6645447978161343,"[[1, 0, 2]]","[[1, 2, 1]]",1846.9571124518231,-745.6326317690172,6721.023764467225,3336.3077841059753,25.165900563174915,6094.491071483222,6.721023764467225,6.0944910714832226,0.6265326929840027,0.5974472266265981,0.6765839545948266,0.6249499584246374,0
48,9.600000000000001,75.57748118863121,149.68659844753793,1625.903786449767,0.674201510657511,"[[0, 0, 2]]","[[1, 2, 1]]",1874.4343972067425,-773.3764107201379,6731.891848360923,3290.350593929934,25.8384831905188,6094.572196157779,6.731891848360923,6.094572196157779,0.6373196522031437,0.5945506385973744,0.675203887175339,0.6357065872315841,0
49,9.8,79.64980817424086,147.41605058446729,1578.3667961057945,0.6752983220051618,"[[0, 0, 0]]","[[1, 2, 1]]",1901.0310477040355,-801.9379229570942,6741.9880240214825,3244.470244326491,26.56245002271426,6094.157196247688,6.741988024021483,6.094157196247688,0.6478308277737943,0.5911509301342813,0.6749236099025845,0.646155374178428,0
50,10.0,83.86748396348491,145.0104353620235,1534.6089966840675,0.5328620375784823,"[[0, 0, 0]]","[[1, 2, 1]]",1926.6366931840062,-831.2964087663627,6751.423959936167,3198.568531481473,27.315361144175228,6093.400110727534,6.751423959936167,6.093400110727535,0.6580238492086323,0.5878375322952452,0.6751891472128076,0.6562768169102808,0
51,10.200000000000001,88.58648346914612,142.44345287015184,1494.9884679114919,0.42801476721474785,"[[0, 0, 0]]","[[1, 2, 1]]",1951.1882045490095,-861.4919329019959,6760.341562876835,3152.6758807879373,28.1247727832845,6093.023205547144,6.760341562876835,6.093023205547144,0.667318357329691,0.5864136338572861,0.675073754611937,0.6655451549145974,0
52,10.4,94.02985253296649,139.7892242058018,1460.109478968481,0.3819977729065869,"[[0, 0, 0]]","[[1, 2, 1]]",1974.364559807333,-892.7203103098678,6768.767567826164,3106.7990279854935,28.969369493294693,6093.202319061959,6.768767567826164,6.09320231906196,0.6755652487642045,0.5838626902169092,0.6740717660104774,0.673761067248333,0
53,10.600000000000001,99.42467464873864,137.03348659221547,1430.433150620439,0.45941672352022067,"[[0, 0, 0]]","[[1, 2, 1]]",1995.9376680500188,-925.0286727646974,6776.531224052365,3061.01054424731,29.83192794241367,6093.973969288293,6.776531224052365,6.093973969288293,0.6825572547640721,0.5817895212154164,0.6733763303355033,0.6807255185816707,0
54,10.8,104.25780069704462,134.1606377642034,1405.7075483200829,0.608708209803666,"[[0, 0, 0]]","[[1, 2, 1]]",2016.2177481880399,-958.2240987067993,6783.602768931683,3015.2175212355105,30.72138252821813,6094.820118387139,6.783602768931684,6.094820118387139,0.6887826505445451,0.5813892184470265,0.6741621345374863,0.6869271922227353,0
55,11.0,109.02537914573661,131.21828065867112,1385.755094393348,0.6267906433603372,"[[0, 0, 0]]","[[1, 2, 1]]",2035.4554419546694,-992.1446511394003,6790.114074448776,2969.373239591016,31.63009405369752,6095.259267729492,6.790114074448776,6.095259267729492,0.6948548067192837,0.581431135912818,0.674168744842919,0.6930000545406818,0
56,11.200000000000001,114.23314585804822,128.18193639043608,1370.843423878669,0.6166427811060515,"[[0, 0, 0]]","[[1, 2, 1]]",2053.52118389239,-1026.7634376292176,6796.17200424287,2923.584867275472,32.576394364867724,6095.302322188848,6.7961720042428695,6.095302322188848,0.7008696820540212,0.5806456721542836,0.6728006396037612,0.6990265827050317,0
57,11.4,120.0496538420546,125.15103666978607,1361.2932966978146,0.6145337940852187,"[[0, 0, 0]]","[[1, 2, 1]]",2070.020886911832,-1062.1110297586895,6801.820748605142,2877.863045817835,33.567064358598316,6094.819183181485,6.8018207486051425,6.094819183181484,0.7070015654236581,0.5785694388824685,0.6727746744324479,0.7051174607126587,0
58,11.600000000000001,125.72507963065674,122.13480425975203,1357.1048136277882,0.5547150951534547,"[[0, 0, 0]]","[[1, 2, 1]]",2084.706050773529,-1098.1699207637541,6806.945998046194,2832.111876101011,34.57806861352077,6093.788571260849,6.806945998046194,6.093788571260848,0.7131574267853455,0.5768642954755976,0.6734995756290416,0.7112247211822762,0
59,11.8,130.72514361381528,119.19714025717897,1357.8653579710042,0.42310771222125254,"[[0, 0, 0]]","[[1, 0, 1]]",2097.902150925414,-1134.8114678024797,6811.517347674484,2786.3332917092707,35.59909895465671,6092.806731550756,6.811517347674484,6.092806731550756,0.7187106161237278,0.5767500612615251,0.6732136110514363,0.7167813451279299,0
60,12.0,135.43232737325883,116.23688665571457,1363.22966952108,0.30101893216377107,"[[0, 0, 0]]","[[1, 0, 1]]",2109.9205811735465,-1171.9318030931474,6815.650273659587,2740.646722388784,36.61263822884598,6092.746137104825,6.815650273659586,6.092746137104824,0.7229041365547619,0.5772425712731383,0.6704651189505068,0.7210396856012142,0
61,12.200000000000001,140.42975292055928,112.86826709698781,1373.2797990016848,0.331238070250194,"[[0, 0, 0]]","[[1, 0, 1]]",2120.6849443828496,-1209.4794392762299,6819.467993709394,2695.236200075288,37.83297585012889,6094.278859764686,6.819467993709394,6.094278859764686,0.7251891339447081,0.5768809709098773,0.6663321756519185,0.7234001098498668,0
62,12.4,145.91521060041015,108.89089074525198,1388.3840620183678,0.4701384182063748,"[[0, 0, 0]]","[[1, 0, 1]]",2129.8055021113823,-1247.4062046628637,6823.058787973282,2650.2430618098097,39.743767221442,6097.503886281334,6.823058787973282,6.097503886281334,0.7255549016919476,0.5751759873499891,0.6616272011713694,0.7238258774155195,0
63,12.600000000000001,151.176375395534,104.38104185137443,1408.7988906221976,0.6464136559820304,"[[0, 0, 0]]","[[1, 0, 1]]",2137.0231412890316,-1285.6433681042736,6826.339111009136,2605.7726835188896,42.88520926154018,6102.155074647872,6.826339111009136,6.1021550746478725,0.7241840363612635,0.5737717514050099,0.6568213425558002,0.7225230445382484,0
64,12.8,155.65596093556942,99.56103584293399,1434.426048774014,0.7970576382204513,"[[0, 0, 0]]","[[1, 0, 1]]",2142.668457027502,-1324.1350050000005,6829.239912725904,2561.885634739593,47.66492476838181,6107.72004872329,6.829239912725904,6.107720048723291,0.7215198640026133,0.5739111195884256,0.6520271748859285,0.7199575428966627,0
65,13.0,159.7491332113083,94.70292606165279,1465.0349836826513,0.8884710405185245,"[[0, 0, 0]]","[[1, 0, 1]]",2147.071070951798,-1362.8488341465893,6831.837884847569,2518.6047545919314,54.292734411336994,6113.579707638485,6.831837884847569,6.113579707638485,0.7182581772090835,0.5746072454831397,0.6474161068257156,0.7168019999822315,0
66,13.200000000000001,164.03411763179164,90.07960922588495,1500.289210724464,0.9165121501173417,"[[0, 0, 0]]","[[1, 0, 1]]",2150.1767075684625,-1401.7232581281557,6834.263241652804,2475.9152401264787,62.77738175671158,6119.110240059993,6.834263241652804,6.119110240059993,0.7151530015928111,0.5744312417802151,0.643186579578578,0.7137778948368441,0
67,13.4,168.73914787385144,86.13251323984929,1539.6041354779652,0.5851382427303378,"[[0, 0, 0]]","[[1, 0, 1]]",2151.627737260378,-1440.6354426377454,6836.648527071524,2433.7460527981675,72.9002028027486,6123.779703962684,6.836648527071524,6.123779703962684,0.71286882310884,0.5728893737577082,0.64005596038076,0.7115254913763795,0
68,13.600000000000001,173.20747611433856,82.74826892942137,1582.1724871289268,-0.03164032686390783,"[[0, 0, 0]]","[[1, 0, 1]]",2151.177084178454,-1479.4648170094456,6838.941681081066,2391.9712539435454,84.2768326356852,6127.440953362818,6.838941681081066,6.127440953362818,0.7115007277182483,0.5716118961076139,0.6381183756415946,0.7101705981275686,0
69,13.8,176.87597563660105,79.35327326380202,1627.5396346462535,-0.01746490616835672,"[[0, 0, 0]]","[[1, 0, 1]]",2149.1473099586156,-1518.223183594004,6841.036246694196,2350.5900926554973,96.8019145527083,6130.160467271148,6.841036246694196,6.130160467271148,0.7108757794230476,0.5718433349315886,0.6358390825383112,0.7095958644709128,0
70,14.0,179.8648016051983,75.81161977267912,1675.6545849577517,-0.010121428629844331,"[[0, 0, 0]]","[[1, 0, 1]]",2145.872269838831,-1556.9486769312352,6842.97017487751,2309.78645283322,110.66951339388135,6131.929503603344,6.84297017487751,6.131929503603343,0.7110406712741666,0.5726086744475325,0.6328277395498961,0.7098362899721193,0
71,14.200000000000001,176.4398386976232,72.34271092105739,1726.3051965108325,-0.005996931479245404,"[[0, 0, 0]]","[[1, 0, 1]]",2141.3266091410237,-1595.5750735100673,6844.878987128487,2269.683304375548,125.95162982298729,6132.904938387318,6.844878987128487,6.132904938387318,0.711974048741169,0.5724858574655045,0.6298435837685309,0.710826894215109,0
72,14.4,172.59164958572487,69.0291419305101,1779.0971870015658,0.0030476147050251257,"[[1, 0, 0]]","[[1, 0, 1]]",2135.2029266840937,-1633.9160029644436,6846.9349282816565,2230.3476675669694,142.6352287987204,6133.296695633725,6.846934928281657,6.133296695633725,0.7136382326479316,0.5709737566578764,0.6270079871901756,0.7125175480372858,0
73,14.600000000000001,168.6203556895225,65.56932558464312,1833.646773793174,0.01843179544427187,"[[1, 0, 0]]","[[1, 0, 1]]",2127.2148507379434,-1671.773223018732,6849.125456304111,2191.8685076439524,160.7333651524524,6133.288702814632,6.849125456304111,6.133288702814633,0.7158367534894783,0.5690060308822784,0.6234888535281274,0.714747097036561,0
74,14.8,165.1760690795741,61.64402797631449,1889.9742451778127,0.028506598644540304,"[[0, 0, 0]]","[[1, 0, 1]]",2117.4186008208626,-1709.1023461286347,6851.207369897606,2154.554943463496,180.50701548306392,6132.944126854967,6.851207369897606,6.132944126854968,0.7182632430426388,0.568113288054876,0.6185245944287686,0.7172550169151615,0
75,15.0,162.4645879240359,58.011545741446284,1948.1349895431667,0.026817183021321966,"[[1, 0, 0]]","[[1, 0, 1]]",2106.171050520112,-1746.0241666193315,6853.040759851898,2118.651235684495,202.07084709550713,6132.071901706281,6.853040759851898,6.132071901706281,0.7209688581456168,0.5686236990453231,0.6140673946308272,0.7200599842339068,0
76,15.200000000000001,159.8089718932671,55.18054988144297,2007.6073214826267,0.02786171469107046,"[[1, 0, 0]]","[[1, 0, 1]]",2093.724454711507,-1782.5362221558353,6854.685528571287,2083.9357238717384,225.04723514281284,6130.590135276374,6.854685528571287,6.130590135276374,0.7240953932949132,0.5665063770760599,0.611472082721509,0.7231960791820047,0
77,15.4,156.6521228585547,52.59595484722069,2067.679363966648,0.03621562378249621,"[[1, 0, 0]]","[[1, 0, 1]]",2079.8906483968285,-1818.3123011638445,6856.264144536224,2050.2051358544913,249.15395551814083,6128.637365423252,6.856264144536224,6.128637365423252,0.7276267791129722,0.5624997064683784,0.6092981312627075,0.726690810617086,0
78,15.600000000000001,153.37007711592923,50.121209163461636,2127.9783549444583,0.04349913253052762,"[[1, 0, 0]]","[[1, 0, 1]]",2064.457381426042,-1853.1064456713589,6857.801082788912,2017.4925257746668,274.35358484525887,6126.371929095787,6.857801082788912,6.126371929095787,0.7314291536931252,0.5580945497129343,0.6071334273235256,0.7304483761409131,0
79,15.8,150.25796191372964,47.471315045692506,2188.3500069413644,0.04781453415139936,"[[1, 0, 0]]","[[1, 0, 1]]",2047.4672430731546,-1886.8538837965943,6859.143645446708,1985.8577537824633,300.62869298192925,6123.968504091253,6.859143645446708,6.123968504091253,0.7351751413554553,0.5540436733380436,0.6042489915162532,0.7341710349918911,0
