Missile_ID,Launcher_ID,Target_ID,Launch_Time_s,Final_Time_s,Flight_Duration_s,Max_Velocity_m_s,Avg_Velocity_m_s,Total_Distance_km,Final_Status
B1001,B0100,A0100,43.400000000000006,118.60000000000001,75.2,953.7611447948909,383.02408014828546,44.622558784222505,MISS
B1002,B0100,A0100,53.400000000000006,128.4,75.0,947.3393151931791,388.9881373649503,43.724206864255294,MISS
A1001,A0100,B0100,58.400000000000006,162.0,103.6,1066.1944438642608,272.9898239501464,52.93478946539824,MISS
A1002,A0100,B0100,60.400000000000006,166.4,106.0,1067.2421845008892,273.64062633904666,53.54216342788484,MISS
A2001,A0200,B0100,72.8,144.4,71.60000000000001,1102.7712670131866,498.90027297706706,52.41389851058594,HIT
A2002,A0200,B0100,72.8,144.4,71.60000000000001,1102.7712670131866,498.9985524308471,52.407587797121096,HIT
B2001,B0200,A0100,74.60000000000001,149.8,75.2,918.9240766292888,436.2880626724893,45.085018311630265,MISS
B2002,B0200,A0100,84.60000000000001,159.60000000000002,75.00000000000001,924.1013673198477,447.83161560962395,45.55666062862787,MISS
