Missile_ID,Launcher_ID,Target_ID,Launch_Time_s,Final_Time_s,Flight_Duration_s,Max_Velocity_m_s,Avg_Velocity_m_s,Total_Distance_km,Final_Status
B1001,B0100,A0100,44.800000000000004,119.80000000000001,75.0,941.321180365233,415.61677711400137,45.07927142636398,MISS
B1002,B0100,A0100,54.800000000000004,129.8,75.0,932.6949199528685,408.1375320558856,43.82716744121522,MISS
A1001,A0100,B0100,62.0,139.4,77.4,1066.5953384870027,361.05220752801307,47.01603285319628,HIT
A1002,A0100,B0100,64.0,139.0,75.0,1067.2734420285071,379.7432736452239,46.162674491933004,HIT
B2001,B0200,A0100,91.0,166.0,75.0,892.3762120074838,463.6101354265403,43.802664012412365,MISS
A2001,A0200,B0100,99.0,159.60000000000002,60.60000000000002,1111.6401405519412,486.2750392760758,43.0662981461146,HIT
A2002,A0200,B0100,99.0,159.60000000000002,60.60000000000002,1111.6401405519412,486.473796759355,43.06074054024126,HIT
B2002,B0200,A0100,101.0,176.0,75.0,887.6911198064876,477.2157524506571,44.06608926048584,MISS
