Time_s,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.000,89.073,89.075,89.075,89.073,5940.775,5940.790,5941.010,5940.778,365.339,365.676,364.767,365.676,0.011,0.362,-0.730,-0.379,0.530,0.020,0.171,0.379,1,1,attack_maneuver,attack_maneuver
0.200,88.928,88.929,88.929,88.927,5941.226,5941.388,5943.263,5941.376,364.728,365.443,363.214,365.443,0.215,0.566,-1.874,-1.524,2.670,1.164,2.310,1.524,1,1,attack_maneuver,attack_maneuver
0.400,88.783,88.783,88.784,88.781,5941.716,5942.836,5947.558,5942.824,364.276,364.779,361.188,364.779,0.147,0.496,-4.568,-4.218,4.659,3.857,4.298,4.218,1,1,attack_maneuver,attack_maneuver
0.600,88.638,88.638,88.639,88.636,5942.136,5945.334,5953.100,5945.322,363.658,363.686,359.306,363.686,0.337,0.683,-7.112,-6.766,8.402,6.403,8.039,6.766,1,1,attack_maneuver,attack_maneuver
0.800,88.494,88.492,88.496,88.491,5942.575,5948.413,5958.923,5948.402,363.213,362.346,357.862,362.346,0.253,0.592,-9.865,-9.526,12.175,9.159,11.808,9.525,1,1,attack_maneuver,attack_maneuver
1.000,88.351,88.348,88.353,88.347,5942.933,5951.672,5964.508,5951.661,362.608,360.855,356.502,360.856,0.440,0.770,-12.494,-12.165,15.082,11.793,14.710,12.165,1,1,attack_maneuver,attack_maneuver
1.200,88.209,88.204,88.212,88.204,5943.306,5954.775,5969.949,5954.766,362.184,359.382,354.852,359.382,0.347,0.663,-14.992,-14.676,17.272,14.297,16.893,14.675,1,1,attack_maneuver,attack_maneuver
1.400,88.067,88.061,88.072,88.063,5943.597,5957.413,5975.491,5957.405,361.605,357.673,352.901,357.674,0.536,0.835,-17.387,-17.088,19.348,16.700,18.961,17.087,1,1,attack_maneuver,attack_maneuver
1.600,87.927,87.919,87.935,87.924,5943.900,5959.563,5980.939,5959.555,361.214,355.844,350.834,355.845,0.437,0.716,-19.573,-19.294,21.768,18.895,21.370,19.293,1,1,attack_maneuver,attack_maneuver
1.800,87.788,87.778,87.799,87.786,5944.118,5961.503,5985.479,5961.497,360.676,354.055,349.420,354.056,0.630,0.885,-21.704,-21.449,24.525,21.037,24.115,21.447,1,1,attack_maneuver,attack_maneuver
2.000,87.649,87.638,87.665,87.651,5944.347,5963.523,5988.747,5963.518,360.334,352.564,348.270,352.565,0.529,0.757,-23.873,-23.646,26.840,23.219,26.416,23.643,1,1,attack_maneuver,attack_maneuver
2.200,87.512,87.499,87.533,87.518,5944.490,5965.578,5990.820,5965.574,359.854,351.208,346.934,351.208,0.727,0.924,-26.038,-25.842,28.763,25.399,28.324,25.838,1,1,attack_maneuver,attack_maneuver
2.400,87.376,87.362,87.404,87.387,5944.640,5967.451,5991.940,5967.448,359.581,349.907,345.786,349.908,0.625,0.789,-28.214,-28.050,30.682,27.589,30.225,28.046,1,1,attack_maneuver,attack_maneuver
2.600,87.242,87.226,87.277,87.259,5944.702,5968.914,5992.616,5968.910,359.179,348.435,344.608,348.436,0.829,0.957,-30.394,-30.267,32.468,29.787,31.992,30.263,1,1,attack_maneuver,attack_maneuver
2.800,87.108,87.091,87.152,87.133,5944.768,5970.017,5993.478,5970.012,358.994,346.941,344.014,346.942,0.727,0.815,-32.532,-32.445,32.605,31.943,32.109,32.439,1,1,attack_maneuver,attack_maneuver
3.000,86.976,86.957,87.030,87.011,5944.671,5971.030,5994.664,5971.089,358.914,345.762,344.105,345.357,0.776,0.822,-34.693,-34.647,29.639,33.630,29.120,34.148,1,1,attack_maneuver,attack_maneuver
3.200,86.843,86.826,86.909,86.891,5944.573,5971.941,5995.507,5972.769,358.711,344.726,344.235,343.992,0.966,0.969,-36.814,-36.812,28.641,35.201,28.099,35.742,1,1,attack_maneuver,attack_maneuver
3.400,86.710,86.695,86.789,86.775,5944.642,5972.551,5995.836,5975.637,358.698,343.756,343.985,343.116,0.886,0.844,-38.925,-38.967,28.631,35.228,28.065,35.795,1,1,attack_maneuver,attack_maneuver
3.600,86.578,86.565,86.671,86.660,5944.716,5972.643,5995.949,5979.483,358.509,342.597,343.307,342.573,1.086,0.999,-41.047,-41.134,28.719,34.310,28.127,34.903,1,1,attack_maneuver,attack_maneuver
3.800,86.445,86.436,86.555,86.547,5944.839,5972.261,5996.019,5983.649,358.488,341.395,342.808,342.336,0.997,0.865,-43.156,-43.288,28.602,34.497,27.981,35.118,1,1,attack_maneuver,attack_maneuver
4.000,86.313,86.306,86.441,86.436,5944.889,5971.675,5995.975,5987.225,358.292,340.464,342.158,342.327,1.196,1.018,-45.300,-45.478,28.737,34.679,28.088,35.329,1,1,attack_maneuver,attack_maneuver
4.200,86.181,86.177,86.328,86.327,5944.953,5970.885,5995.932,5990.106,358.266,339.625,341.689,342.416,1.104,0.880,-47.396,-47.620,28.628,34.270,27.948,34.950,1,1,attack_maneuver,attack_maneuver
4.400,86.049,86.047,86.217,86.220,5944.929,5969.724,5995.790,5992.544,358.071,338.577,341.063,342.609,1.305,1.035,-49.478,-49.748,28.771,34.054,28.059,34.765,1,1,attack_maneuver,attack_maneuver
4.600,85.918,85.918,86.109,86.115,5944.910,5968.266,5995.657,5994.628,358.048,337.491,340.614,342.818,1.208,0.892,-51.565,-51.881,28.667,33.863,27.922,34.606,1,1,attack_maneuver,attack_maneuver
4.800,85.786,85.789,86.002,86.012,5944.799,5966.779,5995.426,5996.391,357.856,336.670,340.007,343.028,1.413,1.050,-53.685,-54.047,28.814,33.680,28.036,34.457,1,1,attack_maneuver,attack_maneuver
5.000,85.655,85.659,85.898,85.911,5944.690,5965.266,5995.203,5997.947,357.837,335.917,339.576,343.005,1.314,0.904,-55.738,-56.146,28.713,33.390,27.899,34.202,1,1,attack_maneuver,attack_maneuver
5.200,85.523,85.530,85.795,85.812,5944.488,5963.561,5994.881,5999.490,357.650,335.169,338.986,343.145,1.522,1.066,-57.785,-58.239,28.865,33.393,28.015,34.241,1,1,attack_maneuver,attack_maneuver
5.400,85.392,85.401,85.694,85.715,5944.286,5961.471,5994.567,6000.901,357.635,334.224,338.572,343.124,1.421,0.918,-59.853,-60.354,28.766,33.160,27.878,34.046,1,1,attack_maneuver,attack_maneuver
5.600,85.261,85.272,85.596,85.620,5943.917,5959.052,5994.151,6002.167,357.676,333.236,338.000,343.228,1.474,0.924,-61.926,-62.473,28.921,33.222,27.995,34.146,1,1,attack_maneuver,attack_maneuver
