Time_s,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
3.800,86.330,86.332,86.443,86.439,5944.839,5972.261,5944.824,5944.800,358.488,341.395,358.488,358.488,0.751,1.112,-43.403,-43.041,0.750,1.112,0.129,0.491,1,1,lock_on,attack_maneuver
4.000,86.187,86.188,86.318,86.314,5944.889,5971.675,5944.874,5944.850,358.292,340.464,358.293,358.293,0.928,1.291,-45.568,-45.206,0.928,1.291,0.278,0.640,1,1,lock_on,attack_maneuver
4.200,86.043,86.045,86.195,86.191,5944.953,5970.885,5944.938,5944.914,358.266,339.625,358.267,358.267,0.815,1.178,-47.686,-47.324,0.814,1.177,0.134,0.496,1,1,lock_on,attack_maneuver
4.400,85.900,85.902,86.074,86.069,5944.929,5969.724,5944.913,5944.889,358.071,338.577,358.072,358.072,0.994,1.358,-49.789,-49.426,0.994,1.358,0.282,0.645,1,1,lock_on,attack_maneuver
4.600,85.757,85.759,85.955,85.949,5944.910,5968.266,5944.894,5944.870,358.048,337.491,358.049,358.049,0.877,1.241,-51.897,-51.534,0.877,1.241,0.131,0.495,1,1,lock_on,attack_maneuver
4.800,85.614,85.616,85.837,85.832,5944.799,5966.779,5944.782,5944.758,357.856,336.670,357.857,357.857,1.060,1.425,-54.038,-53.674,1.060,1.425,0.280,0.644,1,1,lock_on,attack_maneuver
5.000,85.471,85.472,85.722,85.716,5944.690,5965.266,5944.674,5944.650,357.837,335.917,357.838,357.838,0.940,1.305,-56.112,-55.748,0.940,1.305,0.125,0.489,1,1,lock_on,formation_maintain
5.200,85.327,85.329,85.608,85.602,5944.488,5963.561,5944.471,5944.447,357.650,335.169,357.651,357.651,1.127,1.493,-58.180,-57.815,1.127,1.493,0.276,0.641,1,1,search,formation_maintain
5.400,85.184,85.186,85.497,85.490,5944.286,5961.471,5944.269,5944.245,357.635,334.224,357.636,357.636,1.005,1.372,-60.270,-59.905,1.005,1.371,0.117,0.482,1,1,search,formation_maintain
5.600,85.041,85.043,85.387,85.380,5943.917,5959.052,5943.900,5943.875,357.676,333.236,357.677,357.677,1.037,1.404,-62.364,-61.998,1.036,1.404,0.110,0.476,1,1,search,formation_maintain
5.800,84.898,84.900,85.280,85.273,5943.544,5956.614,5943.527,5943.502,357.540,332.129,357.541,357.541,1.213,1.581,-64.010,-63.644,1.212,1.580,0.247,0.613,1,1,search,formation_maintain
6.000,84.755,84.757,85.176,85.168,5943.335,5954.732,5943.317,5943.293,357.548,331.145,357.549,357.549,1.112,1.480,-65.445,-65.078,1.111,1.480,0.105,0.472,1,1,search,formation_maintain
6.200,84.612,84.614,85.072,85.064,5943.128,5954.021,5943.110,5943.086,357.375,330.336,357.376,357.376,1.292,1.661,-66.435,-66.067,1.292,1.661,0.245,0.613,1,1,search,formation_maintain
6.400,84.469,84.471,84.970,84.962,5942.969,5954.798,5942.951,5942.927,357.369,329.846,357.370,357.370,1.182,1.552,-66.081,-65.714,1.182,1.552,0.094,0.462,1,1,search,formation_maintain
6.600,84.327,84.329,84.868,84.860,5942.736,5956.386,5942.718,5942.693,357.189,329.878,357.190,357.190,1.363,1.734,-66.377,-66.008,1.363,1.733,0.234,0.602,1,1,search,formation_maintain
6.800,84.184,84.186,84.767,84.758,5942.514,5957.522,5942.496,5942.471,357.178,330.299,357.180,357.180,1.250,1.621,-66.519,-66.150,1.249,1.621,0.079,0.448,1,1,search,formation_maintain
7.000,84.041,84.043,84.665,84.656,5942.203,5957.957,5942.185,5942.160,356.999,330.901,357.001,357.001,1.433,1.805,-65.999,-65.630,1.433,1.805,0.221,0.590,1,1,search,formation_maintain
7.200,83.898,83.900,84.564,84.554,5941.896,5958.019,5941.877,5941.852,356.991,331.409,356.992,356.992,1.317,1.689,-65.684,-65.314,1.316,1.688,0.062,0.432,1,1,search,formation_maintain
7.400,83.755,83.758,84.463,84.453,5941.494,5957.758,5941.476,5941.451,356.815,331.892,356.817,356.817,1.504,1.877,-65.412,-65.042,1.503,1.876,0.207,0.577,1,1,search,formation_maintain
7.600,83.613,83.615,84.362,84.352,5941.095,5957.184,5941.076,5941.051,356.811,332.353,356.812,356.812,1.384,1.758,-65.170,-64.799,1.383,1.757,0.045,0.415,1,1,search,formation_maintain
7.800,83.470,83.472,84.261,84.250,5940.527,5956.340,5940.508,5940.483,356.862,332.769,356.864,356.864,1.416,1.790,-64.946,-64.575,1.415,1.789,0.034,0.405,1,1,search,formation_maintain
8.000,83.327,83.329,84.161,84.149,5939.956,5955.466,5939.937,5939.912,356.737,332.982,356.739,356.739,1.588,1.963,-64.646,-64.275,1.587,1.962,0.164,0.535,1,1,search,formation_maintain
8.200,83.185,83.187,84.060,84.048,5939.595,5954.749,5939.576,5939.550,356.755,333.299,356.756,356.756,1.519,1.895,-64.592,-64.220,1.519,1.894,0.052,0.423,1,1,search,formation_maintain
8.400,83.042,83.044,83.959,83.947,5939.435,5954.142,5939.416,5939.390,356.605,333.448,356.606,356.606,1.698,2.074,-64.348,-63.976,1.697,2.073,0.187,0.559,1,1,search,formation_maintain
8.600,82.899,82.902,83.858,83.846,5939.471,5953.662,5939.452,5939.426,356.618,333.766,356.620,356.620,1.581,1.958,-64.421,-64.049,1.580,1.957,0.026,0.399,1,1,search,formation_maintain
8.800,82.757,82.759,83.758,83.745,5939.497,5953.050,5939.478,5939.452,356.441,334.102,356.443,356.443,1.758,2.136,-64.350,-63.977,1.757,2.135,0.160,0.534,1,1,search,formation_maintain
9.000,82.614,82.617,83.657,83.644,5939.565,5952.365,5939.546,5939.519,356.431,334.444,356.433,356.433,1.645,2.023,-64.301,-63.927,1.644,2.022,0.003,0.377,1,1,search,formation_maintain
9.200,82.472,82.474,83.557,83.543,5939.554,5951.770,5939.535,5939.509,356.250,334.565,356.251,356.251,1.825,2.204,-64.130,-63.756,1.824,2.203,0.140,0.514,1,1,search,formation_maintain
9.400,82.329,82.332,83.456,83.442,5939.554,5951.353,5939.535,5939.508,356.238,334.807,356.240,356.240,1.710,2.090,-64.219,-63.844,1.709,2.088,0.020,0.355,1,1,search,formation_maintain
9.600,82.187,82.189,83.356,83.342,5939.461,5951.058,5939.442,5939.416,356.058,334.897,356.060,356.060,1.894,2.275,-64.072,-63.697,1.893,2.274,0.121,0.495,1,1,search,formation_maintain
9.800,82.045,82.047,83.256,83.241,5939.372,5950.961,5939.353,5939.326,356.049,335.113,356.051,356.051,1.777,2.158,-64.177,-63.801,1.775,2.156,0.042,0.334,1,1,search,formation_maintain
10.000,81.902,81.905,83.156,83.140,5939.187,5950.995,5939.168,5939.141,355.874,335.181,355.875,355.875,1.965,2.347,-64.047,-63.671,1.964,2.346,0.102,0.478,1,1,search,formation_maintain
10.200,81.760,81.762,83.055,83.040,5939.002,5951.233,5938.983,5938.956,355.869,335.379,355.871,355.871,1.846,2.228,-64.160,-63.783,1.844,2.227,0.062,0.314,1,1,lock_on,formation_maintain
10.400,81.618,81.620,82.955,82.939,5938.648,5951.607,5938.629,5938.602,355.921,335.429,355.923,355.923,1.881,2.264,-64.039,-63.662,1.880,2.263,0.071,0.305,1,1,lock_on,attack_maneuver
10.600,81.475,81.478,82.855,82.838,5938.269,5952.140,5938.251,5938.223,355.805,335.643,355.806,355.806,2.064,2.448,-64.185,-63.808,2.063,2.446,0.067,0.444,1,1,lock_on,attack_maneuver
10.800,81.333,81.336,82.755,82.738,5937.972,5952.629,5937.954,5937.926,355.820,335.670,355.822,355.822,1.963,2.348,-64.068,-63.691,1.962,2.346,0.080,0.298,1,1,lock_on,attack_maneuver
11.000,81.191,81.193,82.655,82.637,5937.615,5953.139,5937.597,5937.569,355.656,335.862,355.658,355.658,2.145,2.530,-64.217,-63.839,2.143,2.528,0.056,0.435,1,1,lock_on,attack_maneuver
11.200,81.049,81.051,82.555,82.537,5937.385,5953.547,5937.455,5937.339,355.586,335.883,355.243,355.588,2.165,2.551,-64.100,-63.721,2.445,2.549,0.313,0.410,1,1,attack_maneuver,attack_maneuver
11.400,80.907,80.909,82.455,82.437,5937.580,5953.952,5937.898,5937.534,355.288,336.070,354.365,355.290,2.337,2.723,-64.252,-63.873,3.872,2.721,1.695,0.536,1,1,attack_maneuver,attack_maneuver
11.600,80.765,80.767,82.355,82.336,5938.155,5954.242,5939.424,5938.109,355.268,336.091,353.193,355.270,2.198,2.584,-64.132,-63.754,7.955,2.582,5.732,0.351,1,1,attack_maneuver,attack_maneuver
11.800,80.624,80.625,82.256,82.236,5938.804,5954.524,5941.808,5938.758,355.087,336.278,351.796,355.089,2.377,2.760,-64.285,-63.909,10.990,2.758,8.721,0.481,1,1,attack_maneuver,attack_maneuver
12.000,80.483,80.483,82.157,82.135,5939.532,5954.625,5944.109,5939.486,355.075,336.512,350.734,355.078,2.258,2.638,-64.299,-63.927,14.470,2.636,12.154,0.312,1,1,attack_maneuver,attack_maneuver
12.200,80.343,80.342,82.059,82.035,5940.196,5954.695,5945.869,5940.151,354.887,336.569,349.794,354.889,2.451,2.825,-64.200,-63.834,17.202,2.822,14.840,0.453,1,1,attack_maneuver,attack_maneuver
12.400,80.204,80.200,81.961,81.935,5940.873,5954.941,5947.201,5940.828,354.868,336.761,348.625,354.870,2.340,2.706,-64.323,-63.965,19.368,2.704,16.959,0.288,1,1,attack_maneuver,attack_maneuver
12.600,80.065,80.058,81.864,81.835,5941.388,5955.334,5948.382,5941.343,354.903,336.789,347.378,354.905,2.386,2.743,-64.201,-63.852,21.388,2.741,18.933,0.277,1,1,attack_maneuver,attack_maneuver
12.800,79.928,79.916,81.767,81.734,5941.811,5955.892,5949.718,5941.766,354.986,336.982,345.907,354.988,2.425,2.771,-64.336,-63.998,23.460,2.769,20.958,0.259,1,1,attack_maneuver,attack_maneuver
13.000,79.791,79.774,81.672,81.634,5942.287,5956.410,5951.160,5942.243,354.857,336.986,344.580,354.859,2.605,2.938,-64.213,-63.888,25.727,2.935,23.178,0.378,1,1,attack_maneuver,attack_maneuver
13.200,79.656,79.632,81.578,81.534,5942.937,5956.956,5952.587,5942.785,354.856,337.157,343.515,354.712,2.512,2.830,-64.349,-64.039,27.958,2.772,25.362,0.167,1,1,attack_maneuver,attack_maneuver
13.400,79.522,79.491,81.484,81.434,5943.754,5957.402,5954.245,5942.712,354.697,337.157,342.138,354.214,2.691,2.993,-64.224,-63.931,30.052,3.038,27.409,0.386,1,1,attack_maneuver,attack_maneuver
13.600,79.389,79.349,81.392,81.334,5944.810,5957.849,5956.075,5941.563,354.672,337.323,340.472,353.811,2.601,2.885,-64.360,-64.085,32.346,2.584,29.655,0.116,1,1,attack_maneuver,attack_maneuver
13.800,79.258,79.208,81.302,81.234,5946.059,5958.186,5957.341,5938.919,354.493,337.323,339.371,353.418,2.781,3.045,-64.230,-63.975,35.044,2.932,32.306,0.185,1,1,attack_maneuver,attack_maneuver
14.000,79.128,79.066,81.212,81.134,5947.450,5958.518,5957.659,5934.895,354.335,337.490,338.650,353.028,2.747,2.989,-64.365,-64.131,37.513,2.725,34.728,0.070,1,1,attack_maneuver,attack_maneuver
14.200,79.000,78.925,81.124,81.035,5948.320,5958.737,5957.319,5929.179,353.864,337.491,337.918,353.213,3.024,3.243,-64.229,-64.018,39.443,2.986,36.609,0.144,1,1,attack_maneuver,attack_maneuver
14.400,78.873,78.785,81.037,80.935,5948.822,5958.950,5956.879,5921.922,353.757,337.659,337.576,353.251,2.924,3.119,-64.363,-64.176,39.431,4.446,36.549,1.556,1,1,attack_maneuver,attack_maneuver
14.600,78.746,78.644,80.950,80.836,5949.311,5959.050,5956.509,5913.549,353.608,337.663,337.863,353.020,3.085,3.256,-64.222,-64.060,35.078,4.501,32.149,1.563,1,1,attack_maneuver,attack_maneuver
14.800,78.620,78.503,80.864,80.737,5949.909,5959.322,5955.669,5904.410,353.601,337.386,338.224,352.806,2.996,3.143,-63.936,-63.798,34.406,4.196,31.428,1.210,1,1,attack_maneuver,attack_maneuver
15.000,78.494,78.363,80.777,80.638,5950.461,5960.131,5954.200,5894.780,353.414,336.699,338.442,352.984,3.171,3.294,-62.643,-62.529,34.268,3.806,31.242,0.771,1,1,attack_maneuver,attack_maneuver
15.200,78.367,78.223,80.689,80.538,5951.042,5961.923,5952.288,5884.482,353.396,335.777,338.197,353.793,3.082,3.180,-58.672,-58.583,34.562,3.626,31.488,0.544,1,1,attack_maneuver,attack_maneuver
15.400,78.241,78.082,80.599,80.436,5951.540,5964.546,5950.468,5873.579,353.210,334.590,337.436,354.411,3.260,3.334,-55.726,-55.661,34.580,4.082,31.459,0.952,1,1,attack_maneuver,attack_maneuver
15.600,78.115,77.942,80.508,80.331,5952.051,5967.152,5949.583,5862.448,353.194,333.771,336.989,354.498,3.171,3.220,-52.428,-52.388,34.584,3.802,31.417,0.626,1,1,attack_maneuver,attack_maneuver
15.800,77.989,77.802,80.415,80.226,5952.472,5969.268,5949.898,5851.331,353.011,333.135,336.486,354.518,3.354,3.377,-49.793,-49.778,34.725,3.801,31.512,0.580,1,1,attack_maneuver,attack_maneuver
16.000,77.863,77.661,80.319,80.118,5952.902,5970.956,5950.893,5840.211,353.000,332.270,336.225,354.524,3.264,3.263,-47.784,-47.794,34.373,3.829,31.116,0.563,1,1,attack_maneuver,attack_maneuver
16.200,77.737,77.521,80.223,80.008,5953.239,5972.438,5951.604,5828.962,352.822,331.317,336.215,354.788,3.451,3.424,-45.937,-45.972,34.391,3.487,31.090,0.177,1,1,attack_maneuver,attack_maneuver
16.400,77.612,77.380,80.124,79.897,5953.583,5973.978,5951.950,5817.204,352.815,330.160,335.668,355.612,3.361,3.309,-44.036,-44.096,34.623,3.329,31.278,0.024,1,1,attack_maneuver,attack_maneuver
16.600,77.486,77.240,80.023,79.784,5953.833,5975.541,5952.197,5804.900,352.642,329.137,335.581,356.217,3.553,3.476,-41.917,-42.002,34.616,3.757,31.230,0.363,1,1,attack_maneuver,attack_maneuver
16.800,77.360,77.100,79.921,79.669,5954.088,5977.013,5952.289,5792.385,352.641,328.360,335.071,356.295,3.463,3.360,-39.819,-39.929,34.848,3.428,31.421,0.007,1,1,attack_maneuver,attack_maneuver
17.000,77.235,76.959,79.818,79.553,5954.248,5978.608,5952.355,5779.931,352.473,327.282,334.995,356.354,3.659,3.531,-37.876,-38.011,34.811,2.995,31.345,0.479,1,1,attack_maneuver,attack_maneuver
17.200,77.110,76.819,79.713,79.435,5954.412,5980.291,5952.297,5767.670,352.476,325.912,334.490,356.381,3.569,3.415,-35.742,-35.903,35.030,2.998,31.526,0.514,1,1,attack_maneuver,attack_maneuver
17.400,76.984,76.678,79.606,79.316,5954.480,5981.418,5952.226,5755.432,352.313,325.053,334.420,356.688,3.771,3.590,-33.191,-33.379,34.975,2.721,31.434,0.827,1,1,attack_maneuver,attack_maneuver
17.600,76.859,76.538,79.498,79.195,5954.549,5981.610,5952.037,5742.749,352.321,324.556,333.920,357.534,3.680,3.473,-30.885,-31.099,35.187,2.608,31.611,0.976,1,1,attack_maneuver,attack_maneuver
17.800,76.734,76.397,79.389,79.073,5954.521,5980.957,5951.837,5729.575,352.164,323.932,333.857,358.114,3.887,3.654,-29.007,-29.247,35.122,2.446,31.510,1.173,1,1,attack_maneuver,attack_maneuver
18.000,76.609,76.256,79.279,78.949,5954.492,5979.657,5951.454,5716.312,352.177,323.239,333.576,358.242,3.796,3.536,-27.193,-27.460,35.195,2.046,31.550,1.606,1,1,attack_maneuver,attack_maneuver
18.200,76.484,76.116,79.168,78.825,5954.294,5977.971,5951.044,5703.200,352.247,322.554,333.110,358.296,3.854,3.567,-25.320,-25.614,35.381,1.701,31.704,1.983,1,1,attack_maneuver,attack_maneuver
18.400,76.359,75.975,79.056,78.699,5954.068,5976.191,5950.766,5690.282,352.148,321.886,333.071,358.623,4.054,3.739,-23.436,-23.757,35.330,1.131,31.622,2.584,1,1,attack_maneuver,attack_maneuver
18.600,76.235,75.834,78.943,78.573,5954.027,5974.629,5950.457,5677.251,352.089,321.014,332.591,359.440,4.041,3.698,-21.579,-21.928,35.524,0.662,31.787,3.081,1,1,attack_maneuver,attack_maneuver
18.800,76.110,75.693,78.829,78.445,5954.431,5973.378,5950.179,5663.937,351.804,319.759,332.548,360.244,4.235,3.864,-19.583,-19.960,35.461,0.404,31.696,3.367,1,1,attack_maneuver,attack_maneuver
19.000,75.986,75.552,78.714,78.316,5955.221,5971.916,5949.801,5650.278,351.797,318.873,332.069,361.055,4.144,3.745,-17.105,-17.510,35.651,0.230,31.860,3.568,1,1,attack_maneuver,attack_maneuver
19.200,75.861,75.411,78.598,78.187,5956.087,5969.864,5949.424,5636.189,351.632,318.413,332.027,361.900,4.344,3.916,-14.646,-15.080,35.582,0.157,31.766,3.665,1,1,attack_maneuver,attack_maneuver
19.400,75.737,75.270,78.482,78.056,5957.034,5967.351,5948.935,5621.682,351.636,318.155,331.556,362.988,4.259,3.802,-12.668,-13.130,35.771,0.311,31.932,3.534,1,1,attack_maneuver,attack_maneuver
19.600,75.613,75.129,78.365,77.925,5957.917,5964.726,5948.440,5606.783,351.463,317.737,331.522,364.008,4.462,3.976,-11.135,-11.626,35.698,0.735,31.836,3.132,1,1,attack_maneuver,attack_maneuver
19.800,75.489,74.987,78.248,77.793,5958.816,5962.538,5947.829,5591.370,351.458,317.107,331.060,365.010,4.378,3.863,-9.723,-10.243,35.888,1.376,32.006,2.512,1,1,attack_maneuver,attack_maneuver
20.000,75.365,74.846,78.130,77.661,5959.622,5961.138,5947.300,5575.442,351.285,316.173,330.963,365.974,4.585,4.042,-8.408,-8.956,35.958,1.881,32.056,2.026,1,1,attack_maneuver,attack_maneuver
20.200,75.241,74.704,78.013,77.529,5960.431,5960.568,5947.088,5559.124,351.282,315.642,330.397,366.817,4.500,3.927,-7.394,-7.972,36.151,1.276,32.231,2.649,1,1,attack_maneuver,attack_maneuver
20.400,75.117,74.563,77.895,77.396,5961.071,5961.163,5947.204,5542.449,351.335,315.079,330.343,367.743,4.557,3.956,-7.099,-7.705,36.031,0.686,32.093,3.257,1,1,attack_maneuver,attack_maneuver
20.600,74.994,74.421,77.777,77.263,5961.684,5963.190,5947.253,5525.332,351.220,314.713,330.389,368.717,4.756,4.125,-7.612,-8.248,36.074,0.432,32.119,3.528,1,1,attack_maneuver,attack_maneuver
20.800,74.870,74.280,77.660,77.130,5962.375,5966.221,5947.193,5507.741,351.237,314.669,329.928,369.709,4.692,4.033,-7.873,-8.537,36.260,0.501,32.288,3.477,1,1,attack_maneuver,attack_maneuver
21.000,74.747,74.138,77.542,76.997,5963.003,5969.128,5947.128,5489.712,351.075,313.726,329.901,370.644,4.892,4.203,-7.861,-8.554,36.202,0.226,32.213,3.769,1,1,attack_maneuver,attack_maneuver
21.200,74.623,73.996,77.425,76.864,5963.649,5971.347,5946.948,5471.334,351.081,312.316,329.447,371.520,4.821,4.103,-7.688,-8.410,36.385,0.014,32.378,4.026,1,1,attack_maneuver,attack_maneuver
21.400,74.500,73.854,77.308,76.731,5964.205,5972.939,5946.761,5452.556,350.917,310.669,329.426,372.591,5.020,4.272,-7.727,-8.479,36.320,0.083,32.296,4.111,1,1,attack_maneuver,attack_maneuver
21.600,74.377,73.712,77.191,76.599,5964.767,5973.891,5946.457,5433.317,350.923,309.978,328.979,373.613,4.943,4.166,-8.467,-9.249,36.501,0.007,32.460,4.038,1,1,attack_maneuver,attack_maneuver
21.800,74.254,73.570,77.074,76.466,5965.234,5974.172,5946.146,5413.579,350.761,309.487,328.967,374.657,5.144,4.336,-8.747,-9.558,36.431,0.282,32.374,3.780,1,1,attack_maneuver,attack_maneuver
22.000,74.131,73.428,76.958,76.334,5965.703,5974.084,5945.718,5393.284,350.770,309.005,328.528,375.707,5.064,4.226,-8.877,-9.719,36.613,0.892,32.538,3.187,1,1,attack_maneuver,attack_maneuver
22.200,74.008,73.286,76.842,76.201,5966.075,5974.014,5945.370,5372.425,350.612,308.405,328.452,376.738,5.267,4.399,-9.060,-9.932,36.644,1.541,32.552,2.555,1,1,attack_maneuver,attack_maneuver
22.400,73.885,73.144,76.725,76.069,5966.449,5974.051,5945.337,5351.103,350.624,308.066,328.535,377.733,5.185,4.287,-9.319,-10.221,36.729,1.908,32.620,2.205,1,1,attack_maneuver,attack_maneuver
22.600,73.762,73.002,76.609,75.936,5966.724,5974.165,5945.702,5329.501,350.471,307.745,328.554,378.609,5.392,4.464,-9.293,-10.225,36.363,1.334,32.237,2.795,1,1,attack_maneuver,attack_maneuver
22.800,73.640,72.859,76.493,75.804,5966.998,5974.471,5945.836,5307.595,350.487,307.375,328.485,379.571,5.308,4.350,-9.506,-10.469,35.388,0.910,31.245,3.236,1,1,attack_maneuver,attack_maneuver
23.000,73.517,72.717,76.377,75.671,5967.173,5974.867,5945.198,5285.303,350.338,306.818,328.231,380.517,5.520,4.532,-9.443,-10.435,34.449,0.613,30.289,3.550,1,1,attack_maneuver,attack_maneuver
23.200,73.394,72.575,76.261,75.538,5967.345,5975.452,5943.637,5262.772,350.360,306.379,328.317,381.413,5.435,4.416,-9.632,-10.655,34.223,0.302,30.046,3.878,1,1,attack_maneuver,attack_maneuver
23.400,73.271,72.432,76.145,75.406,5967.346,5976.123,5941.171,5240.021,350.437,305.830,328.924,382.269,5.499,4.450,-9.544,-10.596,34.448,0.060,30.253,4.138,1,1,attack_maneuver,attack_maneuver
23.600,73.148,72.289,76.029,75.273,5967.317,5976.906,5938.054,5216.939,350.347,305.326,329.478,383.362,5.703,4.624,-9.606,-10.689,34.702,0.124,30.489,4.340,1,1,attack_maneuver,attack_maneuver
23.800,73.025,72.147,75.913,75.141,5967.365,5977.274,5934.704,5193.443,350.388,304.577,329.708,384.435,5.638,4.529,-9.294,-10.407,34.717,0.126,30.487,4.359,1,1,attack_maneuver,attack_maneuver
24.000,72.901,72.004,75.797,75.008,5967.349,5977.279,5931.189,5169.490,350.251,304.213,329.912,385.526,5.843,4.703,-9.554,-10.698,34.689,0.104,30.442,4.147,1,1,attack_maneuver,attack_maneuver
24.200,72.778,71.861,75.681,74.876,5967.349,5977.099,5927.421,5144.993,350.281,303.958,330.358,386.610,5.773,4.601,-9.479,-10.653,34.512,0.729,30.247,3.539,1,1,attack_maneuver,attack_maneuver
24.400,72.655,71.718,75.565,74.744,5967.257,5976.982,5923.152,5119.919,350.142,303.684,331.360,387.666,5.978,4.775,-9.660,-10.865,34.345,1.425,30.062,2.861,1,1,attack_maneuver,attack_maneuver
24.600,72.532,71.576,75.449,74.611,5967.273,5976.885,5918.284,5094.370,350.101,303.207,332.345,388.680,6.026,4.793,-9.548,-10.784,34.555,1.844,30.254,2.459,1,1,attack_maneuver,attack_maneuver
