Time_s,x3_B0100_m,y3_B0100_m,z3_B0100_m,x4_B0200_m,y4_B0200_m,z4_B0200_m,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.000,44538.040,-0.005,5940.801,44538.104,544.997,5940.739,89.073,89.075,89.075,89.073,5940.775,5940.790,5940.801,5940.739,365.339,365.676,365.676,365.339,0.011,0.362,-0.730,-0.379,0.371,0.362,0.730,0.002,1,1,attack_maneuver,attack_maneuver
0.200,44464.920,-0.134,5941.400,44465.096,544.984,5941.190,88.927,88.929,88.929,88.927,5941.226,5941.388,5941.400,5941.190,364.728,365.443,365.443,364.728,0.215,0.566,-1.875,-1.524,1.515,0.566,1.875,0.206,1,1,attack_maneuver,attack_maneuver
0.400,44391.909,-1.000,5942.848,44392.202,544.968,5941.680,88.781,88.783,88.783,88.781,5941.716,5942.836,5942.848,5941.680,364.276,364.779,364.779,364.276,0.144,0.497,-4.570,-4.218,4.209,0.497,4.570,0.136,1,1,attack_maneuver,attack_maneuver
0.600,44319.149,-3.443,5945.345,44319.407,544.953,5942.099,88.636,88.638,88.637,88.636,5942.136,5945.334,5945.345,5942.099,363.658,363.686,363.686,363.658,0.331,0.685,-7.118,-6.764,6.755,0.685,7.118,0.322,1,1,attack_maneuver,attack_maneuver
0.800,44246.751,-8.001,5948.425,44246.726,544.955,5942.538,88.491,88.492,88.493,88.491,5942.575,5948.413,5948.425,5942.538,363.213,362.346,362.346,363.213,0.239,0.597,-9.878,-9.520,9.512,0.597,9.878,0.230,1,1,attack_maneuver,attack_maneuver
1.000,44174.852,-15.044,5951.684,44174.143,544.972,5942.897,88.346,88.347,88.349,88.346,5942.933,5951.672,5951.684,5942.897,362.608,360.855,360.856,362.609,0.416,0.779,-12.519,-12.156,12.147,0.779,12.518,0.407,1,1,attack_maneuver,attack_maneuver
1.200,44103.542,-24.637,5954.787,44101.670,545.020,5943.270,88.202,88.202,88.206,88.202,5943.306,5954.775,5954.787,5943.270,362.184,359.382,359.382,362.184,0.309,0.679,-15.030,-14.660,14.651,0.679,15.029,0.300,1,1,attack_maneuver,attack_maneuver
1.400,44032.927,-36.833,5957.425,44029.289,545.094,5943.560,88.059,88.058,88.065,88.059,5943.597,5957.413,5957.425,5943.560,361.605,357.673,357.674,361.606,0.480,0.859,-17.443,-17.064,17.055,0.859,17.442,0.472,1,1,attack_maneuver,attack_maneuver
1.600,43963.207,-51.825,5959.575,43957.013,545.209,5943.863,87.917,87.913,87.926,87.917,5943.900,5959.563,5959.575,5943.863,361.214,355.844,355.845,361.215,0.361,0.750,-19.650,-19.260,19.250,0.750,19.648,0.352,1,1,attack_maneuver,attack_maneuver
1.800,43894.469,-69.510,5961.476,43884.822,545.358,5944.081,87.777,87.769,87.789,87.777,5944.118,5961.503,5961.476,5944.081,360.676,354.055,354.294,360.676,0.529,0.931,-21.805,-21.404,21.429,0.931,21.839,0.520,1,1,attack_maneuver,attack_maneuver
2.000,43826.694,-89.629,5963.086,43812.727,545.557,5944.310,87.637,87.624,87.654,87.637,5944.347,5963.523,5963.086,5944.310,360.334,352.564,352.918,360.334,0.400,0.816,-24.002,-23.587,23.643,0.816,24.067,0.392,1,1,attack_maneuver,attack_maneuver
2.200,43759.978,-112.170,5964.178,43740.707,545.795,5944.452,87.498,87.480,87.521,87.498,5944.490,5965.578,5964.178,5944.452,359.854,351.208,351.365,359.855,0.568,0.999,-26.198,-25.767,25.861,0.998,26.301,0.559,1,1,attack_maneuver,attack_maneuver
2.400,43694.545,-137.300,5964.810,43668.770,546.091,5944.603,87.361,87.337,87.391,87.361,5944.640,5967.451,5964.810,5944.603,359.581,349.907,349.569,359.581,0.431,0.880,-28.407,-27.959,27.613,0.880,28.070,0.423,1,1,attack_maneuver,attack_maneuver
2.600,43630.535,-164.973,5965.589,43596.893,546.430,5944.664,87.225,87.193,87.263,87.225,5944.702,5968.914,5965.589,5944.664,359.179,348.435,347.944,359.180,0.598,1.066,-30.625,-30.158,29.349,1.066,29.825,0.590,1,1,attack_maneuver,attack_maneuver
2.800,43567.764,-194.626,5967.314,43525.082,546.834,5944.731,87.090,87.049,87.138,87.090,5944.768,5970.017,5967.314,5944.731,358.994,346.941,346.559,358.995,0.456,0.944,-32.803,-32.316,30.652,0.944,31.148,0.448,1,1,attack_maneuver,attack_maneuver
3.000,43505.906,-225.488,5970.519,43453.296,547.274,5944.633,86.957,86.906,87.015,86.957,5944.671,5971.030,5970.519,5944.633,358.914,345.762,345.600,358.915,0.463,0.973,-35.006,-34.497,30.498,0.973,31.016,0.454,1,1,attack_maneuver,attack_maneuver
3.200,43444.459,-256.691,5974.786,43381.532,547.734,5944.535,86.824,86.762,86.894,86.825,5944.573,5971.941,5974.786,5944.535,358.711,344.726,344.971,358.712,0.612,1.143,-37.169,-36.638,29.703,1.143,30.244,0.600,1,1,attack_maneuver,attack_maneuver
3.400,43383.113,-287.820,5979.476,43309.797,548.222,5944.604,86.691,86.619,86.775,86.695,5944.642,5972.551,5979.476,5944.604,358.698,343.756,344.546,358.699,0.490,1.043,-39.321,-38.769,28.961,1.042,29.527,0.475,1,1,attack_maneuver,attack_maneuver
3.600,43321.717,-318.589,5984.342,43238.076,548.734,5944.677,86.558,86.475,86.658,86.566,5944.716,5972.643,5984.342,5944.677,358.509,342.597,343.860,358.510,0.647,1.222,-41.486,-40.912,26.337,1.221,26.929,0.628,1,1,attack_maneuver,attack_maneuver
3.800,43259.878,-348.084,5989.445,43166.383,549.286,5944.800,86.424,86.332,86.541,86.439,5944.839,5972.261,5989.445,5944.800,358.488,341.395,343.228,358.488,0.517,1.112,-43.635,-43.041,20.123,1.112,20.743,0.491,1,1,attack_maneuver,attack_maneuver
4.000,43197.354,-375.809,5994.690,43094.705,549.868,5944.850,86.290,86.188,86.426,86.314,5944.889,5971.675,5994.690,5944.850,358.292,340.464,342.863,358.293,0.676,1.291,-45.820,-45.206,20.468,1.291,21.116,0.640,1,1,attack_maneuver,attack_maneuver
4.200,43134.457,-402.641,6000.009,43023.056,550.497,5944.914,86.156,86.045,86.312,86.191,5944.953,5970.885,6000.009,5944.914,358.266,339.625,343.085,358.267,0.543,1.178,-47.956,-47.324,23.472,1.177,24.151,0.496,1,1,attack_maneuver,attack_maneuver
4.400,43071.463,-429.483,6005.003,42951.423,551.163,5944.889,86.021,85.902,86.200,86.069,5944.929,5969.724,6005.003,5944.889,358.071,338.577,343.458,358.072,0.704,1.358,-50.077,-49.426,25.611,1.358,26.321,0.645,1,1,attack_maneuver,attack_maneuver
