Time_s,x3_B0100_m,y3_B0100_m,z3_B0100_m,x4_B0200_m,y4_B0200_m,z4_B0200_m,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.000,44538.105,0.010,5940.799,44538.142,545.016,5940.986,89.073,89.075,89.075,89.073,5940.775,5940.790,5940.799,5940.986,365.339,365.676,364.851,364.767,0.011,0.362,-0.730,-0.379,0.097,0.881,0.456,0.521,1,1,attack_maneuver,search
0.200,44465.219,-0.020,5940.712,44465.394,545.482,5943.239,88.928,88.929,88.929,88.928,5941.226,5941.388,5940.712,5943.239,364.728,365.443,364.077,363.076,0.215,0.566,-1.875,-1.523,0.867,3.024,1.227,2.664,1,1,attack_maneuver,lock_on
0.400,44392.461,-0.168,5939.141,44393.138,547.412,5947.531,88.782,88.784,88.783,88.782,5941.716,5942.836,5939.141,5947.531,364.276,364.779,363.731,361.045,0.145,0.498,-4.570,-4.216,0.979,5.015,1.340,4.654,1,1,attack_maneuver,lock_on
0.600,44319.805,-0.050,5935.951,44321.452,551.545,5953.062,88.636,88.640,88.638,88.638,5942.136,5945.334,5935.951,5953.062,363.658,363.686,363.582,359.175,0.333,0.689,-7.116,-6.759,0.030,8.687,0.333,8.323,1,1,attack_maneuver,lock_on
0.800,44247.253,0.670,5931.461,44250.285,558.122,5958.893,88.491,88.496,88.493,88.494,5942.575,5948.413,5931.461,5958.893,363.213,362.346,363.256,358.107,0.245,0.606,-9.873,-9.512,2.020,10.418,1.654,10.052,1,1,attack_maneuver,lock_on
1.000,44174.911,2.019,5925.907,44179.339,565.863,5964.611,88.346,88.353,88.349,88.351,5942.933,5951.672,5925.907,5964.611,362.608,360.855,362.389,357.950,0.427,0.793,-12.508,-12.142,3.246,5.020,2.874,4.648,1,1,attack_maneuver,lock_on
1.200,44102.854,3.920,5919.198,44108.330,573.175,5970.205,88.202,88.209,88.206,88.209,5943.306,5954.775,5919.198,5970.205,362.184,359.382,361.558,358.070,0.327,0.697,-15.011,-14.642,3.035,2.922,2.657,2.544,1,1,attack_maneuver,lock_on
1.400,44031.039,6.023,5911.719,44037.182,579.663,5975.404,88.058,88.066,88.063,88.067,5943.597,5957.413,5911.719,5975.404,361.605,357.673,360.821,358.237,0.508,0.881,-17.415,-17.042,2.658,0.936,2.271,0.549,1,1,attack_maneuver,lock_on
1.600,43959.397,8.144,5903.871,43965.940,585.386,5979.997,87.914,87.922,87.922,87.926,5943.900,5959.563,5903.871,5979.997,361.214,355.844,360.214,357.779,0.400,0.776,-19.610,-19.234,2.472,1.463,2.074,1.065,1,1,attack_maneuver,lock_on
1.800,43887.880,10.276,5895.759,43894.894,591.434,5984.692,87.770,87.779,87.782,87.787,5944.118,5961.503,5895.759,5984.692,360.676,354.055,359.974,356.729,0.581,0.961,-21.753,-21.374,2.010,9.101,1.600,8.691,1,1,attack_maneuver,lock_on
