Time_s,Missile_ID,Launcher_ID,Target_ID,X_m,Y_m,Z_m,Velocity_m_s,Status,Data_Type,Range_to_Target_km
43.0,B1001,B0100,A0100,30274.978167878042,-2733.5174055206026,5544.495319575072,360.2148119018665,BOOST,Trajectory,59.79786281662653
43.2,B1001,B0100,A0100,30201.700672010615,-2731.154022325815,5545.060481073485,374.1320399679057,BOOST,Trajectory,59.65728904960794
43.400000000000006,B1001,B0100,A0100,30125.63611656806,-2728.700950522403,5545.647186871155,388.10521956968313,BOOST,Trajectory,59.513956732590366
43.6,B1001,B0100,A0100,30046.773375932302,-2726.157938304156,5546.255546904444,402.13367128388194,BOOST,Trajectory,59.36788421165868
43.800000000000004,B1001,B0100,A0100,29965.101470090038,-2723.5248183187273,5546.885687503968,416.21657736656203,BOOST,Trajectory,59.21902972116302
44.0,B1001,B0100,A0100,29880.609567444022,-2720.8014431245233,5547.537734951477,430.3532884967317,BOOST,Trajectory,59.067411893232666
44.2,B1001,B0100,A0100,29793.286977594405,-2717.9876186033257,5548.2118012599085,444.54304330203564,BOOST,Trajectory,58.91298917893585
44.400000000000006,B1001,B0100,A0100,29703.12316474455,-2715.0831587378284,5548.907995638826,458.7850524578949,BOOST,Trajectory,58.75578051708126
44.6,B1001,B0100,A0100,29610.107753358134,-2712.0878859405734,5549.626425522129,473.07849869280665,BOOST,Trajectory,58.595744631552215
44.800000000000004,B1001,B0100,A0100,29514.230533750426,-2709.0016311073528,5550.367195335808,487.42253593160683,BOOST,Trajectory,58.43290081445051
45.0,B1001,B0100,A0100,29415.48146791618,-2705.824233980835,5551.130407531137,501.81628934661603,BOOST,Trajectory,58.26720810187099
45.2,B1001,B0100,A0100,29313.850695283105,-2702.555543217128,5551.916161462111,516.2588543344865,BOOST,Trajectory,58.09869526762569
45.400000000000006,B1001,B0100,A0100,29209.328538876427,-2699.195417075584,5552.7245577398035,530.7492949563779,BOOST,Trajectory,57.92733095292113
