Time_s,Agent_ID,X_m,Y_m,Z_m,Velocity_m_s,Heading_deg,Pitch_deg,Roll_deg
0.2,A0100,-44535.403389993895,-0.011994935994152911,5941.022081207093,364.7668277076372,359.47005933876454,1.777217007622002,-9.971330632479704
0.2,A0200,-44535.39456246124,558.5210682913312,5940.643843797725,364.6578154053913,0.2002497622801257,-2.038641008328852,10.029688485303867
0.2,B0100,44538.127973067894,-0.0028096359128539916,5940.761515648661,364.6514297023715,180.1309013529496,-0.45601488915721283,3.880529139268842
0.2,B0200,44538.10368922187,544.9966527694505,5940.73942602786,365.33907027808175,179.98883680978878,-0.46684564115457844,3.9967179037173275
0.4,A0100,-44462.654840017596,-0.4669116065451817,5943.274928618859,363.0757480378199,357.32777485005244,7.382850500557621,-33.21467900380834
0.4,A0200,-44462.51982561455,558.4299943705337,5940.075885690529,364.1198334924513,359.5707022247775,-4.45591724321497,30.998092144508107
0.4,B0100,44465.39606418231,-0.03693039348399907,5941.210777973189,362.628038234464,179.93861672975385,-0.32620735956559666,0.7292100101094479
0.4,B0200,44465.09605447166,544.9840260722158,5941.1895650508595,364.7276695039771,179.78522054380443,-0.35828202849955204,0.8332338664504381
0.6000000000000001,A0100,-44390.3995135324,-2.386106709291198,5947.567745916651,361.0446719927827,355.33851831430627,8.488711948646277,-57.87661630263739
0.6000000000000001,A0200,-44389.886640546676,557.983286454346,5938.3130351783275,362.37029057138096,0.0045548170696561,-4.305648990461764,51.00890870824225
0.6000000000000001,B0100,44392.99723449421,-0.08058803255698876,5941.699268471435,361.46041455510607,180.13513841008182,-0.5867900779630526,2.047760140326277
0.6000000000000001,B0200,44392.201123935934,544.9683577061569,5941.736267022403,364.2947024596485,179.85419279416755,0.1313204180252546,2.4170764277217955
0.8,A0100,-44318.71405483079,-6.509082979264349,5953.105344570382,359.16672754024876,351.61996965632557,9.166917513319762,-83.42953652968846
0.8,A0200,-44317.6233482064,557.929000365275,5936.258762813923,360.4801858741083,5.437697581940884,-0.3740002074446774,59.39287072151787
0.8,B0100,44320.79368632436,-0.13824503932119114,5941.938812560566,360.6566743703064,180.39928981734136,-0.9724056649665314,15.778346021185389
0.8,B0200,44319.39874966061,544.9493893963918,5942.431529053614,363.71723488693607,179.66659948095077,0.2681468659528402,-0.5725395988843247
