Time_s,Agent_ID,X_m,Y_m,Z_m,Velocity_m_s,Heading_deg,Pitch_deg,Roll_deg,Action_Type
0.0,A0100,-44562.581960000396,0.005226237397437217,9844.616908268057,365.70300985537466,0.03757188085760337,-0.4246496274104985,3.1741980094635482,climb
0.2,A0100,-44489.46198525249,0.028336291274172254,9844.8923674461,365.4601067384974,359.75527307895265,-0.2807295099895081,1.9492749011412314,climb
0.4,A0100,-44416.382327688996,0.04967333021340892,9845.17705803567,365.3732856403452,359.9037997750689,0.1855119681925024,1.643362671051889,climb
0.6000000000000001,A0100,-44343.32334778043,0.08482977677704184,9845.470512134694,365.1317666151026,359.64442489886716,0.46557516521106856,0.4685535910546503,climb
0.8,A0100,-44270.3120747991,0.10211752702889498,9845.90956424134,364.990291354998,359.79387201449015,0.6462343804873772,0.200466397007398,climb
1.0,A0100,-44197.329536588506,0.11881276873828028,9846.425769347223,364.7327932178182,359.53656354092175,0.783102866404505,-0.899343642140646,climb
1.2000000000000002,A0100,-44124.413814391104,0.09831063384990557,9847.170998164192,364.1785315603917,359.6333040520344,2.3265766391095575,-1.1442160096410776,climb
1.4000000000000001,A0100,-44051.59517303856,0.05212313400261337,9848.54045464471,362.1579111368669,359.3409256848973,6.610954104432071,-2.1435710582122285,climb
1.6,A0100,-43978.9477672573,-0.07901402096467791,9851.13197287836,361.9247981576635,359.4958415619577,6.8683263348381685,-2.7632617337889696,climb
1.8,A0100,-43906.432006511255,-0.2508824859287415,9854.531711374884,362.46361219897693,359.57363826304544,4.797004982332898,2.7415966101376874,climb
2.0,A0100,-43834.02290698342,-0.40612450171101955,9858.374621839106,362.19159369732404,359.29001143712003,4.209332881086999,2.1108802775157716,climb
2.2,A0100,-43761.72968844197,-0.5694986467788112,9862.603372915384,361.5347825905612,359.4771080364906,5.471913544543738,1.919737732281304,climb
2.4000000000000004,A0100,-43689.58085924358,-0.7100330786743143,9867.50195398468,359.5183379305872,359.42827848641355,9.51748246505867,1.0642670403957417,climb
2.6,A0100,-43617.69547039655,-0.8605664735805476,9873.675795161607,358.0668719611073,359.7612088863595,11.440583046627108,0.2862041575900875,climb
2.8000000000000003,A0100,-43546.10011227485,-0.9830555538865156,9881.112450684648,357.71195128192795,0.005304602819589918,11.744360920125443,5.561102156264938,climb
3.0,A0100,-43474.77329221563,-0.9884605855695554,9889.633963092028,358.08738758158825,359.78252088824786,10.464731180364815,4.58535513314411,climb
3.2,A0100,-43403.69916860771,-0.9365223743297975,9899.00140133791,357.71406316382803,0.10022628356514696,10.239973652489818,2.205085198584689,climb
3.4000000000000004,A0100,-43332.798480708705,-0.820683021844161,9908.952956607074,357.1547372160162,0.24032625170125196,11.242230230385651,7.674028171980411,climb
3.6,A0100,-43262.102566178444,-0.5828104710672051,9919.60361820917,356.0024131940331,0.36246376378733525,13.062842235352388,6.217803353983467,climb
3.8000000000000003,A0100,-43191.777836914975,-0.2461371722711192,9931.4496852392,354.24825821768735,0.2976762677233298,15.540264899871792,-8.756876941546867,climb
4.0,A0100,-43121.88994334108,-0.11862307050614618,9944.624251074489,353.5875226046633,0.4186518079184605,16.21097332163289,-18.359747213017567,climb
4.2,A0100,-43052.30768311686,-0.27138884770829463,9958.690429682729,353.59105440404545,0.5578030386477191,15.79229682715855,-14.848301421411136,climb
4.4,A0100,-42982.96789899204,-0.6162250346023939,9973.421745525799,353.3210239153115,0.46258589420948854,15.82103780483729,-9.99052372298575,climb
4.6000000000000005,A0100,-42913.86250310567,-1.0743069324198586,9988.76350790757,352.9457530100625,0.3914113314114538,16.053198862113664,-5.012461815281133,climb
4.800000000000001,A0100,-42845.030432058804,-1.5836235451279208,10004.768494304551,351.88939197695106,359.9601202847229,17.47190291454397,-6.961921793367388,climb
5.0,A0100,-42776.59852356477,-2.2450565453837044,10021.736900822998,350.8228222919845,359.835671052989,18.99944385286291,-11.927267609120213,climb
5.2,A0100,-42708.50048396586,-3.0629186174846836,10039.49686990045,350.6658732280618,359.9344109054608,18.653126633941287,-7.5846540602873835,climb
5.4,A0100,-42640.693515633146,-3.962652550486382,10057.88307164628,350.2604003774721,359.9249193254977,18.74812996586605,-2.499505682431267,climb
5.6000000000000005,A0100,-42573.16791008423,-4.874018575337686,10076.849951003822,349.98856855348845,359.6703875998441,18.24772028683448,-4.148849084639659,climb
5.800000000000001,A0100,-42505.94359358815,-5.846685899614386,10096.341201990246,349.3749412935113,359.77574886389925,18.32145730108963,-8.908108898264848,climb
6.0,A0100,-42438.92965532988,-6.872576271311118,10116.184956030751,348.7678572330184,359.7260414976447,19.303466708801356,-4.582467208542235,climb
6.2,A0100,-42372.183016859635,-7.934151975463465,10136.514674396401,347.5789063015059,359.323591023827,20.99237129418437,-6.353070021430133,climb
