Missile_ID,Launcher_ID,Target_ID,Launch_Time_s,Final_Time_s,Flight_Duration_s,Max_Velocity_m_s,Avg_Velocity_m_s,Total_Distance_km,Final_Status
B1001,B0100,A0100,53.0,118.2,65.2,928.7310474653802,448.1659751770726,40.9650251687346,MISS
B1002,B0100,A0100,63.0,118.2,55.2,926.3671946116217,488.9494922964081,36.02323497479292,MISS
A1001,A0100,B0100,69.2,129.20000000000002,60.000000000000014,1068.565143026482,487.9324047527587,41.9904361099197,MISS
A1002,A0100,B0100,71.2,129.20000000000002,58.000000000000014,1069.3049030467362,492.4403015072281,40.84467394374024,MISS
B2001,B0200,A0100,75.60000000000001,118.2,42.599999999999994,884.0431090042696,502.4994936171743,26.88014685118708,MISS
B2002,B0200,A0100,85.60000000000001,118.2,32.599999999999994,868.1590872112498,561.0781634511044,20.908148013244855,MISS
A2001,A0200,B0100,88.80000000000001,129.20000000000002,40.400000000000006,1066.3127092705172,640.5209284452989,31.859271620619598,MISS
A2002,A0200,B0100,88.80000000000001,129.20000000000002,40.400000000000006,1066.3127092705172,640.5132465404549,31.859285363984398,MISS
