time_s,x_east_m,y_north_m,z_up_m,heading_deg,u_mps
7.800,22.559,1874.872,-17.915,5.498,242.515
8.000,24.690,1924.117,-18.402,6.430,240.199
8.200,27.193,1973.191,-18.013,6.937,238.809
8.400,30.108,2022.003,-16.656,6.277,240.525
8.600,33.313,2070.708,-14.633,5.379,243.177
8.800,36.659,2119.506,-12.407,4.830,245.034
9.000,40.042,2168.511,-10.521,4.443,246.378
9.200,43.377,2217.775,-9.363,3.622,247.176
9.400,46.675,2267.136,-8.747,3.854,247.221
9.600,50.080,2316.448,-8.195,5.421,246.412
9.800,53.668,2365.713,-7.321,6.860,244.043
10.000,57.470,2414.972,-6.005,7.924,242.625
10.200,61.520,2464.273,-4.345,7.367,244.656
10.400,65.849,2513.628,-2.358,5.856,247.211
10.600,70.394,2563.040,-0.119,4.793,248.377
10.800,75.060,2612.497,2.250,5.254,248.512
11.000,79.833,2662.025,4.825,6.623,247.341
11.200,84.757,2711.640,7.719,7.881,245.965
11.400,89.887,2761.304,10.865,7.297,248.074
11.600,95.257,2811.033,14.214,5.629,250.288
11.800,100.821,2860.811,17.704,4.404,250.919
12.000,106.513,2910.529,21.336,5.068,250.339
12.200,112.309,2960.191,25.216,6.671,249.105
12.400,118.239,3009.850,29.615,7.921,247.308
12.600,124.310,3059.506,34.383,8.127,249.188
12.800,130.525,3109.282,39.166,7.025,251.683
13.000,136.865,3159.186,43.843,5.656,252.613
13.200,143.383,3209.047,48.546,6.517,251.813
13.400,150.225,3258.661,53.685,8.932,249.589
13.600,157.379,3308.045,59.563,10.312,247.771
13.800,164.706,3357.297,66.046,10.407,249.452
14.000,172.140,3406.592,72.700,10.092,251.422
14.200,179.656,3456.015,79.206,9.694,252.405
14.400,187.196,3505.672,85.116,8.792,252.765
14.600,194.710,3555.505,90.383,7.841,252.533
14.800,202.197,3605.428,95.111,8.137,253.435
15.000,209.708,3655.468,99.524,9.067,253.988
15.200,217.291,3705.661,103.843,9.869,253.641
15.400,224.970,3755.990,108.060,9.235,255.247
15.600,232.743,3806.451,112.162,7.809,256.339
15.800,240.553,3857.015,116.064,6.824,256.258
16.000,248.320,3907.693,119.479,6.675,256.009
16.200,256.033,3958.522,122.014,7.151,256.026
16.400,263.681,4009.524,123.275,7.678,256.798
16.600,271.193,4060.642,123.370,8.702,258.168
16.800,278.731,4111.765,123.079,10.656,257.796
17.000,286.574,4162.780,123.181,12.087,255.504
17.200,294.687,4213.607,124.132,12.454,253.200
17.400,302.885,4264.339,125.887,12.193,252.649
17.600,311.107,4315.104,128.137,12.134,255.289
17.800,319.381,4365.988,130.523,12.159,257.710
18.000,327.741,4417.025,132.736,12.032,258.939
18.200,336.196,4468.240,134.428,11.937,259.580
18.400,344.729,4519.677,135.130,11.696,260.246
18.600,353.237,4571.339,134.674,11.203,261.158
18.800,361.640,4623.141,133.264,12.380,262.123
19.000,370.125,4674.989,131.423,15.922,261.035
19.200,379.146,4726.768,129.572,18.980,258.780
19.400,389.175,4778.266,127.900,21.192,257.183
19.600,400.402,4829.370,126.365,23.148,256.032
19.800,412.872,4880.025,124.855,25.059,255.054
20.000,426.634,4930.238,123.254,26.938,254.819
20.200,441.728,4980.036,121.431,28.762,254.730
20.400,458.143,5029.383,119.240,30.521,254.738
20.600,475.850,5078.252,116.527,32.176,254.834
20.800,494.800,5126.617,113.136,33.656,255.037
21.000,514.950,5174.434,108.884,35.003,255.205
21.200,536.379,5221.542,103.556,36.393,255.230
21.400,559.101,5267.856,97.121,37.851,255.251
21.600,583.080,5313.356,89.676,39.389,255.289
21.800,608.317,5358.004,81.347,41.026,255.347
22.000,634.819,5401.771,72.289,42.784,255.398
22.200,662.582,5444.642,62.679,44.606,255.452
22.400,691.591,5486.622,52.710,46.407,255.516
22.600,721.814,5527.735,42.585,48.096,255.594
22.800,753.196,5568.029,32.511,49.576,255.685
23.000,785.635,5607.598,22.662,50.913,255.738
23.200,818.978,5646.590,13.050,52.138,255.758
23.400,853.226,5684.959,3.738,53.200,255.859
23.600,888.421,5722.605,-5.227,54.264,256.038
23.800,924.575,5759.448,-13.867,55.450,256.234
24.000,961.690,5795.421,-22.243,56.785,256.433
24.200,999.758,5830.464,-30.438,58.260,256.639
24.400,1038.783,5864.488,-38.538,59.551,257.018
24.600,1078.831,5897.295,-46.518,60.568,257.446
24.800,1119.908,5928.783,-54.212,61.539,257.704
25.000,1161.909,5959.069,-61.384,62.369,257.783
25.200,1204.668,5988.385,-67.750,62.755,257.745
25.400,1247.928,6017.117,-73.119,62.493,257.642
25.600,1291.406,6045.712,-77.541,61.528,257.475
25.800,1334.942,6074.453,-81.282,59.637,257.074
26.000,1378.474,6103.462,-84.487,57.170,256.358
26.200,1421.903,6132.831,-87.067,55.026,256.159
26.400,1465.189,6162.566,-89.002,54.153,257.129
26.600,1508.389,6192.570,-90.352,54.818,260.636
26.800,1551.663,6222.711,-91.455,55.462,263.621
27.000,1595.119,6252.927,-92.763,55.463,265.107
27.200,1638.750,6283.115,-94.275,56.861,265.222
27.400,1682.710,6312.981,-95.589,60.526,263.700
27.600,1727.177,6342.195,-96.457,63.158,262.244
27.800,1772.230,6370.410,-96.625,64.787,261.504
28.000,1817.810,6397.604,-95.963,65.826,261.231
28.200,1863.793,6423.951,-94.433,66.019,261.695
28.400,1910.046,6449.706,-92.100,65.399,262.830
28.600,1956.454,6475.133,-89.115,64.827,263.634
28.800,2002.953,6500.446,-85.671,64.489,264.244
29.000,2049.575,6525.760,-82.069,64.268,265.128
29.200,2096.340,6551.093,-78.470,64.099,266.405
29.400,2143.267,6576.449,-75.112,63.949,267.358
29.600,2190.372,6601.830,-72.297,63.637,267.727
29.800,2237.603,6627.221,-70.005,63.228,268.435
30.000,2284.917,6652.619,-67.712,63.154,268.121
30.200,2332.325,6678.033,-65.096,63.110,267.215
30.400,2379.770,6703.412,-61.883,62.855,267.390
30.600,2427.158,6728.746,-58.068,62.773,268.558
30.800,2474.517,6754.073,-54.218,63.164,269.201
31.000,2521.983,6779.408,-50.834,63.471,269.482
31.200,2569.606,6804.761,-48.183,63.483,269.474
31.400,2617.362,6830.135,-46.430,62.980,269.342
31.600,2665.133,6855.503,-45.610,62.948,268.696
31.800,2712.919,6880.821,-45.999,63.130,268.848
32.000,2760.742,6906.113,-47.621,62.800,268.847
32.200,2808.533,6931.372,-50.336,62.722,269.133
32.400,2856.332,6956.595,-54.069,62.665,270.831
32.600,2904.173,6981.821,-58.332,62.443,271.242
32.800,2952.022,7007.045,-62.494,62.442,270.612
33.000,2999.893,7032.265,-66.524,62.408,271.035
33.200,3047.790,7057.468,-70.639,61.883,271.371
33.400,3095.659,7082.665,-75.045,61.714,271.004
33.600,3143.484,7107.849,-79.960,61.681,271.199
33.800,3191.285,7133.018,-84.965,61.735,270.993
34.000,3239.093,7158.213,-89.695,61.824,270.264
34.200,3286.907,7183.429,-94.246,61.898,271.094
34.400,3334.724,7208.663,-98.915,62.053,271.357
34.600,3382.530,7233.900,-104.181,62.102,271.021
34.800,3430.266,7259.134,-110.236,61.796,270.497
35.000,3477.860,7284.364,-117.130,61.303,269.779
35.200,3525.246,7309.552,-124.871,61.320,269.099
35.400,3572.461,7334.672,-133.740,61.474,269.441
35.600,3619.485,7359.745,-143.832,61.104,269.110
35.800,3666.231,7384.753,-154.962,61.077,269.197
36.000,3712.774,7409.701,-167.011,61.156,270.475
36.200,3759.280,7434.643,-179.374,61.553,271.111
36.400,3805.885,7459.606,-191.703,61.919,270.718
36.600,3852.621,7484.552,-203.804,61.528,271.402
36.800,3899.437,7509.490,-215.788,61.153,272.053
37.000,3946.240,7534.429,-228.159,60.611,271.842
37.200,3992.934,7559.361,-241.058,60.251,271.554
37.400,4039.501,7584.285,-254.558,60.593,272.338
37.600,4085.950,7609.189,-268.782,60.616,272.542
37.800,4132.249,7634.084,-283.747,60.118,272.307
38.000,4178.334,7658.977,-299.461,59.453,271.918
38.200,4224.151,7683.845,-315.886,59.407,271.680
38.400,4269.654,7708.666,-333.254,59.432,271.923
38.600,4314.809,7733.471,-351.634,58.929,271.962
38.800,4359.631,7758.253,-370.796,58.414,271.668
39.000,4404.173,7783.013,-390.758,58.731,272.783
39.200,4448.577,7807.775,-411.596,59.282,274.975
39.400,4492.996,7832.593,-433.008,59.515,276.505
39.600,4537.583,7857.485,-454.586,59.711,277.737
39.800,4582.390,7882.478,-476.245,60.094,279.075
40.000,4627.414,7907.567,-498.059,60.012,280.384
40.200,4672.604,7932.751,-520.066,59.820,281.652
40.400,4717.832,7957.988,-542.615,59.521,282.663
40.600,4763.114,7983.287,-565.529,59.513,283.956
40.800,4808.539,8008.714,-588.596,59.767,285.333
41.000,4854.135,8034.280,-611.872,59.929,286.792
41.200,4899.913,8059.978,-635.354,59.996,288.226
41.400,4945.890,8085.780,-658.991,59.895,289.429
41.600,4992.110,8111.700,-682.595,60.095,290.611
41.800,5038.583,8137.732,-706.196,60.066,291.753
42.000,5085.328,8163.901,-729.651,60.219,292.891
42.200,5132.309,8190.196,-753.129,60.242,294.285
42.400,5179.448,8216.566,-776.838,59.736,295.328
42.600,5226.706,8243.006,-800.761,60.000,296.605
42.800,5274.144,8269.530,-824.869,60.063,297.811
43.000,5321.843,8296.171,-848.863,60.019,298.770
43.200,5369.772,8322.999,-872.717,60.239,299.985
43.400,5417.873,8349.981,-896.717,60.472,301.486
43.600,5466.106,8377.062,-921.146,60.567,303.184
43.800,5514.472,8404.226,-946.034,60.465,304.712
44.000,5563.087,8431.377,-971.111,61.087,305.618
44.200,5612.223,8458.327,-995.792,62.899,305.201
44.400,5662.049,8485.145,-1019.476,63.040,305.930
44.600,5712.306,8512.084,-1042.529,63.024,307.989
44.800,5762.721,8539.080,-1065.814,63.162,309.320
45.000,5813.228,8566.072,-1089.638,63.169,310.592
45.200,5864.084,8593.079,-1113.277,63.859,310.305
45.400,5915.523,8620.071,-1135.970,64.116,310.216
45.600,5967.477,8647.161,-1157.543,64.162,310.391
45.800,6019.869,8674.395,-1178.100,64.119,310.680
46.000,6072.707,8701.708,-1197.544,63.881,310.929
46.200,6125.957,8729.125,-1215.785,63.747,311.895
46.400,6179.539,8756.642,-1233.303,63.534,313.586
46.600,6233.388,8784.193,-1250.440,63.200,314.515
46.800,6287.461,8811.794,-1267.286,63.198,315.366
47.000,6341.736,8839.442,-1283.984,63.104,315.777
47.200,6396.269,8867.169,-1300.063,63.289,315.284
47.400,6451.108,8894.988,-1315.411,63.070,316.782
47.600,6506.162,8922.857,-1330.358,63.017,317.725
47.800,6561.413,8950.751,-1345.151,62.869,318.391
48.000,6616.850,8978.675,-1359.718,63.000,319.114
48.200,6672.471,9006.628,-1374.184,62.896,319.770
48.400,6728.268,9034.617,-1388.450,63.044,320.475
48.600,6784.241,9062.638,-1402.614,62.944,321.105
48.800,6840.384,9090.698,-1416.571,63.098,321.788
49.000,6896.697,9118.791,-1430.421,62.997,322.393
49.200,6953.174,9146.925,-1444.056,63.155,323.055
49.400,7009.817,9175.094,-1457.575,63.053,323.633
49.600,7066.617,9203.305,-1470.874,63.212,324.274
49.800,7123.579,9231.545,-1483.996,63.277,324.466
50.000,7180.753,9259.808,-1496.362,63.514,323.581
50.200,7238.132,9288.186,-1507.530,63.543,323.105
50.400,7295.679,9316.681,-1517.482,63.364,323.688
50.600,7353.336,9345.302,-1526.473,63.517,324.848
50.800,7411.096,9374.008,-1535.088,63.511,325.491
51.000,7468.969,9402.752,-1543.471,63.312,325.892
51.200,7526.937,9431.540,-1551.605,63.413,326.383
51.400,7585.005,9460.365,-1559.577,63.311,326.412
51.600,7643.165,9489.237,-1566.832,63.436,325.434
51.800,7701.438,9518.145,-1572.955,63.344,324.755
52.000,7759.740,9547.085,-1577.656,63.417,324.282
52.200,7818.072,9576.040,-1581.100,63.416,324.786
52.400,7876.466,9604.941,-1583.643,63.113,325.668
52.600,7934.891,9633.815,-1585.640,63.222,326.025
52.800,7993.366,9662.680,-1587.421,63.094,326.084
53.000,8051.865,9691.544,-1588.968,63.251,326.375
53.200,8110.386,9720.395,-1590.415,63.140,326.061
53.400,8168.896,9749.230,-1591.674,63.301,326.336
53.600,8227.469,9778.077,-1592.849,63.186,326.536
53.800,8286.082,9806.934,-1593.847,63.345,326.823
54.000,8344.756,9835.803,-1594.765,63.226,327.012
54.200,8403.467,9864.682,-1595.505,63.382,327.289
54.400,8462.235,9893.573,-1596.166,63.260,327.465
54.600,8521.026,9922.467,-1596.596,63.488,327.372
54.800,8579.838,9951.312,-1596.418,63.723,326.116
55.000,8638.604,9980.064,-1595.003,64.111,325.288
55.200,8697.252,10008.657,-1592.356,64.142,324.827
55.400,8755.702,10037.123,-1588.934,64.393,325.151
55.600,8814.060,10065.524,-1585.811,64.310,324.182
55.800,8872.316,10093.884,-1583.435,63.995,323.403
56.000,8930.457,10122.204,-1581.643,64.078,323.087
56.200,8988.513,10150.488,-1580.556,63.742,322.006
56.400,9046.491,10178.763,-1580.078,63.852,322.582
56.600,9104.468,10207.038,-1579.947,63.708,322.336
56.800,9162.399,10235.308,-1579.824,63.809,322.305
57.000,9220.302,10263.568,-1579.716,63.646,321.863
57.200,9278.156,10291.830,-1579.517,63.747,322.093
57.400,9336.003,10320.099,-1579.311,63.588,321.616
57.600,9393.795,10348.376,-1579.008,63.690,321.842
57.800,9451.635,10376.696,-1578.695,63.533,322.080
58.000,9509.495,10405.068,-1578.284,63.634,322.381
58.200,9567.415,10433.492,-1577.904,63.631,322.771
58.400,9625.339,10461.911,-1577.517,63.460,322.290
58.600,9683.182,10490.288,-1577.039,63.586,322.069
58.800,9740.982,10518.631,-1576.560,63.444,321.561
59.000,9798.675,10546.926,-1576.041,63.525,321.015
59.200,9856.267,10575.185,-1575.913,63.261,320.096
59.400,9913.730,10603.411,-1576.149,63.434,319.916
59.600,9971.138,10631.617,-1576.566,63.336,319.645
59.800,10028.505,10659.816,-1576.913,63.473,319.609
60.000,10085.847,10688.000,-1577.234,63.354,319.164
60.200,10143.109,10716.160,-1577.411,63.482,318.967
60.400,10200.325,10744.295,-1577.534,63.359,318.469
60.600,10257.457,10772.405,-1577.502,63.482,318.268
60.800,10314.542,10800.494,-1577.424,63.347,317.800
61.000,10371.522,10828.553,-1577.233,63.465,317.353
61.200,10428.427,10856.580,-1577.029,63.333,316.868
61.400,10485.228,10884.581,-1576.726,63.447,316.428
61.600,10541.954,10912.554,-1576.419,63.317,315.951
61.800,10598.575,10940.501,-1576.076,63.452,315.461
62.000,10655.115,10968.424,-1576.150,63.431,314.838
62.200,10711.579,10996.317,-1576.655,63.428,314.697
62.400,10767.983,11024.165,-1577.210,63.421,314.305
62.600,10824.329,11052.001,-1577.736,63.523,314.225
62.800,10880.650,11079.841,-1578.270,63.379,313.969
63.000,10936.954,11107.714,-1578.677,63.465,314.322
63.200,10993.283,11135.625,-1579.085,63.466,314.246
63.400,11049.576,11163.508,-1579.437,63.323,313.809
63.600,11105.784,11191.341,-1579.633,63.430,313.394
63.800,11161.930,11219.129,-1579.798,63.296,312.956
64.000,11217.988,11246.877,-1579.859,63.403,312.553
64.200,11273.984,11274.585,-1579.910,63.292,312.096
64.400,11329.891,11302.255,-1579.834,63.403,311.689
64.600,11385.733,11329.887,-1579.724,63.291,311.230
64.800,11441.483,11357.482,-1579.477,63.399,310.821
65.000,11497.166,11385.043,-1579.193,63.286,310.365
65.200,11552.755,11412.570,-1578.820,63.387,309.939
65.400,11608.268,11440.075,-1578.811,63.305,309.284
65.600,11663.694,11467.544,-1579.237,63.340,309.057
65.800,11719.052,11494.958,-1579.738,63.359,308.661
66.000,11774.361,11522.355,-1580.223,63.468,308.623
66.200,11829.658,11549.752,-1580.729,63.342,308.418
66.400,11884.920,11577.158,-1581.123,63.427,308.441
66.600,11940.163,11604.569,-1581.493,63.301,308.109
66.800,11995.337,11631.980,-1581.741,63.384,307.994
67.000,12050.481,11659.395,-1581.996,63.392,307.738
67.200,12105.570,11686.766,-1582.210,63.265,307.285
67.400,12160.581,11714.084,-1582.280,63.367,306.909
67.600,12215.541,11741.355,-1582.322,63.268,306.501
67.800,12270.424,11768.579,-1582.241,63.374,306.128
68.000,12325.255,11795.758,-1582.133,63.277,305.722
68.200,12380.008,11822.894,-1581.901,63.385,305.350
68.400,12434.708,11849.988,-1581.644,63.287,304.946
68.600,12489.326,11877.042,-1581.307,63.358,304.562
68.800,12543.874,11904.068,-1581.294,63.102,303.829
69.000,12598.320,11931.070,-1581.635,63.255,303.737
69.200,12652.736,11958.062,-1582.205,63.187,303.625
69.400,12707.112,11985.043,-1582.744,63.313,303.389
69.600,12761.445,12011.997,-1583.295,63.219,303.033
69.800,12815.706,12038.922,-1583.735,63.334,302.706
70.000,12869.919,12065.817,-1584.156,63.233,302.348
70.200,12924.057,12092.682,-1584.455,63.346,302.018
70.400,12978.146,12119.520,-1584.731,63.241,301.662
70.600,13032.159,12146.330,-1584.883,63.351,301.333
70.800,13086.123,12173.114,-1585.013,63.242,300.978
71.000,13140.009,12199.873,-1585.019,63.351,300.650
71.200,13193.850,12226.614,-1585.039,63.388,300.425
71.400,13247.655,12253.303,-1585.035,63.240,300.045
71.600,13301.399,12279.926,-1584.918,63.364,299.718
71.800,13355.108,12306.496,-1584.811,63.289,299.371
72.000,13408.755,12332.997,-1584.561,63.273,298.919
72.200,13462.328,12359.470,-1584.249,63.434,298.645
72.400,13515.847,12385.923,-1584.273,63.278,297.990
72.600,13569.268,12412.358,-1584.610,63.363,297.935
72.800,13622.661,12438.790,-1585.032,63.252,297.719
73.000,13676.001,12465.227,-1585.271,63.370,297.483
73.200,13729.297,12491.656,-1585.488,63.411,297.290
73.400,13782.557,12518.043,-1585.666,63.258,296.939
73.600,13835.754,12544.376,-1585.718,63.382,296.637
73.800,13888.919,12570.666,-1585.778,63.297,296.322
74.000,13942.027,12596.906,-1585.725,63.438,296.024
