Missile_ID,Launcher_ID,Target_ID,Launch_Time_s,Final_Time_s,Flight_Duration_s,Max_Velocity_m_s,Avg_Velocity_m_s,Total_Distance_km,Final_Status
B1001,B0100,A0100,52.0,127.2,75.2,918.6045478242586,397.7819278052156,44.370310665515184,MISS
B1002,B0100,A0100,62.0,137.0,75.0,925.3019878078527,405.7515207264027,44.090096152876285,MISS
A1001,A0100,B0100,68.4,115.60000000000001,47.2,1069.0433444435528,596.2768748735879,36.52560468688303,MISS
A1002,A0100,B0100,70.4,115.60000000000001,45.2,1069.7404065742853,615.7988737241052,35.491869756700886,MISS
B2001,B0200,A0100,75.60000000000001,150.8,75.2,878.5881754774836,397.66867840809164,41.52112596918552,MISS
A2001,A0200,B0100,83.80000000000001,115.60000000000001,31.799999999999997,1107.9542881078405,770.6254967037454,28.03458151271367,MISS
A2002,A0200,B0100,83.80000000000001,115.60000000000001,31.799999999999997,1107.9542881078405,770.6159794731951,28.034556265282628,MISS
B2002,B0200,A0100,85.60000000000001,160.60000000000002,75.00000000000001,872.8029274048259,403.9647060235028,41.35181245598293,MISS
