Time_s,Agent_ID,Type,X_m,Y_m,Z_m,Heading_deg,Pitch_deg,Velocity_m_s,Tactical_Phase
2.0,B0100,F-16,43905.54039873475,85.51542565495947,5985.461356309901,155.52766482896587,4.073614733234389,349.4296522496082,NLT_MELD
2.0,B0200,F-16,43893.44040704658,484.3489121029579,5954.050723392411,200.0202943870835,3.468690888094554,354.69006590807624,NLT_MELD
2.2,A0100,F-16,-43822.385052834805,79.13819538303142,5955.898382944037,22.288762588496013,2.619271335035177,353.08857301172833,NLT_MELD
2.2,A0200,F-16,-43836.691540994434,450.88787115188825,5988.7080471095815,333.28801076245406,2.16704758225,348.27929341327,NLT_MELD
2.2,B0100,F-16,43839.414371406645,107.52588966407347,5988.718663303433,153.2923266595524,2.168500799522169,348.27872476691726,NLT_MELD
2.2,B0200,F-16,43825.11127277631,465.97305368273373,5955.861945166274,202.28667538867606,2.6183888053740576,353.08920489111824,NLT_MELD
2.4000000000000004,A0100,F-16,-43755.16146131193,100.16269347411799,5957.108010485317,24.437732991563124,1.994274268531524,351.4182091261945,NLT_MELD
2.4000000000000004,A0200,F-16,-43771.54691097967,426.7007322039244,5990.757323644491,331.4256822916202,0.9254430561491789,346.9464070602986,NLT_MELD
2.4000000000000004,B0100,F-16,43774.26601556728,131.70252341069136,5990.769051319516,151.43077866021372,0.9273143570540963,346.94567165272764,NLT_MELD
2.4000000000000004,B0200,F-16,43757.884447414326,444.9583904421361,5957.070649059297,204.43501799168027,1.9930851242765528,351.4189315235164,NLT_MELD
2.6,A0100,F-16,-43689.14512073331,123.77353158931874,5958.0083615583535,26.574286951531636,1.8309635645384523,349.8160454086137,NLT_MELD
2.6,A0200,F-16,-43707.557811026,400.25065491001806,5991.806990752408,329.54934544426544,0.18879672535411612,345.586872031247,NLT_MELD
2.6,B0100,F-16,43710.27282573232,158.14221951768195,5991.820395197723,149.55523101130586,0.19110573462359676,345.5860098610977,NLT_MELD
2.6,B0200,F-16,43691.864512614535,421.35710704807025,5957.969626913855,206.57079859084357,1.829407998104529,349.8168185134374,NLT_MELD
2.8000000000000003,A0100,F-16,-43624.36084149963,149.7995211381931,5958.900342907651,28.74545527657252,1.8159667234166046,348.5192748803033,NLT_MELD
2.8000000000000003,A0200,F-16,-43644.83741866835,371.5347710260248,5992.153233879451,327.55914459079816,-0.10279527320614067,344.29241618360066,NLT_MELD
2.8000000000000003,B0100,F-16,43647.54796415788,186.84787508775844,5992.168966613841,147.5658348073848,-0.09998950259845407,344.2914606392899,NLT_MELD
2.8000000000000003,B0200,F-16,43627.07631736873,395.3403788289652,5958.859701147881,208.74109093199667,1.8139462528251886,348.5200903213472,NLT_MELD
3.0,A0100,F-16,-43560.76407429597,178.01999926541612,5959.765555486221,30.877157845763577,1.721804033683177,347.3475141171045,NLT_MELD
3.0,A0200,F-16,-43583.460937066615,340.60000589575066,5992.129817756064,325.50079870985184,0.05141350259037729,343.07660088116313,NLT_MELD
3.0,B0100,F-16,43586.166631134365,217.7725762351729,5992.148612032979,145.50832243560583,0.054812039886287814,343.07558478275837,NLT_MELD
3.0,B0200,F-16,43563.47533721934,367.1288900846612,5959.722375460016,210.87197195198442,1.7192633562552537,347.348454213458,NLT_MELD
3.2,A0100,F-16,-43498.46974624545,208.4586422855973,5960.4314308193425,32.99228103665076,1.609512911687507,346.0040029674591,NLT_MELD
3.2,A0200,F-16,-43523.5237769265,307.47935823594526,5992.080545743624,323.38921865389426,0.2993167715993946,341.6929154432544,NLT_MELD
3.2,B0100,F-16,43526.224234514266,250.88332299980902,5992.103218211643,143.3976148750095,0.3034463687315515,341.69184698419247,NLT_MELD
3.2,B0200,F-16,43501.17648425802,336.69897182100067,5960.384986191195,212.98628468883916,1.606374912852044,346.0051048948156,NLT_MELD
3.4000000000000004,A0100,F-16,-43437.6641107682,241.19695361904814,5960.991960934009,35.091363984386355,1.6875907430652288,344.6689469463545,NLT_MELD
3.4000000000000004,A0200,F-16,-43465.228872722146,272.09124434645855,5992.028091901902,321.22093889309053,0.6230632920822076,340.41310513441516,NLT_MELD
3.4000000000000004,B0100,F-16,43467.92372474651,286.26175810193854,5992.055604110468,141.2305512531759,0.6280598980584197,340.4118147010869,NLT_MELD
3.4000000000000004,B0200,F-16,43440.36603433237,303.9690519095693,5960.941426494679,215.08434624424558,1.6837387870906715,344.67012106953865,NLT_MELD
3.6,A0100,F-16,-43378.33129159694,276.059167669453,5961.719687494129,37.21332745346919,1.924248185352365,343.6431344536464,NLT_MELD
3.6,A0200,F-16,-43408.46219104899,234.6829678163558,5991.924818825584,319.07028082710724,0.9726795206980906,339.45175256033485,NLT_MELD
3.6,B0100,F-16,43411.15112520104,323.6605576879356,5991.958281811472,139.0811074179424,0.9787153311008843,339.4502562817019,NLT_MELD
3.6,B0200,F-16,43381.02818102549,269.11483345536,5961.664157711795,217.20515563186467,1.9195379207519405,343.64435481142664,NLT_MELD
3.8000000000000003,A0100,F-16,-43320.40044637499,312.8466132688591,5962.5984358983715,39.27098675790288,2.0716772426217998,342.68830009682085,NLT_MELD
3.8000000000000003,A0200,F-16,-43353.27542370053,195.3480269961001,5992.048326717317,317.0167122735661,1.3936182664436187,338.2143557797496,NLT_MELD
3.8000000000000003,B0100,F-16,43355.958086390405,362.98613950122854,5992.088962038768,137.0286505271947,1.4008881788407261,338.21273131100895,NLT_MELD
3.8000000000000003,B0200,F-16,43323.09209753224,232.33501109376266,5962.536898384784,219.2617979059257,2.0660534620447675,342.689698057127,NLT_MELD
4.0,A0100,F-16,-43263.95437356283,351.537426731953,5963.450940238225,41.3408573518349,1.9113214436859882,341.73900321240154,NLT_MELD
4.0,A0200,F-16,-43299.99825450534,153.93834537483053,5992.415906003258,314.84183822000085,1.3550140341521197,336.60798017606305,NLT_MELD
4.0,B0100,F-16,43302.67431074507,404.38665013615355,5992.465178690309,134.8552564430307,1.3636836217378507,336.60582988756227,NLT_MELD
4.0,B0200,F-16,43266.64055342927,193.6514826136663,5963.3822540793735,221.33070265119574,1.90468369529686,341.74068571326745,NLT_MELD
4.2,A0100,F-16,-43209.11467494677,392.1360093302246,5964.082784177232,43.42930451407572,1.725712838338962,340.5897800952783,NLT_MELD
4.2,A0200,F-16,-43248.74094406653,110.4893231971073,5992.369077124573,312.2786423522675,0.5985458182501465,335.4944130854162,NLT_MELD
4.2,B0100,F-16,43251.41039717063,447.8270581996203,5992.428675714,132.2939355212287,0.6091741470813528,335.4911837365899,NLT_MELD
4.2,B0200,F-16,43211.795143338044,153.0598645016944,5964.005676731165,223.4181751479041,1.7179338732654772,340.59178458117657,NLT_MELD
4.4,A0100,F-16,-43156.08573997204,434.68970064258974,5964.567624595244,45.50503730826558,1.722191049877587,339.39783602554155,NLT_MELD
4.4,A0200,F-16,-43199.22110511794,65.335482956747,5991.527519317637,309.87911288843367,-0.37818558119862644,334.77396948676227,NLT_MELD
4.4,B0100,F-16,43201.88407646617,492.9729170489172,5991.599191614689,129.8958026819786,-0.3654991858510329,334.7699029972817,NLT_MELD
4.4,B0200,F-16,43158.7603301849,110.51271548192199,5964.480669196288,225.49264840304107,1.7131170227974446,339.40003007250516,NLT_MELD
4.6000000000000005,A0100,F-16,-43104.83246932651,479.0338812966547,5965.163764412531,47.60314645504192,1.8806729093354073,338.4694264594033,NLT_MELD
4.6000000000000005,A0200,F-16,-43151.4162560251,18.598748729342333,5990.041412904255,307.8489251390963,-0.8896111022340245,333.9602923889006,NLT_MELD
4.6000000000000005,B0100,F-16,43154.07260796764,539.702083040318,5990.127130715377,127.86677216481226,-0.8749890096986735,333.95569696879244,NLT_MELD
4.6000000000000005,B0200,F-16,43107.501133379985,66.17454318944328,5965.065453140956,227.58934608938324,1.8700975486707605,338.47177962357864,NLT_MELD
4.800000000000001,A0100,F-16,-43055.24932570771,524.9851536815913,5965.854998068442,49.646142630640554,1.956079681323601,337.614647448215,NLT_MELD
4.800000000000001,A0200,F-16,-43105.44385506728,-29.694081499579625,5988.172295246077,305.90992734930245,-0.9472948721249687,333.09560361891164,NLT_MELD
4.800000000000001,B0100,F-16,43108.09328755822,587.9876193233958,5988.2742114562425,125.92900379269375,-0.9306702517572966,333.090567048965,NLT_MELD
4.800000000000001,B0200,F-16,43057.91201691207,20.22878411786951,5965.743714894095,229.63116279388677,1.9439520999785458,337.6173562379243,NLT_MELD
5.0,A0100,F-16,-43007.40868072264,572.5064548680821,5966.464660386195,51.69854005876348,1.7249872720748314,336.76568349117366,NLT_MELD
5.0,A0200,F-16,-43061.34560461444,-79.47138581848776,5986.224613572362,303.98605045585214,-0.5718475815719095,332.2411057220759,NLT_MELD
5.0,B0100,F-16,43063.98771640367,637.7577563802515,5986.344993246421,124.00655640176188,-0.5530501987212615,332.2356695076751,NLT_MELD
5.0,B0200,F-16,43010.06529117635,-27.287418760322907,5966.338623152642,231.6824561947567,1.7111702787297034,336.768903190491,NLT_MELD
5.2,A0100,F-16,-42961.42633724511,621.5799880349587,5966.795724611435,53.770097216910465,1.455050959571942,335.7188225223478,NLT_MELD
5.2,A0200,F-16,-43019.17113015415,-130.6585029837879,5984.524784353331,302.0330321314348,-0.0697429448536001,331.17631423432533,NLT_MELD
5.2,B0100,F-16,43021.80541230851,688.9376500684666,5984.666006263513,122.05512249176117,-0.04850326312470978,331.1704597398925,NLT_MELD
5.2,B0200,F-16,42964.07673583494,-76.35620166477383,5966.6529746633205,233.7529142081271,1.4393745115888847,335.7226065199693,NLT_MELD
5.4,A0100,F-16,-42917.51494991484,672.2228625834905,5966.904373505442,55.828900858877034,1.3607008448787312,334.62524652282906,NLT_MELD
5.4,A0200,F-16,-42979.25036476249,-183.3098827922404,5983.127008490643,299.93701091132067,0.023677034789912694,329.73617736944834,NLT_MELD
5.4,B0100,F-16,42981.87634962422,741.5817910511432,5983.291891620836,119.96116920633489,0.04764039884515868,329.7293184650869,NLT_MELD
5.4,B0200,F-16,42920.159133229165,-126.9947796611923,5966.742729471767,235.81028240367252,1.342995008487982,334.6294313808413,NLT_MELD
5.6000000000000005,A0100,F-16,-42875.61844147911,724.291269506728,5967.039961816554,57.90996022427023,1.4316634245516997,333.79181594646343,NLT_MELD
5.6000000000000005,A0200,F-16,-42941.73993092195,-237.38165598100386,5981.436399775024,297.43471353997427,-0.5617679631695811,328.7235695786428,NLT_MELD
5.6000000000000005,B0100,F-16,42944.35787412252,795.6469068236092,5981.62820042529,117.46141639438807,-0.5341434968198059,328.7147190835696,NLT_MELD
5.6000000000000005,B0200,F-16,42878.25659597971,-179.05950254322488,5966.857168021012,237.88974438036402,1.411681195882569,333.7963717869926,NLT_MELD
5.800000000000001,A0100,F-16,-42835.59879065078,777.6262966884278,5967.191070184923,59.93997180683812,1.424080083936248,333.03720147501696,NLT_MELD
5.800000000000001,A0200,F-16,-42906.31660117258,-292.6374610628154,5979.0679023025405,295.02175949609597,-1.3875399239333794,328.12860322730756,NLT_MELD
5.800000000000001,B0100,F-16,42908.92705822422,850.8968825604061,5979.289852655707,115.05011195137558,-1.3560700271103585,328.1180978125508,NLT_MELD
5.800000000000001,B0200,F-16,42838.231087468375,-232.39140676890565,5966.984778819144,239.91848015705293,1.4017551131749004,333.0423895715287,NLT_MELD
6.0,A0100,F-16,-42797.51576682638,832.1769373765128,5967.183271826316,61.9722676179635,1.1109439872355056,332.28856697891905,NLT_MELD
6.0,A0200,F-16,-42872.87952628469,-348.9540303688482,5976.165950499444,293.0001725463046,-1.7854217388061813,327.47587364955797,NLT_MELD
6.0,B0100,F-16,42875.482499325066,907.2081561921877,5976.421489250446,113.02988233929992,-1.7504374252458772,327.4642953396952,NLT_MELD
6.0,B0200,F-16,42800.14226382651,-286.9393505245516,5966.950932995638,241.94957466847734,1.0861008484512842,332.29459184534875,NLT_MELD
6.2,A0100,F-16,-42761.47494870346,887.9029046847136,5966.818228116492,64.0238055136092,0.7463815543977416,331.34501098391087,NLT_MELD
6.2,A0200,F-16,-42841.51110916018,-406.2755885844017,5972.986548261899,291.1059932572872,-1.7440982446508844,326.7614112572031,NLT_MELD
6.2,B0100,F-16,42844.10618701358,964.5246930777193,5973.279338231416,111.13734997384388,-1.7056055958192948,326.7488451670162,NLT_MELD
6.2,B0200,F-16,42764.095640919506,-342.66291105772325,5966.557071629872,243.9999187423945,0.7188112741807943,331.35194881069646,NLT_MELD
6.4,A0100,F-16,-42727.69184986909,944.7887374148995,5966.136228417336,66.06662961769025,0.5528050893230579,330.3525172257795,NLT_MELD
6.4,A0200,F-16,-42812.22287099232,-464.5280984821038,5969.822880084634,289.2504952457286,-1.2793868370383106,326.048207643267,NLT_MELD
6.4,B0100,F-16,42814.809366629124,1022.7721770895787,5970.156685787744,109.28395618723312,-1.2372292521758061,326.0346774246011,NLT_MELD
6.4,B0200,F-16,42730.30691012685,-399.5467061594554,5965.843183013756,246.04118081730158,0.5223452050255621,330.36017812131763,NLT_MELD
6.6000000000000005,A0100,F-16,-42696.095775523754,1002.7144579355008,5965.3808336932525,68.13430195439366,0.5283343827732658,329.6180547934859,NLT_MELD
6.6000000000000005,A0200,F-16,-42785.0299774109,-523.6320984228441,5966.993565207327,287.37994058005955,-0.6705304987488749,325.12457308993686,NLT_MELD
6.6000000000000005,B0100,F-16,42787.60688878485,1081.870811096127,5967.372249008091,107.41580433278845,-0.6243773043372263,325.1100411552564,NLT_MELD
6.6000000000000005,B0200,F-16,42698.70566259633,-457.4709564494933,5965.052767495672,248.10713561763052,0.4947135747069619,329.6264163509468,NLT_MELD
6.800000000000001,A0100,F-16,-42666.522653970926,1061.5507179226988,5964.548035313446,70.1527258509604,0.4291304324290573,328.9667614904451,NLT_MELD
6.800000000000001,A0200,F-16,-42760.2515333835,-583.560245935274,5964.5854303291035,285.35498003595603,-0.4312881085687919,323.81595634914197,NLT_MELD
6.800000000000001,B0100,F-16,42762.81781443881,1141.7932212748929,5965.013539886881,105.39376169522774,-0.38068124155311955,323.7996559696001,NLT_MELD
6.800000000000001,B0200,F-16,42669.127794678585,-516.3062553789459,5964.181760264051,250.12423964236956,0.3922613207522693,328.97614458270175,NLT_MELD
7.0,A0100,F-16,-42639.08200601514,1121.2471445598276,5963.48367608272,72.15577105235786,0.27022407324923153,328.10312316657934,NLT_MELD
7.0,A0200,F-16,-42738.088765152825,-644.2440195844501,5962.057030248776,282.8925721804221,-0.8332994313941121,322.87412871420713,NLT_MELD
7.0,B0100,F-16,42740.644622420965,1202.4716323231332,5962.539928016544,102.93474129641383,-0.7768054532567072,322.8546127170896,NLT_MELD
7.0,B0200,F-16,42641.68266826484,-576.002060180308,5963.075720728197,252.12618914453628,0.22995018808325363,328.1136812483504,NLT_MELD
7.2,A0100,F-16,-42613.9790777311,1181.7599003711948,5962.254172547635,74.16186277214105,0.2798902965726909,327.1919055009034,NLT_MELD
7.2,A0200,F-16,-42718.21499793236,-705.5469725182011,5959.009633332775,280.4580373871825,-1.487829953288121,322.3597989742312,NLT_MELD
7.2,B0100,F-16,42720.761281506806,1263.7700181123237,5959.552587452341,100.50223669649803,-1.4250418011342552,322.3374432948056,NLT_MELD
7.2,B0200,F-16,42616.57575738216,-636.5146159364558,5961.800726588459,254.13087758724504,0.23600274391303477,327.2034504181097,NLT_MELD
7.4,A0100,F-16,-42591.10769842506,1242.9796900198962,5961.102056615042,76.18972602882529,0.46642792857852494,326.53307915596633,NLT_MELD
7.4,A0200,F-16,-42700.461835153736,-767.3743135111472,5955.571357658495,278.4461477875968,-1.7567054901959023,321.8225455186553,NLT_MELD
7.4,B0100,F-16,42702.99848055655,1325.5933341252512,5956.17972047798,98.4920475807418,-1.6882939779426072,321.7982597617813,NLT_MELD
7.4,B0200,F-16,42593.70127340795,-697.7348611783236,5960.5993217828,256.1572550930852,0.4186082014157132,326.5456013791524,NLT_MELD
7.6000000000000005,A0100,F-16,-42570.29261109766,1304.8058086728852,5960.0227096275885,78.15344883819627,0.5712909445525758,325.9397131024969,NLT_MELD
7.6000000000000005,A0200,F-16,-42684.867618485594,-829.6524259298749,5951.990463255766,276.6065834107572,-1.605685222052286,321.21104156972416,NLT_MELD
7.6000000000000005,B0100,F-16,42687.393763712935,1387.867652631532,5952.669791732311,96.65479647246558,-1.5318665129837097,321.18489189829194,NLT_MELD
7.6000000000000005,B0200,F-16,42572.883926541734,-759.5620448454883,5959.466862838828,258.1199529092692,0.5195225810728168,325.95357846272407,NLT_MELD
7.800000000000001,A0100,F-16,-42551.58820438445,1367.1757306431791,5958.861257547946,80.12486338058775,0.3742355213297512,325.33935947627555,NLT_MELD
7.800000000000001,A0200,F-16,-42671.412804859734,-892.3089457844726,5948.547624407403,274.83386853884133,-1.0433926104591924,320.59195507367787,NLT_MELD
7.800000000000001,B0100,F-16,42673.92701541957,1450.52022161087,5949.303513978455,94.88521173899507,-0.9641234710999173,320.5639216396017,NLT_MELD
7.800000000000001,B0200,F-16,42554.17787168089,-821.9334403208286,5958.248188758993,260.0903882486774,0.3183212681121318,325.3548596376966,NLT_MELD
8.0,A0100,F-16,-42535.0915228046,1430.022407747725,5957.435347771192,82.12407352621838,0.11061434955117766,324.5446494998488,NLT_MELD
8.0,A0200,F-16,-42660.076178311254,-955.2655093684298,5945.551304729075,273.06033303002494,-0.32368934801763216,319.76232776031264,NLT_MELD
8.0,B0100,F-16,42662.576358405044,1513.4722210658474,5946.389367847831,93.11530952454378,-0.23861891593235593,319.732359091072,NLT_MELD
8.0,B0200,F-16,42537.679979943074,-884.7817556937371,5956.7606356246615,262.08863474335726,0.05031295492963107,324.5618861444049,NLT_MELD
8.200000000000001,A0100,F-16,-42520.999586579084,1493.2697756974922,5955.789757071376,84.12335049078125,0.009417601029096391,323.6961786172754,NLT_MELD
8.200000000000001,A0200,F-16,-42651.14300920172,-1018.4214786107405,5943.11789311199,271.0990758712959,0.014323915640537314,318.54579467648466,NLT_MELD
8.200000000000001,B0100,F-16,42653.62677561407,1576.6229206850167,5944.044691707124,91.15808248048222,0.10594209883877861,318.5130461588208,NLT_MELD
8.200000000000001,B0200,F-16,42523.58755827342,-948.0309409498677,5955.04857342266,264.0865931751648,-0.05543842226103945,323.7149497220325,NLT_MELD
8.4,A0100,F-16,-42509.200766321264,1556.83293138105,5954.154971194383,86.14326385685158,0.08564348403868122,323.0983600193897,NLT_MELD
8.4,A0200,F-16,-42644.844777021885,-1081.6685584292245,5940.75177428248,268.6899212848155,-0.1979602366374129,317.6410131696311,NLT_MELD
8.4,B0100,F-16,42647.31164417105,1639.8647874389171,5941.7752726660765,88.75347730517765,-0.09774125064533844,317.60333596094176,NLT_MELD
8.4,B0200,F-16,42511.78948814052,-1011.5963322320331,5953.3425449647,266.1051198051365,0.015920314998626773,323.118674592052,NLT_MELD
8.6,A0100,F-16,-42499.50266841693,1620.6447526965858,5952.524381878586,88.11189250972875,0.08557077577138421,322.57690194912135,NLT_MELD
8.6,A0200,F-16,-42640.87910808899,-1144.9597671262054,5938.043684644528,266.25950877042976,-0.6513699455352577,317.16369353363245,NLT_MELD
8.6,B0100,F-16,42643.32981895518,1703.1513281351326,5939.171749556532,86.32594963879355,-0.5417910605417606,317.12129852953257,NLT_MELD
8.6,B0200,F-16,42502.093329639705,-1075.410761139703,5951.63598512454,268.07286371459713,0.010935235915007417,322.5991999283222,NLT_MELD
8.8,A0100,F-16,-42492.00235122237,1684.6272869195273,5950.756122903516,90.06624544066365,0.010964869326190948,321.8407326179545,NLT_MELD
8.8,A0200,F-16,-42639.032117546776,-1208.2501651317652,5935.1011298497215,264.26860465561447,-0.7676363027776648,316.69565782113557,NLT_MELD
8.8,B0100,F-16,42641.46613095282,1766.4375612394288,5936.341438033025,84.33723489746312,-0.6498540030438373,316.650183386981,NLT_MELD
8.8,B0200,F-16,42494.59586171343,-1139.396049992325,5949.786641982628,270.02665571493424,-0.06869881897423817,321.8652295825746,NLT_MELD
9.0,A0100,F-16,-42486.880827670946,1748.680646762994,5948.918498658566,92.02324756086337,0.09778253919467,321.04842888311197,NLT_MELD
9.0,A0200,F-16,-42639.29461335114,-1271.4628800955634,5932.163584276461,262.4916093477577,-0.4891380941230403,316.14311095515103,NLT_MELD
9.0,B0100,F-16,42641.71004077133,1829.646401849086,5933.523877100277,82.56354455574647,-0.36375383813760165,316.09451395221697,NLT_MELD
9.0,B0200,F-16,42489.47844849647,-1203.452320733877,5947.862397864996,271.9828933917969,0.012915760763979383,321.07498830085456,NLT_MELD
9.200000000000001,A0100,F-16,-42483.99854425744,1812.7394635727178,5947.238813405458,93.99669505813738,0.3690803959746064,320.5025503783478,NLT_MELD
9.200000000000001,A0200,F-16,-42641.67249655292,-1334.517953812352,5929.5084939447825,260.70266984782666,-0.05079102266750068,315.38138035562497,NLT_MELD
9.200000000000001,B0100,F-16,42644.06652023509,1892.6975258325128,5930.996597822352,80.77640300934584,0.08310863714240957,315.3300050793834,NLT_MELD
9.200000000000001,B0200,F-16,42486.60216290165,-1267.5144382948965,5946.090734686419,273.9554569770043,0.27864198304013454,320.5310971990552,NLT_MELD
9.4,A0100,F-16,-42483.16040326601,1876.7656549463318,5945.707403454395,95.90522380864856,0.5565467577084562,320.01502490835804,NLT_MELD
9.4,A0200,F-16,-42646.42756568798,-1397.2615549021284,5927.197706497684,258.6574140818427,0.057710905725302054,314.2852252224275,NLT_MELD
9.4,B0100,F-16,42648.79768361116,1955.4371227444954,5928.822855982351,78.7339733853091,0.20108345160532384,314.22931637279373,NLT_MELD
9.4,B0200,F-16,42485.77185474075,-1331.5442785932482,5944.46207855532,275.86371283634907,0.46060501915251084,320.0460723697915,NLT_MELD
9.600000000000001,A0100,F-16,-42484.407458132686,1940.684569533165,5944.17913795321,97.82795904664438,0.44493793994902353,319.50949663730034,NLT_MELD
9.600000000000001,A0200,F-16,-42653.70646918828,-1459.557311218785,5924.706713054909,256.10360561894237,-0.5266789347297917,313.5497982518271,NLT_MELD
9.600000000000001,B0100,F-16,42656.05355762005,2017.7292976640692,5926.479582478489,76.18307244432638,-0.3706679934743944,313.4865893727722,NLT_MELD
9.600000000000001,B0200,F-16,42487.02821077229,-1395.466969012392,5942.830938977659,277.78625125809623,0.3432999523924366,319.5435144282458,NLT_MELD
9.8,A0100,F-16,-42487.81963832209,2004.406409175739,5942.48027440381,99.79353001754016,0.25461081394613455,318.81638036113435,NLT_MELD
