Time_s,Agent_ID,X_m,Y_m,Z_m,Velocity_m_s,Heading_deg,Pitch_deg,Roll_deg,Altitude_m,Phase
2.0,A0200,-43897.347276708126,602.2502399613659,5933.191989195733,346.6368272292227,18.01445693211957,1.5107759091438788,85.60006829456846,5933.191989195733,APPROACH
2.0,B0100,43885.25997464201,2.306138341258702,5948.38254678165,360.5284117585395,179.52911329120988,-0.5254230395072048,-9.37298991193304,5948.38254678165,APPROACH
2.0,B0200,43886.671539120594,544.3275333444144,5943.109797839144,357.55164094352966,180.05304617653994,-1.0835944527006107,1.829904693385284,5943.109797839144,APPROACH
2.2,A0100,-43833.8078060201,-101.95066664826663,5977.395497226069,349.05473411573007,335.45097259634974,4.905557388169361,-50.07479460281969,5977.395497226069,APPROACH
2.2,A0200,-43830.09463240292,618.3224751940143,5933.019963829152,344.8046120456084,20.080553202609394,1.7074116306020184,71.71998960027564,5933.019963829152,APPROACH
2.2,B0100,43813.20835694155,2.8785714446930797,5948.9853782483915,360.01791795204645,179.30943147034637,-0.39458608506673326,-12.288334482350551,5948.9853782483915,APPROACH
2.2,B0200,43815.26744501329,544.2128689431811,5942.960638883098,356.4779879888585,179.98557503088742,-0.9151070691261359,-1.2212713058323605,5942.960638883098,APPROACH
2.4000000000000004,A0100,-43768.128676002605,-124.51879559880763,5981.588526046282,346.65078773386085,333.80110587940675,6.264680627017778,-62.994756041496906,5981.588526046282,APPROACH
2.4000000000000004,A0200,-43763.91579895352,637.0404796890216,5933.443293128306,343.06907580638324,21.945904093962383,2.776395467346426,48.7534853164394,5933.443293128306,APPROACH
2.4000000000000004,B0100,43741.24656582136,3.5429551129218453,5949.580927194209,359.7091604247129,179.43492412898237,-0.606158149583499,-10.746264211718405,5949.580927194209,APPROACH
2.4000000000000004,B0200,43744.06209584267,544.1028450758022,5942.814442807379,355.6405099789847,180.2142939024007,-1.1352623407201998,0.06423448340928582,5942.814442807379,APPROACH
2.6,A0100,-43703.94703537216,-149.54091774109838,5986.792074883884,344.36086481146936,331.8439166599145,7.273991594505812,-71.51215338566871,5986.792074883884,APPROACH
2.6,A0200,-43698.66241326797,657.7212000458312,5935.135857130288,341.7818241157773,23.57469677527154,4.605762088796076,37.42511530379685,5935.135857130288,APPROACH
2.6,B0100,43669.333870145114,4.254943831296259,5950.004267521577,359.49307688496435,179.37053161549596,-0.45566885805209506,-5.0373399421014,5950.004267521577,APPROACH
2.6,B0200,43673.02559290357,543.981664636196,5942.573181610998,354.7194232484246,180.020368986097,-0.9793421912818536,-2.8363996392269146,5942.573181610998,APPROACH
2.8000000000000003,A0100,-43641.09749342067,-176.72158434488665,5992.588359994286,343.1133326417626,331.56224794691127,7.46375016077907,-57.72362005331686,5992.588359994286,APPROACH
2.8000000000000003,A0200,-43634.21296028745,679.8811468759377,5938.297619008348,340.45326920328324,24.589680421625253,6.647334564277641,32.03396679951524,5938.297619008348,APPROACH
2.8000000000000003,B0100,43597.47314229849,5.017065561267373,5950.423746155964,359.1404133133658,179.12743166175383,0.006034260612337582,-7.966731653252415,5950.423746155964,APPROACH
2.8000000000000003,B0200,43602.15539154648,543.8784571574306,5942.330586731881,354.0519127581143,180.22974584196385,-1.2000111041397301,-1.7121598155988338,5942.330586731881,APPROACH
3.0,A0100,-43578.85364514091,-204.8862118780853,5998.66576065094,342.78962111327314,335.8664867136859,4.214628241955238,-36.51323841874413,5998.66576065094,APPROACH
3.0,A0200,-43570.56463926903,703.2659271646298,5943.10240485919,339.42338809332244,24.67175951008422,7.39577730445363,19.973580878473374,5943.10240485919,APPROACH
3.0,B0100,43525.67371018117,5.865361758707877,5951.046648520711,358.9728016085019,179.1320114666067,0.42220237006658795,-6.524439034663251,5951.046648520711,APPROACH
3.0,B0200,43531.399294000454,543.7662017796338,5941.890985555288,353.5404144818542,180.17604474679916,-1.5466480036540413,3.8944236035265067,5941.890985555288,APPROACH
3.2,A0100,-43516.58696451317,-233.03160216708056,6004.235276273161,342.8821530664626,337.1789364606727,2.1420641398064473,-10.602821676671367,6004.235276273161,APPROACH
3.2,A0200,-43507.49484394038,727.2926730330182,5949.193951266572,338.3371709126495,24.130289750348705,6.723084786560127,7.041918961444645,5949.193951266572,APPROACH
3.2,B0100,43453.914648662685,6.79567289586339,5951.8651870273425,358.68619282363073,178.93102198664488,0.43556309724724096,-9.385041661278102,5951.8651870273425,APPROACH
3.2,B0200,43460.755071660074,543.6416459017291,5941.293059801435,352.91944936163327,180.10186869200186,-1.3415139925345456,0.7956582617985062,5941.293059801435,APPROACH
3.4000000000000004,A0100,-43454.124341625495,-261.0238503475084,6008.597344516002,342.9062630833585,336.85462861803586,-0.13192936161743488,5.9209209411964725,6008.597344516002,APPROACH
3.4000000000000004,A0200,-43444.68066413762,751.5490415575878,5955.663166533965,338.1479478209786,23.67356244060187,2.9064426982446,-6.6465718396732605,5955.663166533965,APPROACH
3.4000000000000004,B0100,43382.20320802257,7.825688133971198,5952.869226527426,358.619185597214,179.08143084392452,0.004955809061208337,-7.932025542535797,5952.869226527426,APPROACH
3.4000000000000004,B0200,43390.22219702772,543.5034885877176,5940.770632376694,352.50756897932905,180.34545367224132,0.2361761587110516,1.839711338420028,5940.770632376694,APPROACH
3.6,A0100,-43391.626106072596,-289.02419245132114,6011.758035725437,342.610278169713,336.3097286130984,-1.881466409670856,1.7167772048346,6011.758035725437,APPROACH
3.6,A0200,-43381.982660542606,775.9796332461628,5961.370794762444,337.11280357283573,24.002718361964313,0.9956175156811667,-11.39365817122533,5961.370794762444,APPROACH
3.6,B0100,43310.51350024573,8.920261127683261,5953.855050722723,358.40955799235206,178.87690057054792,0.044010479728859984,-10.80347935124647,5953.855050722723,APPROACH
3.6,B0200,43319.76947441156,543.3318470506165,5940.633644209902,351.9719295587669,180.2857808672013,0.31321136689030377,-1.0889777548459023,5940.633644209902,APPROACH
3.8000000000000003,A0100,-43329.16491893118,-316.99453298431763,6013.664988480123,342.0612318083815,336.2791531588017,-3.275727890846029,1.8237971967647033,6013.664988480123,APPROACH
3.8000000000000003,A0200,-43319.441914918025,800.6733780926916,5965.773594362296,336.7843550633484,24.144881374763695,-0.5114154899171766,-7.872252435190603,5965.773594362296,APPROACH
3.8000000000000003,B0100,43238.8566455798,10.101780924018385,5954.868635288389,358.3736652743044,179.00438023043816,-0.21448111787118737,-9.31459125890169,5954.868635288389,APPROACH
3.8000000000000003,B0200,43249.406149870854,543.1508554294069,5940.844541388287,351.72992520647625,180.49085785266317,-0.2591104180848405,-0.2386421766460717,5940.844541388287,APPROACH
4.0,A0100,-43266.802593971806,-344.89990822603795,6014.290329552867,341.17212985699507,336.0109374974223,-2.92180072765549,-1.4829481412164853,6014.290329552867,APPROACH
4.0,A0200,-43256.97287738059,825.6165310506512,5968.798981973285,336.56967149071454,24.181821256316606,-1.9331178211452131,-4.425482844124712,5968.798981973285,APPROACH
4.0,B0100,43167.19807546522,11.327645059194765,5955.723918253752,358.389338794862,178.94618442727995,-0.08521932514678403,-3.614345878262809,5955.723918253752,APPROACH
4.0,B0200,43179.09742678645,542.9464390125795,5941.106452933604,351.33752505178677,180.2734815561465,-0.3102421846568873,-3.206949516641266,5941.106452933604,APPROACH
4.2,A0100,-43204.52388904103,-372.7538194670851,6014.204631023966,341.18456198135925,335.9889252419161,-1.4349150142862492,-0.7261418211797873,6014.204631023966,APPROACH
4.2,A0200,-43194.55328410937,850.7544675866884,5970.47051659016,336.587677612444,24.073233762187414,-1.9391692370571245,-1.0188429628246276,5970.47051659016,APPROACH
4.2,B0100,43095.54934878611,12.594753162149573,5956.57995082526,358.2271190621842,178.71669079784425,0.37142041403389303,-6.513437675012448,5956.57995082526,APPROACH
4.2,B0200,43108.85775012216,542.7520471689131,5941.426951752597,351.1145661056326,180.46764213604555,-0.620143334461575,-2.352370480084377,5941.426951752597,APPROACH
4.4,A0100,-43142.27253983985,-400.58841021512126,6013.900801891274,340.66617798783636,335.77083260799253,-0.6904251061969026,-3.3018293131400056,6013.900801891274,APPROACH
4.4,A0200,-43132.14942655917,876.0308615365684,5971.180046001349,336.7742175695472,23.912585920845224,-1.4601132861143828,2.497558670476967,5971.180046001349,APPROACH
4.4,B0100,43023.92998187249,13.933982461136111,5957.641305927336,358.2046946015303,178.73407930900598,0.7813772361874338,-5.081960167672489,5957.641305927336,APPROACH
4.4,B0200,43038.652533349115,542.540713374663,5941.569554539346,350.94411557141444,180.39987391305579,-1.0174451244532536,3.11185105026372,5941.569554539346,APPROACH
4.6000000000000005,A0100,-43080.076369394956,-428.42972984099106,6013.708265043015,340.8357373786617,335.7902660618897,-0.2310262929850679,-2.397580670252902,6013.708265043015,APPROACH
4.6000000000000005,A0200,-43069.75628109063,901.4122229508248,5971.293695992457,336.80794860328814,23.796920503716464,-1.4857115691432528,6.1883160376937045,5971.293695992457,APPROACH
4.6000000000000005,B0100,42952.328101348685,15.341398537419082,5958.89858461621,358.01527680116124,178.53601684824034,0.7972454624717273,-7.909294101188201,5958.89858461621,APPROACH
4.6000000000000005,B0200,42968.48299940876,542.3106672833455,5941.4909450862615,350.77561795813494,180.4600214517557,-0.8584248584047869,8.378491243026279,5941.4909450862615,APPROACH
4.800000000000001,A0100,-43017.91346859019,-456.28637797556075,6013.655645752986,340.2768897910898,335.58451677578574,0.06332136536428191,-4.781125295986468,6013.655645752986,APPROACH
4.800000000000001,A0200,-43007.40692833619,926.8918943943827,5971.054622642774,336.6797650324289,23.96010867179348,0.08342953366185972,10.078733030454572,5971.054622642774,APPROACH
4.800000000000001,B0100,42880.761239533655,16.835041823187566,5960.342625336791,357.9923309168851,178.67813472947287,0.36185190791816335,-6.45298849466747,5960.342625336791,APPROACH
4.800000000000001,B0200,42898.35964595036,542.0182647384154,5941.3671914619335,350.38210055342824,180.3479250884202,-0.6343946268406101,3.441244600856755,5941.3671914619335,APPROACH
5.0,A0100,-42955.82973682754,-484.1724842240292,6013.862339048439,340.38826567137534,335.6220640281821,0.32171290970025734,-3.828276681123411,6013.862339048439,APPROACH
5.0,A0200,-42945.235853265585,952.5764795542564,5971.397710159177,335.9042672982401,24.546389596591872,4.8011857510178855,5.0510979173447215,5971.397710159177,APPROACH
5.0,B0100,42809.21273455448,18.38503681407383,5961.769170972042,357.7791351761875,178.47789422584353,0.4059535091707893,-9.28546308165587,5961.769170972042,APPROACH
5.0,B0200,42828.330715103075,541.6743758607208,5941.475867384914,350.002583432065,180.62625850683787,0.8533794611791085,1.279142963070577,5941.475867384914,APPROACH
5.2,A0100,-42893.79718204711,-512.0897688989025,6014.266981084182,339.7981894988727,335.4224195326374,0.5282409866148978,-6.121681015359853,6014.266981084182,APPROACH
5.2,A0200,-42883.324075994744,978.4226267307058,5972.866335406847,335.29654731740663,24.440485449340073,1.129862153292891,2.157262039734676,5972.866335406847,APPROACH
5.2,B0100,42737.69928688365,20.012676010044743,5963.225426627447,357.7343298585771,178.60200013696092,0.1442934228229543,-7.786868783891461,5963.225426627447,APPROACH
5.2,B0200,42758.362916667495,541.2829636521747,5941.930173942968,349.6851137897319,180.66869190593493,0.8896924650395431,6.61281776262028,5941.930173942968,APPROACH
5.4,A0100,-42831.85360177321,-540.0488441958441,6014.912573964133,339.9256255825192,335.5479343950152,0.080665795302425,-5.135842786527818,6014.912573964133,APPROACH
5.4,A0200,-42821.509151049046,1004.3461694734287,5974.123020928302,335.1312237162959,24.17260108371447,-2.086567162182038,6.122343355681668,5974.123020928302,APPROACH
5.4,B0100,42666.20465851571,21.695559759689786,5964.5948223034575,357.51831462253574,178.39165130011855,0.25612719163778674,-10.616107922110398,5964.5948223034575,APPROACH
5.4,B0200,42688.516143972236,540.8076774128258,5942.70265418167,348.7413423270709,180.56410715718715,0.6473087108214215,2.357588847836379,5942.70265418167,APPROACH
5.6000000000000005,A0100,-42769.957871100516,-568.037327296719,6015.586171454719,339.351630923702,335.350197274886,0.23063493242534738,-7.413337520539558,6015.586171454719,APPROACH
5.6000000000000005,A0200,-42759.78650494666,1030.2842740028645,5974.536671527478,334.3264044550332,23.899287905863407,-2.551249330144181,1.6410779719549133,5974.536671527478,APPROACH
5.6000000000000005,B0100,42594.74522490805,23.4606113690661,5965.961372023521,357.47240023189335,178.51515025613125,0.030044875842070114,-9.117416294324862,5965.961372023521,APPROACH
5.6000000000000005,B0200,42618.824502209085,540.2806915352085,5943.728029251131,348.37509737524755,180.79043376619006,0.14853953773834513,1.2345604109421338,5943.728029251131,APPROACH
5.800000000000001,A0100,-42708.14445582843,-596.0688257208094,6016.366996088063,339.4938615404321,335.46185126906454,-0.029572867053985364,-6.381883188871298,6016.366996088063,APPROACH
5.800000000000001,A0200,-42698.185608833664,1056.2391006291436,5974.44484440624,334.2483074004273,23.96822277087883,-0.044496604585872145,0.8575674340641226,5974.44484440624,APPROACH
5.800000000000001,B0100,42523.284755699766,25.26877807858,5967.156514550959,357.48245314231707,178.45797933947122,0.17304284145290857,-3.3999817459744386,5967.156514550959,APPROACH
5.800000000000001,B0200,42549.17837218106,539.7179361496255,5944.66404527743,348.1967583235859,180.85087955604428,0.17062926783740534,6.513352352120189,5944.66404527743,APPROACH
6.0,A0100,-42646.33060021801,-624.1543139433743,6017.115258354381,339.4717995480142,335.2552585446389,0.17659548889106788,-8.6512863368334,6017.115258354381,APPROACH
6.0,A0200,-42636.61193835693,1082.2646231208419,5974.390693116657,334.2148175718089,23.913036797466674,0.43593450755321406,5.332362393659945,5974.390693116657,APPROACH
6.0,B0100,42451.835267172355,27.117294809333544,5968.345353217173,357.3162437638253,178.23246741450947,0.6366653224010889,-6.259998722631417,5968.345353217173,APPROACH
6.0,B0200,42479.579196339895,539.0947869992688,5945.6024223330205,347.80219034262956,180.75616466079154,0.3233792571562863,1.5307897609057375,5945.6024223330205,APPROACH
6.2,A0100,-42584.54519943568,-652.3149262465959,6017.94002485001,339.63227918249186,335.366827445586,-0.04549957306264231,-7.608512871236154,6017.94002485001,APPROACH
6.2,A0200,-42575.09789245036,1108.3726727095927,5974.535356535071,334.0062517283355,23.770037709375305,0.13398685451664621,2.112297950485295,5974.535356535071,APPROACH
6.2,B0100,42380.4172481942,29.035961624564152,5969.7355220023455,357.291227683057,178.25343793207765,1.048992656497542,-4.83463756710299,5969.7355220023455,APPROACH
6.2,B0200,42410.06747947089,538.4265316372603,5946.6837106741,347.5087079766314,180.99930491019285,-0.01123886746071566,-0.73951714844507,5946.6837106741,APPROACH
6.4,A0100,-42522.73618855137,-680.5300509663284,6018.61097278345,339.84549195588113,335.3608344287481,-0.49601442809990137,-1.9492432505007549,6018.61097278345,APPROACH
6.4,A0200,-42513.638708842336,1134.5379718128206,5974.81637263743,334.0246303656637,23.874517296773398,-0.376678761383466,1.956039955948149,5974.81637263743,APPROACH
6.4,B0100,42309.01857271309,31.020653173489336,5971.318625834745,357.0989227512349,178.0574528830897,1.0667068148566228,-7.623787186298851,5971.318625834745,APPROACH
6.4,B0200,42340.59158691605,537.7216966957058,5947.587885729488,347.3480738333737,180.90122837468644,-0.39579423156566235,4.602756851780553,5947.587885729488,APPROACH
6.6000000000000005,A0100,-42460.96273008805,-708.751545669038,6019.146677557726,339.2717274784388,335.1622945328006,-0.1345966915476629,-4.291304312487262,6019.146677557726,APPROACH
6.6000000000000005,A0200,-42452.19142800657,1160.759815422487,5974.958534361294,334.0784264669656,23.907816152647563,-0.40960849885817596,6.660796559418804,5974.958534361294,APPROACH
6.6000000000000005,B0100,42237.65702251276,33.08926419164163,5973.087012562268,357.07300588783573,178.19912945838385,0.6307761840666313,-6.175646239270049,5973.087012562268,APPROACH
6.6000000000000005,B0200,42271.16433149333,536.9872211995225,5948.3266110863915,346.97377608121235,180.84189837989612,-0.22406674577055752,1.372915923356331,5948.3266110863915,APPROACH
6.800000000000001,A0100,-42399.25705321111,-736.9911480855335,6019.759425611275,339.4326735495961,335.1879130130765,0.377043921246318,-3.266875203412962,6019.759425611275,APPROACH
6.800000000000001,A0200,-42390.77572491086,1187.0569848447594,5975.063516372189,333.9576164459765,23.831051887877376,-0.29908195805797944,3.4960950537839306,5975.063516372189,APPROACH
6.800000000000001,B0100,42166.31467412212,35.21279539671559,5974.836906858272,356.8570054128062,178.0010608666472,0.6747521316862027,-8.970532800881744,5974.836906858272,APPROACH
6.800000000000001,B0200,42201.80369503205,536.2180248910772,5949.022206669251,346.7651105975899,181.0263582504577,-0.44669759994839736,2.1340353127854796,5949.022206669251,APPROACH
7.0,A0100,-42337.59288423267,-765.257693360265,6020.494913682365,338.86800970414436,334.9917351197086,0.6957413729447032,-5.499558337201612,6020.494913682365,APPROACH
7.0,A0200,-42329.41071477025,1213.413873820533,5975.254418521015,333.9597088287124,23.999444243121218,0.055393481426974776,3.43664351940637,5975.254418521015,APPROACH
7.0,B0100,42095.00866855086,37.412157926233704,5976.616010854326,356.8096491206873,178.12524563397136,0.4127137914506333,-7.481927280271045,5976.616010854326,APPROACH
7.0,B0200,42132.491425694665,535.4123776601973,5949.5870229092325,346.40062446430704,180.9387583508719,-0.3116617742535209,-0.9447876452446788,5949.5870229092325,APPROACH
7.2,A0100,-42276.01338618829,-793.5602100926262,6021.440883803312,339.0005664136266,335.11365554073853,0.28958188762738546,-4.474413667457764,6021.440883803312,APPROACH
7.2,A0200,-42268.07743580792,1239.8337941270984,5975.508931446304,333.8042823026861,23.91844213268887,0.09131870670423353,0.3736346648015067,5975.508931446304,APPROACH
7.2,B0100,42023.721932399225,39.665433989242956,5978.3076908604235,356.59131915717523,177.9173122035219,0.5244956641377281,-10.274617629601105,5978.3076908604235,APPROACH
7.2,B0200,42063.242834054196,534.5854989249656,5950.1218241431525,346.20917166356384,181.12138506775315,-0.5401995854808102,-0.2621433107262474,5950.1218241431525,APPROACH
7.4,A0100,-42214.43217851293,-821.9110663833744,6022.401643902245,338.9789709723484,334.92362361278106,0.4452366554254494,-6.68951929116192,6022.401643902245,APPROACH
7.4,A0200,-42206.7869564872,1266.2889417205588,5975.865437827306,333.8184301562824,24.05539216029973,-0.3563423529932802,0.3732312968616382,5975.865437827306,APPROACH
7.4,B0100,41952.47147995646,41.9989687559555,5979.996218508102,356.5430895656898,178.04085172523253,0.29792269252895975,-8.787131801763191,5979.996218508102,APPROACH
7.4,B0200,41994.03995724236,533.7275379702824,5950.530978918985,345.85737601692466,180.89592432304423,-0.41651851012324814,-3.2255784174023483,5950.530978918985,APPROACH
7.6000000000000005,A0100,-42152.87557443582,-850.3263959288961,6023.463225920739,339.13946038237015,335.0356155648159,0.19419314983120142,-5.62161393040824,6023.463225920739,APPROACH
7.6000000000000005,A0200,-42145.50521545078,1292.7887605220094,5976.072287544313,333.86284067728513,24.064024139315,-0.3610902512491659,5.2128960591288855,5976.072287544313,APPROACH
7.6000000000000005,B0100,41881.23979981201,44.39050081426649,5981.582598185243,356.32866347762166,177.82743635071307,0.4185697569790863,-11.58055721894426,5981.582598185243,APPROACH
7.6000000000000005,B0200,41924.898314947,532.8735697576776,5950.914978622786,345.67505014996516,181.0739385877609,-0.6430083217941118,-2.5744730126055875,5950.914978622786,APPROACH
7.800000000000001,A0100,-42091.31882170962,-878.7925052484861,6024.488827990515,339.111284593469,334.8362765397234,0.4091846630511984,-7.844567795361255,6024.488827990515,APPROACH
7.800000000000001,A0200,-42084.24970126428,1319.3469962362105,5976.239306553523,333.7364115884286,23.99228634787281,-0.2382314813938556,2.1337814774534345,5976.239306553523,APPROACH
7.800000000000001,B0100,41810.04380622964,46.868971734093066,5983.1573661337425,356.28502266907117,177.95302973632454,0.20144686848836812,-10.108303332605683,5983.1573661337425,APPROACH
7.800000000000001,B0200,41855.78143264762,531.9994604657732,5951.083077527666,345.55251068810526,180.99882941849398,-1.0112823583648791,2.815556333526596,5951.083077527666,APPROACH
8.0,A0100,-42029.79052393593,-907.3288014601749,6025.590521897126,339.2658764643989,334.94858644808545,0.18919378423802516,-6.772532729528101,6025.590521897126,APPROACH
8.0,A0200,-42023.03772832917,1345.9495170928785,5976.447624070957,333.74652128837107,24.126550656513178,-0.6030847378962853,2.2113141432091186,5976.447624070957,APPROACH
8.0,B0100,41738.865842626416,49.41018395150786,5984.625255884312,356.07639588025364,177.73451651115545,0.319336389713159,-12.910476478945528,5984.625255884312,APPROACH
8.0,B0200,41786.690423109794,531.1065499420583,5951.013895371627,345.43578081249365,181.04944755954116,-0.8480160113014452,8.003351533830314,5951.013895371627,APPROACH
8.200000000000001,A0100,-41968.24549368344,-935.9190922912967,6026.580634432705,339.447658929519,334.8961941202625,0.42799430186206583,-1.1009016471154565,6026.580634432705,APPROACH
8.200000000000001,A0200,-41961.8514904336,1372.5953438791948,5976.541318737411,333.5834559499975,24.01158630753059,-0.5573517649835333,-0.7907792745246389,5976.541318737411,APPROACH
8.200000000000001,B0100,41667.722775515416,52.04511309643567,5986.077246246932,356.03876971692983,177.8620911555478,0.10671488857020557,-11.461149263145996,5986.077246246932,APPROACH
8.200000000000001,B0200,41717.63529271192,530.1541995123716,5950.885965130245,345.0995167590871,180.9763838122837,-0.6317406007983288,3.1626560178787897,5950.885965130245,APPROACH
8.4,A0100,-41906.750329742776,-964.5155727917663,6027.621690418868,338.68473625273845,334.70912550797846,0.8619520913636255,-3.3753139233805345,6027.621690418868,APPROACH
8.4,A0200,-41900.700726849704,1399.258930693999,5976.605859492474,333.58443272158985,24.161961473792523,-0.8145546049256112,-0.6853903913282724,5976.605859492474,APPROACH
